Title,affliation_country
Communal After-Living: Asian Ghosts and the City,Thailand
Financial Impact Assessment of Construction Delay in BOT Infrastructure Projects,Thailand
Modelling an Extension Decision of BOT Transportation Infrastructure: A Risk-Adjusted Approach,Thailand
Improvement The Properties Of Poly(L-Lactide) Films With Cellulose Fiber From Rice Straw Waste In Agricultural Products,Thailand
Public health and research: an overview,Thailand
Production of a sophorolipid biosurfactant by Wickerhamomyces anomalus MUE24 and its use for modification of rice flour properties,Thailand
A study of unsharp masking on HDR visualization on low dynamic range devices,Thailand
Exploring the structure of volunteer activities in hospital settings using multidimensional scaling: A preliminary study,Thailand
A review of skin banking guidelines and standards worldwide: Towards the harmonization of guidelines for skin banking in therapeutic applications for the regions under the asia pacific burn association (APBA),Singapore
Clinical assessment of brachycephalic airway obstructive syndrome using questionnaire and 6-minute walk test in French Bulldogs,Thailand
"Leadership and Industry 4.0 As A Tool to Enhance Organization Performance: Direct and Indirect Role of Job Satisfaction, Competitive Advantage and Business Sustainability",Thailand
"Social backgrounds, oral behaviors and dental service utilization among Thai older adults: data from the national oral health survey",Thailand
Collaborative cassava-chip supply chain mobile application in Thailand,Thailand
Glycerol valorization through production of di-glyceryl butyl ether with sulfonic acid functionalized KIT-6 catalyst,Thailand
Do Remittances Increase Household Investment in Education? Evidence from Cambodia During and After the Global Financial Crisis,Thailand
R&D investment that enhances IT firm survival,Thailand
Opportunity in pandemic: Understand how customers look at your banner ads,Thailand
Cyclic siloxanes conjugated with fluorescent aromatic compounds as fluoride sensors,Thailand
Risks to health from ambient particulate matter (PM2.5 and PM10) to the residents of an Indian City: An analysis,{}
Optimal INR level in elderly and non-elderly patients with atrial fibrillation receiving warfarin: A report from the COOL-AF nationwide registry in Thailand,Thailand
thai university student travel behavior: an extension of theory of planned behavior,Australia
Analysis of land use land coverage dynamics and its effects on rainfall-runoff and runoff-sediment patterns in yom river basin Thailand,Thailand
Environmental impact of irrigation to groundwater contamination and aquifer vulnerability from intensive agricultural practices in Thailand,Thailand
"Inequality, sociocultures and habitus in Thailand",Thailand
Children of internal migrants: Does moving with parent(s) affect schooling progression?,Cambodia
Immunogenicity and safety of a quadrivalent meningococcal tetanus toxoid-conjugate vaccine (MenaCyW-TT) administered concomitantly with other paediatric vaccines in toddlers: A Phase III randomized study,United States
Establishing an ocean acidification monitoring system for the tropical waters of Indonesia facing regional climate variability,Indonesia
The Effect of Surface Treatment on Shear Bond Strength of Resin Matrix Ceramics and Dual Cure Resin Cement,Thailand
Beneficial non-compliance with inadequate information systems,Hong Kong
An approach to YouTubers' children in Thailand. The case of minors as specialists in toys Una aproximación a los niños Youtubers tailandeses. El caso de los menores como prescriptores de juguetes,Spain
Kick-starting ovarian cyclicity by using dietary glucogenic precursors in post-partum dairy cows: a review,Thailand
Hyponatremia and hypothyroidism,India
Lassa viral hemorrhagic fever,India
The N-dimension computing machine postulate,Thailand
Stroke screening feature selection for arm weakness using a mobile application,Thailand
Performance improvement of adaptive wavelet thresholding for speech enhancement using generalized Gaussian priors and frame-wise context modeling,Thailand
Framework for communication model encouraging innovation in thai small and medium family businesses,Thailand
Adsorption study of bovine serum albumin onto multiwalled carbon nanotubes,Thailand
Multiple biosurfactant production by aureobasidium pullulans strain ytp6-14 in aqueous and heavy oil layers,Thailand
The route to chaos in routing games: When is price of anarchy too optimistic?,Thailand
Cortical tracking of speech: Toward collaboration between the fields of signal and sentence processing,United States
Developing Engaged Scholars Through Glocal Learning: A Case Study of the Thailand Global Citizenship and Civic Engagement Initiative,Thailand
Normativity in Buddhism and Its Application in Bioethics,Thailand
Housing conditions and improvement guidelines for the elderly living in urban areas: Case studies of four Bangkok's districts,Thailand
Quantifying real estate externalities: Evidence on the whole foods effect,Thailand
Effects of different cooking methods and palm oil addition on the bioaccessibility of beta-carotene of sweet leaf (Sauropus androgynous),Thailand
A way to create a sustainable environment: Green nanotechnology - with an emphasis on noble metals,Thailand
Phyloanatomic characterization of the distinct T cell and monocyte contributions to the peripheral blood HIV population within the host,United States
Clinical impacts of dna-based typing and provision of antigen-matched red blood cell units for chronically transfused patients with thalassemia,Thailand
"Short Note Note on Eggs and Brooding of Topotypic Ichthyophis kohtaoensis Taylor, 1960 (Amphibia: Gymnophiona: Ichthyophiidae) in Dry Season",Japan
"The Semi-Aquatic Freshwater Earthworm Genus Glyphidrilus Horst, 1889 from Myanmar (Oligochaeta: Almidae) with Description of a New Species",Thailand
Immune checkpoint inhibitor: An emerging treatment for head and neck cancer. a primer for the radiologist,Thailand
Education and Subjective Well-Being among Older Vietnamese: Exploring Gender Differences,Thailand
Towards Healthier Choices: An Investigation Into Sugar Label Design,Thailand
Experiential Tourism Development On Lanna Local Plant-Based Gastronomy,Thailand
Toward A Process Model Of Consumer Brand Evaluation And Promotion: Drivers Of Word Of Mouth For Thai Small And Medium Enterprises,Thailand
Critical Factors Influencing Revisit Intention of Large Restaurant Chains in Myanmar,Thailand
INVESTIGATING ZAKAT PAYMENT OF THAI MUSLIMS,Thailand
Optimum Conditions for the Catalytic Cracking of Palm Oil from Empty Fruit Bunch over Dolomite in a Continuous Reactor,Thailand
"Protracted statelessness and nationalitylessness among the lahu, akha and tai-yai in northern Thailand: Problem areas and the vital role of health insurance status",Thailand
Screen printed textile electrodes using graphene and carbon nanotubes with silver for flexible supercapacitor applications,Thailand
Nanotoxicology and Its Remediation,Viet Nam
"The operculate micro land snail genus Dicharax Kobelt & Möllendorff, 1900 (Caenogastropoda, Alycaeidae) in Thailand, with description of new species",Thailand
Microstructure evolution and mechanical properties of calcined kaolin processing waste-based geopolymers in the presence of different alkali activator content by pressing and casting,Thailand
Chitosan beads as the adsorbent for glyphosate removal from an aqueous solution,Thailand
Biologically plausible sequence learning with spiking neural networks,Singapore
Comparison of neural networks and regression analysis to predict in-process straightness in CNC turning,Thailand
Development of prototype kit for portable drug allergy testing,Thailand
Evolution of Mangrove Muddy Coast in the Western Coast of the Upper Gulf of Thailand Over the Past Six Decades,Thailand
"Factors Associated with Food Safety Knowledge and Practice Among Street Food Vendors in Taunggyi Township, Myanmar: a Cross-Sectional Study",Thailand
Meaningful work on career satisfaction: a moderated mediation model of job embeddedness and work-based social support,Thailand
Confronting otherness through theatre: On directing the merchant of venice for thai audiences,Thailand
‘Authoritarian civil society’: How anti-democracy activism shapes Thailand’s autocracy,Germany
Introduction: From performance research to performance ecologies in contemporary thailand,Thailand
Performance research seen through the lens of cultural ecology: A case study of an innovative production at Chiang Mai’s Lanna wisdom school,Thailand
"Roundtables on performance research, developing cultural ecologies, and artistic research networking in the Asia-Pacific",Thailand
Playing with practice theory: Preliminary remarks on the work of performance ecologies in 21st century Bangkok,Thailand
Paraganglioma of the organ of Zuckerkandl and FH gene mutation,Thailand
Chitosan Biomedical Applications for the Treatment of Viral Disease: A Data Mining Model Using Bibliometric Predictive Intelligence,Thailand
Adaptation and evaluation of home fall risk assessment tools for the elderly in Thailand,Thailand
The Effect Of Breathing Cycles Program on Heart Rateand Sleep Parameters in Healthy Young Adults,Thailand
Degradation of diuron in water by electrochemical advanced oxidation in a microreactor: Effects of anion contamination on degradation and toxicity,Thailand
Effectiveness of behavioral activation in treating thai older adults with subthreshold depression residing in the community,Thailand
Event detection system based on user behavior changes in online social networks: Case of the covid-19 pandemic,Brazil
A microbial fuel cell integrated with an absorption column for the removal of hydrogen sulfide from anaerobic wastewater treatment,Thailand
Cash flow uncertainty and IPO underpricing: evidence from income guarantee in Thai REITs,Thailand
Nurse administered propofol sedation (Naps) versus on-call anesthesiologist administered propofol sedation (oaps) in elective colonoscopy,Thailand
Assessment of microbial diversity and enumeration of metal tolerant autochthonous bacteria from tailings of magnesite and bauxite mines,India
Longitudinal Screening for Diabetic Retinopathy in a Nationwide Screening Program: Comparing Deep Learning and Human Graders,Thailand
Immune response to fungi in diabetic patients with invasive fungal rhinosinusitis,Thailand
Agent or non-agent subject topics in English expository and fictional proses,Thailand
Power-free automated capillary flow assay for SARS-CoV-2 detection,United States
A new approach for low-dimensional constrained engineering design optimization using design and analysis of simulation experiments,Thailand
Convergence or confusion? A study of world economic growth,South Korea
Biomass and Production Rates of Fine Roots in Two Mangrove Stands in Southern Thailand,Japan
"A Journey to Luc Yen, Vietnam (February 2019)",Thailand
"New locality of the angular-headed crocodile newt tylototriton anguliceps le et al., 2015, with remarks on the distribution of the genus in thailand",France
"A New Species of Tylototriton (Urodela: Salamandridae) from Nan Province, Northern Thailand",Thailand
Economic Burden of Influenza in Thailand: A Systematic Review,Thailand
Cell lysis methods and coenzyme Q10 production of methylobacterium strains,Thailand
Pharmacy workforce in Myanmar public sector,Thailand
Proton pump inhibitors use in short bowel patients at a Thai Tertiary Hospital: A 10-year retrospective observational study,Thailand
Association of N-acetyltransferase 2 (NAT2) polymorphisms and elevated liver enzymes of myanmar tuberculosis patients in Thailand,Thailand
Increasing the solubility of levodopa and carbidopa using ionization approach,Thailand
Prescription and non-prescription drug classification systems across countries: Lessons learned for thailand,Thailand
"Decision support technique based on neutrosophic yager aggregation operators: Application in solar power plant locations-case study of Bahawalpur, Pakistan",Pakistan
On the surface welding of pearlitic rails: The control of dilution and microstructure,Thailand
Prescription of anticholinergics in tardive syndromes: A “dual center” survey among psychiatrists,Italy
Statistical analysis of building damage from the 2013 super typhoon haiyan and its storm surge in The Philippines,Taiwan
Assessing flood risk of the chao phraya river basin based on statistical rainfall analysis,Japan
The Using Results of OER Mobile Application to Enhance 21st Century Skills in Information Media and Technology Skills for Humanities and Social Sciences,Thailand
A systemic approach to biomass energy development: Thailand’s path towards sustainable development,Thailand
"Understanding Muay Thai camp tourist motivations in Bangkok, Thailand",Thailand
Innovative Mobile Application for Measuring Big Data Maturity: Case of SMEs in Thailand,Thailand
"Histological observation of digestive system of malayan halfbeak, Dermogenys pusilla (Kuhl & van Hasselt, 1823) during juvenile stage from Thailand",Thailand
Erratum: Identification of pathogens causing invasive fungal rhinosinusitis in surgical biopsies using polymerase chain reaction (Journal of Physical Chemistry (2020) 134: 7 (632–635) DOI: 10.1017/S0022215120001395),Thailand
"The microanatomy of the central nervous system and brain of the indo-pacific seahorse, hippocampus barbouri, during development",Thailand
Measuring Smiling Curves in Community Enterprises: Evidence from the One Tambon One Product Entrepreneurship Programme in Border Thailand,Thailand
Comparison of different synthesis schemes for production of sodium methoxide from methanol and sodium hydroxide,Thailand
Determination of Factors in Cultural Dimensions and SERVQUAL Model Affecting the Corporate Image of Pharmacy Retail Stores,Thailand
The influence of text classification on Facebook with AISAS method,Thailand
Prevalence and diagnostic challenges of thyroid lymphoma: A multi-institutional study in non-western countries,Japan
Human Papillomavirus 16 and 18 Infection in Oral Cancer in Thailand: A Multicenter Study,Thailand
Alamillo bridge: Construction simulation models in ezstrobe,United States
A Relational database management system for life-cycle cost analysis of bim projects,Thailand
SEISMIC RESPONSE OF DETERIORATED RESIDENTIAL RC BUILDINGS IN THE NORTHEASTERN REGION OF THAILAND,Thailand
Deciphering rice metabolic flux reprograming under salinity stress via in silico metabolic modeling,Thailand
A landscape of micronutrient status in women through the reproductive years: Insights from seven regions in Asia,Singapore
Vehicle rollover detection in tripped and untripped rollovers using recurrent neural networks,Thailand
W+W- boson pair production in proton-proton collisions at s =13 TeV,Armenia
"Resin bees of genus megachile, subgenera callomegachile and carinula (Hymenoptera, megachilidae) from thailand with description of a new species",Thailand
"A new micropolydesmoid millipede of the genus eutrichodesmus silvestri, 1910 from cambodia, with a key to species in mainland southeast Asia (Diplopoda, polydesmida, haplodesmidae)",Thailand
"QUALITY OF LIFE AND RELATIONSHIP BETWEEN FUNCTIONING AND SYMPTOMS OF FEMALE PATIENTS WITH BREAST CANCER BEFORE CHEMOTHERAPY IN A CANCER CLINIC AT YANGON, MYANMAR",Thailand
Antifungal Activity of Thai Cajuput Oil and Its Effect on Efflux-Pump Gene Expression in Fluconazole-Resistant Candida albicans Clinical Isolates,Thailand
The diversity of Anopheles blood feeding patterns suggests different malaria protection strategies in different localities,Thailand
Determinants of newborn care utilization in Pakistan: Findings from the Demographic and Health Surveys,Thailand
Storage Allocation for Stocked and Buffer Baskets,Thailand
The effect of anti-vascular endothelial growth factor on retinal microvascular changes in diabetic macular edema using swept-source optical coherence tomography angiography,Thailand
Foot abduction brace noncompliance in children with idiopathic clubfoot: How the deep squatting posture might help,Thailand
Heuristics for noise-safe job-rotation problems considering learning-forgetting and boredom-induced job dissatisfaction effects,Thailand
In response,Thailand
Pattern of gonadal sex differentiation in the rice field frog hoplobatrachus rugulosus (Anura: Dicroglossidae),Thailand
"Alternative Measures of Mutual Fund Performance: Ranking DFA, Fidelity, and Vanguard",China
Cyp2d6 predicts plasma donepezil concentrations in a cohort of thai patients with mild to moderate dementia,Thailand
Parish records and the history of Philippine epidemics,Thailand
Unique patterns of cardiogenic and fibrotic gene expression in rat cardiac fibroblasts,Thailand
The impact of citizen perceived value on their intention to use e-government services: An empirical study,Indonesia
"Seismic characteristics of polygonal fault systems in the Great South Basin, New Zealand",Thailand
Potential degradation and kinetics of melanoidin by using laccase from white rot fungus,Thailand
"Integrative taxonomic revision of the land snail genus Sarika Godwin-Austen, 1907 in Thailand, with descriptions of nine new species (Eupulmonata, Ariophantidae)",Thailand
"Imaging and locating paleo-channels using geophysical data from meandering system of the Mun River, Khorat Plateau, Northeastern Thailand",Thailand
"Nocardia aurantiaca sp. nov., isolated from soil in Thailand",Thailand
"Forests, peoples, and governments: Persistent land-use conflict in northern thailand",Thailand
Capital flows and political conflicts: Evidence from thailand,Thailand
Income inequality and conflicts: A new gini decomposition analysis,Thailand
Poverty and conflict in thailand’s deep south,Thailand
Historical origins of land rights insecurity and implications for conflict in thailand,Thailand
Slco1b1 and abcg2 gene polymorphisms in a thai population,Thailand
Neutrophil-to-lymphocyte ratio predicts the severity of motor impairment in cerebral palsy children living at home and the rehabilitation center: A comparative study,Thailand
"The identification and distribution of the mucous secreting cells in the integument of the schaap’s dragonet, Callionymus schaapii, Bleeker, 1852",Thailand
Stability analysis of vegetated residual soil slope in Thailand under rainfall conditions,Viet Nam
"Assessment of Knowledge, Attitude, and Practice in respect of Medical Waste Management among Healthcare Workers in Clinics",Thailand
Developing a commercialisation model for innovative products and processes in a petroleum firm,Thailand
Do managements tell us the whole truth and nothing but the truth? Impact of textual sentiment in financial disclosure to future firm performance and market response in Thailand,Thailand
Cyclopentane Purification from Multicomponent Azeotropic Mixtures,Thailand
Training needs of thai community pharmacists for primary care pharmacy: Qualitative exploration,Thailand
A comparison of model fitting using different runs in box-behnken design for alginate film formulation,Thailand
Grafted hyaluronic acid nanogel for the incorporation of poly(I:C) as an immunostimulatory adjuvant,Thailand
The Evaluation of Combined Heat and Mass Exchanger Network Synthesis using Novel Stage-Wise Superstructure,Thailand
Neuroprotective Effect of Oxyresveratrol in Rotenone-Induced Parkinsonism Rats,Thailand
Aircraft Segmentation from Remote Sensing Images using Modified Deeply Supervised Salient Object Detection with Short Connections,Thailand
Outcomes of pre-early treatment for retinopathy of prematurity (Pre-etrop),Thailand
Logo Based Amphetamines Classification using SURF and Bag-of-features model,Thailand
Aircraft Detection from Remote Sensing Images using Single Shot Scale-invariant Face Detector with Viridis Saliency Map,Thailand
Numerical methods for jump-extended Cox-Ingersoll-Ross and constant elasticity of variance models,Thailand
Renal ultrasonographic shear-wave elastography and urinary procollagen type III amino-terminal propeptide in chronic kidney disease dogs,Thailand
Customer orientation of service employees: An empirical study of international student recruitment business in Thailand,Thailand
"Groundwater and river interaction impact to aquifer system in saigon river basin, vietnam",Thailand
Pathogen-associated molecules from gut translocation enhance severity of cecal ligation and puncture sepsis in iron-overload β-thalassemia mice,Thailand
Application of phosphate and EDTA on as(V) removal in gold mine tailings by electrokinetic remediation,Thailand
The effect of ensiling and alkaline pretreatment on anaerobic acidification of napier grass in the leached bed process,Thailand
Optimization of LDM 3D printing parameters for TiO2 thin film fabrication,Thailand
Innovative social media marketing communication application for Thai hotel SMEs,Thailand
"Turtles in temple ponds in Thailand: Species, abundance, and health issues",Thailand
Nitrogen fertilizer recommendation for waxy corn measured by canopy reflectance using UAV imaging passive sensor,Thailand
A forecasting model on carrying capacity for government’s controlling measure under environmental law in thailand: Adapting non-recursive autoregression based on the var-x model,Thailand
Analysis of the infant gut microbiome reveals metabolic functional roles associated with healthy infants and infants with atopic dermatitis using metaproteomics,Thailand
The patient-specific implant created with 3D printing technology in treatment of a severe open distal humerus fracture with complete loss of the lateral column,Thailand
Dengue vaccine: Global development update,Thailand
Structural insight into the recognition of S-adenosyl-L-homocysteine and sinefungin in SARS-CoV-2 Nsp16/Nsp10 RNA cap 2′-O-Methyltransferase,Thailand
Rosmarinic acid as a potent influenza neuraminidase inhibitor: In vitro and in silico study,Thailand
Factors affecting fans' decisions to attend a professional basketball league in Thailand,Thailand
Tourism carrying capacity toward sustainable tourism development: A case study of phuket world class destination,Thailand
Outcomes of meaningful work with a focus on Asia: A systematic review,Thailand
Development and psychometric testing of the buddhist death acceptance scale,Thailand
"The development of sustainable golf tourism management model in Southern Provinces on Andaman Coast, Thailand",Thailand
Catalytic activity of reduced Cu-Mg-Al layered double oxide on transformation of 1-butanol into butyl butyrate,Thailand
Research trends and outlooks in assembly line balancing problems,Thailand
Non-linear impact of textile and clothing manufacturing on economic growth: The case of top-Asian economies,Malaysia
The increase Of IL-1β and IL-6 in oral epithelial cells induced by corrosion products of multiple-recast palladium-silver dental alloy,Thailand
Antiretroviral therapy-associated metabolic complications: Review of the recent studies,Thailand
Effect of different types of silane coupling agents on the shear bond strength between lithium disilicate glass ceramic and resin cement,Thailand
The effect of deep inspiration breath-hold technique on left anterior descending coronary artery and heart dose in left breast irradiation,Thailand
Comparative proteomics for identification of reproductionrelated proteins in testes of the giant tiger shrimp penaeus monodon,Thailand
"Conversion of bio-ethanol to 1,3-butadiene over grafted ZrO2/FeMgAl-layered double oxide catalyst",Thailand
Ammonia/urea production process simulation/optimisation applied techno-economic and stochastic analysis,Thailand
"Corrigendum to: Gluconobacter aidae sp. nov., an acetic acid bacterium isolated from tropical fruits in thailand (Int J Syst Evol Microbiol 2020, 70, 4351-4357, 10.1099/ijsem.0.004292)",Thailand
Comparison of sonographic hepatorenal ratio and the degree of hepatic steatosis in magnetic resonance imaging-proton density fat fraction,Thailand
Collagen biosynthesis stimulation and anti-melanogenesis of bambara groundnut (Vigna subterranea) extracts,Thailand
Diversification and performance of Sri Lankan banks,Thailand
Oogenesis and ovarian health problems in economically important fishes from different habitats potentially affected by pollution in Thailand,Thailand
Managerial competence of first-line nurse managers in public hospitals in Indonesia,Thailand
Ergonomic Design for Sausage Packing Hand Tool,Thailand
The efficacy between conventional lid hygiene and additional thermal pulsatile system in meibomian gland dysfunction patients treated with long-term anti-glaucoma medications in a randomized controlled trial,Thailand
The influence of soaking time on photocatalytic performance of g-c3n4 under visible light irradiation,Thailand
The effect of ph values on color development of silver colloids,Thailand
Robust simulation-optimization of dynamic-stochastic production/inventory control system under uncertainty using computational intelligence,Thailand
The Tai Ahom sound system as reflected by the texts recorded in the Bark manuscripts,Thailand
Intention to adopt and diffuse innovative ultraviolet light C system to control the growth of microorganisms in raw milk among Thais Dairy Farmers,Thailand
Music education management in Thailand: An analysis of stakeholder requirements,Thailand
Chapter 10: Chemometrics as a green analytical tool,Thailand
"Clinical Response to Two Formulas in Infants with Parent-Reported Signs of Formula Intolerance: A Multi-Country, Double-Blind, Randomized Trial",Thailand
inCNV: An Integrated Analysis Tool for Copy Number Variation on Whole Exome Sequencing,Thailand
Foreword,Australia
Provenance of terrestrial sediment in the Andaman sea,China
Fantastic facades and how to build them,Thailand
"Physicochemical characterization of natural diatomite from lampang province, thailand as a solid catalyst",Thailand
"Methicillin-resistant staphylococcus aureus (MRSA): One health perspective approach to the bacterium epidemiology, virulence factors, antibiotic-resistance, and zoonotic impact",Egypt
A Modified Conjugate Descent Projection Method for Monotone Nonlinear Equations and Image Restoration,Thailand
Evaluation of lymphocyte apoptosis in patients with oral cancer,Thailand
The image of Makkah and the hajj in South Thailand: An ethnographic and theological exploration,Thailand
"On the plakobranchidae (Gastropoda, sacoglossa) from soft sediment habitats of koh tao, gulf of thailand, with descriptions of two new species",Thailand
Cellular expression profiles of Epstein-Barr virus-transformed B-lymphoblastoid cell lines,Thailand
Exploring women’s status incontemporary Thailand,Thailand
Alkyd printing inks from waste frying oil,Thailand
Chemical compositions of essential oils of Amomum verum and Cinnamomum parthenoxylon and their in vitro biological properties,Thailand
Multilingual landscapes on Thailand’s borders,Thailand
"Molecular diversity of halophilic fungi isolated from mangroves ecosystem of miani hor, Balochistan, Pakistan",China
Chronology of gonadal development in the malayan snail-eating turtle malayemys macrocephala,Thailand
Comparison of dynamic headspace trapping on tenax TA and headspace stir bar sorptive extraction for analysis of grilled chicken (Yakitori) volatiles,Thailand
The impact of communication technology and social media on intergenerational relationships between older individuals and their adult children in Bangkok,Thailand
Microwave-assisted extraction of dendrobium nobile lindl. And its α-glucosidase inhibitory activity,Thailand
Fabrication of open-cell aluminum foams by pressure infiltration and salt leaching method from commercial grade alloys,Thailand
Low temperature fabrication of brushite by powder-based three dimensional printing coupled with phase transformation process,Thailand
White-handed gibbons discriminate context-specific song compositions,Switzerland
"Taxonomic note on trichelix horrida (Pfeiffer, 1863) from laos, with a type catalogue of moellendorffia, trichelix, and moellendorffiella (heterobranchia, camaenidae)",Thailand
The genus Phyllorhiza (rhizostomeae: Mastigiidae) in coastal waters of the Andaman Sea and the Gulf of Thailand,Thailand
Simulation of die-swell flow for wet powder mass extrusion in pharmaceutical process,Thailand
Microstructure and Tunneling Magnetoresistive Characteristics of Laser-Irradiated Magnetic Data Recording Head,Thailand
New record of peanut worm Sipunculus nudus from Thailand,Thailand
Diabetic striatopathy Estriatopatia diabética,Thailand
"Reproductive development of the priapium fish neosthetus lankesteri regan, 1916 (Atheriniformes: Phallosthethidae) from pranburi river estuary, thailand using the histological approach",Thailand
An interoperable building energy management system with IEEE1888 open protocol for peak-load shaving,Thailand
Formulation development of canine antifungal shampoo containing senna tora (L.) roxb. seed extract,Thailand
Optimization of microencapsulated lactobacillus rhamnosus gg from whey protein and glutinous rice starch by spray drying,Thailand
Geopolymer synthesis using metakaolin and high calcium fly ash as binary system geopolymer,Thailand
Effect of emulsifiers on physical properties and stability of oral rice bran oil nanoemulsion,Thailand
Use of Anti-IL-17 Monoclonal Antibodies in HIV Patients with Erythrodermic Psoriasis,Thailand
Production of recombinant chimeric swine PKR-APAF-1 protein and its apoptotic induction on MARC-145 cells,Thailand
An analysis of a herd-based lactation curve reveals the seasonal effect from dairy cows fed under high ambient temperatures,Thailand
"Occurrence and molecular characterization of shiga toxin-producing escherichia coli isolates recovered from cattle and goat meat obtained from retail meat shops in Rawalpindi and Islamabad, Pakistan",Pakistan
Efficiency of heat reduction in barns during rainy season and barn characteristics: their relationship to reproductive performance of dairy cows in a tropical environment,Thailand
A study of factors associated with arterial thromboembolism in cats affected with hypertrophic cardiomyopathy in Thailand,Thailand
Effectiveness of embalming solutions with partial replacement of formaldehyde and phenol with ethanol and sodium chloride on mice over 18 months,Thailand
Survival time and factors influencing survival time in cats with arterial thromboembolism in Thailand,Thailand
"Testicular gene expression of Anti-Müllerian hormone, Androgen receptor and Inhibin alpha subunit in porcine cryptorchidism",Thailand
Feasibility and safety of research sigmoid colon biopsy in a cohort of Thai men who have sex with men with acute HIV-1,United States
Annotated checklist of freshwater molluscs from the largest freshwater lake in Southeast Asia,Singapore
Remote patient monitoring for the detection of copd exacerbations,United States
Inflammation and mitochondrial dysfunction in autism spectrum disorder,Bulgaria
Antioxidative and antiglycative properties of mycosporine-like amino acids-containing aqueous extracts derived from edible terrestrial cyanobacteria,Thailand
"Is the number of daily walking steps in sedentary workers affected by age, gender, body mass index, education, and overall energy expenditure?",Thailand
Evaluation of Performance of Is-OWC OFDM System with Spatial Diversity,Thailand
Hydroa Vacciniforme-Like Lymphoproliferative Disorder With Progression to EBV+ Cytotoxic Peripheral T-Cell Lymphoma,United States
"Pesticide use in Thailand: Current situation, health risks, and gaps in research and policy",Thailand
Differential DNA methylation analysis across the promoter regions using methylated DNA immunoprecipitation sequencing profiling of porcine loin muscle,Thailand
Development of health-related quality of life questionnaire for patients on continuous drug use,Thailand
Industrial internet of things implementation strategies with HCI for SME Adoption,Thailand
Characterization of a thermo-sensitive injectable hydrogel as an iloprost delivery system for dental use,Thailand
Effect of cooling rate on microstructure of rejuvenated fe-ni based superalloys,Thailand
Renal ultrasonographic strain elastography and symmetric dimethylarginine (Sdma) in canine and feline chronic kidney disease,Thailand
Electrically conducting poly(Pyrrole-co-para-phenylenediamine) as potentiometric transducers in urea biosensor fabrication,Thailand
Evaluation of dietary probiotic (Bacillus subtilis KMP-BCP-1 and Bacillus licheniformis KMP-9) supplementation and their effects on broiler chickens in a tropical region,Thailand
In search for near-room-temperature superconducting critical temperature of metal superhydrides under high pressure: A review,Thailand
The influence of programmed cell death ligand 2 (PD-L2) expression on survival outcome and tumor microenvironment in diffuse large B cell lymphoma,Thailand
Access to vaccines and immunization programme,Thailand
Community- and hospital-acquired acute kidney injury,Thailand
Finding the devastating economic disaster’s root causes of the 2011 flood in thailand: Why did supply chains make the disaster worse?,Thailand
"Effectiveness of a health talk education program on human papillomavirus (HPV) knowledge, attitudes, and intentions to vaccinate children among mothers of secondary school boys in Thua Thien Hue Province, Vietnam",Thailand
Determination of Cardiac Function Using Impedance Cardiography During Jogging With and Without Breast Support,Thailand
Cyanidin-3-glucoside activates Nrf2-antioxidant response element and protects against glutamate-induced oxidative and endoplasmic reticulum stress in HT22 hippocampal neuronal cells,Thailand
Impacts of long jetties construction on shoreline change at the western coast of the gulf of Thailand,Thailand
"Pyrolysis kinetic analysis of biomasses: Sugarcane residue, corn cob, napier grass and their mixture",Thailand
Effect of m-health application: “chicken lof” (low fat in 90 days) on lipid profile and body composition among dyslipidemia healthcare workers: A randomized controlled trial,Thailand
Entrepreneurial orientation and the smes performance in Thailand: The mediating role of strategic orientations,Thailand
Chemistry of renieramycins. Part 19: Semi-syntheses of 22-O-Amino ester and hydroquinone 5-O-Amino ester derivatives of renieramycin m and their cytotoxicity against non-small-cell lung cancer cell lines,Thailand
Iconographic correlation analysis for optimization of high caloric density enteral nutrition formulation,Thailand
Tropical diseases: A public health problem with impact on nephrology,Thailand
Analytical methods for dynamic interaction between strip foundations and poroelastic soils,Thailand
Thai Spelling Correction and Word Normalization on Social Text Using a Two-Stage Pipeline with Neural Contextual Attention,Thailand
Quality assessment and in vitro anti-diabetic activity of thunbergia laurifolia stems and leaves,Thailand
Ameloblastic Carcinoma in a 2-Year-Old Child: A Case Report and Review of the Literature,Thailand
Evaluation of Caries-Free Restorations Bonded with Various Adhesive Systems: In Vitro Study,Thailand
Growth after adenotonsillectomy in thai children with adenotonsillar hypertrophy,Thailand
Insights from the implementation of a flipped classroom approach with the use of a commercial learning management system,Thailand
Thyrotoxic Hypokalemic Periodic Paralysis Triggered by Dexamethasone Administration,Thailand
Simultaneous detection of scale drop disease virus and Flavobacterium columnare from diseased freshwater-reared barramundi Lates calcarifer,Thailand
Households’ evacuation decisions in response to the 2011 flood in Thailand,Thailand
Business continuity management: A preliminary systematic literature review based on sciencedirect database,Thailand
Understanding households’ perceptions of risk communication during a natural disaster: A case study of the 2011 flood in Thailand,Thailand
Flood management in the context of climate and land-use changes and adaptation within the chao phraya river basin,Thailand
A stakeholder analysis approach for area business continuity management: A systematic review,Thailand
Assessment of natural disaster coping capacity from social capital perspectives: A case study of Bangkok,Thailand
Development of silicon nitride ceramic for CAD/CAM restoration,Thailand
Perception and behavioral changes of thai youths towards the plastic bag charging program,Thailand
Sustainable floating vegetation linking cultural identity of the intha farmers responding to deforestation on upland catchment,Thailand
