Title,affliation_country
The Effect of Cognitive-Behavioral Group Therapy Using Art as a Medium on Depressive Symptoms and HIV Antiretroviral Medication Adherence,Thailand
Genetic and evolutionary analysis of a new Asia-4 lineage and naturally recombinant canine distemper virus strains from Thailand,Thailand
Sex Differences in the Effects of Prenatal Bisphenol A Exposure on Genes Associated with Autism Spectrum Disorder in the Hippocampus,Thailand
Ground–state structure of semiconducting and superconducting phases in xenon carbides at high pressure,Thailand
Multifunctional Paper-Based Analytical Device for In Situ Cultivation and Screening of Escherichia coli Infections,Thailand
Interactions of HLA-DR and Topoisomerase I Epitope Modulated Genetic Risk for Systemic Sclerosis,Thailand
Oncocytic Sialolipoma of Parotid Gland: Case Report and Literature Review,United Kingdom
"Comparative genomics inferred two distinct populations of piscine pathogenic Streptococcus agalactiae, serotype Ia ST7 and serotype III ST283, in Thailand and Vietnam",Thailand
Statistical optimization of biodiesel production from para rubber seed oil by SO3H-MCM-41 catalyst,Thailand
"Estimation of groundwater use pattern and distribution in the coastal mekong delta, Vietnam via socio-economical survey and groundwater modelling",Thailand
Quantification of different sources of over-strength in seismic design of a reinforced concrete tall building,Thailand
The use of english and the national language on the radio in Asean Countries,Thailand
Seismic shear strengthening of reinforced concrete short columns using ferrocement with expanded metal,Thailand
Modeling of precast concrete load-bearing walls exposed to fire,Thailand
"Perceived service quality and commuter segmentation of informal public transport service in Bangkok, Thailand",Thailand
Finite element modelling of concrete-encased steel columns subjected to eccentric loadings,Thailand
Novel approach to respiratory rate measurement using resonance tube with contradictory thresholding technique,Thailand
Load feasible region determination by using adaptive particle swarm optimization,Thailand
Forecasting annual solar PV capacity installation in Thailand residential sector: A user segmentation approach,Thailand
Hybrid motor system for high precision position control of a heavy load plant,Thailand
Projected future changes in mean precipitation over Thailand based on multi-model regional climate simulations of CORDEX Southeast Asia,Malaysia
Risk-averse stochastic operation of a power system integrated with hydrogen storage system and wind generation in the presence of demand response program,China
Thermal Degradation and Kinetic Study of Cassava Rhizome for Torrefaction Application,Thailand
Chromium speciation using paper-based analytical devices by direct determination and with electromembrane microextraction,Thailand
Constitution-making in 21st-century Thailand: The continuing search for a perfect constitutional fit,Singapore
Challenge of Renewable Energy Transition towards Krabi's Sustainable Energy City,Thailand
Comparative study of wax inhibitor performance for pour-point reduction of oil from Sirikit Oilfield in Thailand,Thailand
A Classification Model for Thai Statement Sentiments by Deep Learning Techniques,Thailand
Convolutional Neural Network using Stacked Frames for Video Classification,Thailand
Association of IKZF1 SNPs in cold medicine-related Stevens-Johnson syndrome in Thailand,Thailand
Sulfonated (graphene oxide/poly(ether ketone ether sulfone) (S-GO/S-PEKES) composite proton exchange membrane with high proton conductivity for direct methanol fuel cell,Thailand
Synergistic strippants of Pd (II) ions in the presence of chloride medium from wastewater of electroless plating process via solvating system: Kinetics and thermodynamics study,Thailand
A copper oxide-ionic liquid/reduced graphene oxide composite sensor enabled by digital dispensing: Non-enzymatic paper-based microfluidic determination of creatinine in human blood serum,Thailand
"Schizophrenia phenomenology comprises a bifactorial general severity and a single-group factor, which are differently associated with neurotoxic immune and immune-regulatory pathways",Thailand
Thai Catalogers’ Use and Perception of Cataloging Standards,Australia
Lumichrome Inhibits Human Lung Cancer Cell Growth and Induces Apoptosis via a p53-Dependent Mechanism,Thailand
A task-oriented dialogue bot using long short-term memory with attention for Thai language,Thailand
Generating images with desired properties using the discogan model enhanced with repeated property construction,Thailand
Tissue and plasma EGFR mutation analysis in the FLAURA trial: Osimertinib versus Comparator EGFR tyrosine kinase inhibitor as first-line treatment in patients with EGFR-mutated advanced non–small cell lung cancer,United States
"Removal of ibuprofen, diclofenac, and naproxen from water using chitosan-modified waste tire crumb rubber",Thailand
High performance aramid pulp/carbon fiber-reinforced polybenzoxazine composites as friction materials,Thailand
A comparison of methods of ethanol production from sweet sorghum bagasse,Thailand
Development and application of nanofibrillated cellulose coating for shelf life extension of fresh-cut vegetable during postharvest storage,Thailand
Screen-printed microfluidic paper-based analytical device (μPAD) as a barcode sensor for magnesium detection using rubber latex waste as a novel hydrophobic reagent,Thailand
"Synthesis, spectral investigation, molecular docking and biological evaluation of Cu(II), Ni(II) and Mn(II) complexes of (E)-2-((2-butyl-4-chloro-1H-imidazol-5-yl)methylene)-N-methylhydrazinecarbothioamide (C10H16N5ClS) and its DFT studies",China
Tuning the selectivity of thin film composite forward osmosis membranes: Effect of co-solvent and different interfacial polymerization synthesis routes,Belgium
Liquid-Liquid Phase Equilibria of Aqueous Biphasic Systems Based on Glycerol Formal: Application on Tetracycline Recovery from Water,Thailand
In vitro safety assessment and permeation study of topical lidocaine solution for ocular administration,Thailand
McBel-Plnc: A deep learning model for multiclass multilabel classification of protein-lncRNA interactions,Thailand
RUN-ONCO: A highly extensible software platform for cancer precision medicine,Thailand
Genome-wide Association Study Identifies Genetic Variants Associated with Early and Sustained Response to (Pegylated) Interferon in Chronic Hepatitis B Patients: The GIANT-B Study,Netherlands
Health education through mass media announcements by loudspeakers about malaria care: Prevention and practice among people living in a malaria endemic area of northern Myanmar,Thailand
Multidimensional gas chromatography investigation of concentration and temperature effects of oxime interconversion on ionic liquid and poly(ethylene glycol) stationary phases,Australia
Search for MSSM Higgs bosons decaying to μ+μ-in proton-proton collisions at √s=13TeV,Armenia
Combination of CMS searches for heavy resonances decaying to pairs of bosons or leptons,Armenia
Search for anomalous electroweak production of vector boson pairs in association with two jets in proton-proton collisions at 13 TeV,Armenia
Simple and effective technology for sustainable biodiesel production using high-power household fruit blender,Thailand
Development and characterization of graphitic carbon nitride as nonblack filler in natural rubber composites,Thailand
Impact of Facebook Advertising on Purchase Intention,Thailand
Reflection and transmission coefficients from the superposition of various potentials,Thailand
Laser-triggered shape memory based on thermoplastic and thermoset matrices with silver nanoparticles,Thailand
Low prevalence of p16-positive HPV-related head-neck cancers in Thailand: Tertiary referral center experience,Thailand
Differences and diversity of autoimmune encephalitis in 77 cases from a single tertiary care center,Thailand
Isocitrate lyase plays important roles in plant salt tolerance,Thailand
"Desalination for drinking water demonstration project: A case study at Sichang Island, Thailand",Thailand
"Removal of the antibiotic sulfamethoxazole from environmental water by mesoporous silica-magnetic graphene oxide nanocomposite technology: Adsorption characteristics, coadsorption and uptake mechanism",Thailand
Facile synthesis of gelatin-coated Fe3O4 nanoparticle: Effect of pH in single-step co-precipitation for cancer drug loading,Thailand
Green Synthesis of Size-Tunable Iron Oxides and Iron Nanoparticles in a Salt Matrix,Japan
Intranasal corticosteroids for non-allergic rhinitis,Netherlands
Photosynthetic Parameters and Biomass Recovery of a Rice Chromosome Segment Substitution Line with a ‘KDML 105’ Genetic Background under Drought Conditions,Thailand
Temperature Control for Hydrogel Bio-Printing,Thailand
Exploring the Best Environmental Conditions for the Growth of Butterhead Lettuce in a Closed System,Thailand
Vehicle rollover detection using recurrent neural networks,Germany
Automatic Trash Classification using Convolutional Neural Network Machine Learning,Thailand
Impact of a prospective audit and feedback antimicrobial stewardship program in pediatric units in tertiary care teaching hospital in Thailand,Thailand
