Title,Author_count,Open_access,Unique_affiliations_count,cite_count
Impact of Hypoglycemia on Health-Related Quality of Life among Type 2 Diabetes: A Cross-Sectional Study in Thailand,5,1,5,8
Best practices on immunomodulators and biologic agents for ulcerative colitis and Crohn's disease in Asia,33,1,30,64
Tropical Gothic: Literary and creative works,4,1,3,3
"Direct ESR dating of the Pleistocene vertebrate assemblage from Khok Sung locality, Nakhon Ratchasima Province, Northeast Thailand",8,1,5,13
"Incidences and veterinary clinical management of postpartum diseases among domestic cows and does in Klang Valley, Malaysia",9,,3,1
"Tropical Gothic: Arts, humanities and social sciences",3,1,3,6
"Love, death and laughter in the city of different angels: S.P. Somtow's Bangkok gothic",1,1,1,0
Energy risk management and cost of economic production biodiesel project,2,1,2,41
Bacillus thuringiensis Cry5B is Active against Strongyloides stercoralis in vitro,10,1,6,3
A comparative randomized controlled trial study: The Effects of Court-Type Thai Traditional Massage versus Diclofenac on Knee Pain in Patients with Osteoarthritis of the Knee,4,,4,0
Court-type traditional Thai massage efficacy on quality of life among patients with frozen shoulder: A randomised controlled trial,4,,3,2
Material development of perpendicular recording for high areal density hard disk drives,2,0,1,1
Whitney's extension problem in o-minimal structures,2,2,2,4
"Respiratory syncytial virus, human metapneumovirus, and influenza virus infection in Bangkok, 2016-2017",6,1,1,15
"A novel de novo heterozygous SCN4A mutation causing congenital myopathy, myotonia and multiple congenital anomalies",5,0,4,7
"Lentibacillus lipolyticus sp. Nov., a moderately halophilic bacterium isolated from shrimp paste (ka-pi)",9,1,2,9
Oxidation behavior of 29Cr-8Ni ferritic stainless steel in air flow at 1173 and 1273 K,3,0,1,0
Factors predicting change in corneal astigmatism following suture removal in post-penetrating keratoplasty patients,3,1,1,5
Lean production determinants and performance consequences of implementation of Industry 4.0 in Thailand: Evidence from manufacturing sector,3,,3,7
Mobilizing organizational performance through robotic and artificial intelligence awareness in mediating role of supply chain agility,2,,2,19
Bridging workplace democracy and supply chain integration through high involvement of human resource practices,3,,3,14
Lowered plasma steady-state levels of progesterone combined with declining progesterone levels during the luteal phase predict peri-menstrual syndrome and its major subdomains,4,1,7,13
"Engineered nanomaterials uptake, bioaccumulation and toxicity mechanisms in plants",6,0,5,7
Aldosterone rapidly enhances levels of the striatin and caveolin-1 proteins in rat kidney: The role of the mineralocorticoid receptor,4,1,4,1
Status of care for end stage kidney disease in countries and regions worldwide: International cross sectional survey,45,1,57,108
Mitigating the impact of admixtures in Thai herbal products,3,1,1,13
Sustained progression-free survival benefit of rituximab maintenance in patients with follicular lymphoma: Long-term results of the PRIMA study,31,1,31,131
"Serological evidence of hepatitis A, B, and C virus infection in older adults in Khon Kaen, Thailand and the estimated rates of chronic hepatitis B and C virus infection in Thais, 2017",6,1,4,9
Hypokalemic Periodic Paralysis as the First Manifestation of Thyrotropin-Secreting Pituitary Adenoma,5,1,4,1
"The mediating effect of organizational culture on the relationship between total quality management, entrepreneurial orientation and performance: A case of Thai Universities",3,,1,3
Digital cholangioscopy-guided laser versus mechanical lithotripsy for large bile duct stone removal after failed papillary large-balloon dilation: A randomized study,8,0,2,23
"Analysis of the spike, ORF3, and nucleocapsid genes of porcine epidemic diarrhea virus circulating on Thai swine farms, 2011–2016",10,1,1,3
Synthesis of Cationic Waterborne Polyurethanes from Waste Frying Oil as Antibacterial Film Coatings,3,1,1,6
Establishment of an Anti-acne Vulgaris Evaluation Method Based on TLR2 and TLR4-mediated Interleukin-8 Production,5,1,2,8
Isovitexin increases stem cell properties and protects against PM2.5 in keratinocytes,4,1,2,6
Crocetin promotes angiogenesis in human endothelial cells through PI3K-Akt-eNOS signaling pathway,14,,6,16
Genetic associations of Vitamin D receptor polymorphisms with advanced liver fibrosis and response to pegylated interferon-based therapy in chronic hepatitis C,8,1,3,9
An advance prototype for investigating eco-friendly behavior,3,,1,0
Production and purification of mannan oligosaccharide with epithelial tight junction enhancing activity,6,1,3,17
Subsequence pregnancy outcomes after treatment of gestational trophoblastic disease in King Chulalongkorn Memorial Hospital,2,,1,0
Factors associated with lower urinary tract symptoms in Thai women with uterine leiomyomas,2,,1,0
Seasonal physico-chemical impacts on community structure of microphytobenthos in a Mudflat inside vs outside a breakwater system in the Inner Gulf of Thailand,4,,1,0
Knowledge and attitude of pregnant women undergoing cell-free DNA screening at the king chulalongkorn memorial hospital,2,,1,0
Orthodontic removable appliance with posterior bite plane use is not associated with developing sleep-disordered breathing symptoms in healthy children,3,,2,1
Voiding pattern in Thai female without lower urinary tract symptoms,2,,1,0
Long term stability of immunophenotypic T cell subsets from whole blood of tacrolimus-based therapy kidney transplantation patients and healthy volunteers by flow cytometric analysis,5,,3,1
Don’t just click ‘download’: The case of U.S. military expenditure data,1,1,2,1
Images of Thai women in magazines for older adults,1,1,1,1
Stress and associated risk factors among the elderly: A cross-sectional study from rural Thailand [version 1; peer review: 2 approved with reservations],6,1,3,4
A trackable augmented learning media system for a higher education level,3,1,1,4
Growth and characterization of calcium-doped cesium iodide (CSI:Ca) optical crystals for radiation detection,5,0,3,2
"The surge of maternal and congenital syphilis in a tertiary care center in Bangkok, Thailand",3,,1,0
Particulate matter 2.5 and obstetric complications,1,,1,0
"Introductory notes for the acta IMEKO special section on the Asia-Pacific symposium on measurement of mass, force and torque (APMF 2017)",2,1,2,0
A comparative study of quality of life of patients who underwent total laparoscopic hysterectomy and total abdominal hysterectomy,4,,1,2
Topometric indices and corneal densitometry change after corneal refractive surgery combined with simultaneous collagen crosslinking,6,1,1,5
Biodiesel production from canola oil and methanol using ba impregnated calcium oxide with microwave irradiation-assistance,4,,2,9
"Distribution, diversity, and specificity of a parasitic algal genus Cephaleuros in Thailand",2,1,1,1
Factors associated prescribing errors in ophthalmic medication and effect of prescription error notification system: An observational study,5,,2,0
Acute exercise improves forearm blood flow during postprandial hyperglycemia in normotensive offspring of hypertensive parents,2,,1,1
Genetic relationships between globba expansa (Zingiberaceae) and other closely related taxa in thailand using HAT-RAPD marker analysis,4,,3,0
Approaching problem-solving skills of momentum and impulse phenomena using context and problem-based learning,6,1,3,32
Malignant hyperthermia in postpartum hemorrhagic shock: A case report,2,,2,1
Effectiveness of anti-gravity treadmill training in improving walking capacity and balance in hemiparetic stroke patients: A randomized controlled trial,5,,2,3
Axillary and elbow lymph node metastasis arising after complete excision of microcystic adnexal carcinoma of a hand: A rare presentation,10,1,2,0
A challenge in diagnosis and management of ulcerative colitis in elderly patient with atypical presentation: A reported case,8,1,2,0
Corporate entrepreneurship and business performance of logistic companies in Indonesia,4,0,4,40
Using Bagasse and Aluminum Sulfate-Modified Bagasse as Adsorbents for Treatment of Industrial Cutting Fluid Wastewater in Laboratory and Pilot Scales,5,1,3,2
Why should psychiatrists and neuroscientists worry about paraoxonase 1?,6,1,3,30
"Theoretical predictions for low-temperature phases, softening of phonons and elastic stiffnesses, and electronic properties of sodium peroxide under high pressure",6,1,3,9
Revealing Ni-based layered double hydroxides as high-efficiency electrocatalysts for the oxygen evolution reaction: A DFT study,4,0,2,58
Competition and profits in the airline industry: The case of AirAsia and Malaysia Airlines,2,0,2,1
What students learned from “Thai medicine seminar”: Implication for education in medical communication,3,1,4,1
"Disaster emergency response plan of the royal thai embassy in Tokyo, Japan: A review",5,1,4,5
Applying the new theory to assessment criteria of agricultural water management schemes for sustainable rain-fed agriculture in Thailand,2,1,1,0
The reuse of waste glass as aggregate replacement for producing concrete bricks as an alternative for waste glass management on koh sichang,3,1,2,5
Stabilized oily-emulsion separation using modified induced air flotation (MIAF): Factor analysis and mathematical modeling,4,1,4,5
Mitochondrial diversity and phylogeographic patterns of gekko gecko (Squamata: Gekkonidae) in Thailand,4,,2,3
Updated basis knowledge of climate change summarized from the first part of Thailand’s second assessment report on climate change,6,1,5,5
"Sustainable transition models for municipal solid waste management: A case study of saraburi provincial administration organization, Thailand",2,1,1,1
FE solutions of near-tip field for mode-I cracks with residual surface tension,6,,2,1
Carbon dioxide capture from flue gas using a potassium-based sorbent in a circulating-turbulent fluidized bed,3,1,1,2
Optimal storage locations for warehouse efficiency improvement in a haircare manufacturer,2,1,1,2
An effective patient training for deep inspiration breath hold technique of left-sided breast on computed tomography simulation procedure at King Chulalongkorn Memorial Hospital,5,1,2,10
"Influence of CYP2D6, CYP3A5, ABCB1, APOE polymorphisms and nongenetic factors on donepezil treatment in patients with Alzheimer’s disease and vascular dementia",5,1,2,13
"Affected factors for solid waste management in the upstream of watershed and touristic area using analytic hierarchy process. A case study of Pai district, Thailand",3,,2,1
Reduced renal colonization and enhanced protection by leptospiral factor h binding proteins as a multisubunit vaccine against leptospirosis in hamsters,9,1,4,11
Poly(ɛ-caprolactone) membranes coated with poly(4-styrenesulfonic acid-co-maleic acid)-sodium salt enhance osteogenic properties of pre-osteoblasts MC3T3-E1,4,,2,0
Second asian consensus on irritable bowel syndrome,21,1,21,53
Effect of implicit and explicit prejudice on forgiveness: Comparisons between ingroup and out-group threats,2,1,1,0
"The moral malaise of modernity: Codes of conduct, authenticity, lifelong learning and the case of Thailand",2,1,2,1
Effects of breathing exercises in patients with chronic obstructive pulmonary disease: Systematic review and meta-analysis,6,1,3,35
Cross-linguistic evidence for cognitive universals in the noun phrase,5,1,4,7
Assessing the importance of taxation on foreign direct investment: Evidence from Southeast Asian developing countries,1,,1,2
Terminal QRS distortion in ST elevation myocardial infarction as a prediction of mortality: Systematic review and meta-analysis,8,,6,5
The effect of integration of a blended learning and extensive reading instructional model on Thai efl undergraduate students' learner autonomy,2,,1,5
Peripheral Blood Biomarkers Coupled with the Apolipoprotein E4 Genotype Are Strongly Associated with Semantic and Episodic Memory Impairments in Elderly Subjects with Amnestic Mild Cognitive Impairment and Alzheimer's Disease,10,0,5,7
Detection of CD33 expression on monocyte surface is influenceby phagocytosis and temperature,8,1,5,1
"Topical 15% zinc oxide ointment significantly reduces the size of common warts after four weeks: A Randomized, Tripleblinded, Placebocontrolled Trial",2,,1,7
Phikud Navakot Modulates the Level of Pro-Inflammatory Mediators and the Protein Expression of SOD1 and 2 and the Nrf2/HO-1 Signaling Pathway in Rats with Acute Myocardial Infarction,6,1,4,4
The correlations between follicular fluorescence and casual sebum levels in subjects with normal skin,2,,1,1
"Synthesis, structure and anion binding properties of 1,8-bis(dimesitylboryl)anthracene and its monoborylated analog",4,0,2,5
Enhancement of methane production from alkaline pretreated poly (lactic acid) waste by the co-digestion process,2,1,2,9
Performance of air conditioning system in educational building for energy conservation,4,1,1,3
"Annual reproductive cycle of peanut worm, Sipunculus nudus from Thailand",3,0,1,0
Reply: The feasibility determination of risky severe complications of arterial vasculature regarding the filler injection sites at the tear trough,3,1,2,0
Conception rates following an Ovsynch and fixed-time insemination protocol with progesterone inclusion in cyclic dairy cows during the warm and cold seasons,3,,2,2
Cholangioscopy-guided lithotripsy for difficult bile duct stone clearance in a single session of ERCP: Results from a large multinational registry demonstrate high success rates,26,0,18,34
Erratum: Cholangioscopy-guided lithotripsy for difficult bile duct stone clearance in a single session of ERCP: Results from a large multinational registry demonstrate high success rates (Endoscopy DOI: 10.1055/a-0942-9336),26,0,18,0
Chromosome evolution based on variation in chromosome number and chiasma frequency in the genus ocimum L. From Thailand,3,1,2,1
Malpractice climate is a key difference in thyroid pathology practice between North America and the rest of the world,5,1,7,15
Factors affecting estrus and ovulation time in weaned sows with induced ovulation by GnRH administration in different seasons,4,1,3,12
Gastric braunina cordiformis and a review of helminth parasitism in the finless porpoise (Neophocaena phocaenoides),4,1,4,0
Natural rubber/microcrystalline cellulose composites with epoxidized natural rubber as compatibilizer,4,0,2,11
Quantitative analysis of hispidulin content in clerodendrum petasites roots distributed in Thailand,4,1,2,3
Is the fourth industrial revolution a panacea? Risks toward the fourth industrial revolution: Evidence in the Thai economy,2,,2,55
Bimodal chromoendoscopy with confocal laser endomicroscopy for the detection of early esophageal squamous cell neoplasms,5,1,1,3
Predictors for Late Post-Intracerebral Hemorrhage Dementia in Patients with Probable Cerebral Amyloid Angiopathy,13,2,5,9
Natural rubber latex foam with particulate fillers for carbon dioxide adsorption and regeneration,3,1,1,19
Efficacy of ultrasonic dissection device in staphylectomy surgery in Brachycephalic Airway Obstructive Syndrome (BAOS) dogs,5,,1,1
"Epidemiology of characteristics and risk factors for overweight in cats visiting an animal hospital in Bangkok, Thailand",3,,1,1
Induction of parturition by double administration of prostaglandin f2α in sows reduces the variation of gestation length without affecting the colostrum yield and piglet performance,7,1,2,12
Thyroid shielding in cone beam computed tomography: Recommendations towards appropriate use,4,2,5,20
Innovative Use of English Language Teaching as an International Language in Graduate Studies in Thai Universities,4,,2,3
Noun Phrase Complexity in Academic Writing: A Comparison of Argumentative English Essays Written by Thai and Native English University Students,1,,1,3
Patterns of the 'Current Relevance' Meaning of the Present Perfect in Real Use and Textbooks: A Corpus-driven Perspective,2,,1,0
BiO-CaCO3 from raw eggshell as additive in natural rubber latex glove films,5,0,2,5
Microstructural evolution and hardness properties of coir-coconut husk powder reinforced polymer composites subjected to an acidic environment,11,1,4,3
Gender and questions as complaints: An interlanguage pragmatic study,2,,1,3
Phase evolution of surface-modified Incoloy 825 superalloy using pack aluminization,3,0,1,2
Effect of rhenium and cobalt additions on the microstructure and gamma prime phase stability of vacuum arc melted modified nickel-based superalloys grade MGA 1400,4,0,1,9
Effects of pre- And post-weld heat treatment conditions on microstructures of cast nickel based superalloys GTD-111 in the laser welding process,4,0,1,1
A case of PHACE syndrome with growth hormone deficiency and abnormal thyroid functions,4,0,1,1
Rhinacanthin-C mediated herb-drug interactions with drugtransporters and phase i drug-metabolizing enzymes,4,1,2,9
Effects of reversibility on enhanced oil recovery using sodium dodecylbenzene sulfonate (SDBS),5,1,2,6
"Correlations between serum interleukin 6, serum soluble interleukin 6 receptor, and disease activity in systemic juvenile idiopathic arthritis patients treated with or without tocilizumab",5,1,2,12
Search for vector-like quarks in events with two oppositely charged leptons and jets in proton-proton collisions at √s = 13 TeV,2282,1,249,51
Observation of increased dispersion of pt and mobility of oxygen in Pt/γ-Al2O3 catalyst with la modification in CO oxidation,4,1,1,0
A forecasting model for economic growth and CO2 emission based on industry 4.0 political policy under the government power: Adapting a second-order autoregressive-SEM,3,1,2,9
Learning curve in colposcopic training among gynecologic oncology fellows,4,,1,2
"A cytosolic sensor, PmDDX41, binds double stranded-DNA and triggers the activation of an innate antiviral response in the shrimp penaeus monodon via the STING-dependent signaling pathway",4,1,3,7
A study of translation of relative clauses from English into Thai,2,,1,0
Comparable carotid intima-media thickness among long-term virologically suppressed individuals with HIV and those without HIV in Thailand,11,,2,7
Recycling of polypropylene/polyethylene blends: Effect of chain structure on the crystallization behaviors,3,1,3,54
Brucellosis concurrent with Johne's disease infection in a buffalo bull,9,1,3,3
Defect reduction in the manufacturing process of in-mould decoration of injection moulded components,2,0,1,3
"Heterocephalacria mucosa sp. nov., a new basidiomycetous yeast species isolated from a mangrove forest in Thailand",7,1,2,4
Study of bernard-soulier syndrome megakaryocytes and platelets using patient-derived induced pluripotent stem cells,8,0,2,6
"Micromonospora radicis sp. Nov., isolated from roots of Azadirachta indica var. siamensis Valenton, and reclassification of Jishengella zingiberis as Micromonospora zingiberis comb. nov.",6,1,3,3
Association between hepatitis B surface antigen levels and the risk of hepatocellular carcinoma in patients with chronic hepatitis b infection: Systematic review and meta-analysis,8,1,2,18
Down-regulation of let-7a and miR-21 in urine exosomes from lupus nephritis patients during disease flare,7,1,1,44
Morphometric study of inferior peroneal retinaculum and contents of inferior peroneal tunnel,5,1,1,2
"Food partitioning of two co-occurring terapontid fishes, Terapon jarbua and Pelates quadrilineatus, in Coastal areas of Trang Province, Southern Thailand",4,,2,2
Measurement of the Water Content in Semi-solid Formulations Used to Treat Pressure Ulcers and Evaluation of Their Water Absorption Characteristics,8,1,4,3
Posttraumatic stress disorder and sleep quality among urban firefighters in Thailand,2,1,2,7
Universally Composable Secure Computation with Corrupted Tokens,4,0,4,1
A study of criteria for air cargo terminal classification model,3,0,1,1
"Extended-spectrum beta-lactamase-producing Escherichia coli in chickens from small-scale (backyard) poultry farms in Maiduguri, Nigeria",7,1,2,10
Helicobacter pullorum in broiler chickens and the farm environment: A One Health approach,5,1,2,5
Long term survival and functional neurological outcome in conscious hospital survivors undergoing therapeutic hypothermia,2,,1,2
Extended-spectrum beta-lactamase and ampicillin Class C beta-lactamase-producing Escherichia coli from food animals: A review,5,1,5,5
Exploring consumer values of Thai cultural products through the means-end approach and Schwartz's universal human values,3,0,2,0
Chemical surface analysis on post-thermal treatment of the k-OMS-2 catalysts and catalytic oxidation efficiency at low temperature,5,1,3,8
"A new micropterous, ground-dwelling, non-cyclostome braconid parasitoid wasp, Epigeiobracon perplexus Quicke & Ward, gen. et sp. nov. (Hymenoptera: Braconidae) from New Zealand of uncertain relationships",3,0,2,2
Evaluating the effectiveness of the “germ-free hands” intervention for improving the hand hygiene practices of public health students,2,1,1,4
Life Cycle Assessment of Spent Sulfuric Acid from Lead-acid Traction Battery in Thailand,3,1,2,0
Performance of missing transverse momentum reconstruction in proton-proton collisions at p s = 13 TeV using the CMS detector,2284,1,199,104
Identification of feline kiss1 and distribution of immunoreactive kisspeptin in the hypothalamus of the domestic cat,4,1,3,9
"Three new species of the New Zealand endemic, Neptihormius van Achterberg & Berry (Hymenoptera: Braconidae), with diverse host records",4,0,3,4
Emotional and behavioral resilience among children with perinatally acquired HIV in Thailand and Cambodia,20,2,21,10
"Re-description of the type species of the genera ganesella blanford, 1863 and globotrochus haas, 1935; with description of a new ganesella species from Thailand (Eupulmonata, camaenidae)",3,1,3,4
"Electron correlation in Li+, He, H- and the critical nuclear charge system ZC: Energies, densities and Coulomb holes",3,1,2,16
Plasma Sterilization Effectively Reduces Bacterial Contamination in Dental Unit Waterlines,4,1,1,10
"Enterococcus florum sp. Nov., isolated from a cotton flower (gossypium hirsutum l.)",8,1,4,6
Physical properties and microstructures of ceramics fabricated from Mae Moh lignite bottom ash,1,0,2,0
The rate of patients at high risk for cardiovascular disease with an optimal low-density cholesterol level: A multicenter study from Thailand,7,,6,3
Influences of boron concentration on mechanical properties of Ni-W-B composite coatings,4,0,2,4
A study of L2 English inversion structures by L1 Thai learners,2,0,1,1
"Knowledge, skills and competency retention among health workers one year after completing helping babies breathe training in south Sudan",4,1,2,7
"Immunoreactivity of estrogen receptor alpha in brain and ovary of the short mackerel rastrelliger brachysoma (Bleeker, 1851)",9,1,6,1
A hearing screening protocol for stroke patients: An exploratory study,5,1,5,6
Droplet microfluidics: From proof-of-concept to real-world utility?,4,1,2,83
Antiformation and antimutagenic activities of extracts from pericarp and seed of zanthoxylum limonella (Dennst.) alston,3,,1,0
The tallinn manuals and the making of the international law on cyber operations,1,1,2,2
Social capital and the cyclicality of government expenditure,1,0,1,7
Thai village committee administrative reform for promoting public service delivery,4,,2,0
Left ventricular dysfunction and mortality rates in STeMi patients who underwent primary PCi: A study from Thailand,10,0,2,0
Preparation of cross-linked enzyme aggregates (CLEAs) of an inulosucrase mutant for the enzymatic synthesis of inulin-type fructooligosaccharides,4,1,2,11
Point-of-Care Chlamydia trachomatis Detection Using Loop-Mediated Isothermal Amplification and Hydroxynaphthol Blue,2,0,1,4
"Dynamic sigma-TRIZ solution model for manufacturing improvement and innovation, case study in Thailand",2,0,1,5
Evaluating model outputs using integrated global speleothem records of climate change since the last glacial,88,1,67,33
Training Performance Measurement with Schema and Mental Rotation Test,2,1,1,0
Supplementation of sugarcane molasses for maximization of ethanol production by Saccharomyces cerevisiae using response surface method,5,1,2,4
"The contents of bibenzyl derivatives, flavonoids and a phenanthrene in selected Dendrobium spp. And the correlation with their antioxidant activity",5,1,3,13
Politics of governance reform in Thailand,1,,1,0
Paper Machine Breakdown Reduction by FMEA and Preventive Maintenance Improvement: A Case Study,2,1,1,0
Heuristic Based Scheduling for Toothpaste Filling Problem,2,1,1,0
"The extraordinary genus Myja is not a tergipedid, but related to the facelinidae s. Str. with the addition of two new species from Japan (Mollusca, Nudibranchia)",8,1,9,13
Long-tailed Macaque Stone Tool Use in Intertidal Habitats,3,,2,4
The menstrual cycle may not be limited to the endometrium but also may impact gut permeability,4,1,7,12
"Impacts of denture retention and stability on oral health-related quality of life, general health, and happiness in elderly thais",3,1,1,16
Multilocus sequence typing and blaESBL characterization of extended-spectrum beta-lactamase-producing escherichia coli isolated from healthy humans and swine in Northern Thailand,3,1,2,31
Cardiorespiratory burden of brass neck coils placed on Kayan karen long-neck women of Thailand,4,0,3,2
"5-Methyl-1,3-phenylene bis[5-(dimethylamino)naphthalene-1-sulfonate]: Crystal structure and DFT calculations",6,1,3,0
Oxidized carbon nanoparticles as an effective protein antigen delivery system targeting the cell-mediated immune response,4,1,1,8
Innovative capacity and the performance of businesses incubated in university incubator units: Empirical study from universities in Thailand,3,1,2,14
Argonaute 4 as an effector protein in RNA-directed DNA methylation in human cells,7,1,2,13
2D and 3D pore structure characterization of bi-layered porous polyethylene barrier membrane using SEM and micro-CT,8,1,3,7
The prevalence of normoalbuminuria and renal impairment in type 2 diabetes mellitus,3,0,2,10
"Attitude, but not self-evaluated knowledge, correlates with academic performance in physiology in Thai medical students",6,1,2,2
"Bacterial meningitis: Etiologies, drug susceptibilities and mortality rate at a university hospital in Thailand",2,,3,1
Detection of hepatitis e virus genotypes 1 to 4 in swine products and human samples by taqman-based rt-quantitative pcr,14,,2,0
The accuracy of single-tooth implants placed using fully digital-guided surgery and freehand implant surgery,4,0,2,86
Enhancing physical-thermal-mechanical properties of fired clay bricks by eggshell as a bio-filler and flux,5,1,2,11
Dual DNA barcoding for the molecular identification of the agents of invasive fungal infections,45,1,28,33
Induction of antioxidative activity and antioxidant molecules in the halotolerant cyanobacterium halothece sp. PCC7418 by temperature shift,4,1,2,10
"N-acetylcysteine reverses the decrease of DNA methylation status caused by engineered gold, silicon, and chitosan nanoparticles",8,1,2,22
Efficient robust nonlinear model predictive control via approximate multi-stage programming: A neural networks based approach,5,0,4,3
Successful treatment of digital ischemia following a carbon dioxide laser and tourniquet for a digital procedure with adjuvant low-level laser therapy,2,1,2,0
Association between the appropriate antimicrobial therapy and clinical outcomes in patients with sepsis,7,,2,0
"Molecular and morphological evidence of hepatotoxicity after silver nanoparticle exposure: A systematic review, in silico, and ultrastructure investigation",8,1,3,13
Partial correlation analysis using multiple linear regression: Impact on business environment of digital marketing interest in the era of industrial revolution 4.0,7,1,4,80
Finasteride enhances stem cell signals of human dermal papilla cells,5,1,2,13
Atrial fibrillation is not associated with thromboembolism in left ventricular assist device patients: A systematic review and meta-analysis,6,0,6,7
Oxidative dehydrogenation of ethanol over vanadium-and molybdenum-modified mg-al mixed oxide derived from hydrotalcite,3,1,1,6
Effect of sustained service loading on post-fire flexural response of reinforced concrete T-beams,3,0,2,13
Effects of the Photosystem II Inhibitors CCCP and DCMU on Hydrogen Production by the Unicellular Halotolerant Cyanobacterium Aphanothece halophytica,3,1,3,17
Penaeus monodon IKKs Participate in Regulation of Cytokine-Like System and Antiviral Responses of Innate Immune System,4,1,3,5
"Occurrence of trihalomethanes and haloacetonitriles in water distribution networks of Khon Kaen Municipality, Thailand",5,0,4,21
Use of steam explosion as a green alternative method to prepare pulp from pineapple leaves,3,,3,2
Wood plastic composites based on recycled poly(ethylene terephthalate) and poly(butylene adipate-co-terephthalate),5,,3,2
A Ranking Method of Hexagonal Fuzzy Numbers Based on Their Possibilistic Mean Values,2,0,2,1
Central nervous system (CNS) based motion control,2,1,1,0
Role of social and technological challenges in achieving a sustainable competitive advantage and sustainable business performance,5,1,6,211
Lifespan extending and oxidative stress resistance properties of a leaf extracts from anacardium occidentale L. In caenorhabditis elegans,5,1,3,53
The reaction mechanism of Zika virus NS2B/NS3 serine protease inhibition by dipeptidyl aldehyde: A QM/MM study,3,0,2,6
Evaluation of synbiotics as gut health improvement agents against Shiga toxin-producing Escherichia coli isolated from the pig,14,1,8,3
University business incubators best practice: Factors affecting Thailand UBI performance,3,,1,5
Metal oxide mediated extracellular NADPH regeneration improves ethanol production by engineered synechocystis sp. PCC 6803,2,1,2,6
Lung function change in hyperbaric chamber inside attendants,3,1,2,1
Dehydrogenation of ethanol to acetaldehyde over co/C catalysts,2,1,1,7
LKB1 and KEAP1/NRF2 pathways cooperatively promote metabolic reprogramming with enhanced glutamine dependence inKRAS-mutant lung adenocarcinoma,17,1,8,167
Hydrogen Production via Chemical Looping Steam Reforming of Ethanol: Effect of Ce and la on Ni-based Oxygen Carrier Performance,5,1,3,2
A Comparative Study of the Divalent Transition Metal Oxide Supported on Magnesium Oxide Catalyst for Lactic Acid Production from Glucose,2,1,1,0
Design and Fabrication of NiTi Frame Utilizing for Endobronchial Valve,3,1,2,0
"Effect of Calcination Temperature and Support Type of Pt/WOx/boehmite Catalyst on 1,3-propanediol Production from Hydrogenolysis of Glycerol",2,1,1,2
A Compact Dual-Broadband Multiple-Input Multiple-Output (MIMO) Indoor Base Station Antenna for 2G/3G/LTE Systems,4,1,5,10
Impact of Oxygen Vacancy on the Photocatalytic Selective Hydrogenation of 3-Nitrostyrene via Calcination of TiO2,3,1,2,2
Effect of Water Content in Waste Cooking Oil on Biodiesel Production via Ester-transesterification in a Single Reactive Distillation,5,1,3,9
"Revision of the Oriental subgenus Patrisaspilota Fischer, 1995 (Hymenoptera: Braconidae: Alysiinae: Orthostigma Ratzeburg, 1844) with description of a new species from Papua New Guinea",4,2,4,1
Reactive Magnetron Sputter Deposition of Copper on TiO2 Support for Photoreduction of CO2 to CH4,4,1,3,3
"Marine bacterial diversity in coastal Sichang Island, the upper Gulf of Thailand, in 2011 wet season",4,1,2,4
Image quality optimization of narrow detector dental computed tomography for paediatric patients,5,2,6,7
Best practices on immunomodulators and biologic agents for ulcerative colitis and Crohn's disease in Asia,33,1,30,32
Augemented architecture,1,,1,2
Detection of African swine fever virus in pork products brought to Taiwan by travellers,9,1,5,17
Green supply chain management practices in SME manufacturers: Key drivers and organizational performance,2,0,2,3
The role of corporate governance in creating a capable supply chain: A case of Indonesian Tin industry,3,,3,47
Do consumers expect companies to be socially responsible? The impact of corporate social responsibility on buying behavior,5,1,5,109
International investment arbitration in Thailand: Limiting contract-based claims while maintaining treaty-based abbrev isds,2,0,2,8
Genome-wide identification of host genes required for toxicity of bacterial cytolethal distending toxin in a yeast model,8,,4,1
Length contrast of high vowels in the Thai language of the Sukhothai period: What do the inscriptions say?,2,0,1,1
Effect of Different Neutralizing Agents on Feldspathic Porcelain Etched by Hydrofluoric Acid,6,1,3,9
Packet warriors: An academic mobile action game for promoting OSI model concepts to learners,4,1,3,7
The Procoagulant Profile in Patients with Immune Thrombocytopenia and Its Association with Bleeding Symptoms,3,0,1,0
Is there a dichotomy between synthetic compounds and phrases in Thai?,3,,1,0
Development of mobile application for sustainable creative tourism assessment using confirmatory factor analysis approach,4,1,1,7
A giant jejunal gastrointestinal stromal tumor misconceived as pancreatic cystic neoplasm: A case report,9,1,2,3
Superior mesenteric vein-first approach to robotic complete mesocolic excision for right colectomy: Technique and preliminary outcomes,6,0,3,20
Experiment and Simulation on Heavy Oil Production with Steam Flooding in Heterogeneous Reservoir,3,1,2,0
Preface: The 1st International Symposium of Indonesian Chemical Engineering (ISIChem) 2018 Hakun Wirawasista Aparamarta,8,1,5,0
The role of N-terminal pro-B-type natriuretic peptide in prognostic evaluation of heart failure,11,1,12,5
Influence of mechanical activation on the phase formation in the synthesis of cordierite from talc and andalusite,2,0,1,1
OsCaM1-1 overexpression in the transgenic rice mitigated salt-induced oxidative damage,4,1,1,8
In vitro resorbability of 3D printed hydroxyapatite in two different pH buffered solutions,3,0,2,3
A comparative study of granular agglomeration between 3D printed hydroxyapatite and commercial bone graft granules,4,0,2,1
Shear bond strength of resin cement to saliva-contaminated metal alloys after various surface treatments,2,0,1,0
Effects of bituminous coal ash addition in pottery products,5,0,4,1
