Title,affliation_country
Sustaining employees through co-worker and supervisor support: Evidence from Thailand,Thailand
Prevalence and risk factors of metabolic syndrome in HIV-infected patients receiving the highly active antiretroviral therapy,Thailand
Impact of POR and CYP3A5 polymorphisms on trough concentration to dose ratio of tacrolimus in the early post-operative period following kidney transplantation,Thailand
The Constitutional Court of Thailand: From Activism to Arbitrariness,Thailand
"All quiet on the thai-cambodian front: Drivers, dynamics, directions",Thailand
"Adapt or die, thai traditional textiles entrepreneurs",Thailand
Study the effect of ammonia by image analysis on healthiness detection for coral quality of lifetitle,Thailand
Photo sharing service for recommending sightseeing places,Thailand
Determination of methane flux in organic paddy field,Thailand
"An environmental-semantic computing system for coral-analysis in water-quality and multi-spectral image spaces with ""Multi-Dimensional World Map""",Japan
"Global sharing analysis and visualization of water quality by 5DWorld map: A case study at Sichang Island, Thailand",Thailand
"Application of data mining software to predict the alum dosage in coagulation process: A case study of Vientaine, Lao PDR",Thailand
"Photographic assessment of coral stress: Effect of low salinity to Acropora sp. Goniopora sp. and Pavona sp. at Sichang Island, Thailand",Thailand
"Changes in chemical composition, minerals, total phenolic compounds and antioxidant activities during germination of sunflower sprout",Thailand
Estimating actual evapotranspiration from NDVI using Landsat 8 and Sentinel-2 imagery,Thailand
Profitability consideration of corrugated paperboard production based on carbon footprint reduction and the improvement of overall equipment effectiveness,Thailand
Development of smartphone application based on the theory of planned behaviour to enhance self-efficacy for online learning,Thailand
Auto mechanic students' perceptions and readiness toward mobile learning in Thailand,Thailand
The impact of corporate social responsibility on customer satisfaction and loyalty: A case study of the hotel industry in thailand,Thailand
Gender differences in health care utilization among older adults in barbados,Thailand
"First record of Odontosphaeropyx cameron, 1910 from the oriental region with description of a new species from Thailand (hymenoptera, braconidae, cheloninae)",Thailand
Application of bioplastics and thermal reduced graphene oxide in electrochromic devices,Thailand
Etching behaviors of tunneling magnetoresistive (TMR) materials by ion beam etching system,Thailand
The state of practice of software cost estimation: Evidence from thai software firms,Thailand
When EAF Dust and Mill Scale from Steelmaking Process Turn to Raw Materials for Tenmoku Oil Spot Glaze,Thailand
Rethinking Thai Secondary Education,Thailand
Shadow Education in Thailand: Thai and International Perspectives,Thailand
Redesigning Teacher Education,Thailand
Performance Of OLSR manet adopting cross-layer approach under CBR and VBR traffics environment,Thailand
"The combined effect of calcium, pectin methylesterase and mild heat on frozen mango quality",Thailand
Immunophenotyping oral amyloidosis for the precise identification of the biochemical forms: A retrospective study,Saudi Arabia
Pharmacokinetics and 48-week safety and efficacy of generic ritonavir tablet-boosted atazanavir in HIV-1-infected Thai adults,Thailand
Gene polymorphisms of interferons and their receptors in chronic hepatitis B virus infection and hepatocellular carcinoma,Thailand
Follow-up and evaluation of thai values promotion policy for educational institutes in the eastern region of Thailand,Thailand
A recombinant fab antibody against kwakhurin as a tool for sensitive indirect competitive ELISA,Japan
The feasibility determination of risky severe complications of arterial vasculature regarding the filler injection sites at the tear trough,{}
The lived experiences of becoming first-line nurse managers: A phenomenological study,Thailand
Enhancing understandability of objective C programs using naming convention checking framework,Thailand
"Access to medicines for breast, colorectal, and lung cancer in Thailand",Thailand
DNA barcoding for authentication of the endangered plants in genus Aquilaria,Thailand
Using of the flipped classroom learning with a workshop activity in object-oriented analysis and design course,Thailand
A simple high-performance liquid chromatographic method for quantitative analysis of brazilin in caesalpinia sappan L. extracts,Thailand
A corpus stylistic study of singular and plural keywords in Jane Austen’s persuasion,Thailand
"A revision of dragon millipedes IV: The new genus Spinaxytes, with the description of nine new species (Diplopoda, Polydesmida, Paradoxosomatidae)",Thailand
Episodic positive selection in the cam734 haplotype and low prevalence of the A144F mutation in plasmodium falciparum chloroquine resistance transporter gene among thai isolates,Thailand
An improved RSA procedure to compute shear force in tall RC shear wall buildings,Thailand
Rhodamine 6G and Au–Pd core–shell nanorods: Fluorescence enhancement for detection of mercury,Thailand
Dual-band infrared video-based measurement using pulse wave maps to analyze heart rate variability,Japan
Vertical capacity of large and deep barrette pile for Bangkok subsoils,Thailand
Benfordness of chains of truncated beta distributions via a piecewise constant approximation,Thailand
Severe hyperammonemic encephalopathy requiring dialysis aggravated by prolonged fasting and intermittent high fat load in a ramadan fasting month in a patient with cptii homozygous mutation,Thailand
Knowledge acquisition toward startups' perspectives: Empirical cross-case study of leading technology business incubators in Thailand,Thailand
Efficient decision trees for multi-class support vector machines using entropy and generalization error estimation,Thailand
An idea generation tool harnessing cultural heritage for design-driven entrepreneurs,Thailand
Development of lipid/polymer membrane by reduced graphene oxide for sugar sensor,Thailand
Synthesis and characterization of mixed rare earths hydroxide catalyst,Thailand
Fabrication of gelatin complexes/bio-nanocellulose nanostructured composite mats,Thailand
Natural antimicrobial lignin in polyvinyl alcohol and polyvinylpyrrolidone film for packaging application,Thailand
Efficacy and Validation of a Simulation-Based Compartment Syndrome Instructional Course,Thailand
The effects of concentrations of ZnO nanoparticles on dewetting suppression of PS thin films,Thailand
Effect of chromium content on the three-body-type abrasive wear behavior of multi-alloyed white cast iron,Thailand
Consideration of key process parameters for achieving robust and uniform cutting of Ti-6Al-4V sheet metal using fiber laser with nitrogen assisted gas,Thailand
A study of microcrystalline cellulose prepared from parawood (Hevea brasiliensis) sawdust waste using different acid types,Thailand
Properties of UV-curable screen printing inks containing oligolactide acrylates,Thailand
Imaging improvement in angle-domain common-image-gathers by a local stack utilizing segmentation method,United States
Review of the cardiovascular toxicity of amitriptyline treatment for canine neuropathic pain,Thailand
Comparison of isolation techniques for bone marrow derived canine mesenchymal stem cells (MSCs) and the compatibility of MSCs loaded onto polycarpolactone hydroxyapatite,Thailand
Recognizing the leaky gut as a trans-diagnostic target for neuro-immune disorders using clinical chemistry and molecular immunology assays,Bulgaria
Common environmental factors may underpin the comorbidity between generalized anxiety disorder and mood disorders via activated nitro-oxidative pathways,Thailand
Anxiety disorders: Sex differences in serotonin and tryptophan metabolism,United States
Model for allocation of medical specialists in a hospital network,Thailand
Effects of a group activity-based motivational enhancement therapy program on social media addictive behaviors among junior high school students in Thailand: A cluster randomized trial,Thailand
Human asparagine synthetase associates with the mitotic spindle,Thailand
Zoledronic acid is superior to tenofovir disoproxil fumarate-switching for low bone mineral density in adults with HIV,Australia
Paper-based chemical reaction arrays as an effective tool for geographical indication of turmerics,Thailand
Human MicroRNAs Expression Profiles in Influenza B Virus-Infected Cells based on Illumina MiSeq Platform,Thailand
Direct oral anticoagulants and travel-related venous thromboembolism,Thailand
"Ductal carcinoma in-situ, cystic hypersecretory type presented by recurrent hemorrhagic cyst",Thailand
"Testicular structure and spermatogenesis of short mackerel, Rastrelliger brachysoma (Bleeker, 1851) in upper Gulf of Thailand",Thailand
Perspectives and experiences of thai adults using wheelchairs regarding barriers of access to dental services: A mixed methods study,Thailand
Compositional verification of data invariants in promela using slicing technique,Thailand
Report on the 6th international workshop on quantitative approaches to software quality (QuASoQ 2018),Germany
DNA barcoding of species of Bacopa coupled with high-resolution melting analysis,Thailand
Clinical presentation and treatment outcomes of primary ocular adnexal MALT lymphoma in Thailand,Thailand
Effect of heating rate on surface modification of Incoloy 825 by high activity pack aluminizing,Thailand
Dielectric improvement from novel polymeric hybrid films derived by polylactic acid/nanosilver coated microcrystalline cellulose,Thailand
Production of open-cell Al composite foams by direct casting with silica-gel beads,Thailand
"Effect of solution treatment and precipitation aging conditions on microstructural refurbishment in cast nickel base superalloy, grade MGA 1400",Thailand
Probing the promotional roles of cerium in the structure and performance of Cu/SiO2 catalysts for ethanol production,China
Loss to follow-up and associated factors of patients in the National AIDS Program in Thailand,Thailand
Microscopic leaf constant numbers of Chromolaena odorata in Thailand,Thailand
L2 Acquisition of Wh-operator Movement in English Open Interrogatives by L1 Thai Learners: A case of the failed functional features hypothesis,Thailand
"The relationships between affect, emotion regulation, and overeating in Thai Culture",Thailand
Hydrothermal and enzymatic treatments of pineapple waste for energy production,Thailand
Scenario planning for low carbon tourism city: A case study of NAN,Thailand
An exploration of factors influencing self-efficacy in online learning: A systematic review,Thailand
Thai women’s experiences of and responses to domestic violence,Thailand
Does Thailand fulfill the ASEAN requirements for foreign direct investment under partial liberalization in electricity industry?,Thailand
"The correlation of open learning, collaboration, learning tools, and creative problem solving by graduate students in Thailand",Thailand
Factors related to hypertensive phase after glaucoma drainage device implantation,Thailand
Regional differences in mammalian pollinators of Mucuna macrocarpa (Leguminosae): A review,Japan
Genetic diversity of captive eastern sarus crane in Thailand inferred from mitochondrial control region sequence and microsatellite DNA markers,Thailand
Indigenous saccharomyces cerevisiae strains from coconut inflorescence sap: Characterization and use in coconut wine fermentation,Thailand
"Paleogeographic reconstruction and history of the sea level change at Sam Roi Yot National Park, Gulf of Thailand",Thailand
Serum miR-29a and miR-122 as Potential Biomarkers for Non-Alcoholic Fatty Liver Disease (NAFLD),Thailand
Optimum operating parameters of CO2 sorption in turbulent fluidized bed regime using potassium carbonate supported on gamma alumina solid sorbent,Thailand
Prioritizing factors affecting traffic volume of public-private partnership infrastructure projects,Viet Nam
Uplift of very sensitive soft clay due to pile driving,Thailand
Weakly singular BIEM for analysis of cracks embedded in symmetric elastic whole space,Thailand
Doxorubicin-conjugated dexamethasone induced MCF-7 apoptosis without entering the nucleus and able to overcome MDR-1-induced resistance,Thailand
Development of content-based metadata scheme of classical poetry in thai national historical corpus,Thailand
A visual content analysis of Thai government’s census infographics,Thailand
Synthesis and investigation of tetraphenyltetrabenzoporphyrins for electrocatalytic reduction of carbon dioxide,Austria
Enhancing Antibacterial Activity against Propionibacterium acnes and Staphylococcus aureus by Combination of Tetracycline with Selected Compounds,Thailand
"Branding dams: Nam Theun 2 and its role in producing the discourse of ""sustainable hydropower""",Thailand
Information-theoretic broadcast with dishonest majority for long messages,Thailand
The Polymorphisms at PRSS1-PRSS2 and MORC4 Loci and the Risk of Post-ERCP Pancreatitis,Thailand
Early Life Trauma Predicts Affective Phenomenology and the Effects are Partly Mediated by Staging Coupled with Lowered Lipid-Associated Antioxidant Defences,Brazil
"Efficacy of 1,550-nm erbium-glass fractional laser treatment and its effect on the expression of insulin-like growth factor 1 and Wnt/b-catenin in androgenetic alopecia",Thailand
Fabrication of ABS/Graphene oxide composite filament for fused filament fabrication (FFF) 3D Printing,Thailand
Tuning the reactivity of copper complexes supported by tridentate ligands leading to two-electron reduction of dioxygen,Thailand
"Falls among physically active elderly in senior housings, Bangkok, Thailand: Situations and perceptions",Thailand
Post occupancy evaluation model: Adaptive measure towards sustainable neighborhood development,Thailand
Ductility of concrete beams reinforced with both fiber-reinforced polymer and steel tension bars,Thailand
"Biocompatible zwitterionic copolymer-stabilized magnetite nanoparticles: a simple one-pot synthesis, antifouling properties and biomagnetic separation",Thailand
Does sexism affect Thai women’s psychological and behavioural responses? The stereotype threat-buffering effect of mindfulness,Thailand
A man with facial disfigurement,Thailand
Defect Classification of Electronic Board Using Dense SIFT and CNN,Japan
Effects of combined lower thoracic epidural/ general anesthesia on pain control in patients undergoing elective lumbar spine surgery,Thailand
"Assessment of diagnostic values among CA-125, RMI, HE4, and ROMA for cancer prediction in women with nonfunctional ovarian cysts",Thailand
"Characteristics, mortality and outcomes at transition for adolescents with perinatal HIV infection in Asia",Australia
Foot function after surgically treated intraarticular calcaneal fractures: Correlation of clinical and pedobarographic results of 65 patients followed for 8 years,Germany
Value of serum zinc in diagnosing and assessing severity of liver disease in children with wilson disease,United Kingdom
Scholarly publishing depends on peer reviewers,Portugal
Neovascular age-related macular degeneration: Intraocular inflammatory cytokines in the poor responder to ranibizumab treatment,Thailand
Identification of volatile compounds and selection of discriminant markers for elephant dung coffee using static headspace gas chromatography—mass spectrometry and chemometrics,Thailand
Development of an open government data assessment model: User-centric approach to identify the weighted components in Thailand,Thailand
"Fuzzy AHP for drought risk assessment in lam Ta Kong watershed, the north-eastern region of Thailand",Thailand
Cultural tourism behaviors: Enhancing the influence of tourists’ perceptions on local thai food and culture,Thailand
A simple and sensitive HPLC-fluorescence method for the determination of moxifloxacin in human plasma and its application in a pharmacokinetic study,Thailand
A lower limb rehabilitation robot in sitting position with a review of training activities,Thailand
Starbursts in and out of the star-formation main sequence,France
Target recognition system of dynamic scene based on artificial intelligence vision,China
Utilization of natural fibers in the fabrication of lightweight concretes,Thailand
Rational design and synthesis of SiC/TiC@SiOx/TiO2 porous core-shell nanostructure with excellent Li-ion storage performance,China
The efficiency of carbon dioxide and hydrogen sulphide adsorption using impregnated granular activated carbon and zeolite,Thailand
Anion identification using silsesquioxane cages,Thailand
Assessment potential of community enterprises to enhance their sustainable competitive advantage in Thailand,Thailand
Unusual synergetic effect of nickel single atoms on the electrocatalytic activity of palladium for alcohol oxidation reactions in alkaline media,Australia
"Language, reality, emptiness, laughs",United States
Porcine bile powder supplementation of a high fat broiler diet in relation to growth performance and nutrient digestion,Thailand
Characterization and quick screening methodology of novel alloys for biomedical applications using filtered cathodic vacuum arc deposited thin film,Thailand
"Systematic revision and phylogenetic reassessment of the centipede genera Rhysida Wood, 1862 and Alluropus Silvestri, 1912 (Chilopoda: Scolopendromorpha) in Southeast Asia, with further discussion of the subfamily Otostigminae",Thailand
Skin manifestations in patients with adult-onset immunodeficiency due to anti-interferon-gamma autoantibody: A relationship with systemic infections,Thailand
On Nearly Prime Submodules of Unitary Modules,Thailand
Allocating responsibility for the damage from deceptive PR-materials disseminated by the media: A thought experiment,Thailand
Detection of DKD stage 1 and treatment are essential,Thailand
Acute effect of ivabradine on heart rate and myocardial oxygen consumption in dogs with asymptomatic mitral valve degeneration,Thailand
Cytotoxic activity of the chemical constituents of Clerodendrum indicum and Clerodendrum villosum roots,Thailand
Using factor analysis techniques to identify SME information systems' functionality requirements,Thailand
Relative telomere length and oxidative DNA damage in hypertrophic ligamentum flavum of lumbar spinal stenosis,Thailand
Smoking and accelerated lung function decline in HIV-positive individuals: A secondary analysis of the START pulmonary substudy,United States
Multiscale adaptive regularisation Savitzky– Golay method for speckle noise reduction in ultrasound images,Thailand
Determinants ofehealth literacy level among royal thai army personnel: A case study,Thailand
Preparation of solid lipid nanoparticles containing mangosteen pericarp extract,Thailand
Alkaline stability of polyaniline synthesized using pulsed inductively coupled plasma device,Thailand
"Insecticidal activity of thai botanical extracts against development stages of german cockroach, blattella germanica (L.) (orthoptera: Blattellidae)",Thailand
Development of Programming Capability Framework Based on Aptitude and Skill,Thailand
The nanoporous carbon derived from melamine based polybenzoxazine and NaCl templating,Thailand
The influence of building envelop materials on its life cycle performance: A case study of educational building in Thailand,Thailand
Low prevalence of methicillin-resistant staphylococcus aureus in pediatric skin and soft tissue infections in thailand,Thailand
Printed PZT thick films implemented for functionalized gas sensors,France
Metakaolin based geopolymer from Thailand as an adsorbent for adsorption of multi- and mono-cations from aqueous solution,Thailand
"Serum tryptophan, tryptophan catabolites and brain-derived neurotrophic factor in subgroups of youngsters with autism spectrum disorders",Norway
Serum interleukin levels and insulin resistance in major depressive disorder,Iraq
Naturally acquired IgG antibodies to thrombospondin-related anonymous protein of plasmodium vivax (PvTRAP) in Thailand predominantly elicit immunological cross-reactivity,Japan
"Epos2012 has better specificity compared to idsa2012 for diagnosing acute bacterial rhinosinusitis*,#",Thailand
Analysis mobile usage pattern from CDR in different area types,Thailand
Implementation of microservice-based network traffic logger,Thailand
Probabilistic regular grammar inference algorithm using incremental technique,Thailand
Memory T cell subsets in healthy gingiva and periodontitis tissues,Thailand
Extracting data invariants from PROMELA,Thailand
Secure hotspot with multi-factor authentication through NFC on smartphones,Thailand
Travel planning application: Combining linear programming and shortest route problem to optimize travelers' satisfactions,Thailand
Solving a multi-manned assembly line balancing problem in a Pareto sense,Thailand
Nanoparticles and Organic Matter: Process and Impact,Thailand
Multiple novel mutations in Plasmodium falciparum chloroquine resistance transporter gene during implementation of artemisinin combination therapy in Thailand,Thailand
High risk breast lesions identified on MrI-guided vacuum-assisted needle biopsy: Outcome of surgical excision and imaging follow-up,United States
Chapter 32 - Placental Correlates of Unanticipated Fetal Death,United States
Transmission dynamics among participants initiating antiretroviral therapy upon diagnosis of early acute HIV-1 infection in Thailand,Thailand
Distinct microbial community performing dissimilatory nitrate reduction to ammonium (DNRA) in a high C/NO3 – reactor,Thailand
"Biocontrol of Orchid-pathogenic Mold, Phytophthora palmivora, by antifungal proteins from Pseudomonas aeruginosa RS1",Thailand
A health behavior screening tool for non-specific neck pain in office workers: A 1-year prospective cohort study,Thailand
Safety and tolerability of inguinal lymph node biopsy in individuals with acute HIV infection in Thailand,United States
"A Pilot Study on Geothermal Heat Pump (GHP) use for cooling operations, and on GHP site selection in tropical regions based on a case study in Thailand",Thailand
The political economy of new authoritarianism in Southeast Asia,Austria
The social base of new authoritarianism in Southeast Asia: Class struggle and the imperial mode of living,Austria
"National human rights institutions, extraterritorial obligations, and hydropower in Southeast Asia: Implications of the region's authoritarian turn",Thailand
Recovery from nonspecific neck pain in office workers,Thailand
Cellular responses of periodontal ligament stem cells to a novel synthesized form of calcium hydrogen phosphate with a hydroxyapatite-like surface for periodontal tissue engineering,Thailand
Analytical sheet pile displacement for deep braced excavation in soft Bangkok Clay,Thailand
The iron silk road and the iron fist: Making sense of the military coup d'état in Thailand,Austria
Typhoidal salmonella trends in Thailand,Thailand
Modified finite integration method using chebyshev polynomial for solving linear differential equations,Thailand
The relationship between diabetes-related complications and obstructive sleep apnea in type 2 diabetes,Thailand
Severe pulmonary hypertension associated with hepatic arteriovenous malformation in a patient with hereditary haemorrhagic telangiectasia,Thailand
An Efficient One-Step Synthesis of Dihydroquinoline and Its Application as a Fluorescence Sensor for Selective Detection of Copper (II),Thailand
Drug metabolite as a novel tool for measuring antimalarial drug adherence,Thailand
Dengue epidemics prediction: A survey of the state-of-the-art based on data science processes,Thailand
Sensitivity Enhancement of Benzene Sensor Using Ethyl Cellulose-Coated Surface-Functionalized Carbon Nanotubes,Thailand
Generalization of slightly compressible modules,Thailand
Fabrication and stabilization of poly(acrylonitrile-co-methyl acrylate) nanofibers,Thailand
Mechanochemical assisted modification of parawood microcrystalline cellulose using silane coupling agent and their composites properties,Thailand
Analysis of indentation on layered elastic medium with surface energy effects,Thailand
Investigation of a simultaneous silicon-modified pack aluminizing method on pure nickel using quartz and RHA,Thailand
Rock wool and printed circuit boards (PCBs) as partial fine aggregate replacements in cement mortar,Thailand
Effect of rice husk ash silica as cement replacement for making construction mortar,Thailand
"Blue zircon from Ratanakiri, Cambodia",Austria
Effects of current pulsation on magnetic properties and giant magnetoimpedance of electrodeposited NiFe coatings on Cu wires,Thailand
Reliability and minimal detectable change of sit-to-stand kinematics and kinetics in typical children,Thailand
"Vibration enhances pge2, il-6, and il-8 expression in compressed hpdl cells via cyclooxygenase pathway",Thailand
Local structural changes in graphene oxide layers induced by silver nanoparticles,Japan
Preparation of chitin whisker and effect to crystallization of polylactide,Thailand
Preparation of transparent cellulose/PMMA composite sheet from cellulose aerogel,Thailand
Graphene/thermoplastic polyurethane composites,Thailand
Synthesis of graphene functionalized melamine and its application for supercapacitor electrode,Thailand
Preparation and electrical properties of activated carbon grafted with polyaniline nanofiber,Thailand
"Removal of Pb2+, Cu2+, Ni2+, Cd2+ from wastewater using fly ash based geopolymer as an adsorbent",Thailand
Flowering phenology and trap pollination of the rare endemic plant ceropegia thaithongiae in montane forest of northern Thailand,Thailand
Tuning of HDPE properties for 3D printing,Thailand
Poly(lactic acid)/poly(vinyl alcohol)/graphene nanocomposites,Thailand
Effects of poly(methyl methacrylate)-encapsulated nanosilica on mechanical properties of poly(lactic acid)/ethylene vinyl acetate nanocomposites,Thailand
Preparation and properties of poly(lactic acid)/epoxidized natural rubber/nano-silica composites,Thailand
Use of magnesium hydroxide as flame retardant in poly(lactic acid)/high impact polystyrene/wood flour composites,Thailand
Collagen and mPCL-TCP scaffolds induced differential bone regeneration in ovary-intact and ovariectomized rats,Thailand
Deep multi-label 3D ConvNet for breast cancer diagnosis in DBT with inversion augmentation,China
Role of the immune system in autism spectrum disorders (ASD),Norway
Bond behavior between embedded through-section bars and concrete,Thailand
The effects of tryptophan catabolites on negative symptoms and deficit schizophrenia are partly mediated by executive impairments: Results of partial least squares path modeling,Thailand
H∞ Observer for Descriptor Nonlinear Systems with Nonlinear Output Equations,Thailand
The Evolution of Trump’s Image in Russian Media,Russian Federation
Expression and characterization of functional single-chain variable fragment against norfloxacin in Pichia pastoris GS115,Thailand
Mycosporine-Like Amino Acids as Multifunctional Secondary Metabolites in Cyanobacteria: From Biochemical to Application Aspects,Japan
Relation between early postoperative deviation and long-term outcome after unilateral lateral rectus recession and medial rectus resection for adult exotropia,Thailand
Comparing Life Cycle Cost of Public and PPP Transportation Infrastructure in Thailand: An Empirical Evidence,Thailand
Interactive laboratory classes enhance neurophysiological knowledge in Thai medical students,Thailand
Effects of calcination and pretreatment temperatures on the catalytic activity and stability of H2-treated WO3/SiO2 catalysts in metathesis of ethylene and 2-butene,Thailand
Predicting consumer intention to adopt near field communication enabled mobile payment in Thailand,Thailand
Bartonella henselae infective endocarditis with dissemination: A case report and literature review in Southeast Asia,Thailand
Triple detection modes for Hg2+ sensing based on a NBD-fluorescent and colorimetric sensor and its potential in cell imaging,Thailand
Evaporites,Thailand
Mesh-based multi-view normal integration with energy minimization using surface reflectance properties,Thailand
Alu hypermethylation and high oxidative stress in patients with musculoskeletal tumors,Thailand
Ensemble effort estimation using selection and genetic algorithms,Thailand
Characterization of lactic acid-producing bacillus coagulans strains with their antibacterial activity and l-lactic acid production,Thailand
Effect of temperature and time on free amino acid profile in Thai chicken bone soup stock preparation,Thailand
"Effects of age, hydration level, and cosmetic treatment on skin mechanical properties of Thai",Thailand
A Novel and Facile Nanoclay Aerogel Masterbatch toward Exfoliated Polymer-Clay Nanocomposites through a Melt-Mixing Process,Thailand
"Tsavoenones A-C: Unprecedented polyketides with a 1,7-dioxadispiro[4.0.4.4]tetradecane core from the lichen: Parmotrema tsavoense",Viet Nam
Incubation framework for a new startup: A case study in Thailand,Thailand
"Charting the speaker-relatedness of impersonal pronouns: Contrastive evidence from English, French, and Thai",China
Comparative study of methane hydrate formation and dissociation with hollow silica and activated carbon,Thailand
Performance evaluation of biogas-fed solid oxide fuel cell system coupling with CO2-selective membrane separator,Thailand
Heat exchanger network retrofit under fouling effects with cleaning schedule,Thailand
Adsorption of methane and carbon dioxide on activated carbon and ZIF-8 (Zeolitic Imidazolate Framework),Thailand
The attitude towards the new rice direct-seeding device,Thailand
The impact of financial and trade integration on business cycles in emerging markets,Thailand
Modelling and simulation of zinc-air flow battery with zinc regeneration process,Thailand
Pharmacokinetics of rilpivirine and 24-week outcomes after switching from efavirenz in virologically suppressed HIV-1-infected adolescents,Thailand
CYP2D6 genotype analysis of a Thai population: Platform comparison,Thailand
Characterization of different Si-and Al-based catalysts with pd modification and their use for catalytic dehydration of ethanol,Thailand
"Land reform, market adjustment, and rice market growth in Vietnam",Thailand
Blind Corner Propagation Model for IEEE 802.11p Communication in Network Simulators,Thailand
Structural and functional brain imaging in acute HIV,United States
Probabilistic Risk Assessment of Inorganic Arsenic via Consumption of Herbs Collected in Thailand,Thailand
"The synthesis, modification, and application of nanosilica in polymethyl methacrylate denture base",Thailand
Emulsion Cross-Linking Technique for Human Fibroblast Encapsulation,Thailand
Correction: Triple detection modes for Hg2+ sensing based on a NBD-fluorescent and colorimetric sensor and its potential in cell imaging (New Journal of Chemistry (2018) DOI: 10.1039/c8nj01915k),Thailand
A curcumin-diglutaric acid conjugated prodrug with improved water solubility and antinociceptive properties compared to curcumin,Thailand
Prayoon Chanyawongse's Cartoon Likay: Amalgamating likay theatrical form and Comics into a Unique Thai Genre,Thailand
A simplified superovulation protocol using splitsingle administration of Folltropin®-V in hyaluronan: Application to purebred sheep,Thailand
Hepatic autotaxin overexpression in infants with biliary atresia,Thailand
Integration of the Biorefinery Concept for Development of Sustainable Processes for the Pulp and Paper Industry,Thailand
,
,
Association between visual status and mental health status in thai rural elderly: A community-based study,Thailand
Investigation of sign language recognition performance by integration of multiple feature elements and classifiers,Japan
The application of modified marlstones in biofuel technology,Thailand
The fabrication of multicolor electrochromic device based on RGO/BOPP using ag nanoparticles,Thailand
Tai languages,Thailand
Precast industry contributed toward green construction,Thailand
Vignette: Error recognition: A so-called “writing” assessment?,Thailand
Search for tth production in the all-jet final state in proton-proton collisions at √s = 13 TeV,Armenia
Alternative reverse osmosis to purify lactic acid from a fermentation broth Alternativna reverzna osmoza za prečišćavanje mlečne kiseline iz fermentacione komine,Thailand
Factorial design analysis of parameters for the sorption-enhanced steam reforming of ethanol in a circulating fluidized bed riser using CFD,Thailand
A critical review of eggshell waste: An effective source of hydroxyapatite as photocatalyst,Thailand
Starch consolidation of porous fused silica ceramics,Thailand
"Ultrasound combined transcutaneous electrical nerve stimulation (UltraTENS) versus phonophoresis of piroxicam (PhP) in symptomatic knee osteoarthritis: A randomized double-blind, controlled trial",Thailand
A new benzophenone C-glucoside and other constituents of pseuduvaria fragrans and their α-glucosidase inhibitory activity,Thailand
Factors influencing the diagnostic accuracy of laser-scanning in vivo confocal microscopy for acanthamoeba keratitis,United States
Continuous production of biodiesel from rubber seed oil using a packed bed reactor with BaCl2 impregnated CaO as catalyst,Thailand
Simulation of CO2 Geological Storage Together with a Water Alternating Gas Process for Oil Production in Fang Oilfield (Thailand),Thailand
Experimental Study of a Biomass Downdraft Gasifier with Multi-tube Gas Outlets to Improve Synthesis Gases Quality,Thailand
LCSoft as a Tool for LCA: New LCIA Methodologies and Interpretation,Thailand
Simulation/optimization of bio-hydrogenated diesel process with techno-economic analysis,Thailand
Effect of antioxidant-containing edible coating on stability of banana conserve stick,Thailand
Improvement of Synergistic Extraction of Neodymium Ions via Robust Model Predictive Control,Thailand
Optimization of Cryogenic Carbon Capture and LNG process by Mathematical programming,Thailand
Energy and exergy analysis for cryogenic process design/retrofit,Thailand
Compact and Multi-Stream Heat Exchanger Design,Thailand
Probiotic encapsulation by spray drying using konjac glucomannan hydrolysate as wall material and its application in ice cream,Thailand
The impact of perceived counterfeit luxury brand proliferation on luxury brand values and patronage intention,Thailand
Development of paper-based analytical devices for minimizing the viscosity effect in human saliva,Thailand
A BIM-enabled system for evaluating impacts of construction change orders,Thailand
Study of optimum condition for rapid preparation of thrombin using russell’s viper venom factor X activator,Thailand
The critical factors of research and innovation creation in public universities in Thailand,Thailand
The Transition Probabilities from Captive Animal’s Behavior by Non-invasive Sensing Method Using Stochastic Multilevel State Model,Thailand
"Cyanobacterial UV sunscreen: Biosynthesis, regulation, and application",Japan
The development of a mobile map application for park and ride users,Thailand
Combination of inclusive and differential tt¯ charge asymmetry measurements using ATLAS and CMS data at √s = 7 and 8 TeV,Armenia
"Prevalence of diabetes and relationship with socioeconomic status in the Thai population: National health examination survey, 2004?2014",Thailand
ASEAN-India connectivity: Progress so far,Thailand
Introduction,India
India-Thailand partnership: Way towards greater cooperation and nuanpan thamanovanish,Thailand
Asean attempts at the initiatives to broaden free trade agreements in East Asia,Thailand
Preface,India
Celebrating the third decade and beyond: New challenges to ASEAN-India economic partnership,India
Characterization and optimization of thermally grown iridium oxide and its application to pH sensors,Japan
Non-redox lipoxygenase inhibitors from nauclea orientalis,Thailand
A synbiotic mixture of scGOS/lcFOS and Bifidobacterium breve M-16V increases faecal Bifidobacterium in healthy young children,Thailand
A solvatochromic-based sensor for chromium(iii) in real systems,Thailand
Correlation between the potency of flavonoids on mushroom tyrosinase inhibitory activity and melanin synthesis in melanocytes,Thailand
Effects of different sulfuric acid etching concentrations on PEEK surface bonding to resin composite,Thailand
Gene expression and microcomputed tomography analysis of grafted bone using deproteinized bovine bone and freeze-dried human bone,Thailand
"Two new species of the millipede family Cambalopsidae from Myanmar (Diplopoda, Spirostreptida)",Thailand
Roles of sodium dodecyl sulfate on tetrahydrofuran-assisted methane hydrate formation,Thailand
