Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
"Real-world experience of secukinumab in moderate to severe psoriasis patients in Thailand: Characteristics, effectiveness, and safety",31,8,1,8,1,ar,0
High electrolyte uptake of MXene integrated membrane separators for Zn-ion batteries,56,6,1,4,1,ar,3
Silver-enhanced colloidal gold dip strip immunoassay integrated with smartphone-based colorimetry for sensitive detection of cardiac marker troponin I,39,5,1,2,1,ar,2
Extremely halophilic strains of Halobacterium salinarum as a potential starter culture for fish sauce fermentation,69,5,1,3,0,ar,3
Extraction-free techniques for sensitive detection of a petroleum marker on a paper-based platform,37,3,4,2,1,ar,0
Fluorescent silica nanoparticles as an internal marker in fruit flies and their effects on survivorship and fertility,61,3,1,1,1,ar,0
Risk factors of active upper gastrointestinal bleeding in patients with COVID-19 infection and the effectiveness of PPI prophylaxis,19,3,1,1,1,ar,4
Pediatric parotidectomy outcomes: A 14-year multicenter study,23,6,2,5,1,ar,0
Safety and immunogenicity of a prefusion non-stabilized spike protein mRNA COVID-19 vaccine: a phase I trial,17,23,6,12,1,ar,2
Survey of knowledge and attitude regarding induced abortion among nurses in a tertiary hospital in Thailand after amendment of the abortion act: a cross-sectional study,41,8,2,6,1,ar,2
"The world prevalence, associated risk factors and mortality of hepatitis C virus infection in hemodialysis patients: a meta-analysis",48,9,1,1,1,re,4
Allyl ether of mansonone G as a potential anticancer agent for colorectal cancer,47,6,1,4,1,ar,0
Gut bacteriome and metabolome of Ascaris lumbricoides in patients,50,10,1,4,1,ar,2
High seroprevalence of antibodies against human respiratory syncytial virus and evidence of respiratory syncytial virus reinfection in young children in Thailand,24,9,2,2,1,ar,1
Efficacy and mechanism of the antinociceptive effects of cannabidiol on acute orofacial nociception induced by Complete Freund's Adjuvant in male Mus musculus mice,,6,3,3,0,ar,1
"Validation of Uright model TD 3127AT wireless-portable ambulatory blood pressure monitoring device with timer trigger modification, standard cuff size, in normotensive and mild hypertensive patients of Thailand registry (Thai valid ambulatory blood pressure monitoring)",15,7,4,2,1,ar,0
Co-infection of porcine deltacoronavirus and porcine epidemic diarrhea virus induces early TRAF6-mediated NF-κB and IRF7 signaling pathways through TLRs,70,6,1,3,1,ar,0
"Progress, challenges, and opportunities of two-dimensional layered materials based electrochemical sensors and biosensors",310,10,6,3,0,re,2
Advances in Ventricular Arrhythmia Ablation for Brugada Syndrome,27,2,2,2,0,re,0
Biodegradation of petroleum oil using a constructed nonpathogenic and heavy metal-tolerant bacterial consortium isolated from marine sponges,86,6,4,3,0,ar,1
Software Project Managers' Knowledge Transfer: An In-Depth Interview,75,3,4,1,1,re,0
Vibratory and plantar pressure stimulation: Steps to improve freezing of gait in Parkinson's disease,31,6,3,5,0,ar,0
Detection of m6A from direct RNA sequencing using a multiple instance learning framework,65,6,4,6,1,ar,13
Shearing behaviour of vegetated soils with growing and decaying roots,54,6,2,5,0,ar,8
Bite Force Performance from wild Derived mice has Undetectable Heritability Despite Having Heritable Morphological Components,54,4,1,4,1,ar,0
Application of shear stress for enhanced osteogenic differentiation of mouse induced pluripotent stem cells,50,11,1,3,1,ar,1
Synthesis and characteristics of mesoporous carbon catalysts via sulfonation process from surfactant residue and their catalytic properties toward gas-phase ethanol dehydrogenation,69,3,2,1,0,ar,2
Dose optimization with population pharmacokinetics of ritonavir-boosted lopinavir for Thai people living with HIV with and without active tuberculosis,56,5,3,3,0,ar,0
Association between Common Variants in VEGFA Gene and the Susceptibility of Primary Knee Osteoarthritis,40,6,1,3,1,ar,1
Circulating tumor cells as a prognostic biomarker in patients with hepatocellular carcinoma,27,12,1,2,1,ar,2
Hospital-prepared low-dose atropine eye drops for myopia progression control using atropine sulfate injection diluted in normal saline and lubricants,13,4,1,3,1,ar,1
Synthesis of polymeric composite grafted with mineral particles/graphene oxide-based biomaterial: A promising robust hemostatic bandage,56,6,3,4,0,ar,3
"Mapping groundwater potential zones in Kanchanaburi Province, Thailand by integrating of analytic hierarchy process, frequency ratio, and random forest",87,5,3,4,1,ar,7
Enhanced electrochemical and photocatalytic performance of high quality silver nanoparticles,25,6,3,4,0,ar,1
Cryptic speciation of benthic Prorocentrum (Dinophyceae) species and their potential as ecological indicators,74,10,3,7,1,ar,1
"Differential expression of immune-regulatory proteins C5AR1, CLEC4A and NLRP3 on peripheral blood mononuclear cells in early-stage non-small cell lung cancer patients",39,10,1,4,1,ar,1
Sampling from four geographically divergent young female populations demonstrates forensic geolocation potential in microbiomes,58,11,1,7,1,ar,2
Engineered living photosynthetic biocomposites for intensified biological carbon capture,63,6,1,3,1,ar,1
Upregulation of programmed cell death 1 by interferon gamma and its biological functions in human monocytes,38,4,2,2,1,ar,2
"The interferon-like proteins, Vagos, in Fenneropenaeus merguiensis elicit antimicrobial responses against WSSV and VPAHPND infection",47,9,4,4,0,ar,2
Generation of human induced pluripotent stem cells (CHULAi001-A) from peripheral blood mononuclear cells of a glucose-6-phosphate dehydrogenase (G6PD) deficient subject carrying the Viangchan mutation,3,4,2,2,1,ar,0
Honey compositional convergence and the parallel domestication of social bees,61,6,1,4,1,ar,2
High prevalence of chronic kidney disease and its related risk factors in rural areas of Northeast Thailand,36,11,1,5,1,ar,2
"Sleep duration and risk of high blood pressure in Thai adolescents: the Thai National Health Examination Survey V, 2014 (NHES-V)",29,9,1,5,1,ar,1
World Association for the Advancement of Veterinary Parasitology (WAAVP): Second edition of guidelines for evaluating the efficacy of anthelmintics for dogs and cats,70,7,2,6,1,re,0
The tryptophan catabolite or kynurenine pathway in major depressive and bipolar disorder: A systematic review and meta-analysis,198,9,1,7,1,re,9
Effect of horizontal-flow velocity on permeate flux and nutrient removal of the novel inclined-tube/oxidation-ditch membrane bioreactor for building wastewater recycling,19,2,2,1,0,ar,0
Enhancement of dark fermentative hydrogen production in nitrogen-deprived halotolerant unicellular cyanobacterium Aphanothece halophytica by treatment with reducing agents,52,3,4,3,0,ar,1
Neural network-based adaptive control and energy management system of a direct methanol fuel cell in a hybrid renewable power system,39,4,4,3,0,ar,5
A Comparison of Polyetheretherketone and Titanium-Coated Polyetheretherketone in Minimally Invasive Transforaminal Lumbar Interbody Fusion: A Randomized Clinical Trial,33,7,2,5,0,ar,2
Promising SARS-CoV-2 main protease inhibitor ligand-binding modes evaluated using LB-PaCS-MD/FMO,59,11,1,3,1,ar,6
Development of amine modified K2CO3/Al2O3 solid sorbent with exhaustion indicator for direct air capture of CO2,12,5,1,2,1,ar,0
"Effects of carbon monoxide, nitrogen dioxide, and fine particulate matter on insect abundance and diversity in urban green spaces",40,4,1,3,1,ar,0
Safe and effective treatment of venous Thromboembolism associated with Cancer: focus on direct Oral Anticoagulants in Asian patients,88,11,3,11,1,re,0
Combination of curcumin and piperine synergistically improves pain-like behaviors in mouse models of pain with no potential CNS side effects,53,6,2,1,1,ar,2
A data driven approach in less expensive robust transmitting coverage and power optimization,98,5,1,3,1,ar,1
High-dose Intensity-modulated proton therapy versus Standard-dose Intensity-modulated RadIation therapy for esophageal squamous cell carcinoma (HI-SIRI): study protocol for a randomized controlled clinical trial,31,14,2,9,1,ar,0
An ambiguous sequence-based allele of SE33,7,5,2,2,0,ar,0
Development of a kinetic model for CO2 methanation over a commercial Ni/SiO 2 catalyst in a differential reactor,28,4,1,2,1,ar,1
Solvatochromic fluorescent styryl pyrene probes for the quantitative determination of water content in organic solvents,89,4,2,2,0,ar,1
Specific heat capacity prediction of hybrid nanofluid using artificial neural network and its heat transfer application,12,5,1,1,1,ar,3
Strengthening of substandard lap splices using hollow steel section (HSS) collars,80,5,4,3,1,ar,2
Comparative studies on the toluene sorption performance over silicalite-1 zeolites with different morphologies,56,5,4,3,0,ar,2
Highly efficient hybridoma generation and screening strategy for anti-PD-1 monoclonal antibody development,33,10,1,3,1,ar,2
Identification of B33 and Cm martensitic products in CuZr-based alloys: A DFT study,54,5,3,2,0,ar,0
Influence of Salt Doping on the In Situ Synthesis of Zeolitic Imidazolate Framework-8 in Poly(diallyldimethylammonium chloride)/Poly(sodium-p-styrenesulfonate) Polyelectrolytes Complexes,22,3,2,3,0,ar,0
Dual adaption based evolutionary algorithm for optimized the smart healthcare communication service of the Internet of Things in smart city,44,8,1,11,0,ar,5
A performance comparison between fluorescent immunoassay and immunochromatography for rapid dengue detection in clinical specimens,11,7,1,2,1,ar,1
Nurse-based educational interventions in patients with peritoneal dialysis: A systematic review and meta-analysis,62,9,1,7,1,ar,0
Compact Genetic Algorithm with Quantum-Assisted Feasibility Enforcement,53,3,4,2,1,ar,0
Transmission and pathogenicity of canine H3N2 influenza virus in dog and guinea pig models,35,10,2,2,1,ar,2
"An efficient, multi-stage process for recovering gold from electronic waste involving autoclave pre-treatment and industrial-metal pre-extraction",67,5,4,1,0,ar,2
Comparisons of protocols for enhanced DNA profile quality from FTA®-deposited urine samples,3,3,2,2,0,ar,0
Experimental analysis on reinforced concrete beams enlarged with ferrocement retrofit system,51,10,5,7,0,ar,0
Parental COVID-19 vaccination hesitancy among parents of children aged 5–18 years in Thailand: a cross-sectional survey study,37,3,2,3,1,ar,3
Betaine promotes osteogenic differentiation in immortalized human dental pulp-derived cells,34,6,1,3,1,ar,2
Circulating and urinary microRNAs profile for predicting renal recovery from severe acute kidney injury,32,10,1,4,1,ar,2
Impact of SARS-CoV-2 infection on the profiles and responses of innate immune cells after recovery,42,36,4,3,1,ar,5
Fluorescent Janus ring siloxanes for detection of Au(III) and L-cysteine,101,10,2,5,0,ar,5
Immunogenicity to SARS-CoV-2 Omicron variant among school-aged children with 2-dose of inactivated SARS-CoV-2 vaccines followed by BNT162b2 booster,33,10,5,6,1,ar,1
High-throughput materials screening algorithm based on first-principles density functional theory and artificial neural network for high-entropy alloys,70,13,1,2,1,ar,6
"Corporate Culture, Innovation, and Female Board Representation: Evidence from Earnings Conference Calls",101,4,3,5,0,ar,1
Biomedical event extraction on input text corpora using combination technique based capsule network,58,4,1,4,1,ar,0
"Anti-retroviral drugs induced photosensitivity may be two culprits in mixed formulation, a case report and literature review",9,5,4,2,0,ar,0
"Novel mechanism of napabucasin, a naturally derived furanonaphthoquinone: apoptosis and autophagy induction in lung cancer cells through direct targeting on Akt/mTOR proteins",78,8,1,3,1,ar,2
"Preparation, Characterization, and Properties of Chitosan-Based Semi-Interpenetrating Polymer Networks and Poly(2-hydroxyethyl methacrylate) Structure",62,3,5,2,0,ar,1
Ciliochoroidal effusion and its association with the outcomes of micropulse transscleral laser therapy in glaucoma patients: a pilot study,43,8,1,3,1,ar,0
"Safety, pharmacokinetics, and antiviral activity of the capsid inhibitor AB-506 from Phase 1 studies in healthy subjects and those with hepatitis B",34,20,1,13,1,ar,5
Factors associated with the oral health-related quality of life of patients with temporomandibular disorder at the final follow-up visit: a cross-sectional study,32,5,1,1,1,ar,2
Solid-state modification of tapioca starch using atmospheric nonthermal dielectric barrier discharge argon and helium plasma,34,4,1,2,0,ar,6
Enhanced productivity of extracellular free fatty acids by gene disruptions of acyl-ACP synthetase and S-layer protein in Synechocystis sp. PCC 6803,48,3,5,2,1,ar,3
Formulation of a glycolipid:lipopeptide mixture as biosurfactant-based dispersant and development of a low-cost glycolipid production process,32,4,1,3,1,ar,3
Mass testing and characterization of 20-inch PMTs for JUNO,101,603,2,75,1,ar,8
"Blockchain technology and AI-facilitated polymers recycling: Utilization, realities, and sustainability",61,9,4,10,0,re,4
Analysis of cutaneous bacterial microbiota of Thai patients with seborrheic dermatitis,39,7,3,3,0,ar,1
"Influence of moisturizer containing licochalcone A, 1,2-decanediol, L-carnitine, and salicylic acid on facial skin lipidome among seborrhea participants",34,8,1,3,0,ar,0
Thermal inactivation of African swine fever virus in feed ingredients,23,6,1,2,1,ar,3
Metabolome-wide association study of the relationship between chlorpyrifos exposure and first trimester serum metabolite levels in pregnant Thai farmworkers,94,51,2,6,2,ar,2
Characteristics and Outcomes of Secondary Acute Myeloid Leukemia and Acute Myeloid Leukemia With Myelodysplasia-Related Changes: Multicenter Study From the Thai Acute Leukemia Study Group,28,16,3,10,0,ar,1
Two new guaiane-sesquiterpenes from the cultured lichen mycobiont of Diorygma pruinosum,21,7,4,6,0,ar,1
"Inclusion complexation of emodin with various β-cyclodextrin derivatives: Preparation, characterization, molecular docking, and anticancer activity",61,13,6,5,0,ar,3
Insights into binding molecular mechanism of hemagglutinin H3N2 of influenza virus complexed with arbidol and its derivative: A molecular dynamics simulation perspective,45,5,4,3,0,ar,4
Community engagement initiative amid climate change crisis: Empirical evidence from a survey across Bangkok Metropolis of Thailand,71,3,4,1,0,ar,3
Evaluation of Wound Healing Effect of Curcumin Loaded OPL Carbon Nanospheres Embedded Chitosan Membranes,53,6,3,5,2,ar,1
Selective etching of lead-free solder alloys: A brief review,72,9,3,7,0,re,2
