Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Ba0·5Sr0·5(Co0·8Fe0.2)1-xTaxO3-δ perovskite anode in solid oxide electrolysis cell for hydrogen production from high-temperature steam electrolysis,59,3,4,2,0,ar,21
Strategies towards simpler configuration and higher peak capacity with comprehensive multidimensional gas chromatography,21,8,2,4,1,ar,2
"Freedom of expression, social media censorship, and property rights",17,1,1,1,1,ar,1
Reversible thermochromic polydiacetylene/zinc-aluminium layered double hydroxides nanocomposites for smart paints and colorimetric sensors: The crucial role of zinc ions,64,5,3,3,0,ar,17
Unusual type of diabetes: Fibrocalculous pancreatic diabetes,,2,1,2,1,ar,0
Synthesis and solvent-controlled self-assembly of diketopiperazine-based polyamides from aspartame,53,5,2,2,1,ar,7
"Biguanide-based synthesis of 1,3,5-triazine derivatives with anticancer activity and 1,3,5-triazine incorporated calcium citrate nanoparticles",47,5,7,1,1,ar,5
Challenges of applying simplified lca tools in sustainable design pedagogy,53,3,5,2,1,ar,14
Scoring sufficiency economy philosophy through gri standards and firm risk: A case study of thai listed companies,60,3,5,3,1,ar,7
Effect of water microsolvation on the excited-state proton transfer of 3-hydroxyflavone enclosed in -cyclodextrin,71,8,7,5,1,ar,7
Effects of alkyl-substituted polybenzoxazines on tribological properties of non-asbestos composite friction materials,33,6,2,5,1,ar,9
Explaining social media adoption for a business purpose: An application of the utaut model,35,2,5,2,1,ar,23
Recent developments in nanocellulose-reinforced rubber matrix composites: A review,167,7,2,4,1,ar,19
Investigation of interactions between binding residues and solubility of grafted humanized anti-VEGF IgG antibodies expressed as full-length format in the cytoplasm of a novel engineeredE. coliSHuffle strain,51,7,2,2,1,ar,3
Miniaturized electrocoagulation approach for removal of polymeric pigments and selective analysis of non- And mono-hydroxylated phenolic acids in wine with HPLC-UV,38,7,2,1,1,ar,2
Machine Learning-Driven and Smartphone-Based Fluorescence Detection for CRISPR Diagnostic of SARS-CoV-2,27,16,2,4,1,ar,34
"Polymerized Luteolin Nanoparticles: Synthesis, Structure Elucidation, and Anti-Inflammatory Activity",37,5,2,2,1,ar,12
Full-endoscopic decompression for thoracic myelopathy caused by ossification of the ligamentum flavum: patient series,13,7,2,6,1,ar,3
Effect of cooling rates of solution treatment on rejuvenation heat-treated microstructures of a cast nickel-based superalloy,19,3,3,2,,ar,4
The Revival of Buddhist Nationalism in Thailand and Its Adverse Impact on Religious Freedom,82,1,2,1,0,ar,2
α -attractors from supersymmetry breaking,48,3,2,2,1,ar,3
Factors associated with recurrent postinfarction ventricular tachycardia following ablation,52,10,1,6,0,re,0
The Development of Vietnamese Studies in Thailand,33,1,5,1,1,re,1
Intermittent hypoxia retards mandibular growth and alters RANKL expression in adolescent and juvenile rats,49,11,1,4,0,ar,1
The Effects of Modified Yoga Pose Training on Bone Remodeling of Elderly Women with Osteopenia,26,3,1,1,,ar,1
Radiographic lumbosacral vertebral abnormalities and constipation in cats,35,6,1,1,1,ar,0
Effects of Stable and Unstable Load on Stable and Unstable Surface on EMG Activity and Ground Reaction Force During the Squat Exercise,15,2,1,1,,ar,0
CD4/CD8 Ratio Recovery of Children and Adolescents Living with HIV with Virological Suppression: A Prospective Cohort Study,35,11,2,5,0,ar,2
Effect of Gln151 on L-phenylalanine feedback resistance of AroG isoform of DAHP synthase in Escherichia coli,27,3,1,1,1,ar,2
Vimentin expression status is a potential biomarker for brain metastasis development in EGFR-mutant NSCLC patients,30,5,1,1,1,ar,3
A local limit theorem for Poisson binomial random variables,15,2,1,2,1,ar,5
Flattening filter free stereotactic body radiation therapy for lung tumors: outcomes and predictive factors,33,13,3,1,1,ar,1
Molecular correlates and nuclear features of encapsulated follicular-patterned thyroid neoplasms,35,11,2,10,1,ar,7
Factors Affecting the Effectiveness of Innovative Tools for Food Safety Management: A Case Study of Hotel Industries in Thailand,50,5,3,2,,ar,3
"A taxonomic revision of the genus Phrynoglossus in Indochina with the description of a new species and comments on the classification within Occidozyginae (Amphibia, Anura, Dicroglossidae)",20,7,1,6,1,ar,9
Analysis of D-A locus of tRNA-linked short tandem repeats reveals transmission of entamoeba histolytica and E. Dispar among students in the Thai-Myanmar border region of northwest Thailand,54,8,2,4,1,ar,4
Sex difference in the mouse BAT transcriptome reveals a role of progesterone,,6,2,3,1,ar,8
A prospective study to evaluate the accuracy of rapid diagnostic tests for diagnosis of human leptospirosis: Result from THAI-LEPTO AKI study,27,9,2,5,1,ar,6
Drug-drug Interactions among Thai Transgender Women Living with Human Immunodeficiency Undergoing Feminizing Hormone Therapy and Antiretroviral Therapy: The iFACT Study,33,12,2,6,0,ar,9
Halogen-bonding-driven self-assembly of solvates of tetrabromoterephthalic acid,28,6,4,4,1,ar,3
The very forward CASTOR calorimeter of the CMS experiment,92,2354,2,273,1,ar,7
A Survey of Active Galaxies at TeV Photon Energies with the HAWC Gamma-Ray Observatory,88,90,2,29,1,ar,13
An experimental identification of shear wave velocity of bangkok clay using bender element,15,3,1,2,,ar,0
Bilateral carotid body paraganglioma Paraganglioma bilateral do corpo carotídeo,3,3,1,2,1,no,0
Sensitivity and specificity of using pelvic ultrasonographic parameters combined with basal gonadotropin levels to diagnose central precocious puberty in Thai girls,29,3,1,1,1,ar,0
Integration of mental health services into HIV healthcare facilities among Thai adolescents and young adults living with HIV,53,10,2,4,1,ar,10
Early detection of neutralizing antibodies against SARS-CoV-2 in COVID-19 patients in Thailand,23,13,1,3,1,ar,15
Selective Cytotoxicity of Kaempferia parviflora Extracts in Human Cell Lines,34,4,4,3,1,ar,1
Effects of public health interventions on the epidemiological spread during the first wave of the COVID-19 outbreak in Thailand,30,11,1,5,1,ar,30
The epidemiologic and economic impact of a quadrivalent human papillomavirus vaccine in Thailand,30,7,1,3,1,ar,5
The impact of COVID-19 pandemic on physical and mental health of Asians: A study of seven middle-income countries in Asia,48,25,1,17,1,ar,266
Three novel biphenanthrene derivatives and a new phenylpropanoid ester from aerides multiflora and their α‐glucosidase inhibitory activity,74,6,3,3,1,ar,3
Impact of obesity and being overweight on the immunogenicity to live attenuated hepatitis a vaccine in children and young adults,52,8,5,1,1,ar,2
Did the construction of the bhumibol dam cause a dramatic reduction in sediment supply to the Chao Phraya river?,62,5,4,4,1,ar,4
Clinical outcomes of radical surgery and antimicrobial agents in vascular pythiosis: A multicenter prospective study,40,14,3,8,1,ar,3
Ovalitenone inhibits the migration of lung cancer cells via the suppression of akt/mtor and epithelial-to-mesenchymal transition,60,4,7,1,1,ar,5
Acute Effect of coconut oil on peak forearm blood flow in healthy men: A randomized crossover trial,32,3,1,2,0,ar,0
Prevalence and association factors of depression and anxiety in head and neck cancer patients,8,4,1,1,0,ar,1
"The perioperative and anesthetic adverse events in Thailand (PAAd Thai) study of anesthetic equipment malfunction or failure: An analysis of 2,206 incident reports",16,6,1,5,0,ar,0
Is add-on budesonide-impregnated nasal dressing useful following endoscopic sinus surgery with perioperative oral steroid?,25,4,1,2,0,ar,0
Effectiveness of asthma self-care program through mobile Line application (SALA) on lung function among asthma patients in Angthong Hospital: A randomized control trial,17,2,1,2,0,ar,0
Explaining an adoption and continuance intention to use contactless payment technologies: During the covid-19 pandemic,33,2,1,2,1,ar,42
Feasibility and physics potential of detecting 8B solar neutrinos at JUNO,65,591,3,73,1,ar,23
Evidence of 200 TeV photons from HAWC J1825-134,49,84,2,29,1,ar,34
Jumps and Cojumps analyses of major and minor cryptocurrencies,29,4,1,2,1,ar,3
Differential expression following ammonia stress and growth-related SNP of ferritin: Applications for establishment of stress-tolerant stocks with high growth performance of Pacific white shrimp Litopenaeus vannamei in Thailand,56,8,4,2,0,ar,1
Alginate as dispersing agent for compounding natural rubber with high loading microfibrillated cellulose,34,4,2,2,1,ar,12
Carboxymethyl cellulose entrapped in a poly(Vinyl) alcohol network: Plant-based scaffolds for cartilage tissue engineering,46,6,7,3,1,ar,21
"Antioxidant activities and protective effects of dendropachol, a new bisbibenzyl compound from dendrobium pachyglossum, on hydrogen peroxide-induced oxidative stress in hacat keratinocytes",66,7,5,2,1,ar,20
"Inflammatory versus anti-inflammatory profiles in major depressive disorders—the role of il-17, il-21, il-23, il-35 and foxp3",58,8,1,6,1,ar,25
Interrupting Prolonged Sitting Reduces Postprandial Glucose Concentration in Young Men with Central Obesity,41,4,5,3,1,ar,3
Socialised creation literacy appeared during the covid-19 emergency: A case report,38,2,2,2,1,ar,2
"Evaluation of Pharmacokinetic Drug Interactions of the Direct-Acting Antiviral Agents Elbasvir and Grazoprevir with Pitavastatin, Rosuvastatin, Pravastatin, and Atorvastatin in Healthy Adults",27,13,1,4,0,ar,3
Extracts of the tiger milk mushroom (Lignosus rhinocerus) enhance stress resistance and extend lifespan in caenorhabditis elegans via the daf-16/foxo signaling pathway,69,6,3,2,1,ar,13
Controlled Synthesis of Cu0/Cu2O for Efficient Photothermal Catalytic Conversion of CO2and H2O,37,10,4,3,0,ar,41
Impedimetric determination of cortisol using screen-printed electrode with aptamer-modified magnetic beads,42,5,1,2,0,ar,27
"Phytochemical contents, antioxidant activity, and anticancer activity of three common guava cultivars in Thailand",46,2,1,2,0,ar,12
Association of Empiric Antibiotic Regimen Discordance with 30-Day Mortality in Neonatal and Pediatric Bloodstream Infection-A Global Retrospective Cohort Study,39,34,3,26,2,ar,8
"Whether clean or dirty, endoscopic treatment is recommended for symptomatic walled-off necrosis",7,1,1,2,0,ed,0
Addressing demand for recombinant biopharmaceuticals in the COVID-19 era,23,2,1,1,1,re,11
Prominent indomethacin-induced enteropathy in fcgriib defi-cient lupus mice: an impact of macrophage responses and immune deposition in gut,84,8,7,1,1,ar,25
Controlled release fertilizers: A review on coating materials and mechanism of release,118,9,3,4,1,re,123
"Plasmodium cynomolgi co-infections among symptomatic malaria patients, Thailand",13,6,3,2,1,ar,20
Low Serum Potassium Levels and Clinical Outcomes in Peritoneal Dialysis—International Results from PDOPPS,32,17,1,17,1,ar,19
Consumers’ intention to adopt blockchain food traceability technology towards organic food products,89,5,3,3,1,ar,49
Association of plasma and urine NGAL with acute kidney injury after elective colorectal surgery: A cohort study,52,5,1,3,1,ar,0
LPS tolerance inhibits cellular respiration and induces global changes in the macrophage secretome,47,8,2,3,1,ar,20
Pediatric and Neonatal Invasive Candidiasis: Species Distribution and Mortality Rate in a Thai Tertiary Care Hospital,55,7,3,2,0,ar,3
CNS Complications in Adult Patients Treated With Extracorporeal Membrane Oxygenation,25,6,1,4,0,ar,6
Carbon dioxide reduction to synthetic fuel on zirconia supported copper-based catalysts and gibbs free energy minimization: Methanol and dimethyl ether synthesis,51,8,4,2,0,ar,6
Feasibility and Techniques of Securing 3D-Safety Margin in Superselective Transarterial Chemoembolization to Improve Local Tumor Control for Small Hepatocellular Carcinoma: An Intend-To-Treat Analysis,18,8,2,3,1,ar,2
Modeling degradation kinetics of profenofos using Acinetobacter sp.33F,42,3,3,1,0,ar,7
Hydroclimate variability of central Indo-Pacific region during the Holocene,78,12,5,11,2,ar,6
Atrial fibrillation prevalence and risk profile from novel community-based screening in Thailand: A prospective multi-centre study,32,17,1,10,1,ar,7
Fast and practical synthesis of carboxymethyl cellulose from office paper waste by ultrasonic-assisted technique at ambient temperature,83,4,4,2,0,ar,14
Targeting the Autophagy Specific Lipid Kinase VPS34 for Cancer Treatment: An Integrative Repurposing Strategy,58,5,4,3,0,ar,5
"Psychological reactions to COVID-19: Survey data assessing perceived susceptibility, distress, mindfulness, and preventive health behaviors",14,14,1,4,1,dp,7
"Sustainability of natural gas chemical looping combustion from efficiency, economic and emergy analyses",54,3,4,1,0,ar,1
"Patterns of duck Tembusu virus infection in ducks, Thailand: a serological study",25,8,1,1,1,ar,5
"Integrated spatial approaches for long-term monitoring of cadmium contamination caused by rainfall erosion: A case study of overland sediment in Mae Sot, Thailand",38,2,2,2,0,ar,2
"Special issue of catalysis communications: For Professor James G. Goodwin, Jr",2,4,3,4,1,ed,0
Readiness of applying big data technology for construction management in Thai public sector,34,6,5,3,1,ar,6
Simultaneous auditory agnosia: Systematic description of a new type of auditory segregation deficit following a right hemisphere lesion,77,6,3,6,1,ar,0
"Characterization and functional analysis of fibrinogen-related protein (FreP) in the black tiger shrimp, Penaeus monodon",56,5,4,4,0,ar,2
Exploring untapped effect of process conditions on biochar characteristics and applications,133,6,3,5,2,re,27
Effect of transport parameters on atherosclerotic lesion growth: A parameter sensitivity analysis,48,5,3,3,0,ar,4
Home-based chemotherapy for stage III colon cancer patients in Thailand: Cost-utility and budget impact analyses,19,6,3,2,1,ar,9
Sleep interventions and glucose metabolism: systematic review and meta-analysis,54,5,1,4,0,re,21
Optimization and production of polyhydroxybutyrate from sludge by Bacillus cereus categorized through FT-IR and NMR analyses,45,7,4,6,0,ar,17
Productivity growth and business model innovation,20,2,2,2,1,ar,11
Minimally Invasive Percutaneous Modified Iliac Screw Placement Using Intraoperative Navigation: A Technical Note,24,6,2,3,0,ar,2
Efficacy and safety of inhaled nebulized sodium nitrite in asthmatic patients,44,9,3,3,1,ar,1
"Land use regression modeling for fine particulate matters in Bangkok, Thailand, using time-variant predictors: Effects of seasonal factors, open biomass burning, and traffic-related factors",61,4,2,1,0,ar,16
Vector competence of Culex tritaeniorhynchus and Culex quinquefasciatus (Diptera: Culicidae) for duck Tembusu virus transmission,29,4,4,1,0,ar,10
Optimization of the JUNO liquid scintillator composition using a Daya Bay antineutrino detector,28,645,2,91,1,ar,34
Practical Recommendations for the Topical Treatment of Atopic Dermatitis in South and East Asia,98,10,1,9,1,ar,8
"Effect of different CO32-to PO43-molar ratios on the properties, morphology, and Pb(II) removal performance of carbonated hydroxyapatite",47,3,4,1,0,ar,7
A novel activation-induced cytidine deaminase mutation in an adult with hyper-immunoglobulin M syndrome,10,5,3,4,0,ar,0
Bacteria Associated with Echinodorus cordifolius and Lepironia articulata Enhance Nitrogen and Phosphorus Removal from Wastewater,48,4,3,2,0,ar,3
Discordant reporting of VTE in pancreatic cancer: A systematic review and meta-analysis of thromboprophylaxis versus chemotherapeutic trials,46,5,1,4,1,ar,11
"Shotgun metagenomics and microscopy indicate diverse cyanophytes, other bacteria, and microeukaryotes in the epimicrobiota of a northern Chilean wetland Nostoc (Cyanobacteria)",59,8,2,5,0,ar,1
Extrahepatic portosystemic shunt with hyperammonaemia,2,4,1,1,0,ar,0
Influence of the Spatial Variability of Soil Shear Strength on Deep Excavation: A Case Study of a Bangkok Underground MRT Station,41,2,1,1,0,ar,31
DBP biodegradation kinetics by Acinetobacter sp.33F in pristine agricultural soil,115,5,3,2,0,ar,17
"The removal of Pb2+ from aqueous solution using mangosteen peel activated carbon: Isotherm, kinetic, thermodynamic and binding energy calculation",59,3,4,2,0,ar,18
A novel integrated single-stage anaerobic co-digestion and oxidation ditch-membrane bioreactor system for food waste management and building wastewater recycling,22,2,3,1,0,ar,11
High-throughput identification of high activity and selectivity transition metal single-atom catalysts for nitrogen reduction,61,4,3,2,0,ar,49
Detection of severe acute respiratory syndrome coronavirus 2 and influenza viruses based on CRISPR-Cas12a,13,11,1,2,1,ar,36
Emerging roles of Wss1 in the survival of Candida albicans under genotoxic stresses,34,4,1,4,0,re,0
"Effects of intradialytic cycling exercise on daily physical activity, physical fitness, body composition, and clinical parameters in high-volume online hemodiafiltration patients: a pilot randomized-controlled trial",41,13,2,3,0,ar,10
A novel nano-YSZ-Al alloy anode for Al–air battery,56,7,3,4,0,ar,19
"Analyses of vibrational spectroscopy, thermal property and salt solubility of magnetized water",39,3,6,1,0,ar,11
Does Ultrasound-Guided Transversus Abdominis Plane Block Reduce Donor Site Pain After Harvesting Anterior Iliac Crest Bone Grafts,23,2,3,1,0,ar,1
"Curcumin Promotes Collagen Type I, Keratinocyte Growth Factor-1, and Epidermal Growth Factor Receptor Expressions in the in Vitro Wound Healing Model of Human Gingival Fibroblasts",38,2,1,2,1,ar,11
Microalgae cultivation in wastewater and potential processing strategies using solvent and membrane separation technologies,168,6,4,5,0,ar,68
Improvement of thermal properties of Vietnam deproteinized natural rubber via graft copolymerization with styrene/acrylonitrile and diimide transfer hydrogenation,49,10,1,3,0,ar,3
Microwave-assisted extraction of antioxidative anthraquinones from roots of Morinda citrifolia L. (Rubiaceae): Errata and review of technological development and prospects,159,3,2,1,0,ar,16
Bioactive Nanocomposite Film Based on Cassava Starch/Polyvinyl Alcohol Containing Green Synthesized Silver Nanoparticles,61,8,3,4,0,ar,26
Transesterification kinetics of waste cooking oil and its diesel engine performance,43,5,4,4,0,ar,31
"Adsorption of iodinated trihalomethanes onto thiol functionalized ZIF-8s: Active adsorption sites, adsorptive mechanisms, and dehalogenation by-products",54,4,4,3,0,ar,15
"Structure, gene expression, and putative functions of crustacean heat shock proteins in innate immunity",158,3,2,2,0,re,23
Founder effect of the TTTCA repeat insertions in SAMD12 causing BAFME1,16,9,2,4,1,ar,9
The role of leadership behaviour of project manager in managing the fuzzy front end in the development of radical and incremental innovation,101,2,3,1,0,ar,7
Aloe vera and health outcomes: An umbrella review of systematic reviews and meta-analyses,57,6,1,4,0,re,5
Influence of end-capped group on structural and electronic properties of the At-π-Ac-π-At small molecule donor for high-performance organic solar cells,64,3,2,2,0,ar,0
Molecular dissolved organic matter removal by cotton-based adsorbents and characterization using high-resolution mass spectrometry,65,4,4,3,0,ar,18
Mechanism and challenges behind algae as a wastewater treatment choice for bioenergy production and beyond,86,8,4,8,0,ar,57
Direct uranium recovery from brine concentrate using amidoxime adsorbents for possible future energy source,49,5,4,3,1,ar,8
High-temperature flame spray pyrolysis induced stabilization of Pt single-atom catalysts,92,9,3,4,0,ar,75
Novel synthesis route of porous clay heterostructures via mixed surfactant template and their dielectric behavior,33,4,3,2,0,ar,8
Identification of a Growth-Associated Single Nucleotide Polymorphism (SNP) in Cyclin C of the Giant Tiger Shrimp Penaeus monodon,81,8,4,5,0,ar,0
Extraintestinal manifestation of inflammatory bowel disease in Asian patients: A multinational study,33,9,2,8,0,ar,11
"Land, ladies, and the law: a case study on women's land rights and welfare in Southeast Asia in the nineteenth century†",50,2,2,1,0,ar,2
A case of successful treatment of severe COVID-19 pneumonia with favipiravir and tocilizumab in post–kidney transplant recipient,16,13,2,3,1,ar,24
Antioxidant properties of peptides obtained from the split gill mushroom (Schizophyllum commune),32,6,1,2,2,ar,14
Hydrolysates from bee pollen could induced apoptosis in human bronchogenic carcinoma cells (ChaGo-K-1),37,5,1,2,2,ar,8
Nano/microstructured hybrid composite particles containing cinnamon oil as an antibiotic alternative against food-borne pathogens,37,9,1,4,0,ar,13
Super high-flux hemodialysis provides comparable effectiveness with high-volume postdilution online hemodiafiltration in removing protein-bound and middle-molecule uremic toxins: A prospective cross-over randomized controlled trial,25,10,2,4,1,ar,15
Modulations of the reduction potentials of flavin-based electron bifurcation complexes and semiquinone stabilities are key to control directional electron flow,38,7,3,4,1,ar,14
Subjective and objective measures for evaluating masticatory ability and associating factors of complete denture wearers: A clinical study,33,3,1,1,0,ar,17
What does social media have to do with health? A case study of Bangkok youths,25,1,2,1,0,ar,3
Respondent Processing of Images in Web Surveys,22,2,2,2,0,ar,0
"Clustering of white, red and purple rice cultivars according to their total phenolic content, total flavonoid content and antioxidant capacity in their grains",36,4,1,1,1,ar,2
Preparation of novel chitosan polymeric nanocomposite as an efficient material for the removal of Acid Blue 25 from aqueous environment,55,5,5,4,0,ar,31
Balancing selection at the ATP binding site of heat shock cognate 70 (HSC70) contributes to increased thermotolerance in Artemia franciscana,27,5,1,3,0,ar,0
"Rapid visualization in the specific detection of Flavobacterium columnare, a causative agent of freshwater columnaris using a novel recombinase polymerase amplification (RPA) combined with lateral flow dipstick (LFD) assay",57,11,1,6,0,ar,11
Effects of Mg substitution on electronic properties of CaF2,17,5,1,2,1,cp,0
Generating function matrix for random walks on a simple ladder,14,2,1,1,1,cp,0
Multipole resonance probe measurement in plasma,8,3,1,1,1,cp,0
Quantum approximate optimization and k-means algorithms for data clustering,16,4,1,3,1,cp,1
Surfactant-mediated thioglycosylation of 1-hydroxy sugars in water,108,4,3,1,0,ar,5
Dynamics and Environmental Characteristics of Spin Labels in a KvAP Voltage Sensor by Molecular Dynamics Simulations,34,3,3,2,0,ar,1
Immunization status and hospitalization for vaccine-preventable non-vaccine-preventable infections in liver-transplanted children,26,2,1,1,1,ar,4
Fabrication using sequence wet-chemical coating and electrochemical performance of Ni–Fe-foam-supported solid oxide electrolysis cell for hydrogen production from steam,34,8,4,2,0,ar,2
Anion exchange membranes composed of quaternized polybenzimidazole and quaternized graphene oxide for glucose fuel cell,60,4,4,2,0,ar,10
Efficiency enhancement of wireless power transfer localization using defected metasurface,5,4,2,4,0,cp,0
Does the market for corporate control influence executive risk-taking incentives? Evidence from takeover vulnerability,56,4,1,5,0,ar,22
Interaction Between Dendritic Cells and Candida krusei β-Glucan Partially Depends on Dectin-1 and It Promotes High IL-10 Production by T Cells,87,9,4,1,1,ar,7
Thailand: Emergency responses or more social turbulence?,15,2,1,2,1,ch,4
Stacking Ensemble Learning for Housing Price Prediction: A Case Study in Thailand,12,5,2,2,0,cp,6
Cloud-based Machine Learning Framework for Residential HVAC Control System,11,3,2,1,0,cp,1
Image classification of sugar crystal with deep learning,11,2,2,1,0,cp,4
An Energetic Analysis of Rhomboidal Linkage Robots for Hopping Lunar Exploration,10,2,5,2,0,cp,1
"Government COVID-19 Responses and Subsequent Influences on NO2Variation in Ayutthaya, Thailand",13,5,5,2,1,cp,3
Numerical Investigation of Localized Surface Plasmon Resonance (LSPR) based Sensor for Glucose Level Monitoring,7,5,5,3,0,cp,0
Effectiveness of Applying HEALTH-EDRM Framework: A Comparison of the COVID-19 Situation in Asia-Oceania Countries and Territories,18,3,5,1,1,cp,1
Effects of leader-member exchange ambivalence on work attitudes: a moderated mediation model,60,1,2,1,0,ar,5
High-performance CoII-phthalocyanine-based polymer for practical heterogeneous electrochemical reduction of carbon dioxide,65,10,2,3,0,ar,10
Modification of poly(vinyl alcohol) fibers with lithium bromide,62,6,3,2,1,ar,9
Steady tangential control jet for improving the effectiveness of a rudder under one-engine inoperative condition,11,5,1,2,1,cp,0
Dynamics of Mechanically Coupled Hair-Cell Bundles of the Inner Ear,38,3,1,2,1,ar,7
Design of hybrid pellet catalysts of WO3/Si-Al and PtIn/hydrotalcite via dehydrogenation and metathesis reactions for production of olefins from propane,65,7,3,2,0,ar,5
A robust design method for retrofit of industrial heat exchanger networks using modified stage-wise model,38,3,3,2,0,ar,7
Hospital volunteer management process digitalization through service design: Design decision and implementation,20,4,4,1,0,cp,0
A phase ib study of alpelisib or buparlisib combined with tamoxifen plus goserelin in premenopausal women with HR-positive HER2-negative advanced breast cancer,43,17,1,15,1,ar,21
Case Study on Geoscience Teaching Innovation: Using 3D Printing to Develop Structural Interpretation Skill in Higher Education Levels,21,1,1,2,1,ar,2
Responsiveness of the PROMIS-29 Scales in Individuals With Chronic Low Back Pain,40,4,2,2,0,ar,19
Investigation of hybrid InSb and GaSb quantum nanostructures,37,15,5,5,1,ar,2
Computational study on peptidomimetic inhibitors against SARS-CoV-2 main protease,55,7,6,4,1,ar,22
Bedroom environment and sleep quality of apartment building residents in urban Bangkok,55,4,4,4,0,ar,12
Flame spray-synthesized Pt-Co/TiO2 catalysts for the selective hydrogenation of furfural to furfuryl alcohol,32,7,3,5,1,ar,15
La2O3/CaO catalyst derived from eggshells: Effects of preparation method and La content on textural properties and catalytic activity for transesterification,35,6,3,3,1,ar,12
Sulfonated magnetic carbon nanoparticles from eucalyptus oil as a green and sustainable catalyst for converting fructose to 5-HMF,31,8,3,3,1,ar,13
Reinforcing polypropylene with graphene-polylactic acid microcapsules for fused-filament fabrication,40,4,3,3,1,ar,20
Development of bimetallic Ni-Cu/SiO2 catalysts for liquid phase selective hydrogenation of furfural to furfuryl alcohol,29,6,3,4,1,ar,32
Iron catalysts supported on nitrogen functionalized carbon for improved CO2 hydrogenation performance,28,12,3,3,1,ar,9
Sedimentary metals in developing tropical watersheds in relation to their urbanization intensities,44,8,3,5,0,ar,16
Multiple drivers of hydrological alteration in the transboundary Srepok River Basin of the Lower Mekong Region,40,5,3,2,1,ar,18
Large-scale pattern of resistance genes and bacterial community in the tap water along the middle and low reaches of the Yangtze River,72,4,3,3,1,ar,18
Thermodynamics and kinetics of cationic/anionic dyes adsorption on cross-linked chitosan,63,4,6,3,0,ar,31
Thread-based platform for nitrite detection based on a modified Griess assay,32,2,7,1,0,ar,23
Label-free anti-Müllerian hormone sensor based on polyaniline micellar modified electrode,40,3,1,2,0,ar,6
Bioenergy perspectives of cattails biomass cultivated from municipal wastewater via hydrothermal liquefaction and hydro-deoxygenation,71,7,4,4,0,ar,8
TEMPO-oxidized biodegradable bacterial cellulose (BBC) membrane coated with biologically-synthesized silver nanoparticles (AgNPs) as a potential antimicrobial agent in aquaculture (In vitro),67,8,1,4,0,ar,15
Catalytic oxidation of sulfur compounds over Ce-SBA-15 and Ce-Zr-SBA-15,71,6,2,2,0,ar,8
Perceptions of Child Abuse as Manifested in Drawings and Narratives by Children and Adolescents,83,3,1,2,1,ar,10
MOCVD of AlN on epitaxial graphene at extreme temperatures,30,9,3,4,1,ar,29
Affecting factors on perceived usefulness of area-business continuity management: A perspective from employees in industrial areas in Thailand,37,7,2,3,1,cp,7
Association of Cerebral Small Vessel Disease and Cognitive Decline After Intracerebral Hemorrhage,,15,1,1,2,ar,38
"Candida administration worsens uremia-induced gut leakage in bilateral nephrectomy mice, an impact of gut fungi and organismal molecules in Uremia",79,12,8,3,1,ar,26
(-)-Kusunokinin as a Potential Aldose Reductase Inhibitor: Equivalency Observed via AKR1B1 Dynamics Simulation,55,6,2,3,1,ar,14
"Multiple, extensive intracardiac thrombi in patient with ischaemic cardiomyopathy",4,4,1,3,1,ar,1
Evidence for electroweak production of four charged leptons and two jets in proton-proton collisions at s=13TeV,66,2352,1,266,1,ar,31
Quark stars in 4D Einstein-gauss-bonnet gravity with an interacting quark equation of state,94,4,2,4,1,ar,31
Measurements of production cross sections of polarized same-sign W boson pairs in association with two jets in proton-proton collisions at s=13 TeV,68,2354,1,274,1,ar,27
Struggling to live a new normal life among Chinese women after losing an only child: A qualitative study,44,3,1,2,1,ar,2
"Cloud Accounting Adoption in Small and Medium Enterprises: An Integrated Conceptual Framework: Five factors of determinant were identified by integrated Technology-Organization-Environment (TOE) framework, Diffusion of Innovation (DOI), Institutional Theory (INT) and extended factors.",68,4,4,2,0,cp,10
gcType: A high-quality type strain genome database for microbial phylogenetic and functional research,69,36,1,22,1,ar,38
Sex differences in patients undergoing transcatheter aortic valve replacement in Asia,29,23,1,21,1,ar,7
Microbial community structure in aquifers associated with arsenic: analysis of 16S rRNA and arsenite oxidase genes,73,8,3,3,1,ar,10
A multi-location peak parking approach for calculation of second dimensional retention indices for improved volatile compound identification with cryogen-free comprehensive heart-cut two-dimensional gas chromatography,,8,3,1,0,ar,6
Testing Sex-Biased Admixture Origin of Macaque Species Using Autosomal and X-Chromosomal Genomic Sequences,,4,2,4,1,ar,8
Development of Plant-Produced Recombinant ACE2-Fc Fusion Protein as a Potential Therapeutic Agent Against SARS-CoV-2,76,10,1,3,1,ar,33
Integrated remote sensing and GIS approaches for land degradation neutrality (LDN) assessment in the agricultural area,9,4,2,2,1,cp,1
MetGEMs Toolbox: Metagenome-scale models as integrative toolbox for uncovering metabolic functions and routes of human gut microbiome,41,6,7,5,1,ar,6
Augmentation of NK Cell Proliferation and Anti-tumor Immunity by Transgenic Expression of Receptors for EPO or TPO,49,5,5,2,1,ar,9
Developing a “benefits of parental feeding behaviors” questionnaire for parents of preschoolers in urban Thailand,38,3,2,1,1,ar,0
"Comparing trends of perinatal mortality in two rural areas of Matlab, Bangladesh",45,4,2,3,0,ar,0
