Title,Author_count,Open_access,Unique_affiliations_count,cite_count
In Silico Screening of DNA Gyrase B Potent Flavonoids for the Treatment of Clostridium difficile Infection from PhytoHub Database,8,1,4,4
"‘Distant socializing,’ not ‘social distancing’ as a public health strategy for COVID-19",19,2,18,7
Evidence for Higgs boson decay to a pair of muons,2357,1,273,88
"Composition, distribution, and habitat type of snakes in java, with discussion on the impact of human-snake interactions during 2013–2019",6,,3,6
Today in thailand: Multidisciplinary perspectives on the current tsunami disaster risk reduction,10,0,7,4
Mapping the effect of drugs on ACE2 as a novel target site for COVID-19 therapy,12,,11,2
Real Estate Recommendation Approach for Solving the Item Cold-Start Problem,4,1,1,5
"Air Pollution in Indian Cities and Comparison of MLR, ANN and CART Models for Predicting PM10 Concentrations in Guwahati, India",2,1,1,8
Smart Waste Management Model for Effective Disposal of Waste Management Through Technology,4,0,3,1
Genetic determinants in hla and cytochrome p450 genes in the risk of aromatic antiepileptic-induced severe cutaneous adverse reactions,6,1,7,4
Gold nanoparticles affect pericyte biology and capillary tube formation,6,1,3,5
Flipping the position-entry approach for thai school leader as the future needs,4,1,1,0
Manipulations of power and status for laboratory experiments,3,1,1,0
Adaptive Indoor Localization System for Large-Scale Area,2,1,1,4
Analytical formulas for pricing discretely-sampled skewness and kurtosis swaps based on schwartz’s one-factor model,3,,2,10
Three-dimensional printing technology for patient-matched instrument in treatment of cubitus varus deformity: A case report,6,1,2,2
Impact of posting narcissistic facebook statuses on impression formation and coworking desirability,1,,1,0
Colonoscopic polypectomy preferences of Asian endoscopists: Results of a survey-based study,8,1,9,2
"Arsenic speciation, the abundance of arsenite-oxidizing bacteria and microbial community structures in groundwater, surface water, and soil from a gold mine",8,0,3,5
Morphology development of PLAs with different stereo-regularities in ternary blend PBSA/PBS/PLA films,4,0,2,7
Expression and recombinant protein purification of phycocyanin α and β subunits from Arthrospira platensis: Antimicrobial activity,7,,4,1
Prenatal sonographic features of charge syndrome,6,1,2,3
The impact of COVID-19 on palliative care for people with Parkinson’s and response to future pandemics,15,1,17,12
Effects of a safe sex program for increasing health literacy intention and practice to prevent pregnancy among undergraduates in thailand,5,,4,2
"Super edge-magic labeling for k-uniform, complete k-uniform and complete k-uniform k-partite hypergraphs",3,,2,0
Efficacy of elbasvir/grazoprevir therapy in HCV genotype-1 with or without HIV infection: Role of HCV core antigen monitoring and improvement of liver stiffness and steatosis,6,0,2,4
Beauty premium through cosmetic surgery for prisoners: Choice experiment with asymmetric information,2,,1,0
"Clinical characteristics, histopathology, and treatment outcomes of pythium keratitis: A retrospective cohort study",10,1,2,15
Development of pd-supported catalysts for the conversion of palm oil to biohydrogenated diesel in a microscale-based reactor,5,1,3,1
Unintended intraoperative awareness: An analysis of Perioperative Anesthetic Adverse Events in Thailand (PAAd Thai),8,0,8,0
Dry eye disease in hemifacial spasm patients treated with botulinum toxin type a,5,1,2,1
The Nexus Between Competition and Personal Data Protection Laws: Thailand’s Perspective,1,0,1,0
"Operational models, drivers’ compensation, and bus service quality in Bangkok",2,1,1,1
Fibre-reinforced polymer made from plastic straw for concrete confinement: An alternative method of managing plastic waste from the COVID-19 pandemic,6,1,7,8
Sensitivity analysis by the 2k factorial experimental design of CO2 capture with amine gas treating process using aspen plus,4,1,2,2
Potassium carbonate supported on γ -alumina sorbent regeneration in fluidized bed reactor for carbon dioxide capture technology,5,1,1,1
Biofuels produced by fischer-tropsch synthesis over silica-supported iron-based catalysts prepared by autocombustion method,5,1,2,0
Effects of reactor loading and solvent addition on catalyst-free glycerolysis of palm oil,4,1,2,0
Vermicompost from chula zero waste cup and rain tree (Samanea Saman) leaves,4,1,2,1
Effect of temperature for platinum/carbon electrocatalyst preparation on hydrogen evolution reaction,3,1,3,1
Cellular responses of histatin-derived peptides immobilized titanium surface using a tresyl chloride-activated method,5,1,4,5
Management accounting practices in Thailand: Case study of manufacturing companies,3,0,2,0
Nano-zinc oxide-doped activated carbon from popped rice and its application for feed additive,2,1,1,4
Process yields improvement of filter presses in rabies immunoglobulin production,2,1,1,1
Well plan parameter guideline for directional drilling in the gulf of Thailand,2,1,1,0
Nonlinear flexibility based beam element on Winkler Pasternak foundation,6,,5,4
Verifying the reliability of impressed current method to simulate natural corrosion in reinforced concrete,6,1,5,3
Does post-transplant cytomegalovirus increase the risk of invasive aspergillosis in solid organ transplant recipients? A systematic review and meta-analysis,12,1,3,7
A Coronavirus Corpus-driven study on the uses of if-conditionals in the pandemic period,1,,1,0
The development of an academic collocation list for undergraduate mechanical engineering students,1,,1,0
Design and function of a nitrogen and sediment removal system in a recirculating aquaculture system optimized for aquaponics,4,1,2,4
Cell-free dna analysis by whole-exome sequencing for hepatocellular carcinoma: A pilot study in Thailand,8,1,3,9
"Cytochrome oxidase 2 (Cox2), β-tubulin (tub) and chitin synthase subunit 2 (chs2) expression in pythium insidiosum thai strains",7,1,4,1
Soap with self-reflection to improve student confidence regarding clinical reasoning competencies in community pharmacy practice,3,1,1,0
Identification of vinyl sulfone derivatives as egfr tyrosine kinase inhibitor: In vitro and in silico studies,9,1,5,17
"Development of an intra-carbonate detachment during thrusting: The variable influence of pressure solution on deformation style, Khao Khwang Fold and Thrust Belt, Thailand",5,1,4,3
"Assessing short-term effects of ambient air pollution on respiratory diseases in Guwahati, India with the application of the generalized additive model",2,0,1,7
Impact of a Novel Multicomponent Nutrition Program on Diet Consumption among Preschool Children,2,0,1,1
Whole Genome Gene Expression: Histologic and Immunohistologic Study of Grafted Bone Using Allograft and Xenograft,2,0,1,1
Extended thromboprophylaxis for medically ill patients with cancer: A systemic review and meta-analysis,5,1,3,7
Effects of an active break and postural shift intervention on preventing neck and low-back pain among high-risk office workers: A 3-arm cluster-randomized controlled trial,4,1,2,8
"The resin bee subgenus ranthidiellum in thailand (Megachilidae, anthidiini): Nesting biology, cleptoparasitism by stelis, and new species",6,1,3,2
Conversion of palm oil into biodiesel production with heterogeneous catalyst derived from spent coffee grounds ash: Process optimization through response surface methodology,7,,4,0
Home Blood Pressure Control and Drug Prescription Patterns among Thai Hypertensives: A 1-Year Analysis of Telehealth Assisted Instrument in Home Blood Pressure Monitoring Nationwide Pilot Project,18,1,6,2
Anthropometric Markers and Iron Status of 6-12-Year-Old Thai Children: Associations and Predictors,6,1,3,0
"Knowledge, Attitude, and Practice of Infection Control and Waste Management among Traditional Medicine Practitioners in Bhutan, 2019: A Nationwide Cross-Sectional Survey",9,1,5,0
Etiology of Dementia in Thai Patients,14,1,7,4
The Effect of a Dual Cure Activator Composed of Aromatic Sulfinate Amide Derivatives on the Microhardness of Self-adhesive Resin Cements without Light Activation,4,,3,1
Shear Bond Strength of Different Functional Monomer in Universal Adhesives at the Resin Composite/Base Metal Alloys Interface,7,,5,6
Effect of Surface Treatments on Shear Bond Strength of Resin Cement to Hybrid Ceramic Materials,4,,3,1
Circulating inhibin and testosterone during sexual maturation and reproductive seasonality of captive male killer whales (Orcinus orca),7,,5,0
Experiencing moral distress in mental health nursing in thailand,2,1,1,0
The Use of Silane Coupling Agents on Lithium Disilicate Glass Ceramic Repaired with Resin Composite,5,,3,6
Association between oral health literacy and number of remaining teeth among the thai elderly: A cross-sectional study,2,1,2,7
Anticoagulation and In-Hospital Mortality From Coronavirus Disease 2019: A Systematic Review and Meta-Analysis,5,1,1,17
E-wom and its impacts on purchasing behavior: A comparative study between Thai and Indonesian millennials,4,1,3,4
Barriers to prisoners’ re-entry into formal and informal labour market,2,1,1,0
Superstability of a multidimensional pexiderized cosine functional equation,2,1,2,0
"RHEB methylation in white blood cell, a novel candidate marker for breast cancer screening",6,1,4,0
Adsorption of dye over lignin obtained from wastewater separation,6,,2,1
Flooding overshadows phosphorus availability in controlling the intensity of arbuscular mycorrhizal colonization in Sangyod Muang Phatthalung lowland indica rice,5,1,3,11
A diffusion model of 18F-FDOPA in the diagnosis of Parkinson’s disease and its numerical simulation,4,1,2,1
Network diffusion with centrality measures to identify disease-related genes,3,1,2,10
Unimodular vs nilpotent superfield approach to pure dS supergravity,4,1,4,6
A rational beam-elastic substrate model with incorporation of beam-bulk nonlocality and surface-free energy,6,0,5,7
Evaluation and Short-Term Test on Potential Utilization of Ground Source Heat Pump for Space Cooling in Southeast Asia,8,0,6,1
Enhancing stability and antioxidant efficacy of fisetin by encapsulating as β-cyclodextrin inclusion complex with porous polylactic acid film from breath figure,5,,2,1
Microstructure and properties of zirconia-alumina composites fabricated via powder injection molding,3,,2,2
Thermal behavior of solid acids in the Rb3H(SO4)2-RbHSO4 system under ambient atmosphere,3,,1,1
Scaled boundary finite element method for two-dimensional crack problems in multi-field media,2,0,2,0
From “Leaky Gut” to Impaired Glia-Neuron Communication in Depression,2,0,4,11
Exposure of wild sumatran tiger (Panthera tigris sumatrae) to canine distemper virus,11,1,4,7
Non-vitamin k antagonist oral anticoagulants provide less adverse renal outcomes than warfarin in non-valvular atrial fibrillation: A systematic review and metaanalysis,6,1,3,10
Education–occupation mismatch and its wage penalties in informal employment in thailand,2,1,1,0
Time to keratometric stability after pterygium excision and the associated factors: A clinical perspective,3,1,1,1
The effect of income components and tax on inequality in Thailand under comprehensive income,1,0,1,0
Influence of the polarization enhanced by barium strontium titanate and their surface modified fillers in the organic-inorganic composites of polyurethane based polycarbonate diol,2,0,1,2
"Thai older people’s willingness (Intention) to participate in a care prevention, community group exercise program: An assessment before implementing an intervention trial in chiang mai, northern thailand",7,1,5,2
Interval training versus moderate-intensity continuous training for cardiorespiratory fitness improvements in middle-aged and older adults: a systematic review and meta-analysis,4,0,2,11
Numerical investigation of Au-silane functionalised optical fibre sensor for volatile organic compounds biomarker (VOCs) detection,4,0,2,1
Iron status and erythropoiesis response to darbepoetin alfa in dogs with chronic kidney disease,9,1,1,2
Collaboration Network and Trends of Global Coronavirus Disease Research: A Scientometric Analysis,4,1,1,9
Epistemic injustice as an important barrier to establishing an open science culture in Thailand,1,0,1,0
"Effect of zinc oxide nanoparticles incorporated into tissue conditioner on antifungal, physical, and mechanical properties",4,1,2,7
"Candidone inhibits migration and invasion, and induces apoptosis in HepG2 cells",7,1,3,4
A split-mouth randomized clinical trial to evaluate the effect of local and systemic administration of vitamin c on extraction wound healing,5,1,1,2
Pectin-containing compared with standard polymeric formula in enteral nutrition: A randomized controlled parallel study in Thailand,3,,2,1
Factors Affecting the Export Intensity of Chinese Manufacturing Firms,2,0,2,6
An electrochemical method for detecting the biomarker 4-HPA by allosteric activation of acinetobacter baumannii reductase C1 subunit,6,1,4,1
EFFECT OF INTERPERSONAL COMMUNICATION TRAINING PROGRAM ON CHILD’S IMMUNIZATION AMONG MOTHERS LIVING IN KEBBI STATE OF NIGERIA,5,,3,1
Pulmonary nocardiosis with superior vena cava syndrome in a HIV-infected patient: A rare case report in the world,2,1,3,0
"Effects of salinity on haemolymph osmolality, gill Na+/K+ ATPase and antioxidant enzyme activities in the male mud crab Scylla olivacea (Herbst, 1796)",2,0,1,7
Neoantigen vaccine platforms in clinical development: understanding the future of personalized immunotherapy,4,2,3,15
Efficacy of risk factor education on pain intensity and disability in office workers with nonspecific neck or low back pain: A pilot cluster randomized clinical trial,3,0,1,2
A custom-made distal humerus plate fabricated by selective laser melting,6,0,3,7
Flower Visitors of Parkia sumatrana (Leguminosae) in Northeastern Thailand,6,,5,0
"Two New Species of the Giant Pill-Millipede Genus Zephronia Gray, 1832 from Thailand (Diplopoda: Sphaerotheriida: Zephroniidae)",4,,4,6
Comparative Karyotype Analysis and Chromosome Evolution in the Genus Ocimum L. from Thailand,3,,2,1
Building local capacity for cervical cancer prevention in low resource settings: Changing strategy during the COVID-19 pandemic,14,1,9,2
Taxonomic Progress and Diversity of Ichneumonoid Wasps (Hymenoptera: Ichneumonoidea) in Southeast Asia,3,,1,0
"Chronological Changes in the Somatic Development of Hoplobatrachus rugulosus (Wiegmann, 1834) (Anura: Dicroglossidae)",4,,1,3
"Two New Species of Ceropegia (Apocynaceae, Asclepiadoideae) on Limestone Hills in Northern Thailand",1,,1,0
An improvement of convergence rate in the local limit theorem for integral-valued random variables,2,1,2,3
"Lindermyrrhin, a novel 3,4-dihydroisocoumarin from Lindera myrrha roots",5,2,6,1
"Paeniglutamicibacter terrestris sp. nov., isolated from phenanthrene-degrading consortium enriched from antarctic soil",9,0,3,3
Preface,2,,2,0
"Nonomuraea montanisoli sp. nov., isolated from mountain forest soil",3,0,3,0
Greedy strategy for some normal m x n closing octagons games and winning strategy for normal 1 x n and 2 x n closing octagons games,2,,1,0
A specific monoclonal antibody for chlortetracycline detection in milk and honey samples based on ELISA,4,1,1,12
BCG vaccine-induced trained immunity and COVID-19: Protective or bystander?,13,1,8,8
Factors associated with visual outcome after primary repair of open-globe injury by ophthalmology residents in training in a tertiary eye center,2,1,1,2
Use of an automatic needle-free injection device for foot-and-mouth disease vaccination in dairy heifers,5,1,2,2
Doxorubicin modulates p-glycoprotein transcription differently during caco-2 differentiation,2,,1,0
Investigation of sodium laurylglucosides hydroxypropyl sulfonate through response surface methodology – Effects of amphoteric surfactant and electrolyte,2,,1,0
Visual data story protocol: Internal communications from domain expertise to narrative visualization implementation,2,,2,1
Applying uncommon visualizations to government dashboards,1,,2,0
Serious Illness Conversations in advanced kidney disease: A mixed-methods implementation study,4,0,3,7
The response of adipose tissues to mycoplasma pulmonis and sendai virus infection in c57bl/6 and dba/2 mice,5,1,2,0
Ghost cell odontogenic carcinoma: A case report,7,1,2,1
Creativity Quotient of Undergraduate Students in Higher Education Institutes within Thailand,3,1,2,0
Salivary Proteomic Analysis of Canine Oral Melanoma by MALDI-TOF Mass Spectrometry and LC-Mass Spectrometry/Mass Spectrometry,3,0,2,1
"Mediating role of sports team reputation: The relationships between team brand association, satisfaction, and loyalty in professional thai football league",3,1,2,0
A comparison of the accuracy of multidimensional irt equating methods for mixed-format tests,3,1,1,1
Erratum: Erianthridin Induces Non-small Cell Lung Cancer Cell Apoptosis through the Suppression of Extracellular Signal-regulated Kinase Activity (Planta Med (2021) DOI:10.1055/a-1295-8606),5,0,1,1
Methicillin-resistant staphylococcus aureus clonal complex 398 as a major mrsa lineage in dogs and cats in Thailand,5,1,1,8
A review of supercritical technologies for lipid-based biofuels production: The glycerol-free processes,4,1,3,1
New product development processes for iot-enabled home use medical devices: A systematic review,2,2,1,5
An automated framework for bpmn model verification achieving branch coverage,3,1,1,2
"Avifaunal diversity and community structure in universitas Brawijaya Forest, East Java, Indonesia",5,1,3,0
Meta-Path Based Gene Ontology Profiles for Predicting Drug-Disease Associations,3,1,3,10
Design of Supervisory Model Predictive Control for Building HVAC System with Consideration of Peak-Load Shaving and Thermal Comfort,2,1,1,12
Guidelines for the use and interpretation of assays for monitoring autophagy (4th edition)1,2929,1,1271,1030
Chemical composition of essential oil from piper sarmentosum fruit and neuroprotective activity,8,0,3,1
Prevalence of mild cognitive impairment in surgical menopause: subtypes and associated factors,7,0,2,3
The effect of a self-management program combined with social support on the self-management and healthy eating behaviors among patients with cardiovascular disease,2,1,1,2
Daptomycin pharmacokinetics in adolescents undergoing hemodialysis and peritoneal dialysis: A case series with pharmacokinetic modeling,7,2,4,1
Expression of Porcine Reproductive and Respiratory Syndrome Virus Nucleocapsid Protein in Nicotiana benthamiana for Diagnostic Applications,8,1,2,3
Developing Students’ Learning and Innovation Skills Using the Virtual Smart Classroom,4,1,2,10
Postural Changes on Heart Rate Variability among Older Population: A Preliminary Study,2,1,1,6
"Door-to-door eye health education to improve knowledge, attitude, and uptake of eyecare services among elderly with cataracts: A quasi-experimental study in the central tropical region, Myanmar",6,1,3,5
Does board gender diversity matter? Evidence from hostile takeover vulnerability,5,0,4,22
Viral rebound kinetics correlate with distinct hiv antibody features,14,1,6,7
Finite element analysis of reinforced concrete pile cap using ATENA,4,1,3,7
Atypical periosteal reaction and unusual bone involvement of ameloblastoma: A case report with 8-year follow-up,3,1,1,1
A Method of the Lagrange Polynomial Interpolation with Weighting Factors for Reducing Computational Time,1,,1,0
"Cognitive function, co-residence, and social participation among older persons in Thailand",2,1,1,6
Knowledge-Behavior Gap on COVID-19 among Older People in Rural Thailand,1,1,1,16
COVID-19: Lessons from Thailand,4,1,1,1
"Ultrastructure of ovarian follicles and testis in Zebra-Snout seahorse hippocampus barbouri (Jordan & Richardson, 1908) under aquaculture conditions",7,,7,2
"Air quality, atmospheric variables and spread of covid-19 in Delhi (India): An analysis",2,1,1,13
Understanding the Antecedents and Consequences of Green Human Capital,3,1,3,12
"Three-way Interactions of Workload, Social Support and Coping Strategy on Job Burnout",2,,1,5
Effect of resistance training exercise combined with high protein diet on body weight and muscle mass in underweight adolescent males,4,1,3,0
Design support matrix,2,1,1,0
"Minimalist revision and description of 403 new species in 11 subfamilies of Costa Rican braconid parasitoid wasps, including host records for 219 species",23,1,11,69
Correct and stable sorting for overflow streaming data with a limited storage size and a uniprocessor,3,1,1,1
Variety of iron oxide inclusions in sapphire from southern vietnam: Indication of environmental change during crystallization,4,1,2,3
SUCCESS FACTORS IN PROJECT FUNDRAISING UNDER REWARD-BASED CROWDFUNDING PLATFORM,4,,1,3
Optimizing outcomes for patients with metastatic prostate cancer: insights from South East Asia Expert Panel,16,1,10,1
Design and Preliminary Functionality Test of Road Network Traffic Monitoring System Based on Indoor SDWMN In-band Architecture,2,0,1,0
"Secundilactobacillus folii sp. Nov., isolated from fermented tea leaves in thailand",4,0,1,0
Thailand’s Public Secret: Military Wealth and the State,2,0,2,5
Rapid kinetics reveal surprising flavin chemistry in bifurcating electron transfer flavoprotein from Acidaminococcus fermentans,3,1,4,8
Effects of oracy building instruction via blended-learning environment on thai students' metacognitive awareness and oracy skills,2,,1,3
Avoidance of the english passive construction by l1 chinese learners,2,,1,1
Implementing efl extensive reading for thai vocational students,2,,1,0
Effects of reading instruction using backward design framework and citizenship theme to enhance english reading comprehension and social responsibility of tenth-grade thai efl students,2,,1,0
"Impacts of fish trap fisheries on coral reefs near ko mak and ko kut, trat province, thailand",7,,3,1
The Implant Supracrestal Complex and Its Significance for Long-Term Successful Clinical Outcomes,4,0,5,21
"Effects of salinity level on the activity of chloride cell and mucus secreting cell in the gill of the female shortfin molly, poecilia mexicana steindachner, 1863",6,,5,4
Characterization of a silicon nanowire array using reflected images captured by a smartphone camera,6,2,2,0
American Society of Clinical Oncology (ASCO) cervical cancer prevention program: A hands-on training course in Nepal,15,1,8,2
Medical uncertainty and the art of communication: Exploring modality applied in medical journal abstracts,1,,1,0
Strategic implementation to enhance green industry practices in smes: Lesson learned from Thailand,2,,1,0
The role of museums in telling live lessons,7,1,7,3
The study of physical properties and formulation of self-assembling nanogel from grafted hydrophilic polymer backbone as stabilization system for curcumin,4,,1,1
Customer Engagement with Digital Social Responsibility in Social Media: A Case Study of COVID-19 Situation in Thailand,2,,2,14
Environmental sustainability assessment of zero-waste system for wastewater recycling and food waste management in building,3,,1,3
Twitter sentiment analysis of bangkok tourism during covid-19 pandemic using support vector machine algorithm,7,1,1,18
Leukotriene receptor antagonist addition to intranasal steroid: Systematic review and meta-analysis,5,1,5,4
The white ribbon movement: high school students in the 2020 Thai youth protests,1,0,1,18
Estimating the preferences and willingness-to-pay for colorectal cancer screening: an opportunity to incorporate the perspective of population at risk into policy development in Thailand,6,1,5,7
Detection of tilapia lake virus (TiLV) in healthy fish from the pre-existing disease environment using different RT-PCR methods,2,1,1,6
The effect of unsupported arm elevations on regional chest wall volumes and thoracoabdominal asynchrony in patients with chronic obstructive pulmonary disease,7,0,3,1
THE NEED FOR KNOWLEDGE ACQUISITION TOOLS BY SMALL BUSINESS ENTREPRENEURS: THE CASE OF FINANCIAL KNOWLEDGE ACQUISITION OF RESTAURANT ENTREPRENEURS,5,,6,0
Recurrent Neural-Based Vehicle Demand Forecasting and Relocation Optimization for Car-Sharing System: A Real Use Case in Thailand,5,1,2,3
Understanding rural Chinese consumers’ behavior: A stimulus–organism–response (S-O-R) perspective on Huawei’s brand loyalty in China,4,1,3,17
Effect of surgical menopause and frontal lobe cognitive function,7,0,3,5
Genetic risks and association with severe COVID-19 among global populations,5,1,2,1
"Reassessment and systematic position of the sinistral snails of genus Hemiplecta from Thailand (Eupulmonata: Ariophantidae), with description of two new species",4,1,2,11
The Fifth International Neonatal and Maternal Immunization Symposium (INMIS 2019): Securing Protection for the Next Generation,15,1,16,4
Non-linear site response analysis of bangkok subsoils due to earthquakes triggered by three pagodas fault,3,1,2,15
Developing an automated system for checking the strut arrangement in deep excavation,3,1,1,2
Development of aeration-assisted combined nitrification and solid removal unit for a compact recirculating aquaculture system,4,1,2,1
Alcohol consumption patterns among men who have sex with men in major cities of Myanmar: A cross-sectional study,3,1,2,1
Two-step polyaniline loading in polyelectrolyte complex membranes for improved pseudo-capacitor electrodes,2,1,1,6
Modifiable Factors and Colon Cancer Risk in Thai Population,11,1,8,1
"Molecular detection of Indian Ocean Lineage Chikungunya virus RNA in field collected Culex quinquefasciatus Say from Bangkok, Thailand but no evidence of virus replication",5,1,3,2
Oocyte Differentiation and Reproductive Health of Solitary Tunicate (Styela plicata) from Eastern Coast of Thailand (Pembezaan Oosit dan Kesihatan Pembiakan Tunikat Bersendirian (Styela plicata) dari Pantai Timur Thailand),8,1,8,0
Search for the lepton flavor violating decay τ → 3μ in proton-proton collisions at √s = 13 TeV,2384,1,272,6
The effects of a pesticide application program on improving knowledge and attitude related to pesticide use: A quasi-experimental study among rice farmers in Thailand,2,,2,1
Effect of peer support intervention on quality of life among breast cancer patients on chemotherapy: Intervention and control group study,4,,2,0
Neuroprotective effects of extracts from tiger milk mushroom lignosus rhinocerus against glutamate-induced toxicity in HT22 hippocampal neuronal cells and neurodegenerative diseases in caenorhabditis elegans,5,1,2,12
Strategies to cope with moral distress among mental health nurses in Thailand,3,1,2,3
The effects of sweet almond oil inhalation on brainwave activity,6,,5,2
Surface-modified hydroxyapatite nanoparticle for microRNA delivery to regulate gene expression in human mandibular osteoblast cells,4,0,1,2
Formation of Lightweight Ternary Polyhydrides and Their Hydrogen Storage Mechanism,5,0,6,13
Systemic Coagulopathy in Hospitalized Patients With Coronavirus Disease 2019: A Systematic Review and Meta-Analysis,5,1,1,14
The effect of dhamma practice on depression outcomes in hemodialysis patients,6,0,4,0
Thermal-induced unfolding-refolding of a nucleocapsid COVN protein,3,1,2,2
The Impact of Wisdom and Pharmaceutical Care on the Corporate Identity of Thai Pharmacy Retail Stores,4,,2,2
Changes of vitamin D receptors (VDR) and MAPK activation in cytoplasmic and nuclear fractions following exposure to cigarette smoke with or without filter in rats,5,1,1,5
Perioperative and anesthetic adverse events in Thailand (PAAd Thai) study: An analysis of suspected myocardial ischemia/infarction,6,0,5,0
Comparison of two attenuated infectious bursal disease vaccine strains focused on safety and antibody response in commercial broilers,3,1,2,6
Children's Eating Behavior Questionnaire Correlated with Body Compositions of Thai Children and Adolescents with Obesity: A Pilot Study,8,1,2,1
Efficacy of a protective hand cream versus a conventional cream to improve skin barrier function among pediatric intensive care unit healthcare workers: A pilot study,4,0,1,0
Immunomodulation of dendritic cells by Lactobacillus reuteri surface components and metabolites,12,1,5,31
Effect of oral statin use on mitomycin-C augmented trabeculectomy outcomes,5,1,2,1
Integrated analysis for Transportation Systems in the Connected Era,4,1,4,0
"Knowledge, attitude, and practice survey of gastroparesis in asia by asian neurogastroenterology and motility association",17,1,16,6
The sida gene of aureobasidium thailandense and its phylogenetic relationship among those of aureobasidium species,6,,2,0
Correlations of azimuthal anisotropy Fourier harmonics with subevent cumulants in pPb collisions at sNN =8.16 TeV,2304,1,200,1
"Availability, accessibility, and quality of conservative kidney management worldwide",34,1,39,13
"Frequency of interruptions to prolonged sitting and postprandial metabolic responses in young, obese, Chinese men",5,0,5,1
"Assessment of carbon footprint from transportation, electricity, water, and waste generation: towards utilisation of renewable energy sources",7,0,6,31
"In vitro cytotoxic, genotoxic, and antityrosinase activities of Clitoria macrophylla root",5,1,3,2
S-deoxydihydroglyparvin from Glycosmis parva inhibits lipopolysaccharide induced murine macrophage activation through inactivating p38 mitogen activated protein kinase,3,2,2,2
Review of venoms of non-polydnavirus carrying ichneumonoid wasps,2,1,1,9
Search for dark matter produced in association with a leptonically decaying Z boson in proton–proton collisions at √s=13Te,2321,1,268,33
Efficacy of a telemonitoring system in continuous positive airway pressure therapy in Asian obstructive sleep apnea,3,1,3,6
Resolving Hubble tension with quintom dark energy model,4,2,3,9
Multimessenger gamma-ray and neutrino coincidence alerts using hawc and icecube subthreshold data,449,1,76,7
"2020 APHRS/HRS expert consensus statement on the investigation of decedents with sudden unexplained death and patients with sudden cardiac arrest, and of their families",28,1,24,112
The Authors' Reply: Correspondence: the First Asian Kidney Transplantation Prediction Models for Long-Term Patient and Allograft Survival,11,1,6,0
REIT spreads around dividend cuts and suspensions during the financial crisis,3,0,2,2
Go where the virus is: An HIV micro-epidemic control approach to stop HIV transmission,5,1,3,1
Prevalence and risk factors of morphometric vertebral fracture in apparently healthy osteopenic postmenopausal Thai women,2,0,3,4
Inhibitory effect of Antidesma bunius fruit extract on carbohydrate digestive enzymes activity and protein glycation in vitro,9,1,2,6
"Genistein modulated lipid metabolism, hepatic PPARγ, and adiponectin expression in bilateral ovariectomized rats with nonalcoholic steatohepatitis (NASH)",5,1,1,10
"Body Size Distribution and Ovarian Histology of Pisodonophis Boro (Hamilton, 1822) (Anguillifomes: Ophichthidae) from Pranburi River Estuary, Thailand",6,1,5,1
To which world regions does the valence–dominance model of social perception apply?,241,2,145,91
"The effects of product monetary value, product evaluation cost, and customer enjoyment on customer intention to purchase and reuse vendors: Institutional trust‐based mechanisms",3,1,2,6
Brainwave classification for character-writing application using EMD-based GMM and KELM approaches,7,1,4,5
"Perceived Social Support and its Influence on Motivation to Change Drinking Behavior: An Observation from Kathmandu, Nepal",2,0,1,0
Oxygen Consumption and Speed Performance of a Runner with Amputation Wearing an Elevated Vacuum Running Prosthesis,8,0,3,0
Search for top squark pair production using dilepton final states in pp collision data collected at √s=13TeV,2333,1,271,23
Toxicity evaluation and biodegradation of phenanthrene by laccase from Trametes polyzona PBURU 12,6,2,4,12
Determination of the optimal concentration of Minitube Equex paste for boar semen cryopreservation based on sperm motility characteristics,3,1,1,2
Pharmacologic Thromboprophylaxis and Thrombosis in Hospitalized Patients with COVID-19: A Pooled Analysis,4,1,3,41
Customer behavior as an outcome of social media marketing: The role of social media marketing activity and customer experience,5,1,4,70
Guidelines for innovation in dental education during the coronavirus disease 2019 pandemic,15,1,12,6
Multifunctional cellulosic nanofiber film with enhanced antimicrobial and anticancer properties by incorporation of ethanolic extract of Garcinia mangostana peel,6,0,3,16
Esophageal motility disorders on high-resolution manometry: Chicago classification version 4.0©,52,2,50,335
"Efficacy and safety of oral panobinostat plus subcutaneous bortezomib and oral dexamethasone in patients with relapsed or relapsed and refractory multiple myeloma (PANORAMA 3): an open-label, randomised, phase 2 study",26,0,26,36
Do co-opted boards strategically choose LGBT-supportive policies?,4,0,4,12
Evaluation of multipath mitigation performance using signal-to-noise ratio (SNR) based signal selection methods,3,0,2,4
Limited vertical CO2transport in stems of mature boreal Pinus sylvestris trees,9,1,6,9
"Antibacterial activity, thermal behavior, mechanical properties and biodegradability of silver zeolite/poly(butylene succinate) composite films",2,0,1,11
Development and Validation of the Asia-Pacific Proximal Colon Neoplasia Risk Score,16,0,15,3
"Step-by-step conversion of water hyacinth waste to carbon nanohorns by a combination of hydrothermal treatment, carbonization and arc in water processes",7,0,6,3
In-House Production of Dialysis Solutions to Overcome Challenges During the Coronavirus Disease 2019 Pandemic,13,1,5,6
Diagnosis of Hyper IgM syndrome in a Previously Healthy Adolescent Boy Presented with Cutaneous and Cerebral Cryptococcosis,6,0,5,3
"Lower thiol, glutathione, and glutathione peroxidase levels in prostate cancer: a meta-analysis study",8,1,5,6
