Title,cover_date,subject_area
"Decision support technique based on neutrosophic yager aggregation operators: Application in solar power plant locations-case study of Bahawalpur, Pakistan",2020-01-01,"MATH, ENGI"
On the surface welding of pearlitic rails: The control of dilution and microstructure,2020-01-01,"PHYS, MATE, PHYS"
Prescription of anticholinergics in tardive syndromes: A “dual center” survey among psychiatrists,2020-01-01,"NEUR, MEDI, MEDI"
Statistical analysis of building damage from the 2013 super typhoon haiyan and its storm surge in The Philippines,2020-01-01,"ENGI, ENGI"
Assessing flood risk of the chao phraya river basin based on statistical rainfall analysis,2020-01-01,"ENGI, ENGI"
The Using Results of OER Mobile Application to Enhance 21st Century Skills in Information Media and Technology Skills for Humanities and Social Sciences,2020-01-01,"COMP, COMP"
A systemic approach to biomass energy development: Thailand’s path towards sustainable development,2020-01-01,"AGRI, AGRI, ENER, ENVI"
"Understanding Muay Thai camp tourist motivations in Bangkok, Thailand",2020-01-01,BUSI
Innovative Mobile Application for Measuring Big Data Maturity: Case of SMEs in Thailand,2020-01-01,"COMP, COMP"
"Histological observation of digestive system of malayan halfbeak, Dermogenys pusilla (Kuhl & van Hasselt, 1823) during juvenile stage from Thailand",2020-01-01,"AGRI, VETE, AGRI"
Erratum: Identification of pathogens causing invasive fungal rhinosinusitis in surgical biopsies using polymerase chain reaction (Journal of Physical Chemistry (2020) 134: 7 (632–635) DOI: 10.1017/S0022215120001395),2020-01-01,MEDI
"The microanatomy of the central nervous system and brain of the indo-pacific seahorse, hippocampus barbouri, during development",2020-01-01,AGRI
Measuring Smiling Curves in Community Enterprises: Evidence from the One Tambon One Product Entrepreneurship Programme in Border Thailand,2020-01-01,BUSI
Comparison of different synthesis schemes for production of sodium methoxide from methanol and sodium hydroxide,2020-01-01,ENGI
Determination of Factors in Cultural Dimensions and SERVQUAL Model Affecting the Corporate Image of Pharmacy Retail Stores,2020-01-01,"BUSI, ECON, ECON"
The influence of text classification on Facebook with AISAS method,2020-01-01,"BUSI, DECI, BUSI"
Prevalence and diagnostic challenges of thyroid lymphoma: A multi-institutional study in non-western countries,2020-01-01,"MEDI, BIOC"
Human Papillomavirus 16 and 18 Infection in Oral Cancer in Thailand: A Multicenter Study,2020-01-01,"MEDI, MEDI, MEDI, BIOC"
Alamillo bridge: Construction simulation models in ezstrobe,2020-01-01,"ENGI, ENGI"
A Relational database management system for life-cycle cost analysis of bim projects,2020-01-01,"ENGI, ENGI"
SEISMIC RESPONSE OF DETERIORATED RESIDENTIAL RC BUILDINGS IN THE NORTHEASTERN REGION OF THAILAND,2020-01-01,"ENVI, ENGI, EART, AGRI"
Deciphering rice metabolic flux reprograming under salinity stress via in silico metabolic modeling,2020-01-01,"BIOC, BIOC, BIOC, BIOC, BIOC, COMP"
A landscape of micronutrient status in women through the reproductive years: Insights from seven regions in Asia,2020-01-01,MEDI
Vehicle rollover detection in tripped and untripped rollovers using recurrent neural networks,2020-01-01,"ENGI, PHYS, BUSI"
W+W- boson pair production in proton-proton collisions at s =13 TeV,2020-01-01,PHYS
"Resin bees of genus megachile, subgenera callomegachile and carinula (Hymenoptera, megachilidae) from thailand with description of a new species",2020-01-01,"AGRI, AGRI"
"A new micropolydesmoid millipede of the genus eutrichodesmus silvestri, 1910 from cambodia, with a key to species in mainland southeast Asia (Diplopoda, polydesmida, haplodesmidae)",2020-01-01,"AGRI, AGRI"
"QUALITY OF LIFE AND RELATIONSHIP BETWEEN FUNCTIONING AND SYMPTOMS OF FEMALE PATIENTS WITH BREAST CANCER BEFORE CHEMOTHERAPY IN A CANCER CLINIC AT YANGON, MYANMAR",2020-01-01,MEDI
Antifungal Activity of Thai Cajuput Oil and Its Effect on Efflux-Pump Gene Expression in Fluconazole-Resistant Candida albicans Clinical Isolates,2020-01-01,"IMMU, MEDI"
The diversity of Anopheles blood feeding patterns suggests different malaria protection strategies in different localities,2020-01-01,"BIOC, IMMU, PHAR"
Determinants of newborn care utilization in Pakistan: Findings from the Demographic and Health Surveys,2020-01-01,"BIOC, IMMU, PHAR"
Storage Allocation for Stocked and Buffer Baskets,2020-01-01,"MATE, ENGI"
The effect of anti-vascular endothelial growth factor on retinal microvascular changes in diabetic macular edema using swept-source optical coherence tomography angiography,2020-01-01,MEDI
Foot abduction brace noncompliance in children with idiopathic clubfoot: How the deep squatting posture might help,2020-01-01,"MEDI, MEDI, MEDI"
Heuristics for noise-safe job-rotation problems considering learning-forgetting and boredom-induced job dissatisfaction effects,2020-01-01,"ENVI, ENVI, ENVI"
In response,2020-01-01,MEDI
Pattern of gonadal sex differentiation in the rice field frog hoplobatrachus rugulosus (Anura: Dicroglossidae),2020-01-01,AGRI
"Alternative Measures of Mutual Fund Performance: Ranking DFA, Fidelity, and Vanguard",2020-01-01,ECON
Cyp2d6 predicts plasma donepezil concentrations in a cohort of thai patients with mild to moderate dementia,2020-01-01,"BIOC, PHAR"
Parish records and the history of Philippine epidemics,2020-01-01,"SOCI, ARTS, SOCI"
Unique patterns of cardiogenic and fibrotic gene expression in rat cardiac fibroblasts,2020-01-01,VETE
The impact of citizen perceived value on their intention to use e-government services: An empirical study,2020-01-01,"SOCI, COMP"
"Seismic characteristics of polygonal fault systems in the Great South Basin, New Zealand",2020-01-01,EART
Potential degradation and kinetics of melanoidin by using laccase from white rot fungus,2020-01-01,ENVI
"Integrative taxonomic revision of the land snail genus Sarika Godwin-Austen, 1907 in Thailand, with descriptions of nine new species (Eupulmonata, Ariophantidae)",2020-01-01,"AGRI, AGRI, AGRI, AGRI, EART"
"Imaging and locating paleo-channels using geophysical data from meandering system of the Mun River, Khorat Plateau, Northeastern Thailand",2020-01-01,"ENVI, EART"
"Nocardia aurantiaca sp. nov., isolated from soil in Thailand",2020-01-01,"IMMU, AGRI"
"Forests, peoples, and governments: Persistent land-use conflict in northern thailand",2020-01-01,"ECON, SOCI, BUSI"
Capital flows and political conflicts: Evidence from thailand,2020-01-01,"ECON, SOCI, BUSI"
Income inequality and conflicts: A new gini decomposition analysis,2020-01-01,"ECON, SOCI, BUSI"
Poverty and conflict in thailand’s deep south,2020-01-01,"ECON, SOCI, BUSI"
Historical origins of land rights insecurity and implications for conflict in thailand,2020-01-01,"ECON, SOCI, BUSI"
Slco1b1 and abcg2 gene polymorphisms in a thai population,2020-01-01,"BIOC, PHAR"
Neutrophil-to-lymphocyte ratio predicts the severity of motor impairment in cerebral palsy children living at home and the rehabilitation center: A comparative study,2020-01-01,"NEUR, BIOC, PHAR"
"The identification and distribution of the mucous secreting cells in the integument of the schaap’s dragonet, Callionymus schaapii, Bleeker, 1852",2020-01-01,"VETE, AGRI, AGRI"
Stability analysis of vegetated residual soil slope in Thailand under rainfall conditions,2020-01-01,"ENVI, ENVI, ENVI, EART, ENVI, EART, ENVI, ENVI"
"Assessment of Knowledge, Attitude, and Practice in respect of Medical Waste Management among Healthcare Workers in Clinics",2020-01-01,"MEDI, ENVI"
Developing a commercialisation model for innovative products and processes in a petroleum firm,2020-01-01,"BUSI, BUSI, DECI"
Do managements tell us the whole truth and nothing but the truth? Impact of textual sentiment in financial disclosure to future firm performance and market response in Thailand,2020-01-01,"ECON, ECON"
Cyclopentane Purification from Multicomponent Azeotropic Mixtures,2020-01-01,"CENG, COMP"
Training needs of thai community pharmacists for primary care pharmacy: Qualitative exploration,2020-01-01,"PHAR, PHAR"
A comparison of model fitting using different runs in box-behnken design for alginate film formulation,2020-01-01,"PHAR, PHAR"
Grafted hyaluronic acid nanogel for the incorporation of poly(I:C) as an immunostimulatory adjuvant,2020-01-01,PHAR
The Evaluation of Combined Heat and Mass Exchanger Network Synthesis using Novel Stage-Wise Superstructure,2020-01-01,"CENG, COMP"
Neuroprotective Effect of Oxyresveratrol in Rotenone-Induced Parkinsonism Rats,2020-01-01,"PHAR, AGRI, PHAR, MEDI"
Aircraft Segmentation from Remote Sensing Images using Modified Deeply Supervised Salient Object Detection with Short Connections,2020-01-01,"COMP, COMP, COMP, ENGI, MATH, MATH, MATH, COMP"
Outcomes of pre-early treatment for retinopathy of prematurity (Pre-etrop),2020-01-01,MEDI
Logo Based Amphetamines Classification using SURF and Bag-of-features model,2020-01-01,"COMP, COMP, COMP, ENGI, MATH, MATH, MATH, COMP"
Aircraft Detection from Remote Sensing Images using Single Shot Scale-invariant Face Detector with Viridis Saliency Map,2020-01-01,"COMP, COMP, COMP, ENGI, MATH, MATH, MATH, COMP"
Numerical methods for jump-extended Cox-Ingersoll-Ross and constant elasticity of variance models,2020-01-01,"COMP, COMP, COMP, ENGI, MATH, MATH, MATH, COMP"
Renal ultrasonographic shear-wave elastography and urinary procollagen type III amino-terminal propeptide in chronic kidney disease dogs,2020-01-01,VETE
Customer orientation of service employees: An empirical study of international student recruitment business in Thailand,2020-01-01,CHEM
"Groundwater and river interaction impact to aquifer system in saigon river basin, vietnam",2020-01-01,ENGI
Pathogen-associated molecules from gut translocation enhance severity of cecal ligation and puncture sepsis in iron-overload β-thalassemia mice,2020-01-01,"MEDI, IMMU"
Application of phosphate and EDTA on as(V) removal in gold mine tailings by electrokinetic remediation,2020-01-01,"PHAR, ENVI"
The effect of ensiling and alkaline pretreatment on anaerobic acidification of napier grass in the leached bed process,2020-01-01,ENVI
Optimization of LDM 3D printing parameters for TiO2 thin film fabrication,2020-01-01,"ENGI, PHYS, MATE"
Innovative social media marketing communication application for Thai hotel SMEs,2020-01-01,"COMP, COMP"
"Turtles in temple ponds in Thailand: Species, abundance, and health issues",2020-01-01,"VETE, SOCI"
Nitrogen fertilizer recommendation for waxy corn measured by canopy reflectance using UAV imaging passive sensor,2020-01-01,"SOCI, PHYS, EART"
A forecasting model on carrying capacity for government’s controlling measure under environmental law in thailand: Adapting non-recursive autoregression based on the var-x model,2020-01-01,"ENER, ECON"
Analysis of the infant gut microbiome reveals metabolic functional roles associated with healthy infants and infants with atopic dermatitis using metaproteomics,2020-01-01,"NEUR, BIOC, AGRI"
The patient-specific implant created with 3D printing technology in treatment of a severe open distal humerus fracture with complete loss of the lateral column,2020-01-01,MEDI
Dengue vaccine: Global development update,2020-01-01,"MEDI, IMMU"
Structural insight into the recognition of S-adenosyl-L-homocysteine and sinefungin in SARS-CoV-2 Nsp16/Nsp10 RNA cap 2′-O-Methyltransferase,2020-01-01,"BIOC, BIOC, BIOC, BIOC, BIOC, COMP"
Rosmarinic acid as a potent influenza neuraminidase inhibitor: In vitro and in silico study,2020-01-01,PHAR
Factors affecting fans' decisions to attend a professional basketball league in Thailand,2020-01-01,"SOCI, BUSI, SOCI, ECON, ARTS"
Tourism carrying capacity toward sustainable tourism development: A case study of phuket world class destination,2020-01-01,"SOCI, BUSI, SOCI, ECON, ARTS"
Outcomes of meaningful work with a focus on Asia: A systematic review,2020-01-01,"PSYC, PSYC"
Development and psychometric testing of the buddhist death acceptance scale,2020-01-01,NURS
"The development of sustainable golf tourism management model in Southern Provinces on Andaman Coast, Thailand",2020-01-01,"SOCI, BUSI, SOCI, ECON, ARTS"
Catalytic activity of reduced Cu-Mg-Al layered double oxide on transformation of 1-butanol into butyl butyrate,2020-01-01,CENG
Research trends and outlooks in assembly line balancing problems,2020-01-01,ENGI
Non-linear impact of textile and clothing manufacturing on economic growth: The case of top-Asian economies,2020-01-01,"BUSI, MATE, ENVI, ENGI"
The increase Of IL-1β and IL-6 in oral epithelial cells induced by corrosion products of multiple-recast palladium-silver dental alloy,2020-01-01,DENT
Antiretroviral therapy-associated metabolic complications: Review of the recent studies,2020-01-01,"MEDI, MEDI, MEDI, MEDI, IMMU"
Effect of different types of silane coupling agents on the shear bond strength between lithium disilicate glass ceramic and resin cement,2020-01-01,DENT
The effect of deep inspiration breath-hold technique on left anterior descending coronary artery and heart dose in left breast irradiation,2020-01-01,"MEDI, MEDI"
Comparative proteomics for identification of reproductionrelated proteins in testes of the giant tiger shrimp penaeus monodon,2020-01-01,"AGRI, BIOC"
"Conversion of bio-ethanol to 1,3-butadiene over grafted ZrO2/FeMgAl-layered double oxide catalyst",2020-01-01,CENG
Ammonia/urea production process simulation/optimisation applied techno-economic and stochastic analysis,2020-01-01,CENG
"Corrigendum to: Gluconobacter aidae sp. nov., an acetic acid bacterium isolated from tropical fruits in thailand (Int J Syst Evol Microbiol 2020, 70, 4351-4357, 10.1099/ijsem.0.004292)",2020-01-01,"IMMU, AGRI"
Comparison of sonographic hepatorenal ratio and the degree of hepatic steatosis in magnetic resonance imaging-proton density fat fraction,2020-01-01,"HEAL, MEDI"
Collagen biosynthesis stimulation and anti-melanogenesis of bambara groundnut (Vigna subterranea) extracts,2020-01-01,"BIOC, PHAR, PHAR, PHAR, MEDI"
Diversification and performance of Sri Lankan banks,2020-01-01,"BUSI, ECON, ECON"
Oogenesis and ovarian health problems in economically important fishes from different habitats potentially affected by pollution in Thailand,2020-01-01,"AGRI, ENVI, AGRI"
Managerial competence of first-line nurse managers in public hospitals in Indonesia,2020-01-01,NURS
Ergonomic Design for Sausage Packing Hand Tool,2020-01-01,"ENGI, ENGI"
The efficacy between conventional lid hygiene and additional thermal pulsatile system in meibomian gland dysfunction patients treated with long-term anti-glaucoma medications in a randomized controlled trial,2020-01-01,MEDI
The influence of soaking time on photocatalytic performance of g-c3n4 under visible light irradiation,2020-01-01,"MATE, ENGI, ENGI"
The effect of ph values on color development of silver colloids,2020-01-01,"MATE, ENGI, ENGI"
Robust simulation-optimization of dynamic-stochastic production/inventory control system under uncertainty using computational intelligence,2020-01-01,"BUSI, BUSI, BUSI, DECI, DECI"
The Tai Ahom sound system as reflected by the texts recorded in the Bark manuscripts,2020-01-01,"ARTS, SOCI"
Intention to adopt and diffuse innovative ultraviolet light C system to control the growth of microorganisms in raw milk among Thais Dairy Farmers,2020-01-01,AGRI
Music education management in Thailand: An analysis of stakeholder requirements,2020-01-01,"SOCI, BUSI"
Chapter 10: Chemometrics as a green analytical tool,2020-01-01,"BIOC, ENVI, ENVI, ENVI"
"Clinical Response to Two Formulas in Infants with Parent-Reported Signs of Formula Intolerance: A Multi-Country, Double-Blind, Randomized Trial",2020-01-01,"MEDI, NURS"
inCNV: An Integrated Analysis Tool for Copy Number Variation on Whole Exome Sequencing,2020-01-01,"AGRI, BIOC, COMP"
Foreword,2020-01-01,"COMP, ENGI"
Provenance of terrestrial sediment in the Andaman sea,2020-01-01,ENGI
Fantastic facades and how to build them,2020-01-01,"COMP, ENGI"
"Physicochemical characterization of natural diatomite from lampang province, thailand as a solid catalyst",2020-01-01,"MATE, ENGI, ENGI"
"Methicillin-resistant staphylococcus aureus (MRSA): One health perspective approach to the bacterium epidemiology, virulence factors, antibiotic-resistance, and zoonotic impact",2020-01-01,"PHAR, MEDI, MEDI"
A Modified Conjugate Descent Projection Method for Monotone Nonlinear Equations and Image Restoration,2020-01-01,"COMP, MATE, ENGI"
Evaluation of lymphocyte apoptosis in patients with oral cancer,2020-01-01,DENT
The image of Makkah and the hajj in South Thailand: An ethnographic and theological exploration,2020-01-01,ARTS
"On the plakobranchidae (Gastropoda, sacoglossa) from soft sediment habitats of koh tao, gulf of thailand, with descriptions of two new species",2020-01-01,"AGRI, AGRI"
Cellular expression profiles of Epstein-Barr virus-transformed B-lymphoblastoid cell lines,2020-01-01,"NEUR, BIOC, PHAR"
Exploring women’s status incontemporary Thailand,2020-01-01,SOCI
Alkyd printing inks from waste frying oil,2020-01-01,MULT
Chemical compositions of essential oils of Amomum verum and Cinnamomum parthenoxylon and their in vitro biological properties,2020-01-01,PHAR
Multilingual landscapes on Thailand’s borders,2020-01-01,"ARTS, ARTS, ARTS, ARTS, SOCI, SOCI, SOCI"
"Molecular diversity of halophilic fungi isolated from mangroves ecosystem of miani hor, Balochistan, Pakistan",2020-01-01,AGRI
Chronology of gonadal development in the malayan snail-eating turtle malayemys macrocephala,2020-01-01,AGRI
Comparison of dynamic headspace trapping on tenax TA and headspace stir bar sorptive extraction for analysis of grilled chicken (Yakitori) volatiles,2020-01-01,"COMP, CENG, ENGI"
The impact of communication technology and social media on intergenerational relationships between older individuals and their adult children in Bangkok,2020-01-01,ARTS
Microwave-assisted extraction of dendrobium nobile lindl. And its α-glucosidase inhibitory activity,2020-01-01,MULT
Fabrication of open-cell aluminum foams by pressure infiltration and salt leaching method from commercial grade alloys,2020-01-01,"CHEM, MATH, MATE, BIOC, PHYS"
Low temperature fabrication of brushite by powder-based three dimensional printing coupled with phase transformation process,2020-01-01,"CHEM, MATH, MATE, BIOC, PHYS"
White-handed gibbons discriminate context-specific song compositions,2020-01-01,"NEUR, BIOC, AGRI"
"Taxonomic note on trichelix horrida (Pfeiffer, 1863) from laos, with a type catalogue of moellendorffia, trichelix, and moellendorffiella (heterobranchia, camaenidae)",2020-01-01,"AGRI, AGRI, AGRI, AGRI, EART"
The genus Phyllorhiza (rhizostomeae: Mastigiidae) in coastal waters of the Andaman Sea and the Gulf of Thailand,2020-01-01,"EART, AGRI"
Simulation of die-swell flow for wet powder mass extrusion in pharmaceutical process,2020-01-01,"COMP, CENG, ENGI"
Microstructure and Tunneling Magnetoresistive Characteristics of Laser-Irradiated Magnetic Data Recording Head,2020-01-01,MATE
New record of peanut worm Sipunculus nudus from Thailand,2020-01-01,"EART, AGRI"
Diabetic striatopathy Estriatopatia diabética,2020-01-01,MEDI
"Reproductive development of the priapium fish neosthetus lankesteri regan, 1916 (Atheriniformes: Phallosthethidae) from pranburi river estuary, thailand using the histological approach",2020-01-01,"BIOC, BIOC"
An interoperable building energy management system with IEEE1888 open protocol for peak-load shaving,2020-01-01,"ENGI, ENGI, ENGI"
Formulation development of canine antifungal shampoo containing senna tora (L.) roxb. seed extract,2020-01-01,"MATE, ENGI, ENGI"
Optimization of microencapsulated lactobacillus rhamnosus gg from whey protein and glutinous rice starch by spray drying,2020-01-01,"MATE, ENGI, ENGI"
Geopolymer synthesis using metakaolin and high calcium fly ash as binary system geopolymer,2020-01-01,"MATE, PHYS, ENGI, ENGI"
Effect of emulsifiers on physical properties and stability of oral rice bran oil nanoemulsion,2020-01-01,"MATE, ENGI, ENGI"
Use of Anti-IL-17 Monoclonal Antibodies in HIV Patients with Erythrodermic Psoriasis,2020-01-01,MEDI
Production of recombinant chimeric swine PKR-APAF-1 protein and its apoptotic induction on MARC-145 cells,2020-01-01,VETE
An analysis of a herd-based lactation curve reveals the seasonal effect from dairy cows fed under high ambient temperatures,2020-01-01,VETE
"Occurrence and molecular characterization of shiga toxin-producing escherichia coli isolates recovered from cattle and goat meat obtained from retail meat shops in Rawalpindi and Islamabad, Pakistan",2020-01-01,VETE
Efficiency of heat reduction in barns during rainy season and barn characteristics: their relationship to reproductive performance of dairy cows in a tropical environment,2020-01-01,VETE
A study of factors associated with arterial thromboembolism in cats affected with hypertrophic cardiomyopathy in Thailand,2020-01-01,VETE
Effectiveness of embalming solutions with partial replacement of formaldehyde and phenol with ethanol and sodium chloride on mice over 18 months,2020-01-01,VETE
Survival time and factors influencing survival time in cats with arterial thromboembolism in Thailand,2020-01-01,VETE
"Testicular gene expression of Anti-Müllerian hormone, Androgen receptor and Inhibin alpha subunit in porcine cryptorchidism",2020-01-01,VETE
Feasibility and safety of research sigmoid colon biopsy in a cohort of Thai men who have sex with men with acute HIV-1,2020-01-01,"MEDI, IMMU, MEDI, MEDI, IMMU"
Annotated checklist of freshwater molluscs from the largest freshwater lake in Southeast Asia,2020-01-01,"AGRI, AGRI"
Remote patient monitoring for the detection of copd exacerbations,2020-01-01,"MEDI, MEDI, MEDI"
Inflammation and mitochondrial dysfunction in autism spectrum disorder,2020-01-01,"NEUR, PHAR"
Antioxidative and antiglycative properties of mycosporine-like amino acids-containing aqueous extracts derived from edible terrestrial cyanobacteria,2020-01-01,"MEDI, NURS"
"Is the number of daily walking steps in sedentary workers affected by age, gender, body mass index, education, and overall energy expenditure?",2020-01-01,"MEDI, MEDI"
Evaluation of Performance of Is-OWC OFDM System with Spatial Diversity,2020-01-01,ENGI
Hydroa Vacciniforme-Like Lymphoproliferative Disorder With Progression to EBV+ Cytotoxic Peripheral T-Cell Lymphoma,2020-01-01,"MEDI, MEDI"
"Pesticide use in Thailand: Current situation, health risks, and gaps in research and policy",2020-01-01,"ENVI, ENVI, ENVI"
Differential DNA methylation analysis across the promoter regions using methylated DNA immunoprecipitation sequencing profiling of porcine loin muscle,2020-01-01,VETE
Development of health-related quality of life questionnaire for patients on continuous drug use,2020-01-01,"PHAR, PHAR"
Industrial internet of things implementation strategies with HCI for SME Adoption,2020-01-01,"ENGI, COMP, COMP, COMP, ENGI, COMP"
Characterization of a thermo-sensitive injectable hydrogel as an iloprost delivery system for dental use,2020-01-01,"MATE, ENGI, ENGI"
Effect of cooling rate on microstructure of rejuvenated fe-ni based superalloys,2020-01-01,"MATE, ENGI, ENGI"
Renal ultrasonographic strain elastography and symmetric dimethylarginine (Sdma) in canine and feline chronic kidney disease,2020-01-01,VETE
Electrically conducting poly(Pyrrole-co-para-phenylenediamine) as potentiometric transducers in urea biosensor fabrication,2020-01-01,"MATE, ENGI, ENGI"
Evaluation of dietary probiotic (Bacillus subtilis KMP-BCP-1 and Bacillus licheniformis KMP-9) supplementation and their effects on broiler chickens in a tropical region,2020-01-01,"AGRI, VETE"
In search for near-room-temperature superconducting critical temperature of metal superhydrides under high pressure: A review,2020-01-01,"MATE, ENGI"
The influence of programmed cell death ligand 2 (PD-L2) expression on survival outcome and tumor microenvironment in diffuse large B cell lymphoma,2020-01-01,"MEDI, MEDI, BIOC"
Access to vaccines and immunization programme,2020-01-01,"SOCI, MEDI, PHAR"
Community- and hospital-acquired acute kidney injury,2020-01-01,"MEDI, BIOC"
Finding the devastating economic disaster’s root causes of the 2011 flood in thailand: Why did supply chains make the disaster worse?,2020-01-01,"ENGI, ENGI"
"Effectiveness of a health talk education program on human papillomavirus (HPV) knowledge, attitudes, and intentions to vaccinate children among mothers of secondary school boys in Thua Thien Hue Province, Vietnam",2020-01-01,"MEDI, MEDI"
Determination of Cardiac Function Using Impedance Cardiography During Jogging With and Without Breast Support,2020-01-01,"BIOC, CENG, IMMU, ENGI"
Cyanidin-3-glucoside activates Nrf2-antioxidant response element and protects against glutamate-induced oxidative and endoplasmic reticulum stress in HT22 hippocampal neuronal cells,2020-01-01,MEDI
Impacts of long jetties construction on shoreline change at the western coast of the gulf of Thailand,2020-01-01,ENGI
"Pyrolysis kinetic analysis of biomasses: Sugarcane residue, corn cob, napier grass and their mixture",2020-01-01,ENGI
Effect of m-health application: “chicken lof” (low fat in 90 days) on lipid profile and body composition among dyslipidemia healthcare workers: A randomized controlled trial,2020-01-01,"SOCI, NURS, MEDI"
Entrepreneurial orientation and the smes performance in Thailand: The mediating role of strategic orientations,2020-01-01,"SOCI, ENER, SOCI"
Chemistry of renieramycins. Part 19: Semi-syntheses of 22-O-Amino ester and hydroquinone 5-O-Amino ester derivatives of renieramycin m and their cytotoxicity against non-small-cell lung cancer cell lines,2020-01-01,PHAR
Iconographic correlation analysis for optimization of high caloric density enteral nutrition formulation,2020-01-01,MULT
Tropical diseases: A public health problem with impact on nephrology,2020-01-01,"MEDI, NURS"
Analytical methods for dynamic interaction between strip foundations and poroelastic soils,2020-01-01,ENGI
Thai Spelling Correction and Word Normalization on Social Text Using a Two-Stage Pipeline with Neural Contextual Attention,2020-01-01,"COMP, MATE, ENGI, ENGI"
Quality assessment and in vitro anti-diabetic activity of thunbergia laurifolia stems and leaves,2020-01-01,MULT
Ameloblastic Carcinoma in a 2-Year-Old Child: A Case Report and Review of the Literature,2020-01-01,DENT
Evaluation of Caries-Free Restorations Bonded with Various Adhesive Systems: In Vitro Study,2020-01-01,DENT
Growth after adenotonsillectomy in thai children with adenotonsillar hypertrophy,2020-01-01,"MEDI, NEUR, MEDI, MEDI, MEDI"
Insights from the implementation of a flipped classroom approach with the use of a commercial learning management system,2020-01-01,SOCI
Thyrotoxic Hypokalemic Periodic Paralysis Triggered by Dexamethasone Administration,2020-01-01,MEDI
Simultaneous detection of scale drop disease virus and Flavobacterium columnare from diseased freshwater-reared barramundi Lates calcarifer,2020-01-01,"AGRI, AGRI"
Households’ evacuation decisions in response to the 2011 flood in Thailand,2020-01-01,"ENGI, ENGI"
Business continuity management: A preliminary systematic literature review based on sciencedirect database,2020-01-01,"ENGI, ENGI"
Understanding households’ perceptions of risk communication during a natural disaster: A case study of the 2011 flood in Thailand,2020-01-01,"ENGI, ENGI"
Flood management in the context of climate and land-use changes and adaptation within the chao phraya river basin,2020-01-01,"ENGI, ENGI"
A stakeholder analysis approach for area business continuity management: A systematic review,2020-01-01,"ENGI, ENGI"
Assessment of natural disaster coping capacity from social capital perspectives: A case study of Bangkok,2020-01-01,"ENGI, ENGI"
Development of silicon nitride ceramic for CAD/CAM restoration,2020-01-01,"MATE, DENT"
Perception and behavioral changes of thai youths towards the plastic bag charging program,2020-01-01,ENVI
Sustainable floating vegetation linking cultural identity of the intha farmers responding to deforestation on upland catchment,2020-01-01,ENVI
Literature review of surgical treatment in idiopathic full-thickness macular hole,2020-01-01,MEDI
Effect of nighttime earplugs and eye masks on sleep quality in intensive care unit patients,2020-01-01,MEDI
International-focused online forum: A good way to jointly manage the covid-19 pandemic for global critical care community,2020-01-01,MEDI
"Gluconobacter aidae sp. Nov., an acetic acid bacteria isolated from tropical fruits in Thailand",2020-01-01,"IMMU, AGRI"
"Terrilactibacillus tamarindi sp. Nov., isolated from bark of tamarindus indica",2020-01-01,"IMMU, AGRI"
Intensive fever control using a therapeutic normothermia protocol in patients with febrile early septic shock: A randomized feasibility trial and exploration of the immunomodulatory effects,2020-01-01,MEDI
Properties of wood-plastic composites based on PVC/PLA/PBAT ternary blend,2020-01-01,"MATE, ENGI"
Effects of sodium silicate as liquid phase sintering additives on properties of alumina ceramics,2020-01-01,"MATE, ENGI"
Media and Cheating: An Experimental Study in Thailand,2020-01-01,"ECON, SOCI, BUSI"
Experimental study on improvement of sign language motion classification performance using pre-trained network models,2020-01-01,"MATH, COMP"
Usability studies of e-commerce checkout process: A perspective from thailand,2020-01-01,"MATH, COMP"
Budesonide for Protein Losing Enteropathy in Patients with Fontan Circulation: A Systematic Review and Meta-Analysis,2020-01-01,"MEDI, MEDI, MEDI"
Identification of pathogens causing invasive fungal rhinosinusitis in surgical biopsies using polymerase chain reaction,2020-01-01,MEDI
Attenuation of glycaemic and insulin responses following tapioca resistant maltodextrin consumption in healthy subjects: A randomised cross-over controlled trial,2020-01-01,"AGRI, MEDI, NURS"
Magnetic rice husk ash 'cleanser' as efficient methylene blue adsorbent,2020-01-01,ENVI
Optimal power scheduling of a genco using two-point estimate method,2020-01-01,"ECON, BUSI, ENGI"
Heterogeneous catalysis in hydroxymethylfurfural conversion to fuels and chemicals,2020-01-01,"MEDI, HEAL, ENVI, ENGI"
Bidding and offering strategies for integration of battery storage system and wind turbine,2020-01-01,"ECON, BUSI, ENGI"
Buddhist-Muslim dynamics in Siam/Thailand,2020-01-01,"SOCI, ARTS"
Effectiveness of a multidisciplinary approach intervention to improve blood pressure control among elderly hypertensive patients in rural Thailand: A quasi-experimental study,2020-01-01,NURS
Preparation and optimization of capsaicin-loaded chitosan nanoparticles as delivery systems using box-behnken design,2020-01-01,"MATE, PHYS, ENGI, ENGI"
Family of chaotic maps from game theory,2020-01-01,"MATH, COMP"
Low-cost videolaryngoscope in response to COVID-19 pandemic,2020-01-01,MEDI
Enhancement of photocatalytic performance of anatase by silver deposition through chemical reduction process at room temperature,2020-01-01,"MATE, PHYS, ENGI, ENGI"
Connecting black holes and galaxies in faint radio populations at cosmic noon,2020-01-01,"PHYS, EART"
Molecular clouds in a Milky Way progenitor at z = 1,2020-01-01,"PHYS, EART"
ALMA twenty-six arcmin2survey of GOODS-S at one millimeter (ASAGAO),2020-01-01,"PHYS, EART"
Defect reduction in forming process of fired clay floor tiles by six sigma approach,2020-01-01,"PHYS, MATE, PHYS"
