Title,Author_count,subtype,Subject_area_count,Cite_count
ALMA 26 arcmin2 Survey of GOODS-S at One-millimeter (ASAGAO): X-Ray AGN Properties of Millimeter-selected Galaxies,36,re,2,26
Molecular cloning and comparative analysis of variable regions of monoclonal antibody against enrofloxacin clone 48,4,cp,4,0
Design and Control of a Small-Scale Isolated Concentrated Solar Power Generation Unit,3,ar,3,3
Facile conversion of ATP-binding RNA aptamer to quencher-free molecular aptamer beacon,5,ar,7,9
"Cyclodextrins: structure, physicochemical properties and pharmaceutical applications",3,ar,1,449
Effects of temperature and HRT on performance of a novel insulated anaerobic filter (IAF) system incorporated with the waste heat input for building wastewater treatment,2,ar,3,5
Electrically controlled release of ibuprofen from conductive poly(3-methoxydiphenylamine)/crosslinked pectin hydrogel,3,ar,1,34
Transmission surface plasmon resonance techniques and their potential biosensor applications,6,re,4,52
Developing fragility functions for aquaculture rafts and eelgrass in the case of the 2011 Great East Japan tsunami,6,ar,1,16
Azimuthal anisotropy of charged particles with transverse momentum up to 100 GeV/c in PbPb collisions at sNN=5.02 TeV,2229,ar,1,50
Measurements of tt¯ cross sections in association with b jets and inclusive jets and their ratio using dilepton final states in pp collisions at s=13TeV,2197,ar,1,37
Preparation of hydrothermal carbon as catalyst support for conversion of biomass to 5-hydroxymethylfurfural,7,ar,3,53
CuCl2/[hmim]Br: A new recyclable catalytic system for aromatization of cyclic dienes,2,ar,3,6
Global sequence diversity of the lactate dehydrogenase gene in Plasmodium falciparum,3,ar,2,12
Forecasting of incoming calls in a commercial bank service call center,2,cp,4,1
A development of a prediction model for ungauged catchment in the north of Thailand,3,cp,4,0
Study on occlusion-induced mechanical force distribution in dental pulp using 3-D modeling based on finite element analysis,3,cp,4,3
Acute effect of Clitoria ternatea flower beverage on glycemic response and antioxidant capacity in healthy subjects: A randomized crossover trial,4,ar,1,35
Well-Defined Cationic N-[3-(Dimethylamino)propyl]methacrylamide Hydrochloride-Based (Co)polymers for siRNA Delivery,4,ar,4,25
"Synthesis, characterization and single crystal X-ray structure determination of three cadmium(II) complexes derived from picric acid and p-nitrobenzoic acid in the presence and absence of nitrogen donor ligand N-(hydroxyethyl)ethylenediamine",4,ar,3,5
WebP-based high capacity image steganography,2,cp,4,0
Effects of socioscientific issues-based instruction on argumentation ability and biology concepts of upper secondary school students,3,cp,1,0
Carbonized electrospun polyvinylpyrrolidone/metal hybrid nanofiber composites for electrochemical applications,7,ar,4,7
Hydrolyzed collagen-grafted-poly[(acrylic acid)-co-(methacrylic acid)] hydrogel for drug delivery,3,ar,4,18
CBCT quality assurance,1,ch,2,2
What is CBCT and how does it work?,1,ch,2,6
"Radiation dose, risks, and protection in CBCT",2,ch,2,4
Effect of urea-extracted sericin on melanogenesis: Potential applications in post-inflammatory hyperpigmentation,4,ar,2,17
"Depressive, anxiety and hypomanic symptoms in schizophrenia may be driven by tryptophan catabolite (TRYCAT) patterning of IgA and IgM responses directed to TRYCATs",6,ar,2,14
"Affective symptoms in schizophrenia are strongly associated with neurocognitive deficits indicating disorders in executive functions, visual memory, attention and social cognition",5,ar,2,25
IDO chronic immune activation and tryptophan metabolic pathway: A potential pathophysiological link between depression and obesity,6,re,2,59
The effects of pessimism on cell-mediated immunity in rats,8,ar,2,10
Stimulatory effect of desipramine on lung metastases of adenocarcinoma MADB 106 in stress highly-sensitive and stress non-reactive rats,17,ar,2,5
"Improvisation, thang, and Thai musical structure",2,ar,1,4
"Analysis of the complete mitochondrial genomes of two dwarf honeybee species, Apis florea and Apis andreniformis (Insecta: Hymenoptera: Apidae), in Thailand",3,ar,2,2
"Leadership, trust, proximity to government, and community-based enterprise development in rural Thailand",1,ar,1,6
Refuge behaviour from outdoor thermal environmental stress and seasonal differences of thermal sense in tropical urban climate,5,cp,2,0
Highly Sensitive Detection of Salmonella typhimurium Using a Colorimetric Paper-Based Analytical Device Coupled with Immunomagnetic Separation,4,ar,1,156
Gold Nanorods Stabilized by Biocompatible and Multifunctional Zwitterionic Copolymer for Synergistic Cancer Therapy,5,ar,3,12
Carbon dioxide and methane emission rates from taxi vehicles in Thailand,3,ar,1,2
"The economics of altruism: The old, the rich, the female",1,ar,2,5
Application of Reverse Transcriptase-PCR-DGGE as a rapid method for routine determination of Vibrio spp. in foods,2,ar,2,12
A non uniform bound for half-normal approximation of the number of returns to the origin of symmetric simple random walk,2,ar,1,0
"Comparative pharmacokinetics between madecassoside and asiaticoside presented in a standardised extract of Centella asiatica, ECa 233 and their respective pure compound given separately in rats",5,ar,4,21
Radiation Protection,1,ch,3,0
"Factors affecting contraceptive utilization in Myanmar youth migrants in Samutsakhon province, Thailand",2,ar,2,0
"The correlation between demographic, health characteristic and medical tourism perception among Chinese tourists in Bangkok, Thailand",2,ar,2,0
Prevalence and factors associated with sexual activities among high school students in Kendal regency of Indonesia,3,ar,2,0
"Factors influencing practice regarding severe malaria among health workers in Central province, Papua New Guinea",3,ar,2,0
"Health status and behavior influencing sleep quality among community-dwelling elderly in Chanthaburi province, Thailand",3,ar,2,0
"Characteristics and factors affecting contraceptive utilization in premarital sexual relationship among unmarried youths in rural Yangon, Myanmar",2,ar,2,0
"Knowledge, attitude and practice of preventive behavior toward hypertension among Myanmar migrants in Samut Sakhon province, Thailand",2,ar,2,1
"Knowledge, attitude, and preventive practices concerning HIV/AIDS among men who have sex with men (MSM) in Yangon, Myanmar",2,ar,2,0
"Prevalence of Salmonella spp. contamination in hen egg and relationship among sociodemographic knowledge and behavior of the egg consumer in Bangkok, Thailand",2,ar,2,0
"Caregivers’ malaria preventive practice for under-five children and its association in Ngapudaw high-risk Township, Ayeyarwady Region, Myanmar",3,ar,2,0
Knowledge and practice regarding bat-borne diseases among local residents in semi-urban area of central Thailand,7,ar,2,0
"Lifetime alcohol consumption and its associations in chronic liver disease patients, Mandalay, Myanmar",2,ar,2,0
"Factors associated with hypertension among pregnant women in Dili Municipality, Timor Leste",2,ar,2,0
Factors influencing quality of life among elderly population with type 2 diabetes mellitus: a clinic based cross sectional study in Kathmandu Valley,1,ar,2,0
"Relationship between workload and obesity among dentists in Regional Health No.8, Northeastern, Thailand",2,ar,2,0
"Knowledge attitude and practice (KAP) of long-term care services for the elderly among trained caregivers in Sisaket province, Thailand",3,ar,2,0
"Pattern of smartphone internet use among international students in a university in Bangkok, Thailand",2,ar,2,0
"Knowledge of and attitude towards self-medication with antibiotics among general public in Kathmandu valley, Nepal: a cross-sectional survey",3,ar,2,0
"Associated factors of hepatitis C infection in pregnant women at Outpatient Department of Peoples Medical University and Hospital District Shaeed Benazir Abad, Sindh province, Pakistan",2,ar,2,0
"Barriers to prompt and effective malaria treatment among malaria infected patients in Palaw township, Tanintharyi region, Myanmar",2,ar,2,0
"What healthcare professionals know about medical social work – a quantitative study in Ho Chi Minh City, Oncology Hospital, Vietnam",4,ar,2,0
"Assessment of knowledge, attitude and practice regarding malaria prevention toward internal migrant population in Kawthoung Township, Kawthoung district, Tanintharyi region, Myanmar: A cross sectional study",2,ar,2,0
Bedroom environment in relation to respiratory and asthma symptoms among urban primary school children in Thailand,2,ar,2,0
Knowledge attitude and cultural factors toward utilization of insecticide treated nets (ITNS) among Rakhine ethnic group in Ann Township Rakhine State Myanmar: Cross sectional study,2,ar,2,0
"Effect of different border migration patterns and factors related to malaria infection in Tanintharyi Region, Myanmar: A case-control study",2,ar,2,1
The Activity Profiles of Winning Male Amateur Boxers in the 2012 Olympic Games,2,ar,1,2
"Prevalence of healthy aging and factors associated in Thai urban elderly, Bangkok, Thailand",3,ar,2,0
Epigenetics in Human Reproduction and Gynecologic Diseases,3,ch,2,0
Service Quality and Satisfaction of Traditional and Technology-Enhanced Services,2,ch,2,3
Synthesis of Graphene Oxide Grafted with Epoxidized Natural Rubber via Aminosilane Linkage,2,cp,4,0
"Work-related musculoskeletal disorders among coffee harvesters in Chiang Rai, Thailand: Prevalence, severity, and risk factors",2,ar,2,1
SYNTHESIS OF NATURAL RUBBER- BASED TOUGHENING AGENTS FOR POLY(LACTIC ACID),3,ar,1,0
"A revision of dragon millipedes II: The new genus nagaxytes gen. nov., with the description of three new species (diplopoda, polydesmida, paradoxosomatidae)",4,ar,1,10
Driving a Firm’s Agility and Success of Product Innovation Through Organizational Behavior: An Abstract,2,ch,2,1
"Factors influencing utilization of intermittent preventive treatment of malaria during pregnancy among mothers of under-one children in rural Lilongwe, Malawi",2,ar,2,2
Residual levels of 17α-methyldihydrotestosterone in Nile tilapia (Oreochromis niloticus) fry following feeding supplementation,4,ar,2,2
Clinical spectrum and demographic of dengue,1,no,1,0
Brugada Syndrome: Current Perspectives,2,ch,1,0
Rights Can Coexist with Buddhism: A Buddhist Response to Ellen Zhang,1,ch,4,0
Media perspectives on the particulate matter (PM 2.5) crisis in China,1,ch,4,0
"Food, Technology, and Identity",1,ch,4,0
An evaluation of the quality development of primary schools under the jurisdiction of nonthaburi provincial administration organization,4,ar,4,0
Modification of the anaerobic digestion model No.1 (ADM1) for lignocellulosic biomass,3,ar,4,0
Comparison of soil composition between farmlands and conserved area,2,ar,4,0
An Overview of Coal Energy Sources and Supply in Thailand,3,ar,1,0
Earth magnetic field compensation coils system for JUNO,3,cp,1,0
Occupational health for laboratory workers involved in the care and use of long-tailed macaque (Macaca fascicularis),3,ar,3,0
Role of scoring systems in Wilson disease,3,ch,1,0
Fitting rotation curves of galaxies by de Rham-Gabadadze-Tolley massive gravity,2,cp,1,0
A smaller cover for closed unit curves,1,ar,5,1
Analysis of the Relation between Green Logistics Management Practices and Export Intensity for Thai Food and Drinks SMEs,2,ar,5,0
Mediation effect of organizational identification on the relationship between person-organization fit and affective commitment to the political party,2,ar,1,0
Multi-Dependent Criteria Supplier Selection with Uncertain Performance Evaluation,3,ar,5,0
A study of multi-component ion exchange by ammonium ion during low salinity waterflooding in sandstone formation,2,cp,2,1
Urban agrarian and spatial development policy: The survival of an environmental agentin bangkok metropolitan region,1,ar,2,0
Clean coal project: Carbon certificate pricing,1,ar,2,1
Esterification ofhcnzoic acid with 2-ethylhexanol lo valuable chemicals over Ni-Mg-AI mixed oxide catalyst derived from layered-double hydroxide route,3,cp,2,0
Comparative study of methane hydrate formation and dissociation with hollow silica and activated carbon,4,cp,2,0
Modeling and simulation of zinc-air flow battery with zinc regeneration process,2,cp,2,0
Mixed Integer I.inear Programming (MILP) algorithm study for petrochemical industry supply chain,2,cp,2,0
Optimization of different parameters for lycopene extraction from tomato paste with non-toxic solvent,3,cp,2,0
"The land snail genus macrochlamys gray, 1847 from thailand, with descriptions of five new species (Pulmonata: Ariophantidae)",3,ar,2,15
The association between new generation oral contraceptive pill and the development of inflammatory bowel diseases,17,ar,1,3
Immunogenicity and Adverse Reactions to Biosimilar Erythropoietin Products in Thailand: The Significance of Science and Quality Driven Process for Approval,3,ch,1,0
"Seroprevalence of Melioidosis in Sheep and Goats from Selected Small Ruminant Farms in Selangor, Malaysia",11,ar,2,3
Separation of cells and particles by the application of discrete dielectrophoretic,4,cp,4,0
Electrical pulse parameters for isolating vacuoles from plant cells in a microfluidic system,4,cp,4,0
Beyond “bullies” and “victims”: A systemic approach to tackling school bullying,2,ch,1,1
Fault identification usingcombined adaptive neuro-fuzzy inference system and Gustafson-Kessel algorithm,4,ar,1,1
Heterogeneous Suzuki cross-coupling reaction in water catalyzed by palladium nanoparticles supported on individual calcium carbonate plates derived from mussel shell particle,3,cp,1,1
Classification of plant-and animal-based glycerin by using ATR-FTIR: A rapid screening tool applicable for halal cosmetics,6,ar,1,0
Factors influencing immunisation schedule adherence and completion at the regional level in the Philippines,1,ar,3,1
"Strategy, choice of performance measures and use of performance measurement systems: Empirical evidence from Thailand",2,ar,3,0
Impact of increased vehicle weight on energy consumption of diverse powertrain options under real-world driving in Bangkok,2,cp,3,0
Information embedding in 3D printed objects using metal-infused PLA and reading with thermography,3,cp,2,0
Indonesian students’ reasons for choosing to study nursing: A phenomenological study,5,ar,2,0
Development and implementation of GNSS technology and DFMC 2nd generation of SBAS in Thailand,4,cp,4,0
Tensor network study of two dimensional lattice ϕ4 theory,6,cp,1,0
Antimicrobial resistance of campylobacter spp. And arcobacter butzleri from pets in Malaysia,9,ar,2,2
An evaluation of anonymized models and ensemble classifiers,2,cp,4,4
Influence of achievement goals and academic self-efficacy on academic achievement of Thai undergraduate students: Across non procrastinators and procrastinators,4,ar,2,2
The phenomenology of supernatural belief: The ravenous spirit (phii pob) belief tradition in contemporary northeast thailand,1,ar,5,2
"Quantitative finite strain analysis of the quartz mylonites within the three pagodas shear zone, Western Thailand",5,ar,3,2
Synthesis of PET-PLA copolymer from recycle plastic bottle and study of its applications in the electrochromic devices with graphene conductive ink,5,cp,1,6
Hybrid Monitoring of Chip Formation and Straightness in CNC Turning by Utilizing Daubechies Wavelet Transform,2,cp,2,6
Influence of liquid viscosity on the taylor bubble shape under a laminar condition in the falling film region and a constant froude number,1,ar,1,2
Variation of the great auricular nerve and prediction of the facial nerve trunk size,3,ar,1,3
Development of competitive lateral flow immunoassay coupled with silver enhancement for simple and sensitive salivary cortisol detection,4,ar,4,21
"Immunohistochemical study of the laminin α5 chain and its specific receptor, basal cell adhesion molecule (BCAM), in both fetal and adult rat pituitary glands",13,ar,5,2
An integrated program with home blood-pressure monitoring and village health volunteers for treating poorly controlled hypertension at the primary care level in an urban community of Thailand,3,ar,2,14
Associations between structures and resources of primary care at the district level and health outcomes: A case study of diabetes mellitus care in Thailand,2,ar,2,4
Numerical modelling of railway embankments for high-speed train constructed on soft soil,4,ar,1,20
Anti-rice pathogenic microbial activity of Persicaria sp. extracts,3,ar,3,6
"Effects of pesticide exposure on reproductivity of male groundnut farmers in Kyauk Kan village, nyaung-U, Mandalay region, Myanmar",5,ar,2,16
Search for the flavor-changing neutral current interactions of the top quark and the higgs boson which decays into a pair of b quarks at √s = 13 TeV,2284,ar,1,32
A method for the isolation and characterization of mycosporine-like amino acids from cyanobacteria,5,ar,3,29
Dissemination of Resistance and Virulence Determinants in Methicillin-Resistant Staphylococcus aureus During Colonization and Disease: A Review,4,ar,2,3
"Implementing a geographical information system to assess endemic fluoride areas in Lamphun, Thailand",5,ar,2,4
Sustaining employees through co-worker and supervisor support: Evidence from Thailand,6,ar,2,4
Prevalence and risk factors of metabolic syndrome in HIV-infected patients receiving the highly active antiretroviral therapy,5,ar,1,2
Impact of POR and CYP3A5 polymorphisms on trough concentration to dose ratio of tacrolimus in the early post-operative period following kidney transplantation,10,ar,2,13
The Constitutional Court of Thailand: From Activism to Arbitrariness,1,ch,1,9
"All quiet on the thai-cambodian front: Drivers, dynamics, directions",1,ar,3,0
"Adapt or die, thai traditional textiles entrepreneurs",4,ar,3,3
Study the effect of ammonia by image analysis on healthiness detection for coral quality of lifetitle,5,cp,1,2
Photo sharing service for recommending sightseeing places,5,cp,1,3
Determination of methane flux in organic paddy field,4,cp,1,0
"An environmental-semantic computing system for coral-analysis in water-quality and multi-spectral image spaces with ""Multi-Dimensional World Map""",8,cp,1,3
"Global sharing analysis and visualization of water quality by 5DWorld map: A case study at Sichang Island, Thailand",5,cp,1,1
"Application of data mining software to predict the alum dosage in coagulation process: A case study of Vientaine, Lao PDR",3,cp,1,0
"Photographic assessment of coral stress: Effect of low salinity to Acropora sp. Goniopora sp. and Pavona sp. at Sichang Island, Thailand",5,cp,1,2
"Changes in chemical composition, minerals, total phenolic compounds and antioxidant activities during germination of sunflower sprout",2,ar,1,3
Estimating actual evapotranspiration from NDVI using Landsat 8 and Sentinel-2 imagery,3,cp,1,0
Profitability consideration of corrugated paperboard production based on carbon footprint reduction and the improvement of overall equipment effectiveness,2,cp,1,0
Development of smartphone application based on the theory of planned behaviour to enhance self-efficacy for online learning,4,ar,2,8
Auto mechanic students' perceptions and readiness toward mobile learning in Thailand,3,ar,2,6
The impact of corporate social responsibility on customer satisfaction and loyalty: A case study of the hotel industry in thailand,2,ar,4,5
Gender differences in health care utilization among older adults in barbados,1,ch,3,4
"First record of Odontosphaeropyx cameron, 1910 from the oriental region with description of a new species from Thailand (hymenoptera, braconidae, cheloninae)",2,ar,2,0
Application of bioplastics and thermal reduced graphene oxide in electrochromic devices,5,cp,1,3
Etching behaviors of tunneling magnetoresistive (TMR) materials by ion beam etching system,3,cp,1,1
The state of practice of software cost estimation: Evidence from thai software firms,1,cp,1,2
When EAF Dust and Mill Scale from Steelmaking Process Turn to Raw Materials for Tenmoku Oil Spot Glaze,5,cp,1,0
Rethinking Thai Secondary Education,1,ch,3,1
Shadow Education in Thailand: Thai and International Perspectives,1,ch,3,3
Redesigning Teacher Education,1,ch,3,4
Performance Of OLSR manet adopting cross-layer approach under CBR and VBR traffics environment,3,ar,2,6
"The combined effect of calcium, pectin methylesterase and mild heat on frozen mango quality",4,ar,2,0
Immunophenotyping oral amyloidosis for the precise identification of the biochemical forms: A retrospective study,6,ar,1,1
Pharmacokinetics and 48-week safety and efficacy of generic ritonavir tablet-boosted atazanavir in HIV-1-infected Thai adults,13,ar,3,2
Gene polymorphisms of interferons and their receptors in chronic hepatitis B virus infection and hepatocellular carcinoma,2,re,2,0
Follow-up and evaluation of thai values promotion policy for educational institutes in the eastern region of Thailand,3,ar,1,1
A recombinant fab antibody against kwakhurin as a tool for sensitive indirect competitive ELISA,8,ar,2,5
The feasibility determination of risky severe complications of arterial vasculature regarding the filler injection sites at the tear trough,6,ar,1,14
The lived experiences of becoming first-line nurse managers: A phenomenological study,4,ar,5,8
Enhancing understandability of objective C programs using naming convention checking framework,2,cp,1,1
"Access to medicines for breast, colorectal, and lung cancer in Thailand",4,ar,2,5
DNA barcoding for authentication of the endangered plants in genus Aquilaria,3,ar,2,8
Using of the flipped classroom learning with a workshop activity in object-oriented analysis and design course,1,ar,3,1
A simple high-performance liquid chromatographic method for quantitative analysis of brazilin in caesalpinia sappan L. extracts,3,ar,2,7
A corpus stylistic study of singular and plural keywords in Jane Austen’s persuasion,1,ar,5,0
"A revision of dragon millipedes IV: The new genus Spinaxytes, with the description of nine new species (Diplopoda, Polydesmida, Paradoxosomatidae)",4,ar,2,12
Episodic positive selection in the cam734 haplotype and low prevalence of the A144F mutation in plasmodium falciparum chloroquine resistance transporter gene among thai isolates,5,ar,2,0
An improved RSA procedure to compute shear force in tall RC shear wall buildings,3,cp,2,0
Rhodamine 6G and Au–Pd core–shell nanorods: Fluorescence enhancement for detection of mercury,7,ar,1,2
Dual-band infrared video-based measurement using pulse wave maps to analyze heart rate variability,5,cp,3,0
Vertical capacity of large and deep barrette pile for Bangkok subsoils,3,cp,2,0
Benfordness of chains of truncated beta distributions via a piecewise constant approximation,3,ch,1,0
Severe hyperammonemic encephalopathy requiring dialysis aggravated by prolonged fasting and intermittent high fat load in a ramadan fasting month in a patient with cptii homozygous mutation,3,ch,3,3
Knowledge acquisition toward startups' perspectives: Empirical cross-case study of leading technology business incubators in Thailand,4,ar,4,0
Efficient decision trees for multi-class support vector machines using entropy and generalization error estimation,5,ar,3,9
An idea generation tool harnessing cultural heritage for design-driven entrepreneurs,3,ar,3,3
Development of lipid/polymer membrane by reduced graphene oxide for sugar sensor,4,cp,4,0
Synthesis and characterization of mixed rare earths hydroxide catalyst,5,cp,4,0
Fabrication of gelatin complexes/bio-nanocellulose nanostructured composite mats,2,cp,4,4
Natural antimicrobial lignin in polyvinyl alcohol and polyvinylpyrrolidone film for packaging application,5,cp,4,7
Efficacy and Validation of a Simulation-Based Compartment Syndrome Instructional Course,6,ar,1,0
The effects of concentrations of ZnO nanoparticles on dewetting suppression of PS thin films,4,ar,2,5
Effect of chromium content on the three-body-type abrasive wear behavior of multi-alloyed white cast iron,5,ar,2,6
Consideration of key process parameters for achieving robust and uniform cutting of Ti-6Al-4V sheet metal using fiber laser with nitrogen assisted gas,6,ar,2,2
A study of microcrystalline cellulose prepared from parawood (Hevea brasiliensis) sawdust waste using different acid types,2,ar,2,15
Properties of UV-curable screen printing inks containing oligolactide acrylates,3,ar,2,1
Imaging improvement in angle-domain common-image-gathers by a local stack utilizing segmentation method,4,cp,1,1
Review of the cardiovascular toxicity of amitriptyline treatment for canine neuropathic pain,3,re,1,1
Comparison of isolation techniques for bone marrow derived canine mesenchymal stem cells (MSCs) and the compatibility of MSCs loaded onto polycarpolactone hydroxyapatite,8,ar,1,0
Recognizing the leaky gut as a trans-diagnostic target for neuro-immune disorders using clinical chemistry and molecular immunology assays,5,re,1,24
Common environmental factors may underpin the comorbidity between generalized anxiety disorder and mood disorders via activated nitro-oxidative pathways,6,re,1,8
Anxiety disorders: Sex differences in serotonin and tryptophan metabolism,5,re,1,57
Model for allocation of medical specialists in a hospital network,2,ar,3,2
Effects of a group activity-based motivational enhancement therapy program on social media addictive behaviors among junior high school students in Thailand: A cluster randomized trial,4,ar,2,8
Human asparagine synthetase associates with the mitotic spindle,3,ar,2,6
Zoledronic acid is superior to tenofovir disoproxil fumarate-switching for low bone mineral density in adults with HIV,8,ar,3,17
Paper-based chemical reaction arrays as an effective tool for geographical indication of turmerics,4,ar,2,2
Human MicroRNAs Expression Profiles in Influenza B Virus-Infected Cells based on Illumina MiSeq Platform,7,ar,1,6
Direct oral anticoagulants and travel-related venous thromboembolism,2,ar,1,4
"Ductal carcinoma in-situ, cystic hypersecretory type presented by recurrent hemorrhagic cyst",7,ar,2,0
"Testicular structure and spermatogenesis of short mackerel, Rastrelliger brachysoma (Bleeker, 1851) in upper Gulf of Thailand",3,ar,2,7
Perspectives and experiences of thai adults using wheelchairs regarding barriers of access to dental services: A mixed methods study,2,ar,4,3
Compositional verification of data invariants in promela using slicing technique,2,cp,1,2
Report on the 6th international workshop on quantitative approaches to software quality (QuASoQ 2018),4,cp,1,0
DNA barcoding of species of Bacopa coupled with high-resolution melting analysis,7,ar,3,6
Clinical presentation and treatment outcomes of primary ocular adnexal MALT lymphoma in Thailand,8,ar,1,2
Effect of heating rate on surface modification of Incoloy 825 by high activity pack aluminizing,3,cp,1,2
Dielectric improvement from novel polymeric hybrid films derived by polylactic acid/nanosilver coated microcrystalline cellulose,3,cp,1,8
Production of open-cell Al composite foams by direct casting with silica-gel beads,3,cp,1,0
"Effect of solution treatment and precipitation aging conditions on microstructural refurbishment in cast nickel base superalloy, grade MGA 1400",7,cp,1,4
Probing the promotional roles of cerium in the structure and performance of Cu/SiO2 catalysts for ethanol production,8,ar,1,37
Loss to follow-up and associated factors of patients in the National AIDS Program in Thailand,10,ar,3,7
Microscopic leaf constant numbers of Chromolaena odorata in Thailand,3,ar,2,2
L2 Acquisition of Wh-operator Movement in English Open Interrogatives by L1 Thai Learners: A case of the failed functional features hypothesis,2,ar,3,1
"The relationships between affect, emotion regulation, and overeating in Thai Culture",3,ar,2,2
Hydrothermal and enzymatic treatments of pineapple waste for energy production,4,cp,1,10
Scenario planning for low carbon tourism city: A case study of NAN,4,cp,1,15
An exploration of factors influencing self-efficacy in online learning: A systematic review,4,ar,2,46
Thai women’s experiences of and responses to domestic violence,4,ar,3,7
Does Thailand fulfill the ASEAN requirements for foreign direct investment under partial liberalization in electricity industry?,2,ar,1,0
"The correlation of open learning, collaboration, learning tools, and creative problem solving by graduate students in Thailand",2,ar,2,9
Factors related to hypertensive phase after glaucoma drainage device implantation,4,ar,1,14
Regional differences in mammalian pollinators of Mucuna macrocarpa (Leguminosae): A review,8,no,4,6
Genetic diversity of captive eastern sarus crane in Thailand inferred from mitochondrial control region sequence and microsatellite DNA markers,4,ar,4,0
Indigenous saccharomyces cerevisiae strains from coconut inflorescence sap: Characterization and use in coconut wine fermentation,4,ar,1,4
"Paleogeographic reconstruction and history of the sea level change at Sam Roi Yot National Park, Gulf of Thailand",12,ar,4,11
Serum miR-29a and miR-122 as Potential Biomarkers for Non-Alcoholic Fatty Liver Disease (NAFLD),6,ar,1,71
Optimum operating parameters of CO2 sorption in turbulent fluidized bed regime using potassium carbonate supported on gamma alumina solid sorbent,4,ar,2,3
Prioritizing factors affecting traffic volume of public-private partnership infrastructure projects,3,ar,6,9
Uplift of very sensitive soft clay due to pile driving,2,ar,1,0
Weakly singular BIEM for analysis of cracks embedded in symmetric elastic whole space,4,ar,1,0
Doxorubicin-conjugated dexamethasone induced MCF-7 apoptosis without entering the nucleus and able to overcome MDR-1-induced resistance,7,ar,3,25
Development of content-based metadata scheme of classical poetry in thai national historical corpus,5,cp,2,0
A visual content analysis of Thai government’s census infographics,3,cp,2,0
Synthesis and investigation of tetraphenyltetrabenzoporphyrins for electrocatalytic reduction of carbon dioxide,7,ar,3,6
Enhancing Antibacterial Activity against Propionibacterium acnes and Staphylococcus aureus by Combination of Tetracycline with Selected Compounds,4,ar,1,1
"Branding dams: Nam Theun 2 and its role in producing the discourse of ""sustainable hydropower""",1,ch,1,4
Information-theoretic broadcast with dishonest majority for long messages,2,cp,2,2
The Polymorphisms at PRSS1-PRSS2 and MORC4 Loci and the Risk of Post-ERCP Pancreatitis,4,ar,2,5
Early Life Trauma Predicts Affective Phenomenology and the Effects are Partly Mediated by Staging Coupled with Lowered Lipid-Associated Antioxidant Defences,10,ar,2,19
"Efficacy of 1,550-nm erbium-glass fractional laser treatment and its effect on the expression of insulin-like growth factor 1 and Wnt/b-catenin in androgenetic alopecia",5,ar,2,11
Fabrication of ABS/Graphene oxide composite filament for fused filament fabrication (FFF) 3D Printing,4,ar,2,58
Tuning the reactivity of copper complexes supported by tridentate ligands leading to two-electron reduction of dioxygen,11,ar,1,10
"Falls among physically active elderly in senior housings, Bangkok, Thailand: Situations and perceptions",3,ar,1,6
Post occupancy evaluation model: Adaptive measure towards sustainable neighborhood development,5,ar,2,0
Ductility of concrete beams reinforced with both fiber-reinforced polymer and steel tension bars,3,ar,2,19
"Biocompatible zwitterionic copolymer-stabilized magnetite nanoparticles: a simple one-pot synthesis, antifouling properties and biomagnetic separation",5,ar,2,5
Does sexism affect Thai women’s psychological and behavioural responses? The stereotype threat-buffering effect of mindfulness,2,ar,1,5
A man with facial disfigurement,2,no,1,1
Defect Classification of Electronic Board Using Dense SIFT and CNN,6,cp,1,9
Effects of combined lower thoracic epidural/ general anesthesia on pain control in patients undergoing elective lumbar spine surgery,3,ar,2,13
"Assessment of diagnostic values among CA-125, RMI, HE4, and ROMA for cancer prediction in women with nonfunctional ovarian cysts",4,ar,1,8
"Characteristics, mortality and outcomes at transition for adolescents with perinatal HIV infection in Asia",19,ar,3,6
Foot function after surgically treated intraarticular calcaneal fractures: Correlation of clinical and pedobarographic results of 65 patients followed for 8 years,4,ar,2,9
Value of serum zinc in diagnosing and assessing severity of liver disease in children with wilson disease,3,ar,2,6
Scholarly publishing depends on peer reviewers,148,ed,2,6
Neovascular age-related macular degeneration: Intraocular inflammatory cytokines in the poor responder to ranibizumab treatment,4,ar,1,19
Identification of volatile compounds and selection of discriminant markers for elephant dung coffee using static headspace gas chromatography—mass spectrometry and chemometrics,5,ar,7,36
Development of an open government data assessment model: User-centric approach to identify the weighted components in Thailand,4,ar,3,2
"Fuzzy AHP for drought risk assessment in lam Ta Kong watershed, the north-eastern region of Thailand",1,ar,2,23
Cultural tourism behaviors: Enhancing the influence of tourists’ perceptions on local thai food and culture,5,ar,1,5
A simple and sensitive HPLC-fluorescence method for the determination of moxifloxacin in human plasma and its application in a pharmacokinetic study,6,ar,1,8
A lower limb rehabilitation robot in sitting position with a review of training activities,2,ar,4,19
Starbursts in and out of the star-formation main sequence,16,ar,2,111
Target recognition system of dynamic scene based on artificial intelligence vision,5,ar,3,3
Utilization of natural fibers in the fabrication of lightweight concretes,4,cp,4,0
Rational design and synthesis of SiC/TiC@SiOx/TiO2 porous core-shell nanostructure with excellent Li-ion storage performance,5,ar,7,8
The efficiency of carbon dioxide and hydrogen sulphide adsorption using impregnated granular activated carbon and zeolite,3,ar,2,1
Anion identification using silsesquioxane cages,7,ar,1,47
