Title,cover_date,authkey_word
A Comparative Study of Pretrained Language Models on Thai Social Text Categorization,2020-01-01,"Comparative study, Data preprocessing, Language model, Pretraining, Thai social media"
Stock Return Prediction Using Dual-Stage Attention Model with Stock Relation Inference,2020-01-01,"Deep learning, Dual-stage attention, Long Short-term memory model, Ranking-aware loss function, Stock prediction, Stock ranking"
Bioprinting Strategies for Secretory Epithelial Organoids,2020-01-01,"Bioprinting, Magnetic nanoparticles, Organoids, Salivary gland, Xerostomia"
"Factors affecting firm’s energy efficiency and environmental performance: The role of environmental management accounting, green innovation and environmental proactivity",2020-01-01,"Energy Efficiency, Environmental Management Accounting, Environmental Performance, Environmental Proactivity, Green Innovation"
Does CO2 emission have any link with the change democratic conditions in ASEAN countries?,2020-01-01,"ASEAN Countries, Carbon Emissions, Democratic Conditions"
Generating Realistic Users Using Generative Adversarial Network with Recommendation-Based Embedding,2020-01-01,"data generation, deep learning, Generative adversarial networks, generative model, Gumbel-softmax trick, product embedding"
Microstructural analysis of Sn-3.0Ag-0.5Cu-TiO2 composite solder alloy after selective electrochemical etching,2020-01-01,"Intermetallic compounds, Microstructure, Reflow soldering, Sac, Tio2 nanoparticles"
Environmental temperature affects fat and carbohydrate oxidations during recovery period after moderate intensity exercise in obese women,2020-01-01,"Environmental temperature, Exercise recovery, Fat and carbohydrate oxidation, Moderate intensity exercise, Obesity"
Assessment of learning curve for laparoscopic liver resection in low-volume center,2020-01-01,"Laparoscopic liver resection, Learning curve, Low-volume center"
Recovery as nursing outcome among persons with major depressive disorder: 30-Thai mental health recovery measure,2020-01-01,"Instrument, Major depressive disorder, Nursing outcome, Recovery"
Amoxicillin versus amoxicillin-clavulanate for prophylaxis of infection in dog and cat bite/scratch: A randomized comparative study,2020-01-01,"Amoxicillin, Amoxicillin-clavulanate, Antibiotic prophylaxis, Bite wound, Wound infection"
Can MRI features predict histopathology and molecular subtypes of breast cancer?,2020-01-01,"Breast cancer, EIC, ER, Grade, HER2, Histopathology, Ki-67, Molecular subtypes, MRI, PR"
Thai society for metabolic and bariatric surgery consensus guideline on bariatric surgery for the treatment of obese patient in Thailand,2020-01-01,"Bariatric surgery, Best practice guidelines, Clinical practice guidelines, Metabolic surgery, Obesity, Weight loss surgery"
Efficient use of energy resources on Malaysian farms,2020-01-01,"Crop farms, Energy resources, Malaysian farms, Palm oil farms, Rubber farms, Tea farms, Technical efficiency"
External forces transforming thai private universities,2020-01-01,"Content analysis, External forces, Thai private universities, Transforming"
Shape memory polymers from bio-based benzoxazine/epoxidized natural oil copolymers,2020-01-01,"biopolymers, polybenzoxazine, renewable materials, shape memory polymers, smart materials, vanillin"
Perspectives in allergen-specific immunotherapy: Molecular evolution of peptide-and protein-based strategies,2020-01-01,"Allergic disease, Blocking antibodies, Hypoallergen, IgE binding epitope, Immunotherapy, Recombi-nant, Synthetic peptide, T cell epitope"
"Frequency and molecular identification of cryptosporidium species among immunocompromised patients referred to hospitals, Central Iran, 2015-16",2020-01-01,"Cryptosporidium, Genotype, Immunocompromised patients, Iran"
"Quantification of chlorogenic acid, rosmarinic acid, and caffeic acid contents in selected thai medicinal plants using RP-HPLC-DAD",2020-01-01,"Caffeic acid, Chlorogenic acid, Medicinal plant, Rosmarinic acid, RP-HPLC-DAD"
Optimization of biogas production from codigestion of waste activated sludge and modified tapioca starch sludge,2020-01-01,"Biogas yield, Codigestion, Starch sludge, Waste activated sludge"
"Ceropegia phuchongensis (Apocynaceae, asclepiadoideae), a new species from eastern Thailand",2020-01-01,"Apocynaceae, Asclepiadoideae, Ceropegieae, Dry deciduous forest, Grass-like habit, Thailand, Tiloris"
Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,2020-01-01,"conceptual replications, crowdsourcing, forecasting, research robustness, scientific transparency"
Empirical Evaluation of High-speed Cost-effective Ro-FSO System by Incorporating OCDMA-PDM Scheme under the Presence of Fog,2020-01-01,"fog, Optical Code Division Multiple Access (OCDMA), Polarization Division Multiplexing (PDM), Radio over Free Space Optics (Ro-FSO)"
Devise of thermoelectric generator incorporated of a heat exchanger for power generation and heat recovery,2020-01-01,"Devise of experiment testbed, Heat exchanger, Heat recovery, Power generation"
Determination of dose and efficacy of atracurium for rapid sequence induction of anesthesia: A randomised prospective study,2020-01-01,"Atracurium, muscle relaxant, rapid intubation, rapid sequence induction"
"Energy consumption, economic growth and environmental degradation in 4 asian countries: Malaysia, Myanmar, Vietnam and Thailand",2020-01-01,"CO2 emission, Error correction model, Malaysia, Myanmar, Vietnam and Thailand"
Antioxidant and tyrosinase inhibitory properties of an aqueous extract of Garcinia atroviridis Griff. ex. T. Anderson fruit pericarps,2020-01-01,"B16F10 cells, Garcinia atroviridis, Melanin, Tyrosinase activity, α-MSH"
Adsorption of metalworking fluids in cstr reactor by modified sugarcane bagasse with aluminium sulphate as adsorbent,2020-01-01,"Adsorption, Continuous Stirred Tank Reactor (CSTR), Metalworking Fluid, Modified Sugarcane Bagasse"
"Microbispora catharanthi sp. nov., a novel endophytic actinomycete isolated from the root of catharanthus roseus",2020-01-01,"16SrRNA gene, Catharanthus roseus, Endophytic actinomycetes, Genome, Microbispora, Polyphasic taxonomy"
MaligNet: Semisupervised Learning for Bone Lesion Instance Segmentation Using Bone Scintigraphy,2020-01-01,"Bone scintigraphy, Deep learning, Lesion instance segmentation, Semi-supervised learning"
Heterogeneous ontology merging using formal concept analysis,2020-01-01,"Formal concept analysis, Heterogeneous ontology merging, Ontology merging"
The mediating role of sustainable supply chain in the relationship between ECO-strategic orientation and the reverse logistic in Thai electronic industry,2020-01-01,"Eco-strategic orientation, Supply chain, Sustainability, Thailand"
"The causal structural relationships between accounting information system quality, supply chain management capability, and sustainable competitive advantages of maize",2020-01-01,"Accounting information system quality, Maize, Supply chain management capability, Sustainable competitive advantages"
On the maximum edge-pair embedding bipartite matching,2020-01-01,"Approximation algorithm, Computational complexity, Network optimization, Wireless localization"
"The role of big data analytics in the relationship among the collaboration types, supply chain management and market performance of Thai manufacturing firms",2020-01-01,"Big data analytics, STRCs, Supply Chain, Thailand"
The impact of the greening of the supplier on competitive advantage: Does green innovation matter in Thai auto industry?,2020-01-01,"Green innovation, Green supply chain, Thailand"
"The supply chain integration, and product modularity as antecedents of the market valuation of firms in Thai solar industry",2020-01-01,"Market value, Solar energy, Supply chain"
The role of social network theory and knowledge-based view in the innovation generation process of a supply chain of Thai agriculture supply chain,2020-01-01,"Agriculture, Innovation, Social capital, Supply chain, Thailand"
The moderating role of operational control in the relationship between entrepreneurial activity and innovation performance in car industry of Thailand,2020-01-01,"Entrepreneurial activity and innovation performance, Operational control"
Preparation and properties of spherical natural rubber/silica composite powders via spray drying,2020-01-01,"Composite powder, Natural rubber, Silica, Sol-gel, Spray drying"
Does the social capital matters in buyer-supplier relationships? A Thai perspective,2020-01-01,"Social capital, Supply chain, Thailand"
Witnessing economic growth in Kazakhstan through sustainability and manufacturing performance: Mediating role of supply chain performance,2020-01-01,"Economic growth, Kazakhstan, Manufacturing performance, Supply chain performance, Sustainability"
The supply chain improvement planning and supply chain performance: Does the global configuration of supply chain matters in Thai based international firms?,2020-01-01,"Global configuration, Internationalization, Supply chain, Thailand"
"The role of big data analytics in determine the relationship between green product innovation, market demand and the performance of motorcycle manufacturing firms in Thailand",2020-01-01,"Big data analytics, Green product innovation, Thailand"
Improvement of electrical conductivity of polyurethane/polypyrrole blends by graphene,2020-01-01,"Electrical conductivity, Graphene, Polypyrrole, Polyurethane"
Improvement of electrical conductivity of polyamide 6/polyaniline blends by graphene,2020-01-01,"Polyamide 6, Polyaniline, Reduced graphene oxide"
Nutritional ketosis as an intervention to relieve astrogliosis: Possible therapeutic applications in the treatment of neurodegenerative and neuroprogressive disorders,2020-01-01,"Astrogliosis, Ketosis, Molecular neurobiology, Neurodegeneration, Neuroprogression"
Synthesis of Pyrrolidinyl PNA and Its Site-Specific Labeling at Internal Positions by Click Chemistry,2020-01-01,"AcpcPNA, Click chemistry, Labeling, PNA synthesis, Pyrrolidinyl PNA"
Association between the phenotype and genotype of isoniazid resistance among Mycobacterium tuberculosis isolates in Thailand,2020-01-01,"Gene mutation, Isoniazid, Line probe assay, Minimal inhibitory concentration, Tuberculosis"
The innovative model for extracting tacit knowledge in organisations,2020-01-01,"Innovative model, Knowledge sharing, Organisation, Questioning, Tacit knowledge"
Emergence of novel coronavirus 2019-nCoV: Need for rapid vaccine and biologics development,2020-01-01,"Biopharmaceuticals, Coronavirus, Emerging threat, Infectious diseases, Plant system, Transient expression, Viruses, Zoonoses"
"Machine hermeneutics, postphenomenology, and facial recognition technology",2020-01-01,"Artificial intelligence, Don Ihde, Machine hermeneutics, Material hermeneutics, Perception"
CAG : Stylometric Authorship Attribution of Multi-Author Documents Using a Co-Authorship Graph,2020-01-01,"authorship identification, co-authorship graph, multi-author documents, scientometrics, Set similarity search, stylometry"
Promoting Communicative Self-efficacy and a Positive Attitude towards English Language Learning through a Collaborative Authentic Task,2020-01-01,"Attitude, Authentic task, Collaborative learning, Self-efficacy"
Funny English in the digital world,2020-01-01,"English humor, English jokes, Humor study, Jokes, L2 humor"
Development of world Englishes-based listening materials to raise the awareness of the varieties of English for Thai EFL upper secondary school students,2020-01-01,"Awareness, Listening materials, Non-native speaker, Varieties of English, World Englishes"
The framework of an ar-quest instructional design model based on situated learning to enhance Thai undergraduate students’ Khmer vocabulary ability,2020-01-01,"Augmented reality, Instructional design, Situated learning, Vocabulary learning"
Autonomy-supportive English language instruction: An experimental study on students’ motivation in English language classrooms,2020-01-01,"Autonomy control, Autonomy support, English language teaching, Motivation, Self-determination theory"
Developing guidelines for thermal comfort and energy saving during hot season of multipurpose senior centers in Thailand,2020-01-01,"Computer simulation, Energy saving, Hot season, Multipurpose senior center, Sustainable development, The Thai elderly, Thermal comfort"
Decomposition analysis of the carbon emissions of the manufacturing and industrial sector in Thailand,2020-01-01,"Carbon emissions, Decomposition, Manufacturing sector, Thailand"
Prenatal diagnosis of foetal hydrocephalus and suspected x-linked recessive inheritance of cleft lip in a Chihuahua,2020-01-01,"Cleft lip, Dog, Prenatal, Ultrasonography, Ventriculomegaly"
Exploring discourse marker use in Thai university students’ conversations,2020-01-01,"Conversation analysis, Discourse markers, EFL"
Third language acquisition of English word order in written production by L1 Yi and L2 Mandarin learners,2020-01-01,"Cross-linguistic influence, English word order, L1 Yi and L2 Mandarin learners, L3 acquisition, Written production"
Personality disorder and functioning in major depressive disorder: A nested study within a randomized controlled trial,2020-01-01,"Clinical trial, Depression, Personality disorders"
Evaluation of AISC 360-16 and eurocode 4 compressive strength equations for concrete-filled steel tube columns,2020-01-01,"Code predictions, Concrete-filled steel tube columns, Confinement factor, Experimental database, Size effect"
Oblique decision tree algorithm with minority condensation for class imbalanced problem,2020-01-01,"Class imbalanced problem, Minority condensation, Minority entropy, Oblique decision tree"
Hardware software co-design of a farming robot,2020-01-01,"Agriculture, Automation, Co-design, Robots"
Making undergraduate labs challenging and useful,2020-01-01,"Experimentation, Lab, Laboratory, Research topic"
Using artificial neural network for selecting type of subcontractor relationships in construction project,2020-01-01,"Artificial neural network, Long-term relationship, Main contractor, Short-term relationship, Subcontractor"
Frame size analysis of optimum dynamic tree in RFID systems,2020-01-01,"Binary tree, Collision, Efficiency, Frame size, Slot, Tags"
Efficiency on fungal inhibition of benzalkonium chloride and lemongrass essential oil on polyester fabric,2020-01-01,"Antifungal agent, Fungi, Indoor air quality, Polyester fabric"
Flexural response of CFRP-strengthened steel beams with initial bond defects,2020-01-01,"Debonding, Fiber-reinforced polymer, Flexural strengthening, Initial bond defect, Steel beam"
A parametric investigation of the steam injection gas turbine system on a cogeneration plant,2020-01-01,"Cogeneration plant, Parametric study, Primary energy saving, Steam injection gas turbine"
A novel digital discrete manufacturing to build up a 3D-object,2020-01-01,"Digital fabrication, Fixtureless assembly, Machine vision"
Uroflowmetry in pregnant women without lower urinary tract symptoms (LUTS),2020-01-01,"Lower urinary tract symptoms, Pregnancy, Uroflowmetry"
The comparison of environmental impacts of carbonized briquettes from rain tree residues and coffee grounds/tea waste and traditional waste management,2020-01-01,"Carbonized briquette, Coffee ground/tea waste, Life cycle assessment, Rain tree"
Enhancement of photoelectrochemical cathodic protection of copper in marine condition by cu-doped TiO2,2020-01-01,"Anti-corrosion, Cu, Photoelectrochemical cathodic protection, TiO2"
Depression and domestic violence experiences among asian women: A systematic review,2020-01-01,"Asia, Domestic violence, Postpartum depression"
Dendritic cells as key players in systemic lupus erythematosus,2020-01-01,"DC-targeted therapies, Dendritic cells, Immune tolerance, Pathogenesis, Systemic lupus erythematosus"
Revisiting nutrient cycling by litterfall—Insights from 15 years of litter manipulation in old-growth lowland tropical forest,2020-01-01,"Forest floor, Litter addition, Litter removal, Litterfall, Nutrient cycling, Nutrient use efficiency, Soil fertility, Trace elements, Tropical lowland forest"
A column generation on two-dimensional cutting stock problem with fixed-size usable leftover and multiple stock sizes,2020-01-01,"B&c, Column generation, CSP, Cutting stock problem, Guillotine cut, Heuristics, Stock size, Two-dimensional cut, Usable leftover"
The effect of non-monetary rewards on employee performance in massive open online courses,2020-01-01,"Employee performance, Massive open online course, Non-mandatory reward, VIE theory"
"Streptomyces bauhiniae sp. Nov., isolated from tree bark of bauhinia variegata Linn. in Thailand",2020-01-01,"Actinomycetes, Polyphasic taxonomy, Streptomyces bauhiniae, Streptomycetaceae, Tree bark"
C-myc contributes to malignancy of lung cancer: A potential anticancer drug target,2020-01-01,"Anticancer drug target, C-Myc, Lung cancer, Proto-oncogene, Review"
"Morphology and histology of female reproductive tract of the dog-faced water snake cerberus rynchops (Schneider, 1799)",2020-01-01,"Dog-faced water snake, Gulf of Thailand, Histology, Oogenesis, Reproductive tract"
"Effect of integrated pictorial handbook education and counseling on improving anemia status, knowledge, food intake, and iron tablet compliance among anemic pregnant women in Indonesia: A quasi-experimental study",2020-01-01,"Anemia pictorial handbook, Health believe model, Hemoglobin"
"Virus-induced pathogenesis, vaccine development, and diagnosis of novel H7N9 avian influenza A virus in humans: a systemic literature review",2020-01-01,"H7N9, pathogenesis, reassortment, review, vaccine"
Search for electroweak production of a vector-like T quark using fully hadronic final states,2020-01-01,"Hadron-Hadron scattering (experiments), vector-like quarks"
Development of thai moral integrity scale in professional nurses,2020-01-01,"Moral integrity, Scale development, Thai professional nurses"
Quantum Phase Estimation Algorithm for Finding Polynomial Roots,2020-01-01,"Eigenvalue problems, Polynomial roots, Quantum algorithm, Quantum phase estimation"
The effectiveness of traditional Thai massage versus massage with herbal compress among elderly patients with low back pain: A randomised controlled trial,2020-01-01,"Ageing, Low back pain, Massage, Randomised controlled trial"
Search for a charged Higgs boson decaying into top and bottom quarks in events with electrons or muons in proton-proton collisions at √s = 13 TeV,2020-01-01,"Hadron-Hadron scattering (experiments), Higgs physics, Supersymmetry"
Antileishmanial activity and synergistic effects of amphotericin b deoxycholate with allicin and andrographolide against leishmania martiniquensis in vitro,2020-01-01,"Allicin, Amphotericin B deoxycholate, Andrographolide, Drug combination, Leishmania martiniquensis, Mundinia, Synergistic effect"
Scene text detection with polygon offsetting and border augmentation,2020-01-01,"Convolutional neural networks, Curved text detection, Scene text detection"
An IoT-Based Thermal Model Learning Framework for Smart Buildings,2020-01-01,"Building energy management (BEM), building thermal model, Internet of Things (IoT), smart buildings"
Pharmacogene variation in Thai Plasmodium vivax relapse patients treated with a combination of primaquine and chloroquine,2020-01-01,"Chloroquine, Pharmacogenes, Plasmodium vivax, Primaquine, Relapse"
The role of head elevation in treatment of vitreous haemorrhage,2020-01-01,"Fundus colour intensity, Head elevation, Visual acuity, Vitreous haemorrhage"
Evidence for WW production from double-parton interactions in proton–proton collisions at √s=13TeV,2020-01-01,"CMS, Physics, WW production"
Condition-Specific Oral Health Impacts in Thai Children and Adolescents: Findings From the National Oral Health–Related Quality of Life Survey,2020-01-01,"adolescent, children, condition-specific oral impact, national survey, oral health–related quality of life"
Sensitivity and specificity of the hearing handicap inventory for elderly-screening Thai version,2020-01-01,"Elderly, Hearing loss, Hearing screening"
A randomized controlled trial comparing the effects of an arm swing exercise and low sodium intake education program with low sodium intake education alone on cardiovascular outcomes in postmenopausal women with prehypertension,2020-01-01,"Arm swing exercise, Blood pressure, Cardiorespiratory fitness, Post-menopausal women"
Performance of breast MRI with MR ductography in evaluation of pathologic nipple discharge,2020-01-01,"Breast MRI, Ductography, MR ductography, Nipple discharge"
"Expectations and satisfaction in the use of the smartphone smoking cessation application ""Thai Rai Kwan""",2020-01-01,"Expectation, Satisfaction, Smart phone application, Smoking cessation"
Silver decorated reduced graphene oxide as electrocatalyst for zinc–air batteries,2020-01-01,"Air cathode, Current density, Graphene, Oxygen reduction, Silver, Zinc–air battery"
Deep learning image-based defect detection in high voltage electrical equipment,2020-01-01,"Deep learning, Defect detection, High voltage electrical equipment, Infrared thermography, Random forest, Support vector machine, Thermal imaging"
"Plasmodium yoelii erythrocyte-binding-like protein modulates host cell membrane structure, immunity, and disease severity",2020-01-01,"EBL, Erythrocyte-binding-like, Interferon, Mouse, Pathogen-host interaction, Phagocytosis, Plasmodium"
The culture from peritoneal dialysis catheter enhances yield of microorganism identification in peritoneal dialysis-related peritonitis,2020-01-01,"Fungus, PD catheter, peritoneal dialysis, refractory peritonitis"
Polyethylene glycol-chitosan oligosaccharide-coated superparamagnetic iron oxide nanoparticles: A novel drug delivery system for curcumin diglutaric acid,2020-01-01,"Chitosan oligosaccharide, Curcumin diglutaric acid, Drug delivery systems, Polyethylene glycol, Superparamagnetic iron oxide nanoparticles"
Pulmonary artery sarcoma: An unusual cause of acquired supravalvular pulmonary stenosis,2020-01-01,"Heart failure, Prognosis, Pulmonary artery, Pulmonary valve, Sarcoma"
Aggregating centrality rankings: A novel approach to detect critical infrastructure vulnerabilities,2020-01-01,"Analytic Hierarchy Process, Critical infrastructures, Criticality analysis, Least squares optimization, Ranking aggregation"
Forecasting International Tourist Arrivals from Major Countries to Thailand,2020-01-01,"Forecasting, Multiple regression, SARIMA, Tourism industry, Tourist arrivals"
Cloud Infrastructure Design Model for Green Smart City: Case Study of Electricity Generating Authority of Thailand,2020-01-01,"Cloud infrastructure, Design model, Green computing, Renewable energy, Smart city, Smart grid"
Exploring Network Vulnerabilities for Corporate Security Operations,2020-01-01,"Elastic stack, Log analysis, Network security, Vulnerabilities"
Low temperature methanation of CO2 on high Ni content Ni-Ce-ZrOδ catalysts prepared via one-pot hydrothermal synthesis,2020-01-01,"Ceria, CO2 methanation, Nickel catalyst, One-pot hydrothermal synthesis, Zirconia"
"Bilateral ureteral obstruction is rapidly accompanied by ER stress and activation of autophagic degradation of IMCD proteins, including AQP2",2020-01-01,"Aquaporin 2, Autophagy, Bilateral ureteral obstruction, Endoplasmic reticulum, Inner medullary collecting duct, Proteomics"
Postmarket laboratory surveillance for forbidden substances in halal-certified foods in Thailand,2020-01-01,"Adulteration, Food protection, Food safety, Halal food product, Haram"
Assessing the effects of information system quality and relationship quality on continuance intention in e-tourism,2020-01-01,"Continuance intention, E-tourism, Information system quality, Perceived value, Relationship quality"
Influence of PbS Quantum Dots-Doped TiO2 Nanotubes in TiO2 Film as an Electron Transport Layer for Enhanced Perovskite Solar Cell Performance,2020-01-01,"Electron transport layer (ETL), PbS quantum dots (PbS QDs), perovskite solar cells (PSCs), TiO_{2} nanotubes (TNTs)"
Profiles of psychological skill use and their relations with self- and coach-rated mental toughness in Thai athletes.,2020-01-01,"coping strategies, elite athletes, mental toughness, Thai"
Fall Detection of Elderly Persons by Action Recognition Using Data Augmentation and State Transition Diagram,2020-01-01,"Action recognition, Data augmentation, Elderly people, Fall detection"
Risk factors for ala nasi pressure sores after general anesthesia with nasotracheal intubation,2020-01-01,"Ala nasi, Dentistry, Medicine, Nasal alar, Nasotracheal intubation, Pressure sore, Risk factors, Surgery"
Transforming YAWL Workflows into Petri Nets,2020-01-01,"Formal model, Petri nets, YAWL workflow"
Immune to happiness - inflammatory process indicators and depressive personality traits,2020-01-01,"Anxiety, Depressive disorders, Inflammation, Neuroticism, Personality"
Relationships between blood leukocyte mitochondrial DNA copy number and inflammatory cytokines in knee osteoarthritis 膝骨关节炎患者全血白细胞线粒体 DNA 复制数量和血浆炎性细胞因子的相关性研究,2020-01-01,"Blood leukocyte, Inflammatory cytokine, Knee, Mitochondrial DNA copy number, Osteoarthritis, R684.3"
Novel paper-based colorimetric immunoassay (PCI) for sensitive and specific detection of salbutamol residues in flesh of swine and urine using Ag3PO4/Ag nanocomposite as label,2020-01-01,"Ag3PO4/Ag nanocomposite, paper-based colorimetric immunoassay (PCI), Red Green Blue (RGB) system, salbutamol, screen-printed technique, swine"
The effects of walking intervention on preventing neck pain in office workers: A randomized controlled trial,2020-01-01,"disability, exercise, musculoskeletal disorder, sedentary worker"
Anion gap reference intervals show instrument dependence and weak correlation with albumin levels,2020-01-01,"Albumin, Anion gap, Electrolyte, Reference interval"
Anatomical Differences Between Foot and Hand Web Space Reconstruction,2020-01-01,"4, anatomical, difference, foot, hand, web space"
Cell-Free Hemoglobin Is Associated With Increased Vascular Resistance and Reduced Peripheral Perfusion in Severe Malaria,2020-01-01,"cell-free hemoglobin, hemodynamics, nitric oxide, Severe malaria, vascular resistance, vascular tone"
Childhood Trauma and Childhood Mental Disorder in Military and Employed Civilian Men,2020-01-01,"childhood mental disorder, childhood trauma, Epidemiology, military"
Clinical and subclinical acute kidney injury in multidrug-resistant septic patients treated with colistimethate sodium: Incidence and clinical outcomes,2020-01-01,"clinical AKI, colistimethate sodium, subclinical acute kidney injury (AKI), urinary liver-type fatty-acid-binding protein, urinary neutrophil gelatinase-associated lipocalin"
Quadrivalent Influenza Vaccine Prevents Illness and Reduces Healthcare Utilization Across Diverse Geographic Regions during Five Influenza Seasons: A Randomized Clinical Trial,2020-01-01,"disease attenuation, healthcare utilization, influenza, seasonal variation, vaccine efficacy"
Optimization of High-Protein Glutinous Rice Flour Production Using Response Surface Method,2020-01-01,"Amino acid, Glutinous rice, High protein flour, Response surface method, α-amylase"
Catalytic pyrolysis of Napier grass with nickel-copper core-shell bi-functional catalyst,2020-01-01,"Carbon microsphere, Catalytic pyrolysis, Gasoline blend stock, Hydrodeoxygenation, Napier grass, Ni-Cu catalyst"
Performance assessment of a hybrid solid oxide and molten carbonate fuel cell system with compressed air energy storage under different power demands,2020-01-01,"Compressed air energy storage, Energy management system, Gas turbine, Molten carbonate fuel cell, Solid oxide fuel cell"
Source of oseltamivir resistance due to single E119D and double E119D/H274Y mutations in pdm09H1N1 influenza neuraminidase,2020-01-01,"E119D/H274Y mutant, H1N1, Molecular dynamics, Neuraminidase, Oseltamivir resistance"
Synthesis and antileishmanial activity of fluorinated rhodacyanine analogues: The ‘fluorine-walk’ analysis,2020-01-01,"Antileishmanial activity, Drug discovery, Fluorine, Rhodacyanines, Structure-activity relationships"
Functional outcomes after selective dorsal rhizotomy followed by minimally invasive tendon lengthening procedures in children with spastic cerebral palsy,2020-01-01,"cerebral palsy, minimally invasive, rhizotomy, spasticity, tendon lengthening"
"Effect of gac fruit (Momordica cochinchinensis) powder on in vitro starch digestibility, nutritional quality, textural and sensory characteristics of pasta",2020-01-01,"Carotenoids, Gac fruit, Pasta, Starch digestibility"
NADPH: Quinone oxidoreductase 1 (NQO1) mediated anti-cancer effects of plumbagin in endocrine resistant MCF7 breast cancer cells,2020-01-01,"Breast cancer, Endocrine resistance, Nqo1, Plumbagin"
Technological Applications of Honeycomb Monoliths in Environmental Processes: A review,2020-01-01,"Adsorbent, Catalyst, Environmental, Honeycomb, Monolith"
Impact of Serum Bicarbonate Levels on Muscle Mass and Kidney Function in Pre-Dialysis Chronic Kidney Disease Patients,2020-01-01,"Chronic kidney disease, Lean body mass, Metabolic acidosis, Muscle mass, Renal function"
Effect of contact force modeling parameters on the system hydrodynamics of spouted bed using CFD-DEM simulation and 2k factorial experimental design,2020-01-01,"2k factorial experimental design, CFD-DEM simulation, Contact force modeling, Hydrodynamics, Spouted bed"
Controlling the strength of Zr (10 1¯ 2) grain boundary by nonmetallic impurities doping: A DFT study,2020-01-01,"Embrittlement, First-principles calculations, Grain boundary, Impurity segregation, Strengthening"
"Land use and land cover change of chanthaburi watershed following 1999, 2006 and 2013 floods",2020-01-01,"Chantaburi, Flood, Geoinformatics, Land use and land cover change (LULCC)"
Effect of indoor environmental quality on building-related symptoms among the residents of apartment-type buildings in Bangkok area,2020-01-01,"apartment-type building, building-related symptoms, fungi, indoor air quality, indoor environmental quality, mold, residential characteristics"
Diffuse large B-cell lymphoma variants: an update,2020-01-01,"Diffuse large B-cell lymphoma, variants, World Health Organization classification"
Serum agrin and talin are increased in major depression while agrin and creatine phosphokinase are associated with chronic fatigue and fibromyalgia symptoms in depression,2020-01-01,"Chronic fatigue, Fibromyalgia, Inflammation, Major depression, Neuro-immune"
"Molecular phylogeny places the enigmatic subfamily Masoninae within the Ichneumonidae, not the Braconidae",2020-01-01,"Braconidae, Ichneumonidae, Masona, Masoninae, molecular phylogenetic analysis"
Validation of the HADS and PSS-10 and psychological status in patients with oral lichen planus,2020-01-01,"anxiety, depression, factor analysis, hospital anxiety and depression scale, oral lichen planus, perceived stress scale"
The Role of Biomarkers in Acute Kidney Injury,2020-01-01,"IGFBP7, IL-18, KIM-1, NGAL, TIMP-2"
Phospholipid-induced silk fibroin hydrogels and their potential as cell carriers for tissue regeneration,2020-01-01,"cell encapsulation, cytocompatibility, DMPG, gelation time, hydrogel, silk fibroin"
Possible use of gypsum waste from ceramics industry as semi-reinforcing filler in epoxidized natural rubber composites,2020-01-01,"Filler, Gypsum waste, Mechanical properties, Rubber, Waste management"
Prevalence and Clinical Outcome of Philadelphia-Like Acute Lymphoblastic Leukemia: Systematic Review and Meta-analysis,2020-01-01,"BCR-ABL1–like, CRLF2, Epidemiology, IKZF1, Young adult"
Simultaneous Analysis of Drugs in Forensic Cases by Liquid Chromatography–High-Resolution Orbitrap Mass Spectrometry,2020-01-01,"Blood analysis, Drug screening, High-resolution mass spectrometry, Liquid–liquid phase extraction, UHPLC–HRMS"
Development and validation of a short version of Chronic Oral Mucosal Disease Questionnaire (COMDQ-15),2020-01-01,"chronic oral mucosal disease, quality of life, short form"
The rate of bone loss slows after 1–2 years of initial antiretroviral therapy: final results of the Strategic Timing of Antiretroviral Therapy (START) bone mineral density substudy,2020-01-01,"antiretroviral therapy, bone mineral density, clinical trial, HIV"
Aspergillus niger upregulated glycerolipid metabolism and ethanol utilization pathway under ethanol stress,2020-01-01,"Aspergillus niger, ethanol response, ethanol utilization pathway, glycerolipid metabolism, metabolomics"
A patient with combined pituitary hormone deficiency and osteogenesis imperfecta associated with mutations in LHX4 and COL1A2,2020-01-01,"Bisphosphonate, Growth, Insulin, Mutation, Skeleton, Thyroxine"
Structure and dynamics of aquaporin-1,2020-01-01,"AQP1, Coarse-grained model, Monte Carlo simulation, Native and denatured phases, Structure, Thermal response"
Computational fluid dynamic design of spent coffee ground cabinet dryer using recycled heat from air compressor,2020-01-01,"Air compressor, Computational fluid dynamics, Dryer, Spent coffee ground, Waste heat"
Shelf-life of shucked oyster in epigallocatechin-3-gallate with slightly acidic electrolyzed water washing under refrigeration temperature,2020-01-01,"Cold storage, Epigallocatechin-3-gallate, Shelf-life, Shucked oyster, Slightly acidic electrolyzed water"
Primer formulations with antibacterial properties for murals,2020-01-01,"Antibacterial properties, Biodegradation, Mural painting, Primer, Silver nanoparticles, Titanium dioxide"
Intestinal organoids in infants and children,2020-01-01,"In vitro disease model, Intestinal organoid, Regenerative medicine, Stem cells"
"Efficacy and safety of gemigliptin as add-on therapy to insulin, with or without metformin, in patients with type 2 diabetes mellitus (ZEUS II study)",2020-01-01,"dipeptidyl peptidase-4, gemigliptin, insulin, type 2 diabetes mellitus"
