Title,Author_count,Open_access,Unique_affiliations_count,cite_count
"Population Structure of Macaca fascicularis aurea, and their Genetic Relationships with M. f. fascicularis and M. mulatta Determined by 868 RADseq-Derived Autosomal SNPs—A consideration for biomedical research",5,2,4,3
"Multiphase deformation of an inverted Permian deepwater rift basin: The Nong Pong Formation, Khao Khwang Fold and Thrust Belt, Thailand",4,0,4,0
Cholangioscopy to diagnose and treat a patient with congenital absence of the cystic duct,4,0,3,0
Importance of Thai macaque bioresources for biological research and human health,4,0,2,1
Disc Hemorrhages Are Associated With Localized Three-Dimensional Neuroretinal Rim Thickness Progression in Open-Angle Glaucoma,10,1,9,1
Prevention of Emerging Infections in Children,3,1,2,1
"A novel modified chitosan/collagen coated-gold nanoparticles for 5-fluorouracil delivery: Synthesis, characterization, in vitro drug release studies, anti-inflammatory activity and in vitro cytotoxicity assay",5,0,2,23
"Amphiphilic quaternized chitosan: Synthesis, characterization, and anti-cariogenic biofilm property",5,0,2,24
Thermodynamic stability and superconductivity of tantalum carbides from first-principles cluster expansion and isotropic Eliashberg theory,5,0,3,4
Growing 3D-nanostructured carbon allotropes from CO2 at room temperature under the dynamic CO2 electrochemical reduction environment,15,0,5,7
Molecular encapsulation of emodin with various β-cyclodextrin derivatives: A computational study,4,0,2,9
Biomechanical properties of the growing and decaying roots of Cynodon dactylon,5,2,5,12
Adverse childhood experiences combined with emotional and physical abuse by the partner predict antenatal depression,5,2,2,5
Learning from terrorist mass casualty incidents: a global survey,33,1,25,5
Self-calcifying lipid nanocarrier for bone tissue engineering,6,0,3,4
Evaluation of complexing agents in the gel electro-membrane extraction: An efficient approach for the quantification of zinc (II) ions in water samples,5,0,3,8
Data-Driven Roadmapping (DDRM): Approach and Case Demonstration,4,0,2,11
Biogeography of the large intestinal mucosal and luminal microbiome in cynomolgus macaques with depressive-like behavior,16,1,10,9
"Geochemistry of evaporitic deposits from the Cenomanian (Upper Cretaceous) Maha Sarakham Formation in the Khorat Basin, northeastern Thailand",7,0,5,6
Assessing face mask littering in urban environments and policy implications: The case of Bangkok,4,1,1,20
"Verification of soil parameters of hardening soil model with small-strain stiffness for deep excavations in medium dense sand in Ho Chi Minh City, Vietnam",4,0,5,15
Virus-like particles displaying recombinant Der p 1 zymogen to optimize IgG blocking antibody response,3,0,2,0
Idiopathic pericardial effusion in patients with hypertrophic cardiomyopathy,8,1,2,0
Case study and numerical simulation of PVD improved soft Bangkok clay with surcharge and vacuum preloading using a modified air-water separation system,7,0,7,12
Generalized bullous fixed drug eruption after Oxford–AstraZeneca (ChAdOx1 nCoV-19) vaccination,4,2,1,12
Osteopontin induces osteogenic differentiation by human periodontal ligament cells via calcium binding domain–ALK-1 interaction,8,0,3,4
In-situ polymerization of polyaniline in PDADMAC/PSS complex membranes: Effect of the polyelectrolyte stoichiometry,4,0,1,2
Direct immunofluorescence staining patterns compared between oral and cutaneous lichen planus,7,0,2,0
Modern on-site tool for monitoring contamination of halal meat with products from five non-halal animals using multiplex polymerase chain reaction coupled with DNA strip,9,0,2,8
"Hydrogen molecule adsorption on pristine and selected-elements (periods 2-4)-doped armchair (5,5) and zigzag (10,0) beryllium oxide nanotubes as hydrogen storage materials",2,1,1,2
A novel yeast-based screening system for potential compounds that can alleviate human α-synuclein toxicity,5,1,2,1
Molecular structure and properties of cassava-based resistant maltodextrins,4,0,2,1
"Electrically controlled transdermal delivery of naproxen and indomethacin from porous cis-1,4-polyisoprene matrix",5,0,3,3
Tolerance development in cow's milk–allergic infants receiving amino acid–based formula: A randomized controlled trial,27,1,17,16
Mechanism of CaO catalyst deactivation with unconventional monitoring method for glycerol carbonate production via transesterification of glycerol with dimethyl carbonate,11,1,9,6
Evaluation of Mental Health and Satisfaction Following Transfeminine Gender-Affirming Surgery in Thailand,6,2,4,2
The sexual function among transgender women who have undergone gender-affirming surgery using penile skin inversion vaginoplasty in Thailand,6,0,2,0
Design equation for stability of a circular tunnel in anisotropic and heterogeneous clay,2,1,2,33
Japanese encephalitis virus infection in meerkats (Suricata suricatta),6,0,5,1
Self-healing Ability of Epoxy Vitrimer Nanocomposites Containing Bio-Based Curing Agents and Carbon Nanotubes for Corrosion Protection,7,2,4,17
Bioactive glass and arginine dentifrices immediately relieved dentine hypersensitivity following non-surgical periodontal therapy: A randomized controlled trial,3,0,1,3
"Immune-inflammatory, coagulation, adhesion, and imaging biomarkers combined in machine learning models improve the prediction of death 1 year after ischemic stroke",15,0,3,9
Synergistic activities of binary accelerators in presence of magnesium oxide as a cure activator in the vulcanization of natural rubber,5,0,2,9
Light-Field Imaging Reconstruction Using Deep Learning Enabling Intelligent Autonomous Transportation System,7,0,5,5
Gain-scheduling offline robust predictive controllers for discrete-time systems with varying parameters,3,0,2,0
Home parenteral nutrition in older vs younger patients: Clinical characteristics and outcomes,12,0,10,2
Competence-based human resource management to improve managerial competence of first-line nurse managers: A scale development,5,0,4,4
Effectiveness of fibroblast growth factor 23 lowering modalities in chronic kidney disease: a systematic review and meta-analysis,6,0,1,3
The effect of short selling on volatility and jumps,4,0,5,5
A German AWMF's S2e/realist synthesis and meta-narrative snapshot of craniomaxillofacial manifestations in COVID-19 patients: Rapid living update on 1 January 2021,10,1,8,9
"1′-Acetoxychavicol Acetate from Alpinia galanga Represses Proliferation and Invasion, and Induces Apoptosis via HER2-signaling in Endocrine-Resistant Breast Cancer Cells",7,0,6,2
Clinical and molecular characteristics of Thai patients with ELANE- related neutropaenia,7,0,2,3
Malignant Paraganglioma in Pregnancy,5,0,2,0
Paragangliome malin pendant la grossesse,5,0,2,0
Comparative study on physicochemical hydrolysis methods for glycerides removal from rice bran acid oil for subsequent γ-oryzanol recovery,4,0,2,4
"Associations between clusters of perceived social support level, depression, and suicidal ideation among transgender women: A latent class analysis",2,1,1,3
An Integration of Project Management Body of Knowledge and Project Management Information System to Improve On-time Deliverable of Liquefied Natural Gas Station Construction Projects,2,1,2,2
The Empirical Formula for the Stiffness of a Spur Gear Pair Based on Finite Element Solutions,5,1,1,0
"Use of daily posture and activity tracking to assess sedentary behavior, toss-and-turns, and sleep duration of independently living Thai seniors",5,1,4,1
Investigation of the Ag species and synergy of Ag-TiO2 and g-C3N4 for the enhancement of photocatalytic activity under UV–Visible light irradiation,4,0,3,24
Tumor Prognostic Prediction of Nasopharyngeal Carcinoma Using CT-Based Radiomics in Non-Chinese Patients,11,1,2,3
Effect of pursed-lip breathing and forward trunk lean positions on regional chest wall volume and ventilatory pattern in older adults: An observational study,5,1,4,0
A highly selective and sensitive electrochemical sensor for dopamine based on a functionalized multi-walled carbon nanotube and poly(: N -methylaniline) composite,4,0,2,5
"China's belt and road initiative in asean: Growing presence, recent progress and future challenges",3,0,1,0
China's belt and road initiative and its implications for ASEAN: An introduction,3,0,1,0
Laos-China railway: Progress and challenges,2,0,2,0
China's BRI and FDI in mainland ASEAN,1,0,1,0
China's belt and road initiative and ASEAN connectivity in development: Can both bring synergy and opportunities together?,1,0,1,0
Benefit imbalance and market domination in cross-border fruit value chain: The case of thai longans,2,0,2,0
Well-defined cyclic silanol derivatives,4,0,3,6
Prevalence and Risk Factors of Feline Immunodeficiency Virus and Feline Leukemia Virus Infection in Healthy Cats in Thailand,7,1,2,1
Extracellular Matrix Derived From Dental Pulp Stem Cells Promotes Mineralization,8,1,3,8
A Novel Patient-specific Titanium Mesh Implant Design for Reconstruction of Complex Orbital Fracture,5,1,2,4
Simple Fabrication of a Continuous-Flow Photocatalytic Reactor Using Dopamine-Assisted Immobilization onto a Fluoropolymer Tubing,5,0,3,4
One-Step Fabrication of Hollow Spherical Cellulose Beads: Application in pH-Responsive Therapeutic Delivery,11,1,6,9
Theoretical screening of highly efficient single-atom catalysts for nitrogen reduction based on a defective C3N monolayer,4,0,2,7
Moderated Mediation Mechanism to Determine the Effect of Gender Heterogeneity on Green Purchasing Intention: From the Perspective of Residents’ Values,5,1,4,0
Prevalence of chronic kidney disease in Asia: A systematic review and analysis,15,1,15,34
In Situ Formation of δ-FAPbI3at the Perovskite/Carbon Interface for Enhanced Photovoltage of Printable Mesoscopic Perovskite Solar Cells,11,0,3,16
Immunogenicity of a third dose viral-vectored COVID-19 vaccine after receiving two-dose inactivated vaccines in healthy adults,15,1,2,38
"The half-life of maternal transplacental antibodies against diphtheria, tetanus, and pertussis in infants: an individual participant data meta-analysis",24,1,15,6
Integrated supply chain resilience framework on SCOR model,4,0,2,0
"Riceberry rice beverage decreases postprandial glycemic response, inflammatory markers and antioxidant status induced by a high-carbohydrate and moderate-fat meal in overweight and obese men",3,0,1,2
Evidence for X(3872) in Pb-Pb Collisions and Studies of its Prompt Production at sNN =5.02 TeV,2304,1,264,21
"Discovery of 3-chlorobenzyl-linked 1,9-diazaspiro[5.5]undecane derivatives, a lead for dengue virus type 2 infection",10,0,5,1
Eliminating viral hepatitis in children after liver transplants: How to reach the goal by 2030,4,1,2,1
A Sensitive and Specific Fluorescent RT-LAMP Assay for SARS-CoV-2 Detection in Clinical Samples,7,0,4,10
Corporate governance and generalist CEOs: evidence from board size,4,0,5,6
Hydrate-Based Gas Storage Application Using Simulated Seawater in the Presence of a Co-Promoter: Morphology Investigation,6,0,3,12
"Influence of injection timing on performance and combustion characteristics of compression ignition engine working on quaternary blends of diesel fuel, mixed biodiesel, and t-butyl peroxide",8,0,8,45
Renewable Energy Embedded Sustainable Supply Chains with Methane Harness: The Gateway to ASEAN Strategy Illustration with Mixed Model Analysis,2,1,4,0
B1 siRNA Increases de novo DNA Methylation of B1 Elements and Promotes Wound Healing in Diabetic Rats,8,1,4,2
In vitro anti-Leishmania activity of 8-hydroxyquinoline and its synergistic effect with amphotericin B deoxycholate against Leishmania martiniquensis,3,1,2,2
Improving mechanical properties and shrinkage cracking characteristics of soft clay in deep soil mixing,4,0,2,25
Learning from noisy out-of-domain corpus using dataless classification,3,0,2,0
Cytotoxic Polyprenylated Benzoylphloroglucinol Derivatives from the Branches of Garcinia schomburgkiana,5,0,3,1
A Performance Comparison between GIS-based and Neuron Network Methods for Flood Susceptibility Assessment in Ayutthaya Province,6,1,4,1
"Microbiological safety and microbiota of Kapi, Thai traditional fermented shrimp paste, from different sources",6,1,2,3
"Intersections between pneumonia, lowered oxygen saturation percentage and immune activation mediate depression, anxiety, and chronic fatigue syndrome-like symptoms due to COVID-19: A nomothetic network approach",3,1,4,28
"Unravelling capability of municipal wastewater treatment plant in Thailand for microplastics: Effects of seasonality on detection, fate and transport",4,0,2,23
An alternative label-free DNA sensor based on the alternating-current electroluminescent device for simultaneous detection of human immunodeficiency virus and hepatitis C co-infection,7,0,3,9
Salt tolerance at vegetative stage is partially associated with changes in grain quality and starch physicochemical properties of rice exposed to salinity stress at reproductive stage,3,0,2,14
Kerevata Belokobylskij (Hymenoptera: Braconidae: Rogadinae) is no longer a Papua New Guinean endemic with descriptions of three new species from the Indomalayan Region,4,0,4,0
The Occurrence of Bedding-Parallel Fibrous Calcite Veins in Permian Siliciclastic and Carbonate Rocks in Central Thailand,7,1,3,1
Dietary Lasia spinosa Thw. Improves Growth Performance in Broilers,13,1,5,8
"Factors associated with electronic cigarettes use among adolescents in Jakarta, Indonesia",2,1,1,9
Influencing factors and gaps of blood donation knowledge among university and college students in Myanmar: a cross-sectional study,2,1,2,2
A Systematic Literature Review of Product Innovation Management for Food Manufacturing,2,0,1,0
Assessing the Antecedents and Consequence of Enterprise Transformation: A Quantitative Approach,4,1,2,1
How to Initiate Fecal Microbiota Transplantation in Developing Countries Using the Behavior Economics Concept of “Choice Architecture”,4,1,2,1
Generation of Porcine Induced Neural Stem Cells Using the Sendai Virus,8,1,4,5
Association of breast feeding and birth interval with child mortality in Pakistan: A cross-sectional study using nationally representative Demographic and Health Survey data,6,1,4,2
Improving the Sustainable Usage Intention of Mobile Payments: Extended Unified Theory of Acceptance and Use of Technology Model Combined With the Information System Success Model and Initial Trust Model,5,1,5,7
Penaeus monodon Interferon Regulatory Factor (PmIRF) Activates IFNs and Antimicrobial Peptide Expression via a STING-Dependent DNA Sensing Pathway,4,1,3,0
30-Day and 1-Year Outcomes With HYDRA Self-Expanding Transcatheter Aortic Valve: The Hydra CE Study,21,1,18,5
"TiO2NTs bio-inspired coatings: Revisiting electrochemical, morphological, structural, and mechanical properties",8,0,6,3
Comparative Analysis of Methods to Identify Bacterial Communities Associated with Rice's Rhizosphere Growing in Paddy Rice Fields,6,0,5,0
Study of electroweak penguin B decays at Belle II experiment,4,1,3,0
20-inch photomultiplier tube timing study for JUNO,4,1,2,0
Fabrication of encapsulated graphene-based heterostructure using molybdenum as edge-contacts,5,1,2,0
Simulation of 3D vortex jets in plasma torch application,2,1,2,0
Fabrication of SnO2 by RF magnetron sputtering for electron transport layer of planar perovskite solar cells,3,1,3,0
Effect of electric potential across electrodes for trapping joss smoke particles in DBD plasma atmospheric pressure,3,1,3,0
Stability and electronic structure of magnesium hydride and magnesium deuteride under high pressure,4,1,2,2
Improving the triple-cation perovskite solar cells by two-step deposition methods with perovskite seeds,2,1,2,0
Amygdala Underlies the Environment Dependency of Defense Responses Induced via Superior Colliculus,7,1,7,1
What drives an innovative behaviour of sustainable community-based enterprises? Insights from a qualitative case study,3,0,2,4
"Study protocol for a randomised, double-blinded, placebo-controlled phase III trial examining the add-on efficacy, cost-utility and neurobiological effects of low-dose naltrexone (LDN) in patients with fibromyalgia (INNOVA study)",14,1,9,4
"Benchmarking superfast electrodeposited bimetallic (Ni, Fe, Co, and Cu) hydroxides for oxygen evolution reaction",7,1,4,29
Ameliorative photocatalytic dye degradation of hydrothermally synthesized bimetallic Ag-Sn hybrid nanocomposite treated upon domestic wastewater under visible light irradiation,9,0,7,19
Development and Validity Test of Social Attachment Multidimensional Scale,5,1,3,6
Anti-HIV antibody development up to 1 year after antiretroviral therapy initiation in acute HIV infection,35,1,12,4
First report of fatty acids in Mimosa diplotricha bee pollen with in vitro lipase inhibitory activity,4,1,2,3
Secure Before Launch: Satellite security guidelines vulnerabilities concerns for space missions,6,,4,0
Cost-utility analysis of transcatheter aortic valve implantation versus surgery in severe aortic stenosis patients with intermediate surgical risk in Thailand,10,,6,1
Effects of Groundwater Extraction and River Regulation on Coastal Freshwater Resources,4,0,4,0
"Isolation, Culture, and Maintenance of Extremophilic Fungi",7,0,4,0
Proteomics and Biomarkers for Kidney Diseases Diagnosis,4,0,1,0
Recent Trends in Nanomedicine for Diagnosis and Treatment of Pulmonary Diseases,10,0,6,0
Multiculturalism and Revolution: An Analytical History of the Chinese Communist Party’s Relationship with Syncretic Religious Movements,1,,1,0
Space-Exploration Learning Toolkits for Students,16,0,7,0
A Life-Development Game for Thai First-Year Engineering Students,8,0,2,0
HPV testing for cervical cancer screening in Mozambique: Challenges and recommendations,15,1,11,2
Foreword by Surichai Wun’gaeo,1,,1,0
Parenteral Nutrition,4,0,3,0
CORDEX Southeast Asia: Providing Regional Climate Change Information for Enabling Adaptation,17,0,12,0
Benign Neonatal Sleep Myoclonus,2,0,2,0
The Potential Use of Functional Ingredients with Probiotics as Immunostimulants,3,0,2,0
EUS-Guided Radiofrequency Ablation of Pancreatic Ductal Adenocarcinoma,1,0,1,0
The Development of Kluai Namwa (Musa Sapientum Linn.) Energy Gel: An Alternative Ergogenic Aid for Enhancing Endurance Running Performance,3,0,2,0
Technological evaluation of strategies to get out of bed by people with Parkinson's disease: Insights from multisite wearable sensors,3,1,3,1
Can a location-based game make players mindful during the gameplay? A case study of Pokémon GO,1,0,1,0
Legacy of Migration: the Muslim community in Bangkok,1,,1,0
Intraoperative Surgeon-performed VS Conventional Anesthesiologist-performed Continuous Adductor Canal Block in TKA: A Randomized controlled trial,6,0,2,0
Success Factors to Promote Innovative Behavior in Organizations,3,,2,1
Thermal Stability and Flame Retardancy of Epoxy/Natural Fiber Composites,3,0,2,0
Miscellaneous Studies on Epoxy/Synthetic Fiber Composites,2,0,2,0
Potential Natural Product-Derived Compounds for Lung Cancer Therapy,4,0,2,0
"Reflections on โลก(ไร้)รูป (Im)material worlds: Tracing creative practice, histories and environmental contexts in artists’ moving image from Southeast Asia and the United Kingdom",6,0,4,0
Liver and Tumor Segmentation in Selective Internal Radiation Therapy 99mTc-MAA SPECT/CT Images using MANet and Histogram Adjustment,4,0,3,0
Financial Derivatives: Markets and Applications: 5th Edition,2,0,2,0
Metallic Biomaterials for Medical and Dental Prosthetic Applications,8,0,9,5
3D-Printed Biomaterials in Biomedical Application,8,0,9,7
Innovareef Concept for Recovery and Rehabilitation of Coral Reef Ecosystems,3,0,1,0
Innovative Process of Amorphous Cellulose - Graphene Oxide Hybrid structure bead,3,0,2,0
Waste Management in the Changing Climate,2,0,1,0
Challenges of Parkinson’s Disease Care in Southeast Asia,5,0,5,0
Preface,4,,4,0
Application of Catalysts Derived from Renewable Resources in Production of Biodiesel,8,0,7,0
"Biodiesel Production: Feedstocks, Catalysts, and Technologies",4,0,4,0
Potential Impacts of Climatic Stress on the Performance of Phyto-bioremediation Techniques,2,0,2,0
"Not Transition, But Translation: A Dialogic Approach to ‘Differences’ in a Korean Diasporic Evangelical Church",1,0,1,0
Editorial: Contemporary Views on the Genetics of Dental and Craniofacial Anomalies,3,1,3,0
Mainstream Strategies for Biodiesel Production,7,0,4,0
User Embedding Sharing with Deep Canonical Correlation Analysis for Dual-Target Cross-Domain Recommender System,3,0,3,0
"“Darling, Beauty is Pain” Female Empowerment, Neoliberal Rationality and Class: a Postfeminist Analysis of This is Me Vatanika",1,1,1,0
Innovations in Intensive Care Nephrology,5,0,5,1
Foreword,1,,2,0
Solving single-vehicle open-loop VRPPD with a limit of distance constraint by using the Genetic Algorithm,2,0,1,0
Machine Learning Techniques to Detect Failure in Hard Disk Drive Test Process,2,0,1,0
Microgrid Loads Clustering in an Electricity Feeder using Genetic Algorithm with Applied DBSCAN Techniques,3,0,1,0
"Deferiprone, an iron chelator, alleviates platelet hyperactivity in patients with β-thalassaemia/HbE",6,1,4,0
"ABO Blood Group, Socioeconomic Status, and Cognitive Function: Evidence from College Students for Better Visual Recognition Associated with the Type O Phenotype",1,,1,0
Bardach’s triple-legged rotation flap as single-staged 3D helical upper-third reconstruction: A technical note,6,,5,0
Recent breakthroughs set by fungal enzymes in the biosynthesis of nanoparticles,4,0,2,0
Cellulose degrading fungi: Nanocellulose production and its agri-environmental applications,5,0,7,0
Matrix materials for coir fibers: Mechanical and morphological properties,3,0,4,0
Production and role of plants secondary metabolites under various environmental pollution,2,0,2,2
Successful school principalship in Thailand: a literature review,2,0,2,0
Enhancing the potential of sugarcane bagasse for the production of ENplus quality fuel pellets by torrefaction: an economic feasibility study,5,1,3,5
Antecedents of IoT adoption in food supply chain quality management: an integrative model,4,1,2,1
Modulating the Combinatorial Target Power of MgSnN2 via RF Magnetron Sputtering for Enhanced Optoelectronic Performance: Mechanistic Insights from DFT Studies,11,0,7,0
ConGen: Unsupervised Control and Generalization Distillation For Sentence Representation,6,,2,0
Elderly Job Opportunity Analytic and Prediction System for Thai Aging Society,8,0,6,0
Forecasting Air Quality Index in Thailand Using Ensemble Method,2,0,1,0
Network-based methods with heterogeneous data to identify severe COVID immune-related genes,3,0,3,0
A Hybrid Book Recommendation System for University Library,2,0,1,0
Transforming Probabilistic Timed Automata to PRISM Model,3,0,2,0
"Exploring the Perception and Observation of Youth on Leadership towards Sustainable Development: A Case Study of Dhaka City, Bangladesh",2,0,3,0
Effect of Sn Impurity on a Commercial Aluminium Alloy for Die Casting,2,0,2,0
An Implementation of DNS Operator and Network Guideline for Migrating Virtual Machine to KubeVirt,2,0,1,0
Job-Candidate Classifying and Ranking System-Based Machine Learning Method,4,0,2,0
Heterogeneous data analysis of hypertrophic cardiomyopathy to prioritize important genes,3,0,2,0
EXACT VALUE OF INTEGRALS INVOLVING PRODUCT OF SINE OR COSINE FUNCTION,2,1,2,0
Developing Thailand Wildfire Prevention Decision Support System,4,,2,0
Mitigating Spurious Correlation in Natural Language Understanding with Counterfactual Inference,7,,3,0
Stabilizing zinc anode via a chelation and desolvation electrolyte additive,7,1,4,81
Reduction of melanin content and tyrosinase and tyrosinase-related protein gene expression by horsfieldone A and maingayone D,5,,2,0
More Than Words: Collocation Retokenization for Latent Dirichlet Allocation Models,3,,2,0
The Effect of Hostile Takeover Threats on Capital Structure: Evidence from Half a Century,3,1,3,0
Immunomodulatory efficacy and safety of Ganoderma lucidum broken spore supplement in patients after chemotherapy,6,,4,0
A 3D End-Effector Robot for Upper Limb Functional Rehabilitation of Hemiparesis Patients,4,1,2,0
Buddhism and Intelligent Technology: Toward a More Humane Future,1,,1,1
Reducing Complexity on Coding Unit Partitioning in Video Coding: A Review,2,1,1,0
Novel Design and Implementation of a Knee Exoskeleton for Gait Rehabilitation with Impedance Control Strategy,3,1,2,0
Alexandrian Cut in Downstream Lignin Valorization to Yield Novel Plasticizers,2,1,3,0
"Exposures, Attitudes, and Behavioral Responses of Young Consumers toward Product Placement through YouTube Video-Game Streaming",1,1,1,0
HOW HOTEL BRAND WEBSITE CONTRIBUTES TO ONLINE HOTEL RESERVATION ON CONSUMER REVIEW WEBSITE?,2,1,1,0
Complex psychiatric comorbidities in Thai trans women: A case series,3,1,1,0
"How far people walk during lunchtime: Comparing actual and perceived walking distances in the Central Business District of Bangkok, Thailand",3,1,3,0
Printability and cytotoxicity of alginate/agarose hydrogel with carboxylmethyl cellulose and apple powder,5,0,1,0
Electroporation of Canine MCT Cells and the Examination by Impedance Measurement,6,0,3,0
Did variants in inborn errors of immunity genes contribute to the extinction of Neanderthals?,9,1,2,0
The effects of double intercritical annealing on microstructure and mechanical properties of 0.107C-2.39Mn-0.453Si dual phase steel,3,1,1,0
"Erratum: In search for near-room-temperature superconducting critical temperature of metal superhydrides under high pressure: A review, (Journal of Metals, Materials and Minerals, (2020), 30(20, (31–41), (10.55713/jmmm.v30i2.858))",1,1,1,0
ANALYTICAL STUDY OF MHD COUPLE STRESS CASSON NANOFLUID-FLOW OVER STRETCHING SURFACE,5,1,6,0
Mediation Effects of Premarital Sexual Permissiveness on the Relationship Between Expectations for Marriage and Marital Intention of Vietnamese Undergraduate Students,8,1,2,0
Research progress of novel zirconium alloys with high strength and toughness,6,1,3,1
"ANALYTICAL ANALYSIS OF STEADY FLOW OF NANOFLUID, VISCOUS DISSIPATION WITH CONVECTIVE BOUNDARY CONDITION",5,1,6,1
Mobile Vehicle to Microgrid for Emergency Distribution System Operation Considering EV SOCs,3,0,2,0
Genome analysis and plant growth promoting activity of Pseudonocardia strain DR1-2 from the root of Dendrobium christyanum Rchb.f.,4,1,1,0
A Study of Using the IoT-based Angklung Smart Band System to Support Music Group Activities for the Elderly in Nursing Homes,5,0,3,0
"ICIP 2022 CHALLENGE ON PARASITIC EGG DETECTION AND CLASSIFICATION IN MICROSCOPIC IMAGES: DATASET, METHODS AND RESULTS",9,2,2,3
Feeding Effects to Gain Enhancement of Microstrip Antennas with Partially Reflective Surfaces,3,0,2,0
"Repurposing fluoxetine to treat lymphocytic leukemia: Apoptosis induction, sigma-1 receptor upregulation, inhibition of IL-2 cytokine production, and autophagy induction",3,0,1,1
Design of Supervisory Model Predictive Control for Building HVAC System Subject to Time-Varying Operating Points,2,0,1,0
Taleng Phai: A Chakrabhand Puppet Play: Characteristics of Performance Literature,1,1,1,0
Locality Bias Effect and Interpretation of Thai Reflexive Anaphors,2,1,1,0
Alternately Coupled Magnetoinductive Waveguide with Nulls-Free Characteristic for Two-Way Wireless Power Transfer Application,5,0,5,0
Coffee Bean Inspection Machine with Deep Learning Classification,4,0,1,0
High Frequency Impedance Spectroscopy of Water-Filled Single Well in a Flat-Bottom Plate,4,0,3,0
Over 90-km 400GBASE-LR8 Repeatered Transmission with Bismuth-doped Fibre Amplifiers,8,,3,4
Transforming nested structures of flowchart into hierarchical coloured Petri Nets,2,,1,0
Is online learning still necessary after the pandemic? A study of students’ opinions towards factors affecting learning,4,,1,0
Buying behavior during online visits at two retail websites: Possible effects of COVID-19,1,,1,0
Using text analytics to discover organizational congruences: A study of the Thai IT industry,1,,1,0
New Switching Patterns Based on Current Space-Vector Diagram Viewpoint to Reduce Input Current Ripple for Three-Level Inverters,4,0,3,0
Machine Learning-Assisted Real-Time Polymerase Chain Reaction and High-Resolution Melt Analysis for SARS-CoV-2 Variant Identification,7,1,3,0
Agent-based Simulation for Convenient Store's Promotion Strategy Selection,4,0,1,0
Fast Maximum-Power-Point-Tracking for Photovoltaic Systems Based on P-V2Characteristic Curve and Its Stability Analysis,4,0,2,0
A Conceptual Framework for Blockchain-based Cannabis Traceability in Supply Chain Management in an Emerging Country,3,0,2,0
Improving a Recommendation Engine for Traditional Trade Between Wholesalers and Retailers Using Association Rules,2,0,1,0
Development of a Virtual Telecommunication System Research Laboratory,6,0,2,1
Bolt Looseness Identification using Faster R-CNN and Grid Mask Augmentation,4,0,2,0
DCAN: Deep Consecutive Attention Network for Video Super Resolution,3,0,1,0
MCSNet: Multi-Channel Sharing Network for Single Image Super-Resolution,3,0,2,0
Performance Analysis of JPEG XR with Deep Learning-Based Image Super-Resolution,2,0,1,0
Multi-class Vehicle Counting System for Multi-view Traffic Videos,3,0,2,0
Optimal Deep Multi-Route Self-Attention for Single Image Super-Resolution,3,0,1,0
Development of Classification Model for Public Perception of Nuclear Energy in Social Media Platform using Machine Learning: Facebook Platform in Thailand,4,,5,1
Technology Transfer of Convolutional Neural Networks: An Example,5,,3,0
Bacopa monnieri protects neuronal cell line and Caenorhabditis elegans models of Alzheimer's disease through sigma-1 receptor antagonist sensitive and antioxidant pathways,6,1,3,1
Effects of Chemical Additives in Refolding Buffer on Recombinant Human BMP-2 Dimerization and the Bioactivity on SaOS-2 Osteoblasts,4,1,2,0
A Systematic Review of the Key Success Factors of Sports Event Management: A Resource-based View Approach,2,1,2,1
Virtualization System as a Decision-Making Report: A Case Study of the National Research Council of Thailand,4,,3,0
"Sons, husbands, brothers: The Gothic worlds of Thai men in the films of Kongkiat Khomsiri",1,0,1,0
Surface Discoloration of 3D Printed Resin-Ceramic Hybrid Materials against Various Stain Beverages,6,,3,0
OSS-AQM: An Open-Source Software Quality Model for Automated Quality Measurement,2,0,1,0
User Story Risk Prioritization Model for Agile Software Development,2,0,1,0
MAPPING RESEARCH TRENDS IN MOBILE TECHNOLOGY IN WELLNESS TOURISM DESTINATION: A BIBLIOMETRIC AND VISUALIZED ANALYSIS,4,1,3,2
Real-Time Obstacle Detection for People with Visual Disabilities on Mobile Phone Using Optical Flow and Delaunay Triangulation,6,0,1,0
"Biodiversity of the Buffalo Leeches Genus Hirudinaria (Arhynchobdellida, Hirudinidae) in Southern Thailand Revealed from DNA Barcoding",5,,2,1
"Identifying plant species and their usage for landscape on the historical mural paintings of Nan, Thailand",2,1,1,0
Understanding the Dynamic Creative Clustering in the Phra Athit Road Area of Bangkok,1,1,1,0
Revisiting the effect of team passion displayed during national anthems on subsequent success: A replication and extension,5,2,1,0
Outcomes of a multidisciplinary transition clinic for youth with type 1 diabetes,9,0,2,0
Therapeutic Potential of the Medicinal Plant Tinospora cordifolia–Minireview,7,1,6,1
Elevation of plasma phosphorylated tau181 during neurological illnesses affecting consciousness and kidney dysfunction,5,1,2,0
Capability of single and double elements doped perovskite oxide catalysts in 5-hydroxymethyl furfural oxidation,7,0,3,0
The Role of Volunteerism and Buddhist Ethics for the Covid-19 Pandemic Response in Thailand,2,1,2,0
PAC-MAN: Multi-Relation Network in Social Community for Personalized Hashtag Recommendation,2,1,1,1
The Impact of Pre-service Teachers' Pedagogical Beliefs on Teaching Science as Inquiry: A Silent Antagonist for Effective Inquiry-Based Science Lessons,3,1,2,1
Accuracy of the rotator cuff reparability score,4,1,3,0
Surface Roughness and Hardness of CAD/CAM Ceramic Materials after Polishing with a Multipurpose Polishing Kit: An in Vitro Study,3,1,1,1
