Title,Author_count,subtype,Subject_area_count,Cite_count
"Material flow analysis of crt monitor, electric fan and refrigerator through the primitive e-waste dismantling in buriram province, thailand",5,cp,2,2
Preparation and properties of graphene / poly(Ethylene terephthalate) composite fibers,2,cp,3,4
"Heavy metal contamination of surface water and groundwater from the waste electrical and electronic equipment (weee) recycling area in buriram, thailand",4,cp,2,0
"Spatial variation of heavy metals contamination in soil at e-waste dismantling site, buriram province, thailand",3,cp,2,0
"Geopolymer bricks from concrete residue and palm oil fuel ash: Evaluating physical-mechanical properties, life cycle assessment and economic feasibility",3,ar,2,5
"Spatial distribution of pm10 and PM2.5 in Ambient Air at E-waste Dismantling Community in Buriram, Thailand",4,cp,2,0
"E-waste dismantling community toward circular economy with ineffective hazardous waste management: a case study in buriram province, thailand",4,cp,2,0
Printability analysis of compostable films by flexographic water based ink,2,cp,3,6
3d printed titanium dioxide thin films for optoelectronic applications,3,cp,3,2
Scalable Hyper-Ellipsoidal Function with Projection Ratio for Local Distributed Streaming Data Classification,2,ar,4,1
Photocatalytic degradation of organic micropollutants in water by zr-mof/go composites,5,ar,2,16
Defective neutrophil function in patients with sepsis is mostly restored by ex vivo ascorbate incubation,7,ar,2,16
"Land snail genus Sarika Godwin-Austen, 1907 (Eupulmonata: Ariophantidae) from Cambodia, with description of three new species",6,ar,1,8
Circular copper economy and e-waste recycling issues in developing Asian countries,1,cp,1,0
Evaluation of the effects of citizen behaviors on the volume of wEEE generation in Thailand,4,cp,1,2
Preliminary study on the microplastic contamination of beach sand from eastern Thailand,2,cp,1,2
Metals recovery from copper sludge using eggshell waste as CaCO3 flux,4,cp,1,0
The use of aqua regia for gold recovery from RAM in discarded printed circuit boards,4,cp,1,1
Silicon recovery from end-of-life solar PV cell,2,cp,1,0
Effects of particle geometry on the bubble attachment during hybrid jig separation,12,cp,1,0
Color discriminant variable to separate dijet resonances at the LHC,4,cp,1,0
Effect of Maintenance Intravenous Iron Treatment on Erythropoietin Dose in Chronic Hemodialysis Patients: A Multicenter Randomized Controlled Trial,12,ar,1,2
Determination of the volumetric soil water content of two soil types using ground penetrating radar: A case study in Thailand,3,ar,2,1
Macroprolactinemia in patients with hyperprolactinemia: An experience from a single tertiary center,6,ar,1,1
Structural basis of specific glucoimidazole and mannoimidazole binding by os3bglu7,7,ar,2,13
Performance of water hyacinth (Eichhornia crassipes) in the treatment of residential and surimi wastewater,3,ar,2,2
Coconut husk (Cocos nucifera) cellulose reinforced poly vinyl alcohol-based hydrogel composite with control-release behavior of methylene blue,3,ar,4,14
Biogas production from beverage industry wastes by co-digestion,3,ar,1,2
Geographical information system based planning and economic assessment of centralized and decentralized biogas plants for electricity generation,5,ar,1,3
"The moderating effect of leadership on the relationship of employee satisfaction, customer orientation, and organization performance",2,ar,1,1
"Modeling mangrove above-ground biomass using terrestrial laser scanning techniques: A case study of the avicennia marina species in the Bang Pu District, Thailand",2,ar,3,1
Clinical and preclinical therapeutic outcome metrics for USH2A-related disease,14,ar,3,19
Nurse infected with Covid-19 from a provisional dengue patient,6,le,7,15
Risk and Uncertainty Analysis of Cooling Demand in Multi-Chiller System Using Downside Risk Constraints Method,3,ar,3,0
Certification for the peer review process & evaluation of the peer review process & certification for non existence of artificial citations,1,ar,2,0
"Revision of the western palaearctic species of aleiodes wesmael (hymenoptera, braconidae, rogadinae). Part 2: Revision of the A. apicalis group",3,ar,2,4
Trajectories of cognitive ageing among thai later-life adults: The role of education using the characteristics approach,2,ar,6,6
Pyrethroid insecticides in households from urban areas: An association of the 3-pba metabolite and hand wipes,5,ar,1,1
"Prevalence of high-risk nonavalent vaccine-type human papillomavirus infection among unvaccinated, sexually active asian female adolescents with and without perinatally acquired HIV infection",26,ar,3,2
"Spatial and temporal variation of groundwater recharge in shallow aquifer in the Thepkasattri of Phuket, Thailand",3,ar,2,5
A study on correlations between computer-aided instructions integrated environmental education and students' learning outcome and environmental literacy,3,ar,2,6
Urban Navigation System with Multiple Sub-Maps and Multiple Sub-Navigators,3,ar,3,0
A comparative study of customer preferences for telecommunication technologies in pakistan,6,ar,1,0
Production of non-timber forest products (NTFPS) and diversity of harvesters’ practices and decision-making processes in Northern Thailand community forests Production de produits forestiers non ligneux et diversité des pratiques de récolte et des processus décisionnels des exploitants dans les forêts communautaires du nord de la Thaïlande Producción de productos forestales no leñosos y diversidad de las prácticas de recolección y de los procesos decisorios de los explotadores forestales en los bosques comunales del norte de Tailandia,3,ar,3,3
Experimental and analytical study on reinforcing steels with threaded mechanical couplers under monotonic and cyclic loadings,3,ar,1,2
Seismic strengthening of RC frame and brick infill panel using ferrocement and expanded metal,3,ar,1,3
Consensus synthesis of robust cooperative control for homogeneous leader-follower multi-agent systems subject to parametric uncertainty,3,ar,1,1
Strengthening of shear-critical RC columns by highstrength steel-rod collars,3,ar,1,15
Compression-shear behavior and water impermeability of rubber seal in precast concrete structures,2,ar,1,1
Tolerance and Control Solutions of Two-Sided Interval Linear System and Their Applications,3,cp,2,1
α-Glucosidase Inhibitory and Glucose Uptake Stimulatory Effects of Phenolic Compounds From Dendrobium christyanum,6,ar,4,10
Mechanical and thermal neutron attenuation properties of concrete reinforced with low-dose gamma irradiated PETE fibers and sodium borate,4,ar,1,5
"Two new species of the millipede genus plusioglyphiulus silvestri, 1923 from Cambodia (Diplopoda, spirostreptida)",8,ar,2,4
Effects of mold sealing and fiber volume fraction on properties of rice straw/unsaturated polyester biocomposites,6,re,1,0
"Organic geochemical characteristics of Mae Teep coal deposits, Thailand",2,ar,1,0
Monitoring paint and primer samples using multispectral and hyperspectral imaging techniques,3,ar,1,2
Social and economic transformation in Tanzania and South Korea: Ujamaa and Saemaul Undong in the 1970s Compared,2,ar,1,1
Antibacterial property of chitosan against e. Faecalis standard strain and clinical isolates,5,ar,2,4
Imagining a false alibi impairs concealed memory detection with the autobiographical implicit association test,3,ar,1,7
"Assessment of sustainable utilization of ecosystem services in different stages of mangrove forest restoration at klong khone sub-district, Samut Songkhram province, Thailand",3,ar,1,1
Co-digestion of modified tapioca starch sludge and shrimp pond sediment as a method to improve system stability and biogas production,2,ar,1,2
Design of Stimuli-Responsive Polyampholytes and Their Transformation into Micro-Hydrogels for Drug Delivery,3,ch,2,2
"Phylogenetic diversity of cultured bacteria from prevalent species of corals around Samae San island, Thailand",4,ar,1,0
Geochemical characteristics of three hot springs from western Thailand,4,ar,1,2
Risk-based performance of combined heat and power based microgrid using information gap decision theory,2,ar,3,10
The novel costotransverse foramen block technique: Distribution characteristics of injectate compared with erector spinae plane block,3,ar,1,32
In silico screening of chalcones against epstein-barr virus nuclear antigen 1 protein,7,ar,1,0
Paper-based sensors for the application of biological compound detection,7,ch,2,4
"Mature gonadal histology and gametogenesis of the tortoise beetle Aspidimorpha sanctaecrucis (Fabricius, 1792) (coleoptera: Cassidinae: Chrysomelidae): Histological observation",8,ar,1,4
The acceptance of using information technology for disaster risk management: A systematic review,5,re,1,31
Alternative method for mercury detection using square wave anodic striping voltammetry,5,cp,2,2
A simple closed-form formula for the conditional moments of the Ornstein-Uhlenbeck process,3,ar,1,10
"Monochoria angustifolia (G. x. wang) boonkerd & tungmunnithum, the new species of the genus monochoria from thailand",3,ar,1,1
Microwave cooking enhances glycaemic potential of rice: An in vitro study,4,ar,2,2
Combination of B-mode and color Doppler mode using mutual information including canonical correlation analysis for breast cancer diagnosis,2,ar,3,2
"Streptomyces mimosae sp. nov., an endophytic actinomycete isolated from the root of mimosa pudica in Thailand",8,ar,2,6
A Thermodynamics-Based Nonlocal Bar-Elastic Substrate Model with Inclusion of Surface-Energy Effect,5,ar,1,6
Size-Optimized Microspace Culture Facilitates Differentiation of Mouse Induced Pluripotent Stem Cells into Osteoid-Rich Bone Constructs,7,ar,2,9
Role of opioidergic system in regulating depression pathophysiology,2,re,2,5
"Chlorophyll fluorescence, leaf gas exchange, and genomic analysis of chromosome segment substitution rice lines exposed to drought stress",12,ar,2,2
"A new species of buffalo leech in the genus hirudinaria whitman, 1886 (Arhynchobdellida, hirudinidae) from Thailand",5,ar,2,4
Cytokine expression in dengue fever and dengue hemorrhagic fever patients with bleeding and severe hepatitis,12,ar,3,27
Incidence of travelers' diarrhea among adult foreign travelers in Thailand: A prospective study,8,ar,3,3
Immunological disturbances and neuroimaging findings in major depressive disorder (MDD) and alcohol use disorder (AUD) comorbid patients,3,ar,1,2
Success factors of technology transfer process of entrepreneurial food smes in Thailand,3,ar,3,0
Context-Aware User and Item Representations Based on Unsupervised Context Extraction from Reviews,3,re,3,4
Incidence and impact of acute kidney injury on patients with implantable left ventricular assist devices: a Meta-analysis,16,ar,2,13
Mechanical properties of aramid fiber-reinforced composites and performance on repairing concrete beams damaged by corrosion,4,ar,1,11
In vitro biological activities of thunbergia laurifolia stem and leaf with reference to rosmarinic acid,3,ar,1,1
Total distance and radius of wandering of patients with COVID19 before the first final diagnosis: GPS tracking analysis,2,le,1,0
Predictors and level of knowledge regarding Parkinson's disease among patients: A cross-sectional study from Thailand,5,ar,1,0
A trial to generalise evaluation of key driving factors of port-city waterfront development,6,ar,4,5
Construction of a neuro-immune-cognitive pathway-phenotype underpinning the phenome of deficit schizophrenia,4,ar,1,18
Heavy metals levels in breast milk of lactating mothers working in heavy metals contaminated factories,4,ar,2,5
Thai adaptations of the javanese panji in cosmopolitan ayutthaya,2,ar,3,4
Quality evaluation using tlc methods with reference to Brazilin content of caesalpinia sappan heartwoods in Thailand,3,ar,1,2
Antimicrobial electrospun fiber mat from gelatin and crude extract of lipopeptides,5,ar,1,0
Effect of passive aeration on fed batch composting of organic waste in compost bioreactors,2,ar,2,0
Engineering properties of controlled low-strength material (CLSM) as an alternative fill material,3,cp,1,4
Treatment conditions used in microbial induced calcite precipitation for sandy soil improvement,3,cp,1,0
Influence of the spatial variability of hydraulic parameters on rainfall-induced landslides,2,cp,1,0
Automated Firearm Classification from Bullet Markings Using Deep Learning,10,ar,4,7
Success factors for public-private partnership infrastructure projects in Vietnam,3,ar,3,21
"Breathing modes, quartic nonlinearities and effective resonant systems",1,ar,3,5
Self-identification resnet-arima forecasting model,3,ar,2,5
Statistical experimental design for carbon dioxide capture in circulating fluidized bed using computational fluid dynamics simulation: Effect of operating parameters,5,ar,1,6
"Effect of tilt angle, gap distance and height on velocity profile volume of single and twin jet fan system using 2k factorial experiment analysis",3,ar,1,0
"""4M 1I"": An empirical determination of the sustainable cultural inheritance of local Thai wisdom",3,ar,2,0
The influence of e-government adoption and political stability on levels of happiness: A panel study of ASEAN countries,4,ar,2,3
"Disastrous impact of corruption, political instability and expropriation risk on quality of education: Evidence from Asian countries",2,ar,3,3
Surface Enhancement and Structure Formation of Metakaolin from Thailand Kaolin on the Various Calcination Temperature,7,cp,1,3
Innovativeness as antecedents to firm performance: The mediating role of competitive advantage and supply chain flexibility of manufacturing firms,5,ar,3,2
Synthesis of Ni Nanoparticles for Solar Selective Absorber by Chemical Reduction Method,5,cp,1,9
Equivalent Circuit Parameters of Hybrid Quantum-Dot Solar Cells,10,cp,1,5
Impact of supply chain uncertainties on supply chain performance in manufacturing companies: Moderating role of organisational centralization,2,ar,3,0
Effect of substrate temperature on GaAs nanowires growth directly on Si (111) substrates by molecular beam epitaxy,5,cp,1,0
"Plasma indoleamine-2,3-dioxygenase (Ido) is increased in drug-naïve major depressed patients and treatment with sertraline and ketoprofen normalizes ido in association with pro-inflammatory and immune-regulatory cytokines",4,ar,2,10
Finite integration method via chebyshev polynomial expansion for solving 2-D linear time-dependent and linear space-fractional differential equations,3,ar,1,2
"The impact of citizen trust, citizen disposition and favourable social characteristics on the adoption of e-government: Mediating roles of perceived behavioural control",3,ar,2,3
"Green training, green project and green construction as antecedents of customer satisfaction: Examining the mediating role of green supply chain management",5,ar,3,2
"Role of advanced manufacturing technology, Human capital and employee empowerment to enhance manufacturing industry supply chain performance",4,ar,3,2
Composite hollow fiber membranes of modified zeolite y for biogas upgrading,3,cp,1,2
Influence of Acid Additive on Nanoporous Carbon Materials via HTC for Catalyst Support,5,cp,1,0
"Strategic leadership, organizational innovativeness and the firm supply performance: The mediating role of information technology capability",4,ar,3,5
On 2-absorbing primary ideals in commutative Ί-semirings,2,ar,1,0
Some forbidden rectangular chessboards with generalized knight’s moves,3,ar,1,2
Pd modification and supporting effects on catalytic dehydration of ethanol to ethylene and diethyl ether over W/TiO2 catalysts,4,ar,2,3
Aptamer-gelatin composite material for prolonging PDGF-BB release,4,ar,1,0
Cost-Effectiveness of Primary HPV Screening Strategies and Triage With Cytology or Dual Stain for Cervical Cancer,4,ar,2,2
Erratum: Association of Body Dysmorphic Disorder with Leptin Levels in Patients with Normal Weight Undergoing Liposuction: A Matched Case Study (Plastic and Reconstructive Surgery - Global Open (2019) 7 (e2482) DOI: 10.1097/GOX.0000000000002482),7,er,1,1
Investigation of crosslink structure of natural rubber during vulcanization using X-ray absorption near edge spectroscopy,2,ar,2,1
Stress and associated risk factors among the elderly: A cross-sectional study from rural area of Thailand,6,ar,3,9
Filling-and-dragging technique for a particle-entrapment using triangular microwells,4,ar,1,1
Neural network-based hybrid estimator for estimating concentration in ethylene polymerization process: An applicable approach,3,ar,1,2
A BIM-integrated relational database management system for evaluating building life-cycle costs,3,ar,1,8
Airborne chloride intensity and chloride ion penetration into mortar specimen in Thailand,5,ar,1,5
Optimization of biodiesel production from waste cooking oil in a continuous mesoscale oscillatory baffled reactor,7,ar,1,10
Software analytics for manual activities using developer work elements,1,ar,1,2
Determinants of viral resuppression or persistent virologic failure after initial failure with second-line antiretroviral treatment among asian children and adolescents with HIV,11,ar,1,1
Two Flavonoid-based compounds from murraya paniculata as novel human carbonic anhydrase isozyme II inhibitors detected by a resazurin yeast-based assay,6,ar,2,8
"Determinants of quality education in asian countries: Impact of social globalization, happiness and research and development",2,ar,3,2
Collaborative learning of estimation of distribution algorithms for RNA secondary structure prediction,2,ar,4,1
The examination of the effects of land use development on the balance of mass transit ridership,3,ar,1,1
Development of Nested PCR-Heteroduplex Mobility Assay for Determination of Genetic Diversity in the Block 2 Region of the Plasmodium falciparum Merozoite Surface Protein 1 Gene,4,ar,2,0
Message from technical program chair,7,ed,5,0
Hypertension Subtypes among Thai Hypertensives: An Analysis of Telehealth-Assisted Instrument in Home Blood Pressure Monitoring Nationwide Pilot Project,21,ar,1,7
Message from general chair,1,ed,5,0
"Knowledge, attitude, and practices (KAP) survey towards pelvic floor muscle training (PFMT) among pregnant women",4,ar,3,10
Chibumons: A positive effect on game to undergraduate students,5,ar,2,2
"Effect of dietary inclusion of gynura divaricata (L.) on growth performance, hematology, and carcass fat deposition in broilers",3,ar,1,1
EBV-associated lymphoid interstitial pneumonia in IBD patient: Case report and literature review,4,ar,1,3
"Graphs with cyclomatic number three having panconnected square, II",3,ar,1,1
Incidence and Risk Factors of Postcontrast Acute Kidney Injury in Patients with Acute Ischemic Stroke,4,ar,1,5
Chapter 34: Information technology issues in Thailand,3,ch,1,0
Facile and fast detection of genistein in derris scandens by square wave voltammetry using a cobalt(Ii) phthalocyanine-modified screen-printed electrochemical sensor,4,ar,1,7
Assessing the outcomes of farmers on promoting herbal medicine use,4,ar,2,0
Effect of actinomycin D isolated from the cultured broth of marine streptomyces spp. On cell division protein FtsZ,7,ar,5,1
Innovation of green chemistry for synthesizing nanoporous and microporous aluminosilicate via microemulsion technique,4,ar,5,0
Effect of calcination temperature of musa sapientum linn peels as a novel biobased heterogeneous catalyst for soybean oil-derived fatty acid methyl ester formation,7,ar,5,2
Classification of Generation of Thai Facebook Users Using Deep Learning with Probability of Words,2,cp,2,1
"A remarkable new species of the millipede genus Trachyjulus Peters, 1864 (Diplopoda, Spirostreptida, Cambalopsidae) from Thailand, based both on morphological and molecular evidence",6,ar,2,11
"The genus Vipio Latreille (Hymenoptera, Braconidae) in the Neotropical Region",4,ar,2,0
An efficient proposed yangon railway system simulation module,8,cp,5,1
"IoT devices and edge gateway provisioning, realtime analytics for simulated and virtually emulated devices",4,cp,5,3
Design and testing of autonomous steering system implemented on a toyota Ha:Mo,10,cp,5,2
Ticket machine queuing system design application for service efficiency simulation and comparison,5,cp,5,3
Support for health-care professionals during Wuhan Coronavirus infection outbreak,1,no,1,2
4G enabled phonebot with cloud based SLAM,10,cp,5,0
An efficient ALOHA based collision resolution algorithm for RFID,7,cp,5,2
An alternative method to test scale invariance,3,ar,2,0
Manufacture and properties of salt balls as space holder for open-cell metallic foams,2,ar,5,0
"Gut dysbiosis dysregulates central and systemic homeostasis via subop-timal mitochondrial function: Assessment, treatment and classification implications",2,re,1,61
Study on binder removal and green properties of tungsten carbide-nickel hardmetals fabricated by powder injection moulding,3,ar,5,1
The image of “opening and changing” Vietnam in thai contemporary fiction books,1,ar,1,0
Development of a sample treatment method for a flow injection determination of iodine in eggs: A comparison study,3,ar,1,4
Influential Factors of an Asynchronous BCI for Movement Intention Detection,3,ar,4,6
The influence of grammatical gender on russian and thai speakers’ cognition,2,ar,1,0
"Secularity, emotion and law in Ian McEwan’s: The children act",1,ar,1,0
Interdependent multi-task learning for simultaneous segmentation and detection,6,cp,1,0
"Corynebacterium suranareeae sp. Nov., a glutamate producing bacterium isolated from soil and its complete genome-based analysis",7,ar,2,7
Physiological mechanisms of the seedling stage salt tolerance of near isogenic rice lines with the 'KDML105' genetic background,6,ar,1,4
Determination of stimulating factors of wild Asian elephant (Elephas maximus) dispersal from the kaeng krachan national park to surrounding land use in Thailand,4,ar,1,2
Determination of the activation energy and kinetics properties of algae (Sargassum polycystum) via thermogravimetric analysis,5,ar,1,5
Rinsing with L-Ascorbic Acid Exhibits Concentration-Dependent Effects on Human Gingival Fibroblast in Vitro Wound Healing Behavior,3,ar,1,10
The impact of employee attribution on the employee attitude and behavior: Mediating role of organizational culture,4,ar,1,0
Application of FGD waste for degraded soil amendment for sustainable agriculture,4,ar,1,2
"Interfacial tension measurement for alkaline-polymer flooding application for oil from fang Oilfield, Thailand",4,ar,1,5
Three-dimensional fibrous iron as anode current collector for rechargeable zinc–air batteries,6,ar,5,11
"Mid-palm recording technique, a new electrodiagnostic approach in Martin-Gruber anastomosis",4,ar,3,0
Clinical Characteristics and Treatment Outcomes in Endogenous Cushing's Syndrome: A 15-Year Experience from Thailand,3,ar,1,0
Duplex optical amplifier for 10 Gb/s ethernet link over 120 km SSMF and 15 km DCF,3,cp,5,0
The effects of human resource practices on perceived organizational support and job satisfaction in pharmacy industry of Bangkok city in Thailand,3,ar,1,1
The impact of human resource perception of employees on the human resource perception of managers in the pharmacy companies in Thailand,4,ar,1,0
Imported Wuhan coronavirus infection: Is there any correlation with number of immigrants from endemic area and period after the first outbreak?,2,le,1,0
Long-term outcomes of laparoscopic versus open liver resection for hepatocellular carcinoma: Retrospective case-matched study,5,ar,1,0
The impact of HR practices on the services innovation behavior in the pharmacy sector of Thailand: Mediating role of organizational commitment,3,ar,1,1
Does HRM technology influence the organizational performance in pharmacy sector of Thailand? Mediation of marketing capability,2,ar,1,2
"Genetic adaptations, biases, and evolutionary analysis of canine distemper virus Asia-4 lineage in a fatal outbreak of wild-caught civets in Thailand",6,ar,2,11
"Impact of training facilities, benefits and compensation, and performance appraisal on the employees' retention: A mediating effect of employees' job satisfaction",3,ar,1,9
Identifying the predictors of the turnover intentions: A case of Thailand pharmaceutical companies,4,ar,1,1
Identification and lipolytic activity of yeasts isolated from foods and wastes,4,ar,2,8
The correlation of Thai Mental State Examination (TMSE) and Montreal Cognitive Assessment (MOCA) and conversion table,6,ar,1,4
Vitamin D status and biomarkers correlation in Thai cancer patients,4,ar,1,1
"Antibacterial and antiproteinase activities of a double whey acidic protein domain-containing protein from Penaeus vannamei Boone, 1931 (Decapoda, Penaeidae)",5,ar,2,3
"The role of emotional demands, supervisor support and training opportunities towards work engagement among employees in pharmaceutical companies of Thailand",3,ar,1,2
In vitro susceptibility of Thai Pythium insidiosum isolates to antibacterial agents,7,ar,3,12
Bone mineral density changes among people living with HIV who have started with TDF-containing regimen: A five-year prospective study,18,ar,1,12
Unsupervised Anomaly Detection and Localization Based on Deep Spatiotemporal Translation Network,3,ar,4,47
Angiodysplasia Segmentation on Capsule Endoscopy Images Using AlbuNet with Squeeze-and-Excitation Blocks,2,cp,2,2
Temperature effect on propylene polymerization behavior over Ziegler-Natta catalyst with different cocatalyst systems,3,ar,5,6
A Comparative Study of Pretrained Language Models on Thai Social Text Categorization,4,cp,2,4
Stock Return Prediction Using Dual-Stage Attention Model with Stock Relation Inference,2,cp,2,2
Bioprinting Strategies for Secretory Epithelial Organoids,3,ch,2,4
"Human plasmodium vivax diversity, population structure and evolutionary origin",30,ar,2,15
"Factors affecting firm’s energy efficiency and environmental performance: The role of environmental management accounting, green innovation and environmental proactivity",3,ar,2,8
Does CO2 emission have any link with the change democratic conditions in ASEAN countries?,3,ar,2,1
Generating Realistic Users Using Generative Adversarial Network with Recommendation-Based Embedding,3,ar,3,9
Microstructural analysis of Sn-3.0Ag-0.5Cu-TiO2 composite solder alloy after selective electrochemical etching,6,ar,5,11
Environmental temperature affects fat and carbohydrate oxidations during recovery period after moderate intensity exercise in obese women,4,ar,1,1
Assessment of learning curve for laparoscopic liver resection in low-volume center,5,ar,1,1
Recovery as nursing outcome among persons with major depressive disorder: 30-Thai mental health recovery measure,4,ar,1,0
Amoxicillin versus amoxicillin-clavulanate for prophylaxis of infection in dog and cat bite/scratch: A randomized comparative study,3,ar,1,0
Can MRI features predict histopathology and molecular subtypes of breast cancer?,2,ar,1,0
Thai society for metabolic and bariatric surgery consensus guideline on bariatric surgery for the treatment of obese patient in Thailand,20,ar,1,4
Efficient use of energy resources on Malaysian farms,3,ar,2,0
External forces transforming thai private universities,3,ar,2,1
Shape memory polymers from bio-based benzoxazine/epoxidized natural oil copolymers,5,ar,7,13
Perspectives in allergen-specific immunotherapy: Molecular evolution of peptide-and protein-based strategies,1,re,3,6
"Frequency and molecular identification of cryptosporidium species among immunocompromised patients referred to hospitals, Central Iran, 2015-16",9,ar,2,5
"Quantification of chlorogenic acid, rosmarinic acid, and caffeic acid contents in selected thai medicinal plants using RP-HPLC-DAD",3,ar,1,18
Optimization of biogas production from codigestion of waste activated sludge and modified tapioca starch sludge,2,ar,4,2
"Ceropegia phuchongensis (Apocynaceae, asclepiadoideae), a new species from eastern Thailand",2,ar,2,4
Crowdsourcing Hypothesis Tests: Making transparent how design choices shape research results,192,ar,1,80
Empirical Evaluation of High-speed Cost-effective Ro-FSO System by Incorporating OCDMA-PDM Scheme under the Presence of Fog,4,ar,3,28
Devise of thermoelectric generator incorporated of a heat exchanger for power generation and heat recovery,2,ar,3,3
Determination of dose and efficacy of atracurium for rapid sequence induction of anesthesia: A randomised prospective study,4,ar,3,2
Thailand’s Challenges in Implementing Anti-Trafficking Legislation: The Case of the Rohingya,1,no,5,4
"Energy consumption, economic growth and environmental degradation in 4 asian countries: Malaysia, Myanmar, Vietnam and Thailand",3,ar,2,23
Antioxidant and tyrosinase inhibitory properties of an aqueous extract of Garcinia atroviridis Griff. ex. T. Anderson fruit pericarps,8,ar,2,20
Adsorption of metalworking fluids in cstr reactor by modified sugarcane bagasse with aluminium sulphate as adsorbent,3,cp,4,0
"Microbispora catharanthi sp. nov., a novel endophytic actinomycete isolated from the root of catharanthus roseus",7,ar,2,5
Cenozoic tectonic evolution of southeastern thailand derived from low-temperature thermochronology,9,ar,1,7
MaligNet: Semisupervised Learning for Bone Lesion Instance Segmentation Using Bone Scintigraphy,9,ar,4,16
Heterogeneous ontology merging using formal concept analysis,2,cp,1,0
"Molecular dynamics reveals insight into how N226P and H227Y mutations affect maltose binding in the active site of α-glucosidase II from European honeybee, Apis mellifera",3,ar,1,13
The mediating role of sustainable supply chain in the relationship between ECO-strategic orientation and the reverse logistic in Thai electronic industry,4,ar,3,1
"The causal structural relationships between accounting information system quality, supply chain management capability, and sustainable competitive advantages of maize",3,ar,3,6
On the maximum edge-pair embedding bipartite matching,4,cp,2,1
"The role of big data analytics in the relationship among the collaboration types, supply chain management and market performance of Thai manufacturing firms",4,ar,3,6
The impact of the greening of the supplier on competitive advantage: Does green innovation matter in Thai auto industry?,4,ar,3,7
"The supply chain integration, and product modularity as antecedents of the market valuation of firms in Thai solar industry",4,ar,3,2
The role of social network theory and knowledge-based view in the innovation generation process of a supply chain of Thai agriculture supply chain,4,ar,3,2
The moderating role of operational control in the relationship between entrepreneurial activity and innovation performance in car industry of Thailand,4,ar,3,3
Acemannan Induced Bone Regeneration in Lateral Sinus Augmentation Based on Cone Beam Computed Tomographic and Histopathological Evaluation,5,ar,1,7
Preparation and properties of spherical natural rubber/silica composite powders via spray drying,4,ar,4,3
Does the social capital matters in buyer-supplier relationships? A Thai perspective,3,ar,3,4
Witnessing economic growth in Kazakhstan through sustainability and manufacturing performance: Mediating role of supply chain performance,4,ar,3,1
The supply chain improvement planning and supply chain performance: Does the global configuration of supply chain matters in Thai based international firms?,4,ar,3,0
"The role of big data analytics in determine the relationship between green product innovation, market demand and the performance of motorcycle manufacturing firms in Thailand",4,ar,3,1
Improvement of electrical conductivity of polyurethane/polypyrrole blends by graphene,3,cp,3,3
Improvement of electrical conductivity of polyamide 6/polyaniline blends by graphene,3,cp,3,0
Nutritional ketosis as an intervention to relieve astrogliosis: Possible therapeutic applications in the treatment of neurodegenerative and neuroprogressive disorders,5,re,1,24
Synthesis of Pyrrolidinyl PNA and Its Site-Specific Labeling at Internal Positions by Click Chemistry,4,ch,2,3
Association between the phenotype and genotype of isoniazid resistance among Mycobacterium tuberculosis isolates in Thailand,7,ar,3,9
The innovative model for extracting tacit knowledge in organisations,3,ar,4,5
Emergence of novel coronavirus 2019-nCoV: Need for rapid vaccine and biologics development,3,ar,5,102
"Machine hermeneutics, postphenomenology, and facial recognition technology",1,ar,3,4
CAG : Stylometric Authorship Attribution of Multi-Author Documents Using a Co-Authorship Graph,7,ar,3,16
Promoting Communicative Self-efficacy and a Positive Attitude towards English Language Learning through a Collaborative Authentic Task,1,ar,3,1
Funny English in the digital world,1,ar,3,1
Development of world Englishes-based listening materials to raise the awareness of the varieties of English for Thai EFL upper secondary school students,2,ar,3,4
The framework of an ar-quest instructional design model based on situated learning to enhance Thai undergraduate students’ Khmer vocabulary ability,2,ar,3,6
Autonomy-supportive English language instruction: An experimental study on students’ motivation in English language classrooms,2,ar,3,2
Developing guidelines for thermal comfort and energy saving during hot season of multipurpose senior centers in Thailand,2,ar,5,14
Decomposition analysis of the carbon emissions of the manufacturing and industrial sector in Thailand,3,ar,5,4
Prenatal diagnosis of foetal hydrocephalus and suspected x-linked recessive inheritance of cleft lip in a Chihuahua,5,no,1,1
Exploring discourse marker use in Thai university students’ conversations,1,ar,3,3
Third language acquisition of English word order in written production by L1 Yi and L2 Mandarin learners,2,ar,3,1
On the glacial-interglacial variability of the Asian monsoon in speleothem δ18O records,13,ar,1,40
Personality disorder and functioning in major depressive disorder: A nested study within a randomized controlled trial,15,ar,1,6
Evaluation of AISC 360-16 and eurocode 4 compressive strength equations for concrete-filled steel tube columns,2,ar,1,2
Oblique decision tree algorithm with minority condensation for class imbalanced problem,2,ar,1,5
Hardware software co-design of a farming robot,6,ar,1,4
Making undergraduate labs challenging and useful,3,ar,1,0
Using artificial neural network for selecting type of subcontractor relationships in construction project,2,ar,1,5
Frame size analysis of optimum dynamic tree in RFID systems,7,ar,1,2
Efficiency on fungal inhibition of benzalkonium chloride and lemongrass essential oil on polyester fabric,4,ar,1,0
Flexural response of CFRP-strengthened steel beams with initial bond defects,3,ar,1,2
A parametric investigation of the steam injection gas turbine system on a cogeneration plant,2,ar,1,0
A novel digital discrete manufacturing to build up a 3D-object,2,ar,1,0
The triangle inequality for graded real vector spaces,2,ar,2,0
Uroflowmetry in pregnant women without lower urinary tract symptoms (LUTS),2,ar,1,0
