Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Effect of different types of silane coupling agents on the shear bond strength between lithium disilicate glass ceramic and resin cement,33,6,1,3,,ar,7
The effect of deep inspiration breath-hold technique on left anterior descending coronary artery and heart dose in left breast irradiation,25,5,2,2,1,ar,12
Comparative proteomics for identification of reproductionrelated proteins in testes of the giant tiger shrimp penaeus monodon,48,9,2,3,1,ar,2
"Conversion of bio-ethanol to 1,3-butadiene over grafted ZrO2/FeMgAl-layered double oxide catalyst",14,2,1,1,,ar,1
Ammonia/urea production process simulation/optimisation applied techno-economic and stochastic analysis,7,2,1,1,,ar,1
"Corrigendum to: Gluconobacter aidae sp. nov., an acetic acid bacterium isolated from tropical fruits in thailand (Int J Syst Evol Microbiol 2020, 70, 4351-4357, 10.1099/ijsem.0.004292)",,7,2,6,1,er,0
Comparison of sonographic hepatorenal ratio and the degree of hepatic steatosis in magnetic resonance imaging-proton density fat fraction,33,2,2,1,1,ar,7
Collagen biosynthesis stimulation and anti-melanogenesis of bambara groundnut (Vigna subterranea) extracts,49,5,5,3,1,ar,4
Diversification and performance of Sri Lankan banks,29,2,3,2,1,ar,9
Oogenesis and ovarian health problems in economically important fishes from different habitats potentially affected by pollution in Thailand,70,9,3,5,1,ar,4
Managerial competence of first-line nurse managers in public hospitals in Indonesia,33,5,1,4,1,ar,10
Ergonomic Design for Sausage Packing Hand Tool,26,2,2,1,1,cp,1
The efficacy between conventional lid hygiene and additional thermal pulsatile system in meibomian gland dysfunction patients treated with long-term anti-glaucoma medications in a randomized controlled trial,29,4,1,1,1,ar,11
The influence of soaking time on photocatalytic performance of g-c3n4 under visible light irradiation,13,2,3,1,0,cp,0
The effect of ph values on color development of silver colloids,8,4,3,1,0,cp,1
Robust simulation-optimization of dynamic-stochastic production/inventory control system under uncertainty using computational intelligence,75,4,5,3,1,ar,2
The Tai Ahom sound system as reflected by the texts recorded in the Bark manuscripts,38,3,2,2,,ar,0
Intention to adopt and diffuse innovative ultraviolet light C system to control the growth of microorganisms in raw milk among Thais Dairy Farmers,26,4,1,2,0,ar,2
Music education management in Thailand: An analysis of stakeholder requirements,46,4,2,2,0,ar,0
Chapter 10: Chemometrics as a green analytical tool,145,3,4,3,0,ch,5
"Clinical Response to Two Formulas in Infants with Parent-Reported Signs of Formula Intolerance: A Multi-Country, Double-Blind, Randomized Trial",44,8,2,7,1,ar,3
inCNV: An Integrated Analysis Tool for Copy Number Variation on Whole Exome Sequencing,35,3,3,1,1,re,2
Foreword,,8,2,5,,ed,0
Provenance of terrestrial sediment in the Andaman sea,43,4,1,2,,ar,0
Fantastic facades and how to build them,8,1,2,1,,cp,0
"Physicochemical characterization of natural diatomite from lampang province, thailand as a solid catalyst",17,4,3,2,0,cp,0
"Methicillin-resistant staphylococcus aureus (MRSA): One health perspective approach to the bacterium epidemiology, virulence factors, antibiotic-resistance, and zoonotic impact",114,8,3,10,1,ar,140
A Modified Conjugate Descent Projection Method for Monotone Nonlinear Equations and Image Restoration,61,5,3,5,1,ar,8
Evaluation of lymphocyte apoptosis in patients with oral cancer,36,7,1,3,1,ar,5
The image of Makkah and the hajj in South Thailand: An ethnographic and theological exploration,48,2,1,2,1,re,0
"On the plakobranchidae (Gastropoda, sacoglossa) from soft sediment habitats of koh tao, gulf of thailand, with descriptions of two new species",66,6,2,5,1,ar,6
Cellular expression profiles of Epstein-Barr virus-transformed B-lymphoblastoid cell lines,42,4,3,3,1,ar,2
Exploring women’s status incontemporary Thailand,45,1,1,1,0,ch,3
Alkyd printing inks from waste frying oil,29,3,1,1,,ar,1
Chemical compositions of essential oils of Amomum verum and Cinnamomum parthenoxylon and their in vitro biological properties,27,6,1,6,1,ar,9
Multilingual landscapes on Thailand’s borders,30,2,7,1,,ar,3
"Molecular diversity of halophilic fungi isolated from mangroves ecosystem of miani hor, Balochistan, Pakistan",33,7,1,3,0,ar,7
Chronology of gonadal development in the malayan snail-eating turtle malayemys macrocephala,40,3,1,1,,ar,3
Comparison of dynamic headspace trapping on tenax TA and headspace stir bar sorptive extraction for analysis of grilled chicken (Yakitori) volatiles,26,4,3,1,0,ar,3
The impact of communication technology and social media on intergenerational relationships between older individuals and their adult children in Bangkok,8,1,1,1,1,ar,1
Microwave-assisted extraction of dendrobium nobile lindl. And its α-glucosidase inhibitory activity,27,3,1,2,,ar,0
Fabrication of open-cell aluminum foams by pressure infiltration and salt leaching method from commercial grade alloys,15,2,5,3,,ar,0
Low temperature fabrication of brushite by powder-based three dimensional printing coupled with phase transformation process,37,4,5,2,,ar,1
White-handed gibbons discriminate context-specific song compositions,66,6,3,5,1,ar,9
"Taxonomic note on trichelix horrida (Pfeiffer, 1863) from laos, with a type catalogue of moellendorffia, trichelix, and moellendorffiella (heterobranchia, camaenidae)",67,3,5,2,1,ar,1
The genus Phyllorhiza (rhizostomeae: Mastigiidae) in coastal waters of the Andaman Sea and the Gulf of Thailand,31,10,2,6,,ar,0
Simulation of die-swell flow for wet powder mass extrusion in pharmaceutical process,17,2,3,2,0,ar,1
Microstructure and Tunneling Magnetoresistive Characteristics of Laser-Irradiated Magnetic Data Recording Head,13,4,1,2,0,ar,1
New record of peanut worm Sipunculus nudus from Thailand,29,4,2,1,,ar,0
Diabetic striatopathy Estriatopatia diabética,1,4,1,3,1,no,1
"Reproductive development of the priapium fish neosthetus lankesteri regan, 1916 (Atheriniformes: Phallosthethidae) from pranburi river estuary, thailand using the histological approach",42,7,2,4,1,ar,0
An interoperable building energy management system with IEEE1888 open protocol for peak-load shaving,28,2,3,1,1,ar,0
Formulation development of canine antifungal shampoo containing senna tora (L.) roxb. seed extract,12,6,3,2,0,cp,1
Optimization of microencapsulated lactobacillus rhamnosus gg from whey protein and glutinous rice starch by spray drying,12,4,3,2,0,cp,1
Geopolymer synthesis using metakaolin and high calcium fly ash as binary system geopolymer,18,5,4,3,0,cp,1
Effect of emulsifiers on physical properties and stability of oral rice bran oil nanoemulsion,8,2,3,1,0,cp,2
Use of Anti-IL-17 Monoclonal Antibodies in HIV Patients with Erythrodermic Psoriasis,7,3,1,2,1,ar,16
Production of recombinant chimeric swine PKR-APAF-1 protein and its apoptotic induction on MARC-145 cells,29,5,1,1,,ar,1
An analysis of a herd-based lactation curve reveals the seasonal effect from dairy cows fed under high ambient temperatures,27,8,1,4,,ar,10
"Occurrence and molecular characterization of shiga toxin-producing escherichia coli isolates recovered from cattle and goat meat obtained from retail meat shops in Rawalpindi and Islamabad, Pakistan",30,12,1,4,1,ar,4
Efficiency of heat reduction in barns during rainy season and barn characteristics: their relationship to reproductive performance of dairy cows in a tropical environment,39,5,1,3,,ar,0
A study of factors associated with arterial thromboembolism in cats affected with hypertrophic cardiomyopathy in Thailand,13,5,1,1,,ar,2
Effectiveness of embalming solutions with partial replacement of formaldehyde and phenol with ethanol and sodium chloride on mice over 18 months,11,2,1,1,,ar,0
Survival time and factors influencing survival time in cats with arterial thromboembolism in Thailand,15,4,1,4,,ar,2
"Testicular gene expression of Anti-Müllerian hormone, Androgen receptor and Inhibin alpha subunit in porcine cryptorchidism",32,8,1,2,,ar,2
Feasibility and safety of research sigmoid colon biopsy in a cohort of Thai men who have sex with men with acute HIV-1,19,15,5,10,1,ar,1
Annotated checklist of freshwater molluscs from the largest freshwater lake in Southeast Asia,97,10,2,7,1,ar,21
Remote patient monitoring for the detection of copd exacerbations,38,7,3,3,1,ar,10
Inflammation and mitochondrial dysfunction in autism spectrum disorder,188,4,2,5,0,ar,29
Antioxidative and antiglycative properties of mycosporine-like amino acids-containing aqueous extracts derived from edible terrestrial cyanobacteria,25,6,2,2,1,ar,7
"Is the number of daily walking steps in sedentary workers affected by age, gender, body mass index, education, and overall energy expenditure?",34,4,2,1,0,ar,1
Evaluation of Performance of Is-OWC OFDM System with Spatial Diversity,21,2,1,2,0,cp,1
Hydroa Vacciniforme-Like Lymphoproliferative Disorder With Progression to EBV+ Cytotoxic Peripheral T-Cell Lymphoma,7,5,2,2,1,le,1
"Pesticide use in Thailand: Current situation, health risks, and gaps in research and policy",81,17,3,13,2,re,39
Differential DNA methylation analysis across the promoter regions using methylated DNA immunoprecipitation sequencing profiling of porcine loin muscle,65,6,1,3,1,ar,2
Development of health-related quality of life questionnaire for patients on continuous drug use,51,2,2,1,,ar,1
Industrial internet of things implementation strategies with HCI for SME Adoption,55,3,6,1,0,ar,6
Characterization of a thermo-sensitive injectable hydrogel as an iloprost delivery system for dental use,29,5,3,6,0,cp,2
Effect of cooling rate on microstructure of rejuvenated fe-ni based superalloys,15,3,3,2,0,cp,0
Renal ultrasonographic strain elastography and symmetric dimethylarginine (Sdma) in canine and feline chronic kidney disease,33,4,1,1,1,ar,1
Electrically conducting poly(Pyrrole-co-para-phenylenediamine) as potentiometric transducers in urea biosensor fabrication,6,2,3,2,0,cp,0
Evaluation of dietary probiotic (Bacillus subtilis KMP-BCP-1 and Bacillus licheniformis KMP-9) supplementation and their effects on broiler chickens in a tropical region,43,3,2,1,1,ar,3
In search for near-room-temperature superconducting critical temperature of metal superhydrides under high pressure: A review,75,1,2,1,,re,12
The influence of programmed cell death ligand 2 (PD-L2) expression on survival outcome and tumor microenvironment in diffuse large B cell lymphoma,36,7,3,1,0,ar,4
Access to vaccines and immunization programme,54,1,3,1,0,ch,0
Community- and hospital-acquired acute kidney injury,48,2,2,2,0,ch,0
Finding the devastating economic disaster’s root causes of the 2011 flood in thailand: Why did supply chains make the disaster worse?,37,8,2,4,1,ar,4
"Effectiveness of a health talk education program on human papillomavirus (HPV) knowledge, attitudes, and intentions to vaccinate children among mothers of secondary school boys in Thua Thien Hue Province, Vietnam",46,3,2,3,1,ar,5
Determination of Cardiac Function Using Impedance Cardiography During Jogging With and Without Breast Support,38,2,4,2,0,ch,0
Cyanidin-3-glucoside activates Nrf2-antioxidant response element and protects against glutamate-induced oxidative and endoplasmic reticulum stress in HT22 hippocampal neuronal cells,60,3,1,2,1,ar,48
Impacts of long jetties construction on shoreline change at the western coast of the gulf of Thailand,37,3,1,1,1,ar,6
"Pyrolysis kinetic analysis of biomasses: Sugarcane residue, corn cob, napier grass and their mixture",57,3,1,1,1,ar,2
Effect of m-health application: “chicken lof” (low fat in 90 days) on lipid profile and body composition among dyslipidemia healthcare workers: A randomized controlled trial,18,2,3,1,1,ar,1
Entrepreneurial orientation and the smes performance in Thailand: The mediating role of strategic orientations,45,2,3,2,0,ar,4
Chemistry of renieramycins. Part 19: Semi-syntheses of 22-O-Amino ester and hydroquinone 5-O-Amino ester derivatives of renieramycin m and their cytotoxicity against non-small-cell lung cancer cell lines,33,5,1,2,1,ar,10
Iconographic correlation analysis for optimization of high caloric density enteral nutrition formulation,27,5,1,2,,ar,0
Tropical diseases: A public health problem with impact on nephrology,82,2,2,4,0,ch,2
Analytical methods for dynamic interaction between strip foundations and poroelastic soils,22,2,1,2,0,cp,1
Thai Spelling Correction and Word Normalization on Social Text Using a Two-Stage Pipeline with Neural Contextual Attention,41,3,4,2,1,ar,8
Quality assessment and in vitro anti-diabetic activity of thunbergia laurifolia stems and leaves,22,3,1,2,,ar,3
Ameloblastic Carcinoma in a 2-Year-Old Child: A Case Report and Review of the Literature,30,5,1,3,1,re,3
Evaluation of Caries-Free Restorations Bonded with Various Adhesive Systems: In Vitro Study,25,3,1,1,1,ar,3
Growth after adenotonsillectomy in thai children with adenotonsillar hypertrophy,23,3,5,2,1,ar,1
Insights from the implementation of a flipped classroom approach with the use of a commercial learning management system,40,3,1,1,1,ar,5
Thyrotoxic Hypokalemic Periodic Paralysis Triggered by Dexamethasone Administration,8,5,1,4,1,ar,2
Simultaneous detection of scale drop disease virus and Flavobacterium columnare from diseased freshwater-reared barramundi Lates calcarifer,33,8,2,7,2,ar,6
Households’ evacuation decisions in response to the 2011 flood in Thailand,25,7,2,1,1,ar,4
Business continuity management: A preliminary systematic literature review based on sciencedirect database,74,4,2,2,1,re,8
Understanding households’ perceptions of risk communication during a natural disaster: A case study of the 2011 flood in Thailand,13,2,2,1,1,re,4
Flood management in the context of climate and land-use changes and adaptation within the chao phraya river basin,35,2,2,2,1,re,5
A stakeholder analysis approach for area business continuity management: A systematic review,57,7,2,3,1,re,11
Assessment of natural disaster coping capacity from social capital perspectives: A case study of Bangkok,21,2,2,2,1,ar,2
Development of silicon nitride ceramic for CAD/CAM restoration,21,4,2,3,1,ar,3
Perception and behavioral changes of thai youths towards the plastic bag charging program,73,3,1,2,1,ar,10
Sustainable floating vegetation linking cultural identity of the intha farmers responding to deforestation on upland catchment,30,3,1,1,1,ar,0
Literature review of surgical treatment in idiopathic full-thickness macular hole,86,4,1,3,1,ar,28
Effect of nighttime earplugs and eye masks on sleep quality in intensive care unit patients,35,4,1,4,1,ar,12
International-focused online forum: A good way to jointly manage the covid-19 pandemic for global critical care community,,8,1,6,1,le,0
"Gluconobacter aidae sp. Nov., an acetic acid bacteria isolated from tropical fruits in Thailand",51,7,2,6,1,ar,4
"Terrilactibacillus tamarindi sp. Nov., isolated from bark of tamarindus indica",30,6,2,1,1,ar,1
Intensive fever control using a therapeutic normothermia protocol in patients with febrile early septic shock: A randomized feasibility trial and exploration of the immunomodulatory effects,38,5,1,3,1,ar,5
Properties of wood-plastic composites based on PVC/PLA/PBAT ternary blend,36,5,2,3,,ar,2
Effects of sodium silicate as liquid phase sintering additives on properties of alumina ceramics,16,5,2,2,,ar,1
Media and Cheating: An Experimental Study in Thailand,7,3,3,2,,ar,1
Experimental study on improvement of sign language motion classification performance using pre-trained network models,13,8,2,3,0,cp,1
Usability studies of e-commerce checkout process: A perspective from thailand,6,4,2,2,0,cp,0
Budesonide for Protein Losing Enteropathy in Patients with Fontan Circulation: A Systematic Review and Meta-Analysis,33,8,3,4,1,re,5
Identification of pathogens causing invasive fungal rhinosinusitis in surgical biopsies using polymerase chain reaction,35,7,1,4,0,ar,3
Attenuation of glycaemic and insulin responses following tapioca resistant maltodextrin consumption in healthy subjects: A randomised cross-over controlled trial,52,2,3,1,1,ar,7
Magnetic rice husk ash 'cleanser' as efficient methylene blue adsorbent,49,2,1,2,1,ar,21
Optimal power scheduling of a genco using two-point estimate method,42,1,3,1,0,ch,0
Heterogeneous catalysis in hydroxymethylfurfural conversion to fuels and chemicals,42,5,4,3,0,ch,0
Bidding and offering strategies for integration of battery storage system and wind turbine,32,1,3,1,0,ch,1
Buddhist-Muslim dynamics in Siam/Thailand,69,2,2,4,0,ch,6
Effectiveness of a multidisciplinary approach intervention to improve blood pressure control among elderly hypertensive patients in rural Thailand: A quasi-experimental study,28,5,1,3,1,ar,6
Preparation and optimization of capsaicin-loaded chitosan nanoparticles as delivery systems using box-behnken design,16,2,4,2,0,cp,5
Family of chaotic maps from game theory,9,4,2,4,2,ar,8
Low-cost videolaryngoscope in response to COVID-19 pandemic,5,3,1,2,1,le,5
Enhancement of photocatalytic performance of anatase by silver deposition through chemical reduction process at room temperature,19,2,4,1,0,cp,1
Connecting black holes and galaxies in faint radio populations at cosmic noon,26,3,2,2,1,ar,0
Molecular clouds in a Milky Way progenitor at z = 1,29,6,2,9,,ar,1
ALMA twenty-six arcmin2survey of GOODS-S at one millimeter (ASAGAO),7,32,2,18,1,ar,0
Defect reduction in forming process of fired clay floor tiles by six sigma approach,8,3,3,2,0,cp,4
Chipping size reduction on ultra-thin wafers and narrow saw-streets for wafer sawing process,14,2,3,2,0,cp,6
Contactless chip module defect reduction,5,2,3,2,0,cp,5
Characterization of mesoporous silica and its application as an adsorbent for benzene sensing,11,8,3,4,0,cp,1
Higher platelet distribution width is associated with unfavorable prognosis in ovarian cancer,32,6,3,3,0,ar,8
Structure and function relationships of sugar oxidases and their potential use in biocatalysis,181,4,4,2,0,ch,5
Phylogenetic relationships of the carnivorous terrestrial snail family Streptaxidae (Stylommatophora: Achatinina) in Thailand and surrounding areas of Southeast Asia,73,8,2,5,0,ar,10
E-commerce competence assessment mobile application development for SMEs in Thailand,60,3,2,1,1,ar,10
Accuracy of methods for diagnosing heart diseases in cats,30,6,1,1,1,ar,6
The Inhibitory Effect of Validamycin A on Aspergillus flavus,73,7,2,2,1,ar,9
Patent valuation techniques: Practical uses in Thailand,26,3,4,2,0,cp,0
Identification of sulfate-reducing and methanogenic microbial taxa in anaerobic bioreactors from industrial wastewater treatment plants using next-generation sequencing and gene clone library analyses,35,6,1,4,0,ar,5
In vivo evaluation of bilayer ORC/PCL composites in a rabbit model for using as a dural substitute,31,8,2,4,0,ar,4
Applying ISO 26000 and the sufficiency economy philosophy to measure the sustainability of state owned enterprises in Thailand,62,2,2,2,0,ar,2
"Annotated checklist of the land snail fauna from Southern Cambodia (Mollusca, gastropoda)",123,11,2,6,1,ar,17
History of major bleeding predicts risk of clinical outcome of patients with atrial fibrillation: Results from the cool-af registry,29,9,2,6,,ar,2
"Evaluation of health status of the striped catfish Pangasianodon hypophthalmus (Sauvage, 1878) from Khlong Saen Saep, Thailand: The use of integrated biomarkers",51,6,3,3,0,ar,4
Digital Twin for Metasurface Reflector Management in 6G Terahertz Communications,37,6,3,4,1,ar,28
Neural Learning with Recoil Behavior in Hyperellipsoidal Structure,36,3,3,1,1,ar,0
Comprehensive screening for coexisting heterozygous α0-thalassemia in hemoglobin E trait,11,9,1,2,1,le,0
The dynamic effects of retirement on well-being,47,3,1,3,0,ar,3
Copolymerization approach of soft segment towards the adhesion improvement of polycarbonate-based thermoplastic polyurethane,32,5,5,4,0,ar,3
Association between Vitamin D Receptor Single-Nucleotide Polymorphisms and Colorectal Cancer in the Thai Population: A Case-Control Study,37,14,2,2,1,ar,2
Recent developments in neoantigen-based cancer vaccines,70,5,1,1,1,ar,5
Medical evacuations among offshore oil and gas industries in the Gulf of Thailand,11,2,3,2,1,ar,0
"Three-dimensional printed, proximal phalangeal prosthesis with metatarsophalangeal joint arthroplasty for the treatment of a giant cell tumor of the fifth toe: The first case report",19,6,1,2,1,ar,3
Relationship between the number of hepatozoon canis gamonts and hematobiochemical values in dogs,30,7,2,4,,ar,1
A job recommendation machine learning model using elderly lifestyles,41,4,2,2,,ar,0
Innovative communication mechanism for the psychological well-being of caregivers and elderly with dementia in the context of Thailand,33,3,2,2,,ar,1
Development of a school climate scale based on school members' shared experiences,55,3,2,1,,ar,2
Health equity and COVID-19: Global perspectives,74,18,2,21,1,re,367
Analysis of PWV derived from the GNSS CORS stations for determining the onset of the southwest monsoon in Thailand,25,2,3,1,,ar,5
Induced Ketosis as a Treatment for Neuroprogressive Disorders: Food for Thought?,281,7,3,8,1,re,21
The significance of the Inao during the reign of King Chulalongkorn: A transitional period in the Thai Panji tradition,35,1,4,1,1,ar,0
Disenchanting the end: Secular apocalyptic visions in 20th century boys,22,1,2,1,,ar,0
The effect of different extracting conditions on the antibacterial activity of moringa oleifera lam. Leaves extract for the development of antibacterial meat tray,12,2,4,1,0,cp,0
"Spatial and temporal variations of pm2.5 in the Vicinity of Expressways in Bangkok, Thailand",14,4,2,3,0,cp,0
Fabrication of poly(Butylene succinate) composite films with silver doped zsm-5: Effect of silver zsm-5 on antibacterial activity and biodegradable behavior,11,4,4,1,0,cp,0
"Geographic information system and integrated spatial analysis on area selection for weee collection site at buriram province, thailand",8,4,2,2,0,cp,1
"Blood lead and cadmium levels of e-waste dismantling workers, buriram province, thailand",29,3,2,2,0,cp,2
Preparation and characterization of surface-modified nanocellulose fibers for water-based coating application,11,2,3,1,0,cp,0
Eco-friendly preparation of nanofibrillated cellulose from water hyacinth using naoh/urea pretreatment,10,2,4,1,0,cp,1
Properties of poly(Lactic acid) blended with natural rubber-graft-poly(acrylic acid),11,2,3,1,0,cp,2
Properties of poly(Lactic acid) filled with cellulose-graft-polystyrene,7,2,3,1,0,cp,0
Green composites of poly(Lactic acid)/epoxidized natural rubber filled with coir fibers,10,4,3,2,0,cp,0
"Material flow analysis of crt monitor, electric fan and refrigerator through the primitive e-waste dismantling in buriram province, thailand",8,5,2,2,0,cp,2
Preparation and properties of graphene / poly(Ethylene terephthalate) composite fibers,10,2,3,1,,cp,4
"Heavy metal contamination of surface water and groundwater from the waste electrical and electronic equipment (weee) recycling area in buriram, thailand",10,4,2,2,0,cp,0
"Spatial variation of heavy metals contamination in soil at e-waste dismantling site, buriram province, thailand",18,3,2,2,0,cp,0
"Geopolymer bricks from concrete residue and palm oil fuel ash: Evaluating physical-mechanical properties, life cycle assessment and economic feasibility",28,3,2,1,,ar,5
"Spatial distribution of pm10 and PM2.5 in Ambient Air at E-waste Dismantling Community in Buriram, Thailand",13,4,2,4,0,cp,0
"E-waste dismantling community toward circular economy with ineffective hazardous waste management: a case study in buriram province, thailand",11,4,2,2,0,cp,0
Printability analysis of compostable films by flexographic water based ink,6,2,3,1,0,cp,6
3d printed titanium dioxide thin films for optoelectronic applications,9,3,3,2,,cp,2
Scalable Hyper-Ellipsoidal Function with Projection Ratio for Local Distributed Streaming Data Classification,35,2,4,1,1,ar,1
Photocatalytic degradation of organic micropollutants in water by zr-mof/go composites,66,5,2,5,1,ar,16
Defective neutrophil function in patients with sepsis is mostly restored by ex vivo ascorbate incubation,58,7,2,3,1,ar,16
"Land snail genus Sarika Godwin-Austen, 1907 (Eupulmonata: Ariophantidae) from Cambodia, with description of three new species",42,6,1,3,1,ar,8
Circular copper economy and e-waste recycling issues in developing Asian countries,4,1,1,1,,cp,0
Evaluation of the effects of citizen behaviors on the volume of wEEE generation in Thailand,15,4,1,2,,cp,2
Preliminary study on the microplastic contamination of beach sand from eastern Thailand,11,2,1,1,,cp,2
Metals recovery from copper sludge using eggshell waste as CaCO3 flux,5,4,1,1,,cp,0
The use of aqua regia for gold recovery from RAM in discarded printed circuit boards,19,4,1,2,,cp,1
Silicon recovery from end-of-life solar PV cell,3,2,1,1,,cp,0
Effects of particle geometry on the bubble attachment during hybrid jig separation,11,12,1,3,,cp,0
Color discriminant variable to separate dijet resonances at the LHC,14,4,1,2,,cp,0
Effect of Maintenance Intravenous Iron Treatment on Erythropoietin Dose in Chronic Hemodialysis Patients: A Multicenter Randomized Controlled Trial,27,12,1,5,1,ar,2
Determination of the volumetric soil water content of two soil types using ground penetrating radar: A case study in Thailand,17,3,2,1,,ar,1
Macroprolactinemia in patients with hyperprolactinemia: An experience from a single tertiary center,11,6,1,5,1,ar,1
Structural basis of specific glucoimidazole and mannoimidazole binding by os3bglu7,78,7,2,3,1,ar,13
Performance of water hyacinth (Eichhornia crassipes) in the treatment of residential and surimi wastewater,30,3,2,1,,ar,2
Coconut husk (Cocos nucifera) cellulose reinforced poly vinyl alcohol-based hydrogel composite with control-release behavior of methylene blue,36,3,4,2,1,ar,14
Biogas production from beverage industry wastes by co-digestion,10,3,1,2,,ar,2
Geographical information system based planning and economic assessment of centralized and decentralized biogas plants for electricity generation,16,5,1,2,,ar,3
"The moderating effect of leadership on the relationship of employee satisfaction, customer orientation, and organization performance",48,2,1,3,0,ar,1
"Modeling mangrove above-ground biomass using terrestrial laser scanning techniques: A case study of the avicennia marina species in the Bang Pu District, Thailand",33,2,3,2,,ar,1
Clinical and preclinical therapeutic outcome metrics for USH2A-related disease,15,14,3,7,1,ar,19
Nurse infected with Covid-19 from a provisional dengue patient,3,6,7,3,1,le,15
Risk and Uncertainty Analysis of Cooling Demand in Multi-Chiller System Using Downside Risk Constraints Method,35,3,3,3,1,ar,0
Certification for the peer review process & evaluation of the peer review process & certification for non existence of artificial citations,,1,2,1,,ar,0
"Revision of the western palaearctic species of aleiodes wesmael (hymenoptera, braconidae, rogadinae). Part 2: Revision of the A. apicalis group",157,3,2,3,1,ar,4
Trajectories of cognitive ageing among thai later-life adults: The role of education using the characteristics approach,36,2,6,1,1,ar,6
Pyrethroid insecticides in households from urban areas: An association of the 3-pba metabolite and hand wipes,21,5,1,2,1,ar,1
"Prevalence of high-risk nonavalent vaccine-type human papillomavirus infection among unvaccinated, sexually active asian female adolescents with and without perinatally acquired HIV infection",21,26,3,10,0,ar,2
"Spatial and temporal variation of groundwater recharge in shallow aquifer in the Thepkasattri of Phuket, Thailand",26,3,2,3,,ar,5
A study on correlations between computer-aided instructions integrated environmental education and students' learning outcome and environmental literacy,23,3,2,3,1,ar,6
Urban Navigation System with Multiple Sub-Maps and Multiple Sub-Navigators,30,3,3,1,1,ar,0
A comparative study of customer preferences for telecommunication technologies in pakistan,22,6,1,6,1,ar,0
Production of non-timber forest products (NTFPS) and diversity of harvesters’ practices and decision-making processes in Northern Thailand community forests Production de produits forestiers non ligneux et diversité des pratiques de récolte et des processus décisionnels des exploitants dans les forêts communautaires du nord de la Thaïlande Producción de productos forestales no leñosos y diversidad de las prácticas de recolección y de los procesos decisorios de los explotadores forestales en los bosques comunales del norte de Tailandia,44,3,3,3,1,ar,3
Experimental and analytical study on reinforcing steels with threaded mechanical couplers under monotonic and cyclic loadings,22,3,1,1,1,ar,2
Seismic strengthening of RC frame and brick infill panel using ferrocement and expanded metal,27,3,1,2,1,ar,3
Consensus synthesis of robust cooperative control for homogeneous leader-follower multi-agent systems subject to parametric uncertainty,22,3,1,2,1,ar,1
Strengthening of shear-critical RC columns by highstrength steel-rod collars,28,3,1,1,1,ar,15
Compression-shear behavior and water impermeability of rubber seal in precast concrete structures,23,2,1,1,1,ar,1
Tolerance and Control Solutions of Two-Sided Interval Linear System and Their Applications,13,3,2,4,1,cp,1
α-Glucosidase Inhibitory and Glucose Uptake Stimulatory Effects of Phenolic Compounds From Dendrobium christyanum,44,6,4,3,1,ar,10
Mechanical and thermal neutron attenuation properties of concrete reinforced with low-dose gamma irradiated PETE fibers and sodium borate,22,4,1,1,1,ar,5
"Two new species of the millipede genus plusioglyphiulus silvestri, 1923 from Cambodia (Diplopoda, spirostreptida)",23,8,2,5,1,ar,4
Effects of mold sealing and fiber volume fraction on properties of rice straw/unsaturated polyester biocomposites,28,6,1,2,1,re,0
"Organic geochemical characteristics of Mae Teep coal deposits, Thailand",30,2,1,1,1,ar,0
Monitoring paint and primer samples using multispectral and hyperspectral imaging techniques,20,3,1,2,1,ar,2
Social and economic transformation in Tanzania and South Korea: Ujamaa and Saemaul Undong in the 1970s Compared,79,2,1,2,,ar,1
Antibacterial property of chitosan against e. Faecalis standard strain and clinical isolates,43,5,2,2,1,ar,4
Imagining a false alibi impairs concealed memory detection with the autobiographical implicit association test,53,3,1,3,0,ar,7
"Assessment of sustainable utilization of ecosystem services in different stages of mangrove forest restoration at klong khone sub-district, Samut Songkhram province, Thailand",53,3,1,2,1,ar,1
Co-digestion of modified tapioca starch sludge and shrimp pond sediment as a method to improve system stability and biogas production,24,2,1,2,1,ar,2
Design of Stimuli-Responsive Polyampholytes and Their Transformation into Micro-Hydrogels for Drug Delivery,28,3,2,2,0,ch,2
"Phylogenetic diversity of cultured bacteria from prevalent species of corals around Samae San island, Thailand",23,4,1,2,1,ar,0
Geochemical characteristics of three hot springs from western Thailand,30,4,1,1,1,ar,2
Risk-based performance of combined heat and power based microgrid using information gap decision theory,36,2,3,2,1,ar,10
The novel costotransverse foramen block technique: Distribution characteristics of injectate compared with erector spinae plane block,21,3,1,3,,ar,32
In silico screening of chalcones against epstein-barr virus nuclear antigen 1 protein,28,7,1,4,,ar,0
Paper-based sensors for the application of biological compound detection,48,7,2,2,1,ch,4
"Mature gonadal histology and gametogenesis of the tortoise beetle Aspidimorpha sanctaecrucis (Fabricius, 1792) (coleoptera: Cassidinae: Chrysomelidae): Histological observation",21,8,1,6,,ar,4
The acceptance of using information technology for disaster risk management: A systematic review,148,5,1,2,1,re,31
Alternative method for mercury detection using square wave anodic striping voltammetry,6,5,2,3,,cp,2
A simple closed-form formula for the conditional moments of the Ornstein-Uhlenbeck process,5,3,1,2,,ar,10
"Monochoria angustifolia (G. x. wang) boonkerd & tungmunnithum, the new species of the genus monochoria from thailand",27,3,1,3,,ar,1
