Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Serum SHARP1 and uterine artery Doppler for the prediction of preeclampsia,24,2,1,1,1,ar,9
Genome and transcriptome evolve separately in recently hybridized Trichosporon fungi,51,5,3,5,1,ar,8
Development of celecoxib eye drop solution and microsuspension: A comparative investigation of binary and ternary cyclodextrin complexes,48,4,3,3,0,ar,23
Genome-wide analysis of the Dof gene family in durian reveals fruit ripening-associated and cultivar-dependent Dof transcription factors,51,5,1,1,1,ar,17
Comparison Between Methotrexate and Mycophenolate Mofetil Monotherapy for the Control of Noninfectious Ocular Inflammatory Diseases,22,18,1,18,1,ar,19
"Curcumin diethyl disuccinate, a prodrug of curcumin, enhances anti-proliferative effect of curcumin against HepG2 cells via apoptosis induction",44,7,1,2,1,ar,25
Synthesis of Cu/TiO2 catalysts by reactive magnetron sputtering deposition and its application for photocatalytic reduction of CO2 and H2O to CH4,41,6,5,3,2,ar,25
Decreased osteogenic activity and mineralization of alveolar bone cells from a patient with amelogenesis imperfecta and FAM83H 1261G>T mutation,14,6,4,3,1,ar,5
Pleomorphic adenoma with bizarre myoepithelial cells: A diagnostic challenge on cytologic smear,16,2,2,2,0,ar,2
Challenges in using topical calcineurin inhibitors as a treatment for recalcitrant oral lichen planus,8,1,1,1,0,no,1
Improvement of photobiological hydrogen production by suspended and immobilized cells of the N2-fixing cyanobacterium Fischerella muscicola TISTR 8215,27,3,2,3,0,ar,15
Optimizing Vancomycin Use Through 2-Point AUC-Based Therapeutic Drug Monitoring in Pediatric Patients,38,9,2,3,0,ar,17
Undrained stability of a spherical cavity in cohesive soils using finite element limit analysis,72,2,1,1,1,ar,43
The simple treatment of chronic facial pain due to trigeminal neuralgia with dental occlusal equilibration,20,2,2,2,1,ar,1
Medium-chain triglyceride ketogenic diet is effective for treatment of an adult with super-refractory status epilepticus: a case report and literature review,17,3,2,1,0,ar,10
A mosaic hemagglutinin-based influenza virus vaccine candidate protects mice from challenge with divergent H3N2 strains,48,8,4,2,1,ar,27
Atomistic mechanisms underlying the activation of the G protein-coupled sweet receptor heterodimer by sugar alcohol recognition,48,7,1,2,1,ar,25
Rapid Discovery and Structure-Property Relationships of Metal-Ion Fluorescent Sensors via Macroarray Synthesis,54,4,1,1,1,ar,6
Phosphoproteomics analysis of male and female Schistosoma mekongi adult worms,85,10,1,2,1,ar,5
Purification and Characterization of Cellulase from Obligate Halophilic Aspergillus flavus (TISTR 3637) and Its Prospects for Bioethanol Production,30,9,5,4,0,ar,24
Solvent extraction based reclaiming technique for the removal of heat stable salts (HSS) and neutral degradation products from amines used during the capture of carbon dioxide (CO2) from industrial flue gases,29,7,2,3,0,ar,14
Prescription practices of anti-osteoporosis medication among Thai orthopedic surgeons (PAMOS study) in osteoporotic hip fracture,15,2,1,3,0,ar,2
Effect of storage time on transforming growth factor beta 1 and vascular endothelial growth factor subunit A concentration in canine platelet-rich fibrin,27,5,2,1,0,ar,1
Blockchain and Internet of Things for Modern Business Process in Digital Economy - The State of the Art,144,4,3,3,0,ar,99
Physical and numerical studies of stability of soil blocks reinforced by brittle shear pins,44,4,2,4,0,ar,2
Managing QoS of Internet-of-Things Services Using Blockchain,62,5,3,3,0,ar,51
The role of GAD pathway for regulation of GABA accumulation and C/N balance in Synechocystis sp. PCC6803,31,2,2,3,0,ar,8
Impact of botanical source and processing conditions on physicochemical properties and antioxidant activity of honey in the northern part of Thailand,30,3,2,1,0,ar,10
δ-MnO2 nanoflower/graphite cathode for rechargeable aqueous zinc ion batteries,47,5,1,3,1,ar,113
Efficacy of curcuminoids for reducing postoperative pain after laparoscopic gynecologic surgery: A pilot randomized trial,22,4,1,1,1,ar,6
Inverted U-shaped response of a standardized extract of Centella asiatica (ECa 233) on memory enhancement,40,6,1,3,1,ar,16
Sequence and expression analysis of HSP70 family genes in Artemia franciscana,35,7,1,3,1,ar,31
On the true identity of Sergentomyia gemmea and description of a closely related species: Se. raynali n. sp,25,14,4,9,0,ar,16
Fiscal stimulus and debt burden: evidence from Thailand’s first-car-buyer tax rebate program,15,3,3,3,0,ar,2
"Disruption of cyanobacterial γ-aminobutyric acid shunt pathway reduces metabolites levels in tricarboxylic acid cycle, but enhances pyruvate and poly(3-hydroxybutyrate) accumulation",36,3,1,1,1,ar,22
Charge Engineering of Mo2C@Defect-Rich N-Doped Carbon Nanosheets for Efficient Electrocatalytic H2 Evolution,56,7,3,4,1,ar,81
Advances in hematopoietic stem cell transplantation in the Asia-Pacific region: the second report from APBMT 2005–2015,31,21,2,20,1,ar,22
Phylogenetics and species delimitations of the operculated land snail Cyclophorus volvulus (Gastropoda: Cyclophoridae) reveal cryptic diversity and new species in Thailand,49,6,1,4,1,ar,19
Simple fluorometric-based assay of antibiotic effectiveness for Acinetobacter baumannii biofilms,49,8,1,6,1,ar,18
Reliability analysis of unsaturated soil slope stability under infiltration considering hydraulic and shear strength parameters,39,2,2,1,0,ar,53
Platelet proteome reveals specific proteins associated with platelet activation and the hypercoagulable state in β-thalassmia/HbE patients,42,5,1,2,1,ar,8
Characterisation of Two Polyketides from Streptomyces sp. SKH1-2 Isolated from Roots of Musa (ABB) cv. ‘Kluai Sao Kratuep Ho’,41,6,2,2,0,ar,5
"Efficacy and safety of moisturizer containing 5% panthenol, madecassoside, and copper-zinc-manganese versus 0.02% triamcinolone acetonide cream in decreasing adverse reaction and downtime after ablative fractional carbon dioxide laser resurfacing: A split-face, double-blinded, randomized, controlled trial",11,3,1,2,0,ar,11
The global effects of productivity gains in Asian emerging economies,42,3,1,2,0,ar,1
Halve the dose while maintaining image quality in paediatric Cone Beam CT,26,37,1,8,1,ar,42
Vertical transmission of Zika virus in Culex quinquefasciatus Say and Aedes aegypti (L.) mosquitoes,59,11,1,3,1,ar,27
Investigation of the presence and variation of the ascending mental artery: Conventional dissections and ultrasonographic study,17,5,1,3,0,ar,6
Dietary Sargassum fusiforme improves memory and reduces amyloid plaque load in an Alzheimer’s disease mouse model,81,24,1,9,1,ar,47
The Effect of Cognitive-Behavioral Group Therapy Using Art as a Medium on Depressive Symptoms and HIV Antiretroviral Medication Adherence,38,3,3,1,0,ar,1
Genetic and evolutionary analysis of a new Asia-4 lineage and naturally recombinant canine distemper virus strains from Thailand,45,5,1,1,1,ar,26
Sex Differences in the Effects of Prenatal Bisphenol A Exposure on Genes Associated with Autism Spectrum Disorder in the Hippocampus,86,6,1,2,1,ar,43
Ground–state structure of semiconducting and superconducting phases in xenon carbides at high pressure,19,4,1,4,1,ar,15
Multifunctional Paper-Based Analytical Device for In Situ Cultivation and Screening of Escherichia coli Infections,55,2,1,1,1,ar,28
Interactions of HLA-DR and Topoisomerase I Epitope Modulated Genetic Risk for Systemic Sclerosis,61,8,1,7,1,ar,8
Oncocytic Sialolipoma of Parotid Gland: Case Report and Literature Review,35,3,3,3,1,ar,4
"Comparative genomics inferred two distinct populations of piscine pathogenic Streptococcus agalactiae, serotype Ia ST7 and serotype III ST283, in Thailand and Vietnam",64,8,1,4,1,ar,24
Statistical optimization of biodiesel production from para rubber seed oil by SO3H-MCM-41 catalyst,30,6,2,4,1,ar,21
"Estimation of groundwater use pattern and distribution in the coastal mekong delta, Vietnam via socio-economical survey and groundwater modelling",16,2,1,1,1,ar,5
Quantification of different sources of over-strength in seismic design of a reinforced concrete tall building,37,2,1,1,1,ar,1
The use of english and the national language on the radio in Asean Countries,24,3,1,1,1,ar,1
Seismic shear strengthening of reinforced concrete short columns using ferrocement with expanded metal,27,3,1,2,1,ar,4
Modeling of precast concrete load-bearing walls exposed to fire,35,4,1,3,1,ar,3
"Perceived service quality and commuter segmentation of informal public transport service in Bangkok, Thailand",51,2,1,1,1,ar,10
Finite element modelling of concrete-encased steel columns subjected to eccentric loadings,21,3,1,1,1,ar,5
Novel approach to respiratory rate measurement using resonance tube with contradictory thresholding technique,22,4,1,2,1,ar,0
Load feasible region determination by using adaptive particle swarm optimization,29,2,1,1,1,ar,0
Forecasting annual solar PV capacity installation in Thailand residential sector: A user segmentation approach,43,2,1,2,1,ar,2
Hybrid motor system for high precision position control of a heavy load plant,31,2,1,1,1,ar,5
Projected future changes in mean precipitation over Thailand based on multi-model regional climate simulations of CORDEX Southeast Asia,77,22,1,10,0,ar,34
Risk-averse stochastic operation of a power system integrated with hydrogen storage system and wind generation in the presence of demand response program,28,5,4,4,0,ar,54
Thermal Degradation and Kinetic Study of Cassava Rhizome for Torrefaction Application,11,3,2,2,1,cp,0
Chromium speciation using paper-based analytical devices by direct determination and with electromembrane microextraction,52,4,4,2,0,ar,37
Constitution-making in 21st-century Thailand: The continuing search for a perfect constitutional fit,35,2,2,2,1,ar,4
Challenge of Renewable Energy Transition towards Krabi's Sustainable Energy City,40,2,2,1,1,cp,2
Comparative study of wax inhibitor performance for pour-point reduction of oil from Sirikit Oilfield in Thailand,7,3,2,1,1,cp,1
A Classification Model for Thai Statement Sentiments by Deep Learning Techniques,16,2,4,1,0,cp,2
Convolutional Neural Network using Stacked Frames for Video Classification,15,2,4,1,0,cp,1
Association of IKZF1 SNPs in cold medicine-related Stevens-Johnson syndrome in Thailand,10,9,3,4,1,ar,5
Sulfonated (graphene oxide/poly(ether ketone ether sulfone) (S-GO/S-PEKES) composite proton exchange membrane with high proton conductivity for direct methanol fuel cell,61,2,3,1,0,ar,8
Synergistic strippants of Pd (II) ions in the presence of chloride medium from wastewater of electroless plating process via solvating system: Kinetics and thermodynamics study,56,4,4,1,0,ar,7
A copper oxide-ionic liquid/reduced graphene oxide composite sensor enabled by digital dispensing: Non-enzymatic paper-based microfluidic determination of creatinine in human blood serum,52,5,4,3,0,ar,57
"Schizophrenia phenomenology comprises a bifactorial general severity and a single-group factor, which are differently associated with neurotoxic immune and immune-regulatory pathways",,9,2,7,1,ar,18
Thai Catalogers’ Use and Perception of Cataloging Standards,,2,1,2,2,ar,1
Lumichrome Inhibits Human Lung Cancer Cell Growth and Induces Apoptosis via a p53-Dependent Mechanism,55,4,4,1,0,ar,11
A task-oriented dialogue bot using long short-term memory with attention for Thai language,13,2,4,1,0,cp,0
Generating images with desired properties using the discogan model enhanced with repeated property construction,14,2,4,1,0,cp,0
Tissue and plasma EGFR mutation analysis in the FLAURA trial: Osimertinib versus Comparator EGFR tyrosine kinase inhibitor as first-line treatment in patients with EGFR-mutated advanced non–small cell lung cancer,46,22,1,17,1,ar,84
"Removal of ibuprofen, diclofenac, and naproxen from water using chitosan-modified waste tire crumb rubber",35,3,6,1,0,ar,85
High performance aramid pulp/carbon fiber-reinforced polybenzoxazine composites as friction materials,73,5,4,2,0,ar,57
A comparison of methods of ethanol production from sweet sorghum bagasse,42,5,4,3,0,ar,12
Development and application of nanofibrillated cellulose coating for shelf life extension of fresh-cut vegetable during postharvest storage,47,3,3,1,0,ar,34
Screen-printed microfluidic paper-based analytical device (μPAD) as a barcode sensor for magnesium detection using rubber latex waste as a novel hydrophobic reagent,29,8,4,4,0,ar,17
"Synthesis, spectral investigation, molecular docking and biological evaluation of Cu(II), Ni(II) and Mn(II) complexes of (E)-2-((2-butyl-4-chloro-1H-imidazol-5-yl)methylene)-N-methylhydrazinecarbothioamide (C10H16N5ClS) and its DFT studies",61,5,4,4,0,ar,15
Tuning the selectivity of thin film composite forward osmosis membranes: Effect of co-solvent and different interfacial polymerization synthesis routes,35,5,2,2,0,ar,9
Liquid-Liquid Phase Equilibria of Aqueous Biphasic Systems Based on Glycerol Formal: Application on Tetracycline Recovery from Water,25,6,2,5,2,ar,5
In vitro safety assessment and permeation study of topical lidocaine solution for ocular administration,14,3,4,1,0,cp,0
McBel-Plnc: A deep learning model for multiclass multilabel classification of protein-lncRNA interactions,29,3,4,2,0,cp,2
RUN-ONCO: A highly extensible software platform for cancer precision medicine,17,2,4,1,0,cp,2
Genome-wide Association Study Identifies Genetic Variants Associated with Early and Sustained Response to (Pegylated) Interferon in Chronic Hepatitis B Patients: The GIANT-B Study,33,54,2,21,1,ar,10
Health education through mass media announcements by loudspeakers about malaria care: Prevention and practice among people living in a malaria endemic area of northern Myanmar,41,7,2,4,1,ar,11
